colOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
8,226plate012::weight,226plate012,EUPATH_0000732,Weight (kg),,Observation,Anthropometry,EUPATH_0000649,1.1./3.1 Weight,,variable,
8,226plate022::weight,226plate022,EUPATH_0000732,Weight (kg),,Observation,Anthropometry,EUPATH_0000649,1.1./3.1 Weight,,variable,
24,226plate084::wbccount,226plate084,CMO_0000027,White blood cells (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1i WBC count,,variable,
24,226plate054::wbccount,226plate054,CMO_0000027,White blood cells (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1i WBC count,,variable,
25,226plate212::wbccount,226plate212,CMO_0000027,White blood cells (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1i WBC count,,variable,
26,226plate113::wbccount,226plate113,CMO_0000027,White blood cells (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1i WBC count,,variable,
26,226plate114::wbccount,226plate114,CMO_0000027,White blood cells (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1i WBC count,,variable,
25,226plate153::wbccount,226plate153,CMO_0000027,White blood cells (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1i WBC count,,variable,
22,126plate003::abdom_exam,126plate003,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate023::abdom_exam,126plate023,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate033::abdom_exam,126plate033,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate037::abdom_exam,126plate037,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate053::abdom_exam,126plate053,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate092::abdom_exam,126plate092,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate303::abdom_exam,126plate303,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate313::abdom_exam,126plate313,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate402::abdom_exam,126plate402,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate413::abdom_exam,126plate413,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
23,226plate004::abdom_exam,226plate004,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate012::abdom_exam,226plate012,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate022::abdom_exam,226plate022,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate032::abdom_exam,226plate032,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate042::abdom_exam,226plate042,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate052::abdom_exam,226plate052,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate082::abdom_exam,226plate082,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate102::abdom_exam,226plate102,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate112::abdom_exam,226plate112,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate152::abdom_exam,226plate152,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate201::abdom_exam,226plate201,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate211::abdom_exam,226plate211,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate221::abdom_exam,226plate221,,Abdominal,,Observation,Body system examination conclusions,,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
23,126plate003::abdom_examcmnt,126plate003,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate023::abdom_examcmnt,126plate023,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate033::abdom_examcmnt,126plate033,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate037::abdom_examcmnt,126plate037,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate053::abdom_examcmnt,126plate053,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate092::abdom_examcmnt,126plate092,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate303::abdom_examcmnt,126plate303,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate313::abdom_examcmnt,126plate313,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate402::abdom_examcmnt,126plate402,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate413::abdom_examcmnt,126plate413,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
24,226plate004::abdom_examcmnt,226plate004,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate012::abdom_examcmnt,226plate012,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate022::abdom_examcmnt,226plate022,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate032::abdom_examcmnt,226plate032,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate042::abdom_examcmnt,226plate042,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate052::abdom_examcmnt,226plate052,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate082::abdom_examcmnt,226plate082,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate102::abdom_examcmnt,226plate102,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate112::abdom_examcmnt,226plate112,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate152::abdom_examcmnt,226plate152,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate201::abdom_examcmnt,226plate201,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate211::abdom_examcmnt,226plate211,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate221::abdom_examcmnt,226plate221,,Abdominal exam findings,,Observation,Physical examination,OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
21,226plate005::lastnightadults,226plate005,,Adults,,Household,Used an ITN bednet last night,,10.4 Used an ITN Last night: adults,"""[0=unchecked] [1=checked] """,value,
21,226plate013::lastnightadults,226plate013,,Adults,,Household,Used an ITN bednet last night,,10.4 Used an ITN Last night: adults,"""[0=unchecked] [1=checked] """,value,
21,226plate043::lastnightadults,226plate043,,Adults,,Household,Used an ITN bednet last night,,10.4 Used an ITN Last night: adults,"""[0=unchecked] [1=checked] """,value,
21,226plate053::lastnightadults,226plate053,,Adults,,Household,Used an ITN bednet last night,,10.4 Used an ITN Last night: adults,"""[0=unchecked] [1=checked] """,value,
21,226plate083::lastnightadults,226plate083,,Adults,,Household,Used an ITN bednet last night,,10.4 Used an ITN Last night: adults,"""[0=unchecked] [1=checked] """,value,
29,226plate043::outsideadults,226plate043,,Adults,,Household,Sleeps outside without a bednet,,6.6 Sleeps outside without bednets regularly: adults,"""[0=unchecked] [1=checked] """,value,
29,226plate053::outsideadults,226plate053,,Adults,,Household,Sleeps outside without a bednet,,6.6 Sleeps outside without bednets regularly: adults,"""[0=unchecked] [1=checked] """,value,
29,226plate083::outsideadults,226plate083,,Adults,,Household,Sleeps outside without a bednet,,6.6 Sleeps outside without bednets regularly: adults,"""[0=unchecked] [1=checked] """,value,
29,226plate013::outsideadults,226plate013,,Adults,,Household,Sleeps outside without a bednet,,6.6 Sleeps outside without bednets regularly: adults,"""[0=unchecked] [1=checked] """,value,
15,226plate013::whouseadults,226plate013,,Adults,,Household,Uses an ITN bednet regularly,,6.3 Who uses ITNs consistently: adults,"""[0=unchecked] [1=checked] """,value,
29,226plate005::outsideadults,226plate005,,Adults,,Household,Sleeps outside without a bednet,,6.6 Sleeps outside without bednets regularly: adults,"""[0=unchecked] [1=checked] """,value,
15,226plate043::whouseadults,226plate043,,Adults,,Household,Uses an ITN bednet regularly,,6.3 Who uses ITNs consistently: adults,"""[0=unchecked] [1=checked] """,value,
15,226plate005::whouseadults,226plate005,,Adults,,Household,Uses an ITN bednet regularly,,6.3 Who uses ITNs consistently: adults,"""[0=unchecked] [1=checked] """,value,
15,226plate083::whouseadults,226plate083,,Adults,,Household,Uses an ITN bednet regularly,,6.3 Who uses ITNs consistently: adults,"""[0=unchecked] [1=checked] """,value,
15,226plate053::whouseadults,226plate053,,Adults,,Household,Uses an ITN bednet regularly,,6.3 Who uses ITNs consistently: adults,"""[0=unchecked] [1=checked] """,value,
,,,EUPATH_0000649,Anthropometry,,Observation,Observation,EUPATH_0000738,,,category,
32,226plate004::last30antibio,226plate004,,Antibiotics,,Observation,Medications in last 30 days,,"In the last 30 days, did the subject tabe any of the following? 4.9 Antibiotics ","""[0=unchecked] [1=checked] """,value,
31,226plate012::last30antibio,226plate012,,Antibiotics,,Observation,Medications in last 30 days,,"In the last 30 days, did the subject tabe any of the following? 4.9 Antibiotics ","""[0=unchecked] [1=checked] """,value,
31,226plate052::last30antibio,226plate052,,Antibiotics,,Observation,Medications in last 30 days,,"In the last 30 days, did the subject tabe any of the following? 4.9 Antibiotics ","""[0=unchecked] [1=checked] """,value,
31,226plate004::last30antimal,226plate004,,Antimalarials,,Observation,Medications in last 30 days,,"In the last 30 days, did the subject tabe any of the following? 8.9 Antimalarials","""[0=unchecked] [1=checked] """,value,
30,226plate012::last30antimal,226plate012,,Antimalarials,,Observation,Medications in last 30 days,,"In the last 30 days, did the subject tabe any of the following? 8.9 Antimalarials","""[0=unchecked] [1=checked] """,value,
30,226plate052::last30antimal,226plate052,,Antimalarials,,Observation,Medications in last 30 days,,"In the last 30 days, did the subject tabe any of the following? 8.9 Antimalarials","""[0=unchecked] [1=checked] """,value,
23,226plate054::basop,226plate054,,Basophils (%),,Sample,Blood test,EUPATH_0011795,7.1h Basophil percent,,variable,
23,226plate084::basop,226plate084,,Basophils (%),,Sample,Blood test,EUPATH_0011795,7.1h Basophil percent,,variable,
25,226plate113::basop,226plate113,,Basophils (%),,Sample,Blood test,EUPATH_0011795,7.1h Basophil percent,,variable,
25,226plate114::basop,226plate114,,Basophils (%),,Sample,Blood test,EUPATH_0011795,7.1h Basophil percent,,variable,
24,226plate153::basop,226plate153,,Basophils (%),,Sample,Blood test,EUPATH_0011795,7.1h Basophil percent,,variable,
24,226plate212::basop,226plate212,,Basophils (%),,Sample,Blood test,EUPATH_0011795,7.1h Basophil percent,,variable,
22,226plate054::baso,226plate054,,Basophils (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1h Basophil count,,variable,
22,226plate084::baso,226plate084,,Basophils (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1h Basophil count,,variable,
24,226plate113::baso,226plate113,,Basophils (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1h Basophil count,,variable,
24,226plate114::baso,226plate114,,Basophils (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1h Basophil count,,variable,
23,226plate153::baso,226plate153,,Basophils (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1h Basophil count,,variable,
23,226plate212::baso,226plate212,,Basophils (x10^3/uL),,Sample,Blood test,EUPATH_0011795,7.1h Basophil count,,variable,
18,226plate003::bloodurine,226plate003,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
22,226plate010::bloodurine,226plate010,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
24,226plate020::bloodurine,226plate020,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
24,226plate030::bloodurine,226plate030,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
24,226plate040::bloodurine,226plate040,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
22,226plate050::bloodurine,226plate050,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
24,226plate080::bloodurine,226plate080,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
24,226plate100::bloodurine,226plate100,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
24,226plate110::bloodurine,226plate110,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
24,226plate150::bloodurine,226plate150,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
19,226plate200::bloodurine,226plate200,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
19,226plate210::bloodurine,226plate210,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
19,226plate220::bloodurine,226plate220,,Blood in urine,,Observation,Symptoms,EUPATH_0021002,2.6 Blood urine current,"""[0=blank] [1=yes] [2=no] """,variable,
,,,OBI_0000655,Blood sample,,Sample,Sample,EUPATH_0000609,,,category,
18,126plate024::blsmearperf,126plate024,,Blood smear performed,,Sample,Microbiology tests performed,EUPATH_0011800,3a. Blood smear done,[0=blank] [1=Yes] [2=No],variable,
14,126plate054::blsmearperf,126plate054,,Blood smear performed,,Sample,Microbiology tests performed,EUPATH_0011800,3a. Blood smear done,[0=blank] [1=Yes] [2=No],variable,
,,,EUPATH_0011795,Blood test,,Sample,Laboratory test,OGMS_0000056,,,category,
20,126plate003::cardiac_exam,126plate003,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,126plate023::cardiac_exam,126plate023,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,126plate033::cardiac_exam,126plate033,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,126plate037::cardiac_exam,126plate037,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,126plate053::cardiac_exam,126plate053,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,126plate092::cardiac_exam,126plate092,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,126plate303::cardiac_exam,126plate303,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,126plate313::cardiac_exam,126plate313,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,126plate402::cardiac_exam,126plate402,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,126plate413::cardiac_exam,126plate413,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
21,226plate004::cardiac_exam,226plate004,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate012::cardiac_exam,226plate012,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate022::cardiac_exam,226plate022,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate032::cardiac_exam,226plate032,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate042::cardiac_exam,226plate042,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate052::cardiac_exam,226plate052,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate082::cardiac_exam,226plate082,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate102::cardiac_exam,226plate102,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate112::cardiac_exam,226plate112,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate152::cardiac_exam,226plate152,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate201::cardiac_exam,226plate201,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate211::cardiac_exam,226plate211,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
20,226plate221::cardiac_exam,226plate221,,Cardiac,,Observation,Body system examination conclusions,,2.4.a./4.4 Cardiac,"""[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] """,value,
21,126plate003::cardiac_examcmnt,126plate003,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,126plate023::cardiac_examcmnt,126plate023,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,126plate037::cardiac_examcmnt,126plate037,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,126plate053::cardiac_examcmnt,126plate053,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,126plate303::cardiac_examcmnt,126plate303,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,126plate313::cardiac_examcmnt,126plate313,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,126plate402::cardiac_examcmnt,126plate402,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,126plate413::cardiac_examcmnt,126plate413,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,226plate022::cardiac_examcmnt,226plate022,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,226plate082::cardiac_examcmnt,226plate082,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,226plate102::cardiac_examcmnt,226plate102,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,226plate112::cardiac_examcmnt,226plate112,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,226plate152::cardiac_examcmnt,226plate152,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,226plate201::cardiac_examcmnt,226plate201,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
21,226plate221::cardiac_examcmnt,226plate221,,Cardiac exam findings,,Observation,Physical examination,OGMS_0000083,2.4.b./4.4 Cardiac Comments,,variable,
14,126plate002::cardio,126plate002,,Cardiovascular,,Observation,System organ class history,,3a. Cardiovascular Hx?,[0=blank] [1=Yes] [2=No],value,
19,126plate021::cardio,126plate021,,Cardiovascular,,Observation,System organ class history,,3a. Cardiovascular Hx?,[0=blank] [1=Yes] [2=No],value,
22,126plate031::cardio,126plate031,,Cardiovascular,,Observation,System organ class history,,3a. Cardiovascular Hx?,[0=blank] [1=Yes] [2=No],value,
19,126plate035::cardio,126plate035,,Cardiovascular,,Observation,System organ class history,,3a. Cardiovascular Hx?,[0=blank] [1=Yes] [2=No],value,
19,126plate051::cardio,126plate051,,Cardiovascular,,Observation,System organ class history,,3a. Cardiovascular Hx?,[0=blank] [1=Yes] [2=No],value,
19,126plate090::cardio,126plate090,,Cardiovascular,,Observation,System organ class history,,3a. Cardiovascular Hx?,[0=blank] [1=Yes] [2=No],value,
19,126plate301::cardio,126plate301,,Cardiovascular,,Observation,System organ class history,,3a. Cardiovascular Hx?,[0=blank] [1=Yes] [2=No],value,
20,126plate311::cardio,126plate311,,Cardiovascular,,Observation,System organ class history,,3a. Cardiovascular Hx?,[0=blank] [1=Yes] [2=No],value,
19,126plate400::cardio,126plate400,,Cardiovascular,,Observation,System organ class history,,3a. Cardiovascular Hx?,[0=blank] [1=Yes] [2=No],value,
19,126plate411::cardio,126plate411,,Cardiovascular,,Observation,System organ class history,,3a. Cardiovascular Hx?,[0=blank] [1=Yes] [2=No],value,
21,126plate301::cardio_end_dt,126plate301,,Cardiovascular symptom end date,,Observation,Immediate clinical history,EUPATH_0021098,3c. Cardiovasc resolv dt,,variable,
21,126plate411::cardio_end_dt,126plate411,,Cardiovascular symptom end date,,Observation,Immediate clinical history,EUPATH_0021098,3c. Cardiovasc resolv dt,,variable,
12,226plate003::cardio,226plate003,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
16,226plate010::cardio,226plate010,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
18,226plate020::cardio,226plate020,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
18,226plate030::cardio,226plate030,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
18,226plate040::cardio,226plate040,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
16,226plate050::cardio,226plate050,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
18,226plate080::cardio,226plate080,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
18,226plate100::cardio,226plate100,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
18,226plate110::cardio,226plate110,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
18,226plate150::cardio,226plate150,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
13,226plate200::cardio,226plate200,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
13,226plate210::cardio,226plate210,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
13,226plate220::cardio,226plate220,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=blank] [1=Yes] [2=No],value,
22,126plate021::cardioongoing,126plate021,,Cardiovascular symptom ongoing,,Observation,System organ class symptom ongoing,,3d./2.3 Ongoing/Cardio current,[0=Unchecked] [1=Checked],value,
