IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/EUPATH_0057542,"Histoplasma capsulatum, by PCR",base_2017_2019-send::pcr_histo_sputum,,base_2017_2019-send,Sputum sample Histoplasma capsulatum PCR test result,Sample,,Histoplasma in induced sputum,Sputum sample Histoplasma capsulatum PCR test result,Negative = 0; Positive = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057543,"Histoplasma capsulatum, by PCR",base_2017_2019-send::pcr_histo_urine,,base_2017_2019-send,Urine sample Histoplasma capsulatum PCR test result,Sample,,Histoplasma in urine,Urine sample Histoplasma capsulatum PCR test result,Negative = 0; Positive = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057569,"Histoplasma capsulatum, by PCR",base_2017_2019-send::pcr_histo_resultado,,base_2017_2019-send,Positive for Histoplasma capsulatum by PCR (any specimen),Sample,,Histoplasma in any sample,Positive for Histoplasma capsulatum by PCR (any specimen),Negative = 0; Positive = 1,variable,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in any sample,,,,,Sample,,Eukaryota in any sample,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in blood,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0033307,Eukaryota in blood,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in bone,,,,,Sample,,Eukaryota in bone,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in bone marrow,,,,,Sample,,Eukaryota in bone marrow,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in bronchoalveolar lavage,,,,,Sample,,Eukaryota in bronchoalveolar lavage,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in cerebrospinal fluid,,,,,Sample,,Eukaryota in cerebrospinal fluid,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in gastrointestinal sample,,,,,Sample,,Eukaryota in gastrointestinal sample,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in induced sputum,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0032003,Eukaryota in induced sputum,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in lymph,,,,,Sample,,Eukaryota in lymph,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in other sample,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0038595,Eukaryota in other sample,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in pleural fluid,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0032011,Eukaryota in pleural fluid,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in skin,,,,,Sample,,Eukaryota in skin,,,category,,,,Guatemala_cohort,,,,,,,,,
,Histoplasma in urine,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030125,Eukaryota in urine,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057548,HIV risk group,base_2017_2019-send::risk_group,,base_2017_2019-send,HIV risk group,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,HIV risk group,No_risk_group = 0; MSM = 1; Unknown = 2; Imprisoned = 3; Sex_worker = 4; WSW = 5,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057600,"HIV, by RT-PCR result",base_2017_2019-send::viral_load,,base_2017_2019-send,Viral load of HIV (copies/mL of blood) by RT-PCR,Sample,http://purl.obolibrary.org/obo/EUPATH_0021003,Raw virus data for blood,Viral load of HIV (copies/mL of blood) by RT-PCR,NULL,variable,,,,Guatemala_cohort,/ml,http://purl.obolibrary.org/obo/NCIT_C103452,,,,,,,
http://purl.obolibrary.org/obo/OBI_0003242,Induced sputum microbiology test,,,,,Sample,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057596,Infection categorization,base_2017_2019-send::fungal_oi,,base_2017_2019-send,"Type of infection, categorized",Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,"Type of infection, categorized",Negative = 0; `Fungal Infection` = 1; TB = 2; NTM = 3,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057549,Karnofsky performance scale,base_2017_2019-send::karfnosky,,base_2017_2019-send,Karnofsky Performance Scale - assessment tool for clinicians gauging an HIV+ patients functional status and ability to carry out activities of daily living,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Karnofsky Performance Scale - assessment tool for clinicians gauging an HIV+ patients functional status and ability to carry out activities of daily living,`100_normal` = 0; `90_normal_mild_symptoms` = 1; `80_normal_symptoms` = 2; `70_selfcare_capable` = 3; `60_ocassional_attention` = 4; `50_lots_attention` = 5; `40_handicap` = 6; `30_serius_handicap` = 7; `20_on_bed` = 8; `10_moribund` = 9; `0_dead` = 10; Unknown = 11,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057555,Lymph microbiology test,,,base_2017_2019-send,,Sample,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0038703,Meningitis,base_2017_2019-send::cm_yes_no,,base_2017_2019-send,"For those with cryptococcosis and lumbar puncture, whether they had meningitis",Participant,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,"For those with cryptococcosis and lumbar puncture, whether they had meningitis",No = 0; yes = 1,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057558,Multiple opportunistic infections,base_2017_2019-send::NO_Coinfections ,,base_2017_2019-send,The patient was diagnosed with multiple OIs. Example: TB+Histoplasma,Participant,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,The patient was diagnosed with multiple OIs. Example: TB+Histoplasma,Yes = 0; No = 1,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057570,"Mycobaceterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_result,,base_2017_2019-send,Positive for TB by PCR (any specimen),Sample,,Mycobacterium in any sample,Positive for TB by PCR (any specimen),Negative = 0; Positive = 1,variable,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in any sample,,,,,Sample,,Bacteria in any sample,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in blood,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0033293,Bacteria in blood,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in bone,,,,,Sample,,Bacteria in bone,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in bone marrow,,,,,Sample,,Bacteria in bone marrow,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in bronchoalveolar lavage,,,,,Sample,,Bacteria in bronchoalveolar lavage,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in cerebrospinal fluid,,,,,Sample,,Bacteria in cerebrospinal fluid,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in gastrointestinal sample,,,,,Sample,,Bacteria in gastrointestinal sample,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in induced sputum,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0032002,Bacteria in induced sputum,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in lymph,,,,,Sample,,Bacteria in lymph,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in other sample,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0038594,Bacteria in other sample,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in pleural fluid,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0032010,Bacteria in pleural fluid,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in skin,,,,,Sample,,Bacteria in skin,,,category,,,,Guatemala_cohort,,,,,,,,,
,Mycobacterium in urine,,,,,Sample,,Bacteria in urine,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057560,"Mycobacterium non-tuberculosis species, by culture",base_2017_2019-send::performance_dto_ntm,,base_2017_2019-send,Non-tuberculosis Mycobacterium species identified by culture,Sample,,Mycobacterium in any sample,Non-tuberculosis Mycobacterium species identified by culture,Negative = 0; abscessus = 1; fortuitum = 2; gordonae = 3; mucogenicum = 4; MAC = 5; spp = 6; Not_done = 7; chelonae = 8; intracellulare = 9; scrofullaceum = 10,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057562,Mycobacterium tuberculosis other sample type,base_2017_2019-send::pcr_tb_oth_mx,,base_2017_2019-send,Other sample type used for TB PCR test,Sample,http://purl.obolibrary.org/obo/EUPATH_0038350,Other sample microbiology test,Other sample type used for TB PCR test,Not_other_sample = 0; Peritoneal_fluid = 1; Abscess = 2; Biopsy = 3; Secretion = 4; Ulcer = 5; Stool = 6; Synovial_Fluid = 7,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057567,Mycobacterium tuberculosis PCR performed,base_2017_2019-send::pcr_tb_done,,base_2017_2019-send,PCR for TB performed,Sample,,Any sample bacteria testing,PCR for TB performed,Not_done = 0; Done = 1,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057502,"Mycobacterium tuberculosis, by culture",base_2017_2019-send::isolator_tb,,base_2017_2019-send,Blood cultured to test for TB,Sample,,Mycobacterium in blood,Blood cultured to test for TB,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057583,"Mycobacterium tuberculosis, by culture",base_2017_2019-send::culture_tb,,base_2017_2019-send,Sputum sample cultured to test for TB,Sample,,Mycobacterium in induced sputum,Sputum sample cultured to test for TB,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057584,"Mycobacterium tuberculosis, by microscopy",base_2017_2019-send::smear_tb,,base_2017_2019-send,Sputum sample smear (microscopy) to test for TB,Sample,,Mycobacterium in induced sputum,Sputum sample smear (microscopy) to test for TB,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057578,"Mycobacterium tuberculosis, by multiple methods",base_2017_2019-send::NO_Total_TB,,base_2017_2019-send,The patient was screened for TB and was positive (yes) or TB negative (no) or not screened,Sample,,Mycobacterium in any sample,The patient was screened for TB and was positive (yes) or TB negative (no) or not screened,No = 0; Yes = 1; Not_Screening = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057504,"Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_bone_marrow,,base_2017_2019-send,Bone marrow sample TB PCR test result,Sample,,Mycobacterium in bone marrow,Bone marrow sample TB PCR test result,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057506,"Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_bone,,base_2017_2019-send,Bone sample TB PCR test result,Sample,,Mycobacterium in bone,Bone sample TB PCR test result,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057507,"Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_bla,,base_2017_2019-send,Bronchoalveolar lavage sample TB PCR test result,Sample,,Mycobacterium in bronchoalveolar lavage,Bronchoalveolar lavage sample TB PCR test result,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057513,"Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_csf,,base_2017_2019-send,CSF (Cerebrospinal fluid) sample TB PCR test result,Sample,,Mycobacterium in cerebrospinal fluid,CSF (Cerebrospinal fluid) sample TB PCR test result,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057529,"Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_gi,,base_2017_2019-send,Gastrointestinal sample TB PCR test result,Sample,,Mycobacterium in gastrointestinal sample,Gastrointestinal sample TB PCR test result,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057556,"Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_lymph_node,,base_2017_2019-send,Lymph node sample TB PCR test result,Sample,,Mycobacterium in lymph,Lymph node sample TB PCR test result,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057563,"Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_oth_mx_res,,base_2017_2019-send,Other sample TB PCR test result,Sample,,Mycobacterium in other sample,Other sample TB PCR test result,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057568,"Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_pleural_fluid,,base_2017_2019-send,Pleural fluid sample TB PCR test result,Sample,,Mycobacterium in pleural fluid,Pleural fluid sample TB PCR test result,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057582,"Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_skin,,base_2017_2019-send,Skin sample TB PCR test result,Sample,,Mycobacterium in skin,Skin sample TB PCR test result,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057585,"Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_sputum,,base_2017_2019-send,Sputum sample TB PCR test result,Sample,,Mycobacterium in induced sputum,Sputum sample TB PCR test result,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057599,"Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_urine,,base_2017_2019-send,Urine sample TB PCR test result,Sample,,Mycobacterium in urine,Urine sample TB PCR test result,Negative = 0; Positve = 1; Not_done = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000424,Nationality,base_2017_2019-send::country,,base_2017_2019-send,Nationality,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Nationality,Unknown = 0; Belice = 1; Guatemala = 2; Honduras = 3; Mexico = 4; Other = 5; `El Salvador` = 6; Nicaragua = 7,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057559,"Non-tuberculosis Mycobacterium, by multiple methods",base_2017_2019-send::NO_Total_NTM,,base_2017_2019-send,The patient was screened for Non-tuberculosis Mycobacterium species and was positive (yes) or negative (no) or not screened,Sample,,Mycobacterium in any sample,The patient was screened for Non-tuberculosis Mycobacterium species and was positive (yes) or negative (no) or not screened,No = 0; Yes = 1; Not_Screening = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057550,Times of post-clinic visit for 180 day outcome,base_2017_2019-send::status_day_180,,base_2017_2019-send,Number of days post-clinic visit that the patient was contacted for the 180 day outcome,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Number of days post-clinic visit that the patient was contacted for the 180 day outcome,NULL,variable,,,,Guatemala_cohort,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057551,Times of post-clinic visit for 30 day outcome,base_2017_2019-send::status_day_30,,base_2017_2019-send,Number of days post-clinic visit that the patient was contacted for the 30 day outcome,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Number of days post-clinic visit that the patient was contacted for the 30 day outcome,NULL,variable,,,,Guatemala_cohort,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057552,Times of post-clinic visit for 90 day outcome,base_2017_2019-send::status_day_90,,base_2017_2019-send,Number of days post-clinic visit that the patient was contacted for the 90 day outcome,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Number of days post-clinic visit that the patient was contacted for the 90 day outcome,NULL,variable,,,,Guatemala_cohort,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000359,Occupation,base_2017_2019-send::employement_situation,,base_2017_2019-send,Occupation,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Occupation,Unknown = 0; Housewife = 1; Unemployed = 2; Informal_economy = 3; Eventual_work = 4; Permanent_job = 5; Student = 6; Retired = 7,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057571,Opportunistic infection treatment,base_2017_2019-send::drugs,,base_2017_2019-send,Treatment for OI that was provided,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Treatment for OI that was provided,No opportunistic infection and treatment = 0; TB treatment = 1; Fluconazole = 2; Itraconazole = 3; Amphotericin B deoxycholate = 4; Antibiotics = 5; Amphotericin B deoxycholate then itraconazole= 6; Amphotericin B deoxycholate then fluconazole = 7; `TB treatment+amphotericin B deoxycholate+fluconazole` = 8; `TB treatment+fluconazole` = 9; `TB treatment+amphotericin B deoxycholate` = 10; `TB treatment+itraconazole` = 11; `TB treatment+amphotericin B deoxycholate+itraconazole` = 12; No drugs = 13; Unknown = 14; `amphotericin B deoxycholate+fluconazole then fluconazole` = 15; `amphotericin B deoxycholate+fluconazole` = 16; `amphotericin B deoxycholate+antibiotics` = 17; `TB treatment+fluconazole+itraconazole` = 18; `TB treatment+antibiotics` = 19; `TB treatment+fluconazole+antibiotics` = 20; `Fluconazole+antibiotics` = 21,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057597,Opportunistic infection,base_2017_2019-send::oi_type,,base_2017_2019-send,Type of opportunistic infection,Participant,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,Type of opportunistic infection,Negative = 0; Cryptococcus = 1; `Cryptococcus+Histoplasma capsulatum` = 2; `Cryptococcus+Histoplasma capsulatum+Mycobacterium tuberculosis` = 3; `Cryptococcus+Non-tuberculosis Mycobacteria` = 4; `Cryptococcus+Mycobacterium tuberculosis` = 5; Histoplasma capsulatum = 6; `Histoplasma capsulatum+Mycobacterium tuberculosis` = 7; Non-tuberculosis Mycobacteria = 8; Mycobacterium tuberculosis = 9; `Mycobacterium tuberculosis+Non-tuberculosis Mycobacteria` = 10; `Non-tuberculosis Mycobacteria+Histoplasma capsulatum` = 11; `Cryptococcus+Mycobacterium tuberculosis+Non-tuberculosis Mycobacteria` = 12,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057501,"Opportunistic infection, 2nd",base_2017_2019-send::oi_type_2,,base_2017_2019-send,2nd type of opportunistic infection,Participant,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,2nd type of opportunistic infection,Negative = 0; Mycobacterium tuberculosis = 1; Non-tuberculosis Mycobacteria = 2; Histoplasma capsulatum = 3; Cryptococcus = 4; Coinfection = 5,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0038350,Other sample microbiology test,,,,,Sample,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057564,Outcome at 180 days,base_2017_2019-send::outcome_180_days,,base_2017_2019-send,Outcome at 180 days,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Outcome at 180 days,Alive = 0; Dead = 1; Lost = 2,variable,,,,Guatemala_cohort,,,yes,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057565,Outcome at 30 days,base_2017_2019-send::outcome_30_days,,base_2017_2019-send,Outcome at 30 days,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Outcome at 30 days,Alive = 0; Dead = 1; Lost = 2,variable,,,,Guatemala_cohort,,,yes,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057566,Outcome at 90 days,base_2017_2019-send::outcome_90_days,,base_2017_2019-send,Outcome at 90 days,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Outcome at 90 days,Alive = 0; Dead = 1; Lost = 2,variable,,,,Guatemala_cohort,,,yes,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,Guatemala_cohort,,,,everywhere,,,,,
http://purl.obolibrary.org/obo/OBI_0003283,Pleural fluid microbiology test,,,,,Sample,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057601,Presence of opportunistic infection,base_2017_2019-send::ois_yes_no,,base_2017_2019-send,Opportunistic infection identified,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Opportunistic infection identified,No = 0; Yes = 1,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057572,Reason for not giving treatment for opportunistic infection,base_2017_2019-send::no_treatment_reasons,,base_2017_2019-send,Why was treatment for the OI not given?,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Why was treatment for the OI not given?,No_OI_No_TTO = 0; Treatment_done = 1; Dead_before_treatment = 2; Lost = 3; Denied_treatment = 4; No_treatment = 5; Move_other_country = 6; Unknown = 7,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057573,Region in Guatemala,base_2017_2019-send::region_px,,base_2017_2019-send,Region of Guatemala,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Region of Guatemala,Metropolitana = 1; Norte = 2; `Nor-oriente` = 3; `Sur-oriente` = 4; Central = 5; `Nor-occidente` = 6; `Sur-occidente` = 7; Peten = 8,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057574,Region in Guatemala categorization,base_2017_2019-send::region_agrup_px,,base_2017_2019-send,"Region of Guatemala, categorized",Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,"Region of Guatemala, categorized",Metropolitana = 1; Norte = 2; Central = 3; `Orient/East` = 4; `Occidente/West` = 5,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057575,Return to clinic after discontinuing ART,base_2017_2019-send::return,,base_2017_2019-send,Whether the patient returned to the clinic after stopping antiretroviral therapy,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Whether the patient returned to the clinic after stopping antiretroviral therapy,No = 0; Yes = 1; Unknown = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,Sample,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,Guatemala_cohort,,,,everywhere,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057576,"Sample type positive for Histoplasma capsulatum, by PCR",base_2017_2019-send::pcr_histo_ve_in,,base_2017_2019-send,Samples taken and positive for Histoplasma capsulatum by PCR,Sample,,Histoplasma in any sample,Samples taken and positive for Histoplasma capsulatum by PCR,Negative = 0; Not_done = 1; Sputum = 2; CSF = 3; Bone = 4; Bone_Marrow = 5; Lymph_node = 6; Pleural_Fluid = 7; Gastrointestinal = 8; BAL = 9; Stool = 10; `Sputum+CSF` = 11; Secretion = 12; Urine = 13; `CSF+Bone` = 14; GI = 15; `Sputum+CSF+BAL` = 16; `Sputum+Bone_Marrow` = 17; `Sputum+Bone` = 18; `Bone+Bone_Marrow` = 19; `Sputum+Bone+Bone_Marrow` = 20; `Sputum+Urine` = 21; `Sputum+CSF+Urine` = 22; `Sputum+Lymph_node` = 23; `Sputum+Pleural_Fluid` = 24; Abscess = 25,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057577,"Sample type positive for Mycobacterium tuberculosis, by PCR",base_2017_2019-send::pcr_tb_ve_in,,base_2017_2019-send,Samples taken and positive for TB by PCR,Sample,,Mycobacterium in any sample,Samples taken and positive for TB by PCR,"Negative = 0; Not_done = 1; Sputum = 2; CSF = 3; Bone = 4; Bone_Marrow = 5; Lymph_node = 6; Pleural_Fluid = 7; Gastrointestinal = 8; BAL = 9; Stool = 10; `Sputum+CSF` = 11; Secretion = 12; Urine = 13; `CSF+Bone` = 14; GI = 15; `Sputum+CSF+BAL` = 16; `Sputum+CSF+BAL` = 17; `Sputum+Bone` = 18; `Bone+Bone_Marrow` = 19; `Sputum+Bone+Bone_Marrow` = 20; `Sputum+Urine` = 21; `Sputum+CSF+Urine` = 22; `Sputum+Lymph_Node` = 23; `Sputum+Pleural_Fluid` = 24; Abscess = 25; `Pleural_Fluid+Lymph_node` = 26; `Sputum+Abscess` = 27; 
`Sputum+Stool` = 28; `Urine+GI` = 29; `Sputum+Urine+Abscess` = 30",variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054276,Self-defined gender,base_2017_2019-send::gender,,base_2017_2019-send,Gender,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Gender,Male = 0; Female = 1; Tanssexual = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057580,Sexual orientation,base_2017_2019-send::sexual_orientation,,base_2017_2019-send,Sexual orientation,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,Sexual orientation,Heterosexual = 0; Homosexual = 1; Bisexual = 2; Unknown = 3,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057581,Skin microbiology test,,,base_2017_2019-send,,Sample,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,category,,,,Guatemala_cohort,,,,,,,,,
