variable	variable2	values	mappedTerm	valueOrder
jilindehealthcarepro_data_2021-12-15_0958::x59	jilindehealthcarepro_data_2021-12-15_0958::x59	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x59	jilindehealthcarepro_data_2021-12-15_0958::x59	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x60	jilindehealthcarepro_data_2021-12-15_0958::x60	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x60	jilindehealthcarepro_data_2021-12-15_0958::x60	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	ART Training	ART Training	1
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	By experience	By experience	2
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	CPD prods exam	CPD prods exam	3
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	F.S.W	F.S.W	4
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	Friends/clients	Friends/clients	5
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	HTS training 	HTS training 	6
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	Hospital where I work	Hospital where I work	7
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	ICRH	ICRH	8
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	Jilinde Project.	Jilinde Project.	9
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	OJT	OJT	10
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	Posters	Posters	11
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	Research study manuals	Research study manuals	12
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	Supervision	Supervision	13
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	Traing on a PNS( Partner Notification Services )	Traing on a PNS( Partner Notification Services )	14
jilindehealthcarepro_data_2021-12-15_0958::x61	jilindehealthcarepro_data_2021-12-15_0958::x61	YPPs	YPPs	15
jilindehealthcarepro_data_2021-12-15_0958::x62	jilindehealthcarepro_data_2021-12-15_0958::x62	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x62	jilindehealthcarepro_data_2021-12-15_0958::x62	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x63	jilindehealthcarepro_data_2021-12-15_0958::x63	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x63	jilindehealthcarepro_data_2021-12-15_0958::x63	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x64	jilindehealthcarepro_data_2021-12-15_0958::x64	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x64	jilindehealthcarepro_data_2021-12-15_0958::x64	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x65	jilindehealthcarepro_data_2021-12-15_0958::x65	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x65	jilindehealthcarepro_data_2021-12-15_0958::x65	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x66	jilindehealthcarepro_data_2021-12-15_0958::x66	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x66	jilindehealthcarepro_data_2021-12-15_0958::x66	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x67	jilindehealthcarepro_data_2021-12-15_0958::x67	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x67	jilindehealthcarepro_data_2021-12-15_0958::x67	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x68	jilindehealthcarepro_data_2021-12-15_0958::x68	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x68	jilindehealthcarepro_data_2021-12-15_0958::x68	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x69	jilindehealthcarepro_data_2021-12-15_0958::x69	99	Don't Know	1
jilindehealthcarepro_data_2021-12-15_0958::x69	jilindehealthcarepro_data_2021-12-15_0958::x69	CME	CME	2
jilindehealthcarepro_data_2021-12-15_0958::x69	jilindehealthcarepro_data_2021-12-15_0958::x69	Modular  training	Modular  training	3
jilindehealthcarepro_data_2021-12-15_0958::x69	jilindehealthcarepro_data_2021-12-15_0958::x69	Modular training	Modular training	4
jilindehealthcarepro_data_2021-12-15_0958::x69	jilindehealthcarepro_data_2021-12-15_0958::x69	Onsite mentorship	Onsite mentorship	5
jilindehealthcarepro_data_2021-12-15_0958::x69	jilindehealthcarepro_data_2021-12-15_0958::x69	"Onsite mentorship, CME"	"Onsite mentorship, CME"	6
jilindehealthcarepro_data_2021-12-15_0958::x70	jilindehealthcarepro_data_2021-12-15_0958::x70	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x70	jilindehealthcarepro_data_2021-12-15_0958::x70	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x71	jilindehealthcarepro_data_2021-12-15_0958::x71	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x71	jilindehealthcarepro_data_2021-12-15_0958::x71	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x71	jilindehealthcarepro_data_2021-12-15_0958::x71	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x72	jilindehealthcarepro_data_2021-12-15_0958::x72	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x72	jilindehealthcarepro_data_2021-12-15_0958::x72	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x72	jilindehealthcarepro_data_2021-12-15_0958::x72	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x72	jilindehealthcarepro_data_2021-12-15_0958::x72	99	Don't Know	4
jilindehealthcarepro_data_2021-12-15_0958::x73	jilindehealthcarepro_data_2021-12-15_0958::x73	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x73	jilindehealthcarepro_data_2021-12-15_0958::x73	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x73	jilindehealthcarepro_data_2021-12-15_0958::x73	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x73	jilindehealthcarepro_data_2021-12-15_0958::x73	99	Don't Know	4
jilindehealthcarepro_data_2021-12-15_0958::x74	jilindehealthcarepro_data_2021-12-15_0958::x74	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x74	jilindehealthcarepro_data_2021-12-15_0958::x74	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x74	jilindehealthcarepro_data_2021-12-15_0958::x74	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x74	jilindehealthcarepro_data_2021-12-15_0958::x74	99	Don't Know	4
jilindehealthcarepro_data_2021-12-15_0958::x75	jilindehealthcarepro_data_2021-12-15_0958::x75	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x75	jilindehealthcarepro_data_2021-12-15_0958::x75	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x75	jilindehealthcarepro_data_2021-12-15_0958::x75	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x75	jilindehealthcarepro_data_2021-12-15_0958::x75	99	Don't Know	4
jilindehealthcarepro_data_2021-12-15_0958::x76	jilindehealthcarepro_data_2021-12-15_0958::x76	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x76	jilindehealthcarepro_data_2021-12-15_0958::x76	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x76	jilindehealthcarepro_data_2021-12-15_0958::x76	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x76	jilindehealthcarepro_data_2021-12-15_0958::x76	99	Don't Know	4
jilindehealthcarepro_data_2021-12-15_0958::x77	jilindehealthcarepro_data_2021-12-15_0958::x77	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x77	jilindehealthcarepro_data_2021-12-15_0958::x77	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x77	jilindehealthcarepro_data_2021-12-15_0958::x77	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x77	jilindehealthcarepro_data_2021-12-15_0958::x77	99	Don't Know	4
jilindehealthcarepro_data_2021-12-15_0958::x78	jilindehealthcarepro_data_2021-12-15_0958::x78	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x78	jilindehealthcarepro_data_2021-12-15_0958::x78	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x78	jilindehealthcarepro_data_2021-12-15_0958::x78	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x78	jilindehealthcarepro_data_2021-12-15_0958::x78	99	Don't Know	4
jilindehealthcarepro_data_2021-12-15_0958::x79	jilindehealthcarepro_data_2021-12-15_0958::x79	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x79	jilindehealthcarepro_data_2021-12-15_0958::x79	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x79	jilindehealthcarepro_data_2021-12-15_0958::x79	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x79	jilindehealthcarepro_data_2021-12-15_0958::x79	99	Don't Know	4
jilindehealthcarepro_data_2021-12-15_0958::x80	jilindehealthcarepro_data_2021-12-15_0958::x80	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x80	jilindehealthcarepro_data_2021-12-15_0958::x80	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x80	jilindehealthcarepro_data_2021-12-15_0958::x80	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x80	jilindehealthcarepro_data_2021-12-15_0958::x80	99	Don't Know	4
jilindehealthcarepro_data_2021-12-15_0958::x81	jilindehealthcarepro_data_2021-12-15_0958::x81	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x81	jilindehealthcarepro_data_2021-12-15_0958::x81	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x81	jilindehealthcarepro_data_2021-12-15_0958::x81	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x81	jilindehealthcarepro_data_2021-12-15_0958::x81	99	Don't Know	4
jilindehealthcarepro_data_2021-12-15_0958::x82	jilindehealthcarepro_data_2021-12-15_0958::x82	1	Agree	1
jilindehealthcarepro_data_2021-12-15_0958::x82	jilindehealthcarepro_data_2021-12-15_0958::x82	2	Neither Agree nor Disagree	2
jilindehealthcarepro_data_2021-12-15_0958::x82	jilindehealthcarepro_data_2021-12-15_0958::x82	3	Disagree	3
jilindehealthcarepro_data_2021-12-15_0958::x82	jilindehealthcarepro_data_2021-12-15_0958::x82	99	Don't Know	4
jilindehealthcarepro_data_2021-12-15_0958::x83	jilindehealthcarepro_data_2021-12-15_0958::x83	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x83	jilindehealthcarepro_data_2021-12-15_0958::x83	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x84	jilindehealthcarepro_data_2021-12-15_0958::x84	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x84	jilindehealthcarepro_data_2021-12-15_0958::x84	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x85	jilindehealthcarepro_data_2021-12-15_0958::x85	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x85	jilindehealthcarepro_data_2021-12-15_0958::x85	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x86	jilindehealthcarepro_data_2021-12-15_0958::x86	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x86	jilindehealthcarepro_data_2021-12-15_0958::x86	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x87	jilindehealthcarepro_data_2021-12-15_0958::x87	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x87	jilindehealthcarepro_data_2021-12-15_0958::x87	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x88	jilindehealthcarepro_data_2021-12-15_0958::x88	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x88	jilindehealthcarepro_data_2021-12-15_0958::x88	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x89	jilindehealthcarepro_data_2021-12-15_0958::x89	0	No	1
jilindehealthcarepro_data_2021-12-15_0958::x89	jilindehealthcarepro_data_2021-12-15_0958::x89	1	Yes	2
jilindehealthcarepro_data_2021-12-15_0958::x90	jilindehealthcarepro_data_2021-12-15_0958::x90	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x90	jilindehealthcarepro_data_2021-12-15_0958::x90	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x90	jilindehealthcarepro_data_2021-12-15_0958::x90	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x91	jilindehealthcarepro_data_2021-12-15_0958::x91	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x91	jilindehealthcarepro_data_2021-12-15_0958::x91	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x91	jilindehealthcarepro_data_2021-12-15_0958::x91	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x92	jilindehealthcarepro_data_2021-12-15_0958::x92	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x92	jilindehealthcarepro_data_2021-12-15_0958::x92	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x92	jilindehealthcarepro_data_2021-12-15_0958::x92	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x93	jilindehealthcarepro_data_2021-12-15_0958::x93	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x93	jilindehealthcarepro_data_2021-12-15_0958::x93	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x93	jilindehealthcarepro_data_2021-12-15_0958::x93	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x94	jilindehealthcarepro_data_2021-12-15_0958::x94	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x94	jilindehealthcarepro_data_2021-12-15_0958::x94	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x94	jilindehealthcarepro_data_2021-12-15_0958::x94	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x95	jilindehealthcarepro_data_2021-12-15_0958::x95	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x95	jilindehealthcarepro_data_2021-12-15_0958::x95	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x95	jilindehealthcarepro_data_2021-12-15_0958::x95	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x96	jilindehealthcarepro_data_2021-12-15_0958::x96	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x96	jilindehealthcarepro_data_2021-12-15_0958::x96	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x96	jilindehealthcarepro_data_2021-12-15_0958::x96	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x97	jilindehealthcarepro_data_2021-12-15_0958::x97	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x97	jilindehealthcarepro_data_2021-12-15_0958::x97	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x97	jilindehealthcarepro_data_2021-12-15_0958::x97	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x98	jilindehealthcarepro_data_2021-12-15_0958::x98	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x98	jilindehealthcarepro_data_2021-12-15_0958::x98	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x98	jilindehealthcarepro_data_2021-12-15_0958::x98	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x99	jilindehealthcarepro_data_2021-12-15_0958::x99	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x99	jilindehealthcarepro_data_2021-12-15_0958::x99	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x99	jilindehealthcarepro_data_2021-12-15_0958::x99	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x100	jilindehealthcarepro_data_2021-12-15_0958::x100	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x100	jilindehealthcarepro_data_2021-12-15_0958::x100	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x100	jilindehealthcarepro_data_2021-12-15_0958::x100	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x101	jilindehealthcarepro_data_2021-12-15_0958::x101	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x101	jilindehealthcarepro_data_2021-12-15_0958::x101	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x101	jilindehealthcarepro_data_2021-12-15_0958::x101	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x102	jilindehealthcarepro_data_2021-12-15_0958::x102	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x102	jilindehealthcarepro_data_2021-12-15_0958::x102	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x102	jilindehealthcarepro_data_2021-12-15_0958::x102	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x103	jilindehealthcarepro_data_2021-12-15_0958::x103	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x103	jilindehealthcarepro_data_2021-12-15_0958::x103	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x103	jilindehealthcarepro_data_2021-12-15_0958::x103	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x104	jilindehealthcarepro_data_2021-12-15_0958::x104	0	FALSE	1
jilindehealthcarepro_data_2021-12-15_0958::x104	jilindehealthcarepro_data_2021-12-15_0958::x104	1	Correct	2
jilindehealthcarepro_data_2021-12-15_0958::x104	jilindehealthcarepro_data_2021-12-15_0958::x104	99	Don't Know	3
jilindehealthcarepro_data_2021-12-15_0958::x105	jilindehealthcarepro_data_2021-12-15_0958::x105	0	0	1
jilindehealthcarepro_data_2021-12-15_0958::x105	jilindehealthcarepro_data_2021-12-15_0958::x105	1	1	2
jilindehealthcarepro_data_2021-12-15_0958::x106	jilindehealthcarepro_data_2021-12-15_0958::x106	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x106	jilindehealthcarepro_data_2021-12-15_0958::x106	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x106	jilindehealthcarepro_data_2021-12-15_0958::x106	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x107	jilindehealthcarepro_data_2021-12-15_0958::x107	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x107	jilindehealthcarepro_data_2021-12-15_0958::x107	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x107	jilindehealthcarepro_data_2021-12-15_0958::x107	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x108	jilindehealthcarepro_data_2021-12-15_0958::x108	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x108	jilindehealthcarepro_data_2021-12-15_0958::x108	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x108	jilindehealthcarepro_data_2021-12-15_0958::x108	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x109	jilindehealthcarepro_data_2021-12-15_0958::x109	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x109	jilindehealthcarepro_data_2021-12-15_0958::x109	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x109	jilindehealthcarepro_data_2021-12-15_0958::x109	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x110	jilindehealthcarepro_data_2021-12-15_0958::x110	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x110	jilindehealthcarepro_data_2021-12-15_0958::x110	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x110	jilindehealthcarepro_data_2021-12-15_0958::x110	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x111	jilindehealthcarepro_data_2021-12-15_0958::x111	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x111	jilindehealthcarepro_data_2021-12-15_0958::x111	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x111	jilindehealthcarepro_data_2021-12-15_0958::x111	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x112	jilindehealthcarepro_data_2021-12-15_0958::x112	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x112	jilindehealthcarepro_data_2021-12-15_0958::x112	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x112	jilindehealthcarepro_data_2021-12-15_0958::x112	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x113	jilindehealthcarepro_data_2021-12-15_0958::x113	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x113	jilindehealthcarepro_data_2021-12-15_0958::x113	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x113	jilindehealthcarepro_data_2021-12-15_0958::x113	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x114	jilindehealthcarepro_data_2021-12-15_0958::x114	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x114	jilindehealthcarepro_data_2021-12-15_0958::x114	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x114	jilindehealthcarepro_data_2021-12-15_0958::x114	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x115	jilindehealthcarepro_data_2021-12-15_0958::x115	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x115	jilindehealthcarepro_data_2021-12-15_0958::x115	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x115	jilindehealthcarepro_data_2021-12-15_0958::x115	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x116	jilindehealthcarepro_data_2021-12-15_0958::x116	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x116	jilindehealthcarepro_data_2021-12-15_0958::x116	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x116	jilindehealthcarepro_data_2021-12-15_0958::x116	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x117	jilindehealthcarepro_data_2021-12-15_0958::x117	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x117	jilindehealthcarepro_data_2021-12-15_0958::x117	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x117	jilindehealthcarepro_data_2021-12-15_0958::x117	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x118	jilindehealthcarepro_data_2021-12-15_0958::x118	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x118	jilindehealthcarepro_data_2021-12-15_0958::x118	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x118	jilindehealthcarepro_data_2021-12-15_0958::x118	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x119	jilindehealthcarepro_data_2021-12-15_0958::x119	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x119	jilindehealthcarepro_data_2021-12-15_0958::x119	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x119	jilindehealthcarepro_data_2021-12-15_0958::x119	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x120	jilindehealthcarepro_data_2021-12-15_0958::x120	1	I can not do it 	1
jilindehealthcarepro_data_2021-12-15_0958::x120	jilindehealthcarepro_data_2021-12-15_0958::x120	2	I am moderately confident I can do it	2
jilindehealthcarepro_data_2021-12-15_0958::x120	jilindehealthcarepro_data_2021-12-15_0958::x120	3	I am highly confident I can do it3	3
jilindehealthcarepro_data_2021-12-15_0958::x121	jilindehealthcarepro_data_2021-12-15_0958::x121	0	0	1
jilindehealthcarepro_data_2021-12-15_0958::x121	jilindehealthcarepro_data_2021-12-15_0958::x121	1	1	2
