displayOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
9,hhspaces,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000201,Sleeping places count,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,,,variable
10,hhrooms,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000025,Sleeping rooms in dwelling,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,Number of rooms used for sleeping,NA,variable
10,hhrooms,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000025,Sleeping rooms in dwelling,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,Number of rooms used for sleeping,NA,variable
10,rooms,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000025,Sleeping rooms in dwelling,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,Number of rooms used for sleeping,NA,variable
10,rooms,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000025,Sleeping rooms in dwelling,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,Number of rooms used for sleeping,NA,variable
11,windows,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020171,Sleeping rooms with windows,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,Number of rooms used for sleeping tonight that have windows,NA,variable
11,windows,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020171,Sleeping rooms with windows,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,Number of rooms used for sleeping tonight that have windows,NA,variable
3,mmewalls,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000009,Wall material,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,,,variable
8,covered,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020212,Windows covered,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,,,variable
2,amchwker,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020229,Community health worker has malaria medication,The community health worker currently has malaria medicines available,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,,,variable
1,ahwker,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020230,Community health worker present,"A community health worker (community medicine distributor/CMD, village health team/VHT, community own resource person/CORP) distributes malaria medicines in the village or community",Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,,,variable
1,dhfcty,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020213,Health facility distance,Distance to the nearest health facility,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,,,variable
2,dhfctycat,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020214,Health facility distance categorization,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,,,variable
5,dmarkt,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020215,Market distance,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,,,variable
4,othermth,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020216,Other transit to health facility,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,,,variable
3,mthfcty,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020217,Transit to health facility,Method of transit used to reach nearest health facility,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,,,variable
1,fueltype,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000023,Cooking fuel,,Household,Dwelling facilities,http://purl.obolibrary.org/obo/EUPATH_0000302,,,variable
3,senergy,Household level data FINAL.dta,http://purl.obolibrary.org/obo/OBI_0400065,Lighting source,,Household,Dwelling facilities,http://purl.obolibrary.org/obo/EUPATH_0000302,,,variable
2,otherfuel,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0015023,Other cooking fuel,,Household,Dwelling facilities,http://purl.obolibrary.org/obo/EUPATH_0000302,,,variable
4,othereng,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020218,Other lighting source,,Household,Dwelling facilities,http://purl.obolibrary.org/obo/EUPATH_0000302,,,variable
5,,,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,,Household,Dwelling facilities,http://purl.obolibrary.org/obo/EUPATH_0000302,,,
,enrolstatus,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0010424,Participant enrolled,,Participant,Eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0010036,Enrollement Status,"1- Continuing from PRISM 1 study
2- Not enrolled in PRISM 1 study",variable
,6,,http://purl.obolibrary.org/obo/EUPATH_0025053,Anopheles,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,,,
1,date,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020003,Collection date,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Date of collection,NA,variable
3,trapcollected,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020183,Collection end time,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Time trap removed 24h clock -,NA,variable
5,roomnumm3,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room number (list all rooms where traps were set),NA,variable
5,roomnumm3,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room Number for the mosquito collections,NA,variable
5,roomtrapset1,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room number (list all rooms where traps were set),NA,variable
5,roomtrapset1,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room Number for the mosquito collections,NA,variable
5,roomtrapset3,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room number (list all rooms where traps were set),NA,variable
5,roomtrapset3,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room Number for the mosquito collections,NA,variable
5,roomnumm1,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room number (list all rooms where traps were set),NA,variable
5,roomnumm1,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room Number for the mosquito collections,NA,variable
5,roomnumm2,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room number (list all rooms where traps were set),NA,variable
5,roomnumm2,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room Number for the mosquito collections,NA,variable
5,roomtrapset2,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room number (list all rooms where traps were set),NA,variable
5,roomtrapset2,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020178,Collection room number,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Room Number for the mosquito collections,NA,variable
2,trapset,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020179,Collection start time,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Time trap set 24h clock,NA,variable
4,trapworking2,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020180,Collection working,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Was trap working when removed,"1 - Yes
0 - No",variable
4,trapworking1,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020180,Collection working,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Was trap working when removed,"1 - Yes
0 - No",variable
4,trapworking3,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020180,Collection working,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,Was trap working when removed,"1 - Yes
0 - No",variable
,7,,http://purl.obolibrary.org/obo/EUPATH_0025056,Culex,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,,,
,8,,http://purl.obolibrary.org/obo/EUPATH_0000324,Mosquito parity,,Entomology,Entomological collections,http://purl.obolibrary.org/obo/EUPATH_0000327,,,category
,,,http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,,Sample,Eukaryota,http://purl.obolibrary.org/obo/NCBITaxon_2759,,,category
,hhpsf,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000029,Food problems per week,,Household,Food security,http://purl.obolibrary.org/obo/EUPATH_0011683,,,variable
,hhmeals,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000027,Meals per day,,Household,Food security,http://purl.obolibrary.org/obo/EUPATH_0011683,,,variable
,hhmealscat,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020237,Meals per day categorization,,Household,Food security,http://purl.obolibrary.org/obo/EUPATH_0011683,,,variable
,hhnumt,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000028,Meat meals per week,,Household,Food security,http://purl.obolibrary.org/obo/EUPATH_0011683,,,variable
,hhnumtcat,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020238,Meat meals per week categorization,,Household,Food security,http://purl.obolibrary.org/obo/EUPATH_0011683,,,variable
3,roa,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000638,Diagnosis at hospitalization,,Observation,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000308,Reason of admission,NA,variable
2,hospitalized,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000319,Hospital admission date,,Observation,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000308,Patient refered for hospitalization,"1-Yes
0-No",variable
1,hospitalizations,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0010995,Hospitalized,,Observation,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000308,Patient refered for hospitalization,"1-Yes
0-No",variable
,,,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,category
,,,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,
,,,http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,
,,,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,category
,surveydate,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0021085,Household data collection date,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,variable
,hhid,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000094,Household ID,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household ID,NA,variable
,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,
,,,http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,
,,,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,
2,,,http://purl.obolibrary.org/obo/EUPATH_0020058,Household eligibility criteria,,Household,Household administrative information,http://purl.obolibrary.org/obo/EUPATH_0020097,,,multifilter
3,hhenrol,Household screening FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020098,Household enrolled,,Household,Household administrative information,http://purl.obolibrary.org/obo/EUPATH_0020097,Was the Household enrolled in the study,"1-Yes
0-No",variable
1,screendate,Household screening FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020233,Household screening date,,Household,Household administrative information,http://purl.obolibrary.org/obo/EUPATH_0020097,,,variable
4,hhstatus,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020101,Household status in PRISM1,,Household,Household administrative information,http://purl.obolibrary.org/obo/EUPATH_0020097,Status of Household in PRISM 1  study,"1- Enrolled 
2- Not enrolled",variable
5,ncohort,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020247,Persons enrolled in study,Number of people within the household enrolled in the study,Household,Household administrative information,http://purl.obolibrary.org/obo/EUPATH_0020097,,,variable
,adultavailable,Household screening FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020123,Adult interviewed,An adult occupant was available for interview,Household,Household eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0020058,Is an adult occupant available for interview today?,"1-Yes
0-No",value
,agerange,Household screening FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020061,Children present,At least two Household residents are under 10 years of age if enrolled in PRISM I study or at least two Household residents aged 5 years or younger if not enrolled in PRISM I,Participant,Household eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0020058,At least two Household residents are under 10 years of age if enrolled in PRISM I study or at least two Household residents aged 5 years or younger if not enrolled in PRISM I,"1-Yes
0-No",value
,clinicscreening,Household screening FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020064,Clinic screening,All permanent Household members agree to come to the study clinic for screening,Household,Household eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0020058,Agreement of all permanent Household members to come to the study clinic for screening,"1-Yes
0-No",value
,entostudies,Household screening FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020075,Entomology studies,Willing to participate in entomological surveillance studies,Household,Household eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0020058,Willingness to participate in entomological surveillance studies,"1-Yes
0-No",value
,hhoccupied,Household screening FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020095,Home occupied,,Household,Household eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0020058,Is the house occupied?,"1-Yes
0-No",value
,nomore,Household screening FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020107,Maximum 7 residents,No more than 7 people currently resident in the Household,Household,Household eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0020058,No more than 7 people currently resident in the Household,"1-Yes
0-No",value
,plansmove,Household screening FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020124,No plan to move,No plans for the Household to move out of Nagongera sub-county in the next 2 years,Household,Household eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0020058,No plans for the Household to move out of Nagongera sub-county in the next 2 years,"1-Yes
0-No",value
5,ADEQUATENETS,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020219,1 bednet per 2 people,At least one bednet per two people,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
9,ADEQUATELLINS,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020220,1 long-lasting ITN per 2 people,At least one LLIN per two people,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
10,pspray,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020224,Asked permission for IRS in last 12 months,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
2,ANYNET,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020225,Bednet count,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
3,ANYNETcat,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020226,Bednet count categorization,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
4,NETSPERPERSON,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020227,Bednets per person,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
16,tspray,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020231,Days since last fumigation,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
1,havenets,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020232,Household bednets,Household has bednets,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
15,datespray,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000390,Last fumigation date,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
6,LLIN,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000400,Long-lasting ITN bednet count,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
7,LLINcat,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020234,Long-lasting ITN bednet count categorization,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
8,LLINSPERPERSON,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020235,Long-lasting ITN per person,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
14,otherrgs,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020245,Other reason not sprayed,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
13,rgspray,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020249,Reason not sprayed,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
11,gpspray,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000441,Sprayed in the last 12 months,Insecticide residual spraying in last 12 months,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
12,spraycat,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020250,Sprayed in the last 12 months categorization,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,variable
,swater,Household level data FINAL.dta,http://purl.obolibrary.org/obo/ENVO_00003064,Drinking water source,,Household,Household water,http://purl.obolibrary.org/obo/EUPATH_0000731,,,variable
,otherscs,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020246,Other water source,,Household,Household water,http://purl.obolibrary.org/obo/EUPATH_0000731,,,variable
8,dose2,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020132,Other health facility antimalarial dose,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,dose,NA,variable
8,dose1,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020132,Other health facility antimalarial dose,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,dose,NA,variable
7,antimalarial2,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020133,Other health facility antimalarial treatment,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,antimalarial,NA,variable
7,antimalarial1,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020133,Other health facility antimalarial treatment,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,antimalarial,NA,variable
5,bsdone2,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020134,Other health facility blood smear done,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Bs done,"1-Yes
0-No
9 - Don't know",variable
5,bsdone1,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020134,Other health facility blood smear done,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Bs done,"1-Yes
0-No
9 - Don't know",variable
6,diagnosis1,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020135,Other health facility diagnosis,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Diagnosis,NA,variable
6,diagnosis2,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020135,Other health facility diagnosis,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Diagnosis,NA,variable
9,lgdate1,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020136,Other health facility last antimalarial date,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,date last given,NA,variable
9,lgdate2,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020136,Other health facility last antimalarial date,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,date last given,NA,variable
3,wcaregiven2,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0021100,Other health facility name,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Where care given,NA,variable
3,wcaregiven1,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0021100,Other health facility name,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Where care given,NA,variable
4,cdate2,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020137,Other health facility visit date,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Date when care was received,NA,variable
4,cdate1,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020137,Other health facility visit date,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Date when care was received,NA,variable
2,osantimalarial,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020168,Received antimalarial treatment,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Antimalarial therapy given outside study since last seen?,"1-Yes
0-No",variable
1,careoutside,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0021099,Visited other health facility,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Medical care outside the study clinic last seen?,"1-Yes
0-No",variable
,,,http://purl.obolibrary.org/obo/EUPATH_0020005,Blood microbiology test,,Sample,Laboratory test,http://purl.obolibrary.org/obo/OGMS_0000056,,,category
,,,http://purl.obolibrary.org/obo/EUPATH_0011795,Blood test,,Sample,Laboratory test,http://purl.obolibrary.org/obo/OGMS_0000056,,,category
11,leaking,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020054,Blood leaking from feeders,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Blood leaking from feeders,"1- Yes
0- No",variable
13,deadmosq,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020067,Dead mosquitoes (count),,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Number of dead mosquitoes,NA,variable
5,numfed,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020081,Fed mosquitoes (count),,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Number of mosquitoes fed,NA,variable
2,feedingmethod,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020085,Feeding method,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Method of feeding:  1- Membrane feeding 2- Skin feeding,"1- Membrane feeding
2- Skin feeding",variable
3,media,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020108,Media type,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Type of media,"1- Whole blood
2- Serum replacement
3-  Autologous Plasma",variable
1,MFdone,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020240,Membrane feeding performed,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,,,variable
7,datedis,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020111,Mosquito dissection date,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,,,variable
4,source,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020118,Mosquito source,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Source of mosquitoes,"1-  Colony
2- Wild colleced",variable
6,numdissected,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020120,Mosquitoes dissected (count),,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Number of mosquitoes dissected,NA,variable
12,notfeeding,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020121,Mosquitoes not feeding,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Mosquitoes were not feeding,"1- Yes
0- No",variable
8,anyoocysts,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020242,Mosquitos with oocysts (count),,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,,,variable
9,propinfected,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020243,Mosquitos with oocysts (proportion),Proportion of mosquitos with oocysts to all fed mosquitos,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,,,variable
10,totaloocysts,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020251,Total oocysts,Total number of oocysts from all blood-fed mosquitos,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,,,variable
,bsreading,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020055,Blood smear reading,,Sample,Microbiology tests performed,http://purl.obolibrary.org/obo/EUPATH_0011800,Blood smear reading,"1-Urgent
0-Routine",variable
,discparity2,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000194,Discparity,,Entomology,Mosquito parity,http://purl.obolibrary.org/obo/EUPATH_0000324,Total number dissected for parity,NA,variable
,discparity3,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000194,Discparity,,Entomology,Mosquito parity,http://purl.obolibrary.org/obo/EUPATH_0000324,Total number dissected for parity,NA,variable
