ID	Name	EuPathDBLabel	Definition	EupathDefinition	Synonyms	URI
DOID_9471	meningitis	meningitis - bacterial	Meningitis is a nervous system infectious disease characterized as an inflammation of the pia-arachnoid meninges. It can be caused by growth of bacteria, fungi, or parasites within the subarachnoid space or by the growth of bacteria or viruses within the meningeal or ependymal cells. Meningitis is a diffuse infection caused by a variety of different agents.			http://purl.obolibrary.org/obo/DOID_9471
DOID_9663	aphthous stomatitis	oral ulcers - recurrent or oral ulcers - single episode	A stomatitis characterized by the repeated formation of benign and non-contagious mouth ulcers.			http://purl.obolibrary.org/obo/DOID_9663
DOID_974	upper respiratory tract disease		A respiratory system disease which involves the upper respiratory tract.			http://purl.obolibrary.org/obo/DOID_974
DOID_9909	hordeolum	stye	Hordeolum is a sequelae of infectious and parasitic disease consisting of an infection of the sebaceous glands at the base of the eyelashes. Styes are generally caused by a Staphylococcus aureus bacterial infection.			http://purl.obolibrary.org/obo/DOID_9909
DOID_9993	hypoglycemia	hypoglycaemia				http://purl.obolibrary.org/obo/DOID_9993
DRON_00000001	clinical drug role		the role of a material entity to prevent, diagnose, treat, or study disease and/or its effects			http://purl.obolibrary.org/obo/DRON_00000001
DRON_00000005	drug product		a material entity (1) containing at least one scattered molecular aggregate as part (the active ingredient) and (2) that is the bearer of a clinical drug role			http://purl.obolibrary.org/obo/DRON_00000005
DRON_00017631	artemether					http://purl.obolibrary.org/obo/DRON_00017631
DRON_00019223	lumefantrine					http://purl.obolibrary.org/obo/DRON_00019223
DRON_00021246	Chloroquine Injectable Solution	chloroquine (injectable)	A drug product in solution form for injection that has the chemical ingredient chloroquine and used in the treatment or prevention of malaria.		chloroquine injection	http://purl.obolibrary.org/obo/DRON_00021246
DRON_00021247	Chloroquine Oral Tablet	chloroquine (oral)	A drug product in tablet form for oral administration that has the chemical ingredient chloroquine and used in the treatment or prevention of malaria.		chloroquine tablets	http://purl.obolibrary.org/obo/DRON_00021247
ENVO_00002006	water		The liquid form of dihydrogen monoxide.			http://purl.obolibrary.org/obo/ENVO_00002006
ENVO_00003064	drinking water	drinking water source	Water that is safe enough to be consumed by humans or used with low risk of immediate or long term harm.	Water that is safe enough to be consumed by humans or used with low risk of immediate or long term harm.		http://purl.obolibrary.org/obo/ENVO_00003064
ENVO_00010483	environmental material		Material in or on which organisms may live.			http://purl.obolibrary.org/obo/ENVO_00010483
EUPATH_0000001	building material	building material	A material entity used to build a dwelling or part of a dwelling.	A material used in the construction of a dwelling.		http://purl.obolibrary.org/obo/EUPATH_0000001
EUPATH_0000002	dwelling	dwelling type	A material entity for accommodation, such as a building, part of a building, caravan, houseboat or other mobile home. A tent is not normally considered to be substantial.	A self-contained 'substantial' unit of accommodation, such as a building, part of a building, caravan, houseboat or other mobile home. Generally there are two categories of dwellings, modern house (cement/wood/metal wall;  tiled/metal roof; and closed eaves) and traditional house (all other houses). A tent is not normally considered to be substantial.		http://purl.obolibrary.org/obo/EUPATH_0000002
EUPATH_0000003	roof material	roof material	A building material used in the construction of a roof.	A material used in the construction of a roof.		http://purl.obolibrary.org/obo/EUPATH_0000003
EUPATH_0000004	roof					http://purl.obolibrary.org/obo/EUPATH_0000004
EUPATH_0000005	material may be used for					http://purl.obolibrary.org/obo/EUPATH_0000005
EUPATH_0000006	floor material	floor material	A building material used in the construction of a floor	A material used in the construction of a floor.		http://purl.obolibrary.org/obo/EUPATH_0000006
EUPATH_0000009	wall material	wall material	A building material used in the construction of a wall.	A material used in the construction of a wall.		http://purl.obolibrary.org/obo/EUPATH_0000009
EUPATH_0000010	wall brick		A processed material shaped a small rectangular block typically made of clay mixed with sand and fired in a kiln or baked by the sun, used in building wall construction.			http://purl.obolibrary.org/obo/EUPATH_0000010
EUPATH_0000012	traditional house					http://purl.obolibrary.org/obo/EUPATH_0000012
EUPATH_0000013	modern house					http://purl.obolibrary.org/obo/EUPATH_0000013
EUPATH_0000014	household wealth index	household wealth index	A scalar measurement datum of a household's cumulative living standard. The wealth index is calculated using easy-to-collect data on a household's ownership of selected assets, such as televisions and bicycles; materials used for housing construction; and types of water access and sanitation facilities.	Household wealth index is a composite measure of a household's cumulative living standard. It is calculated using easy-to-collect data on a household's ownership of selected assets, such as televisions and bicycles; materials used for housing construction; and types of water access and sanitation facilities.		http://purl.obolibrary.org/obo/EUPATH_0000014
EUPATH_0000015	eaves	eaves	A processed material that is the bottom edge of a roof.  The primary function of the eaves is to keep rain water off the walls and to prevent the ingress of water at the junction where the roof meets the wall.  The secondary function is to control solar penetration; the eaves overhang can be designed to adjust the building's solar heat gain to suit the local climate, the latitude and orientation of the building, refer to passive solar building design. The eaves overhang may also shelter openings to ventilate the roof space.	The part of the house where the roof and the walls meet. It may have openings allowing ventilation and access by insects such as mosquitoes.		http://purl.obolibrary.org/obo/EUPATH_0000015
EUPATH_0000016	open eaves					http://purl.obolibrary.org/obo/EUPATH_0000016
EUPATH_0000017	closed eaves					http://purl.obolibrary.org/obo/EUPATH_0000017
EUPATH_0000018	air brick	air brick	A brick with holes which is embedded in a wall to allow ventilation through it.	A brick with holes which is embedded in a wall to allow ventilation through it.		http://purl.obolibrary.org/obo/EUPATH_0000018
EUPATH_0000019	number of people per household	# people / household	A scalar measurement datum of people in a household.	number of people in a household		http://purl.obolibrary.org/obo/EUPATH_0000019
EUPATH_0000021	toilet	toilet type	A device that is a sanitation fixture used primarily for the disposal of human urine and feces.	A sanitation fixture used primarily for the disposal of human urine and feces.		http://purl.obolibrary.org/obo/EUPATH_0000021
EUPATH_0000022	household having electricity information	electricity?	An information content entity to indicate whether a household has electricity.	Information states whether a household has electricity.		http://purl.obolibrary.org/obo/EUPATH_0000022
EUPATH_0000023	cooking fuel material	cooking fuel type	A material entity that consists of fuel mainly used for cooking.	Fuel mainly used for cooking.		http://purl.obolibrary.org/obo/EUPATH_0000023
EUPATH_0000024	lighting material	lighting type	A material entity that consists of an energy source for lighting.	Energy source for lighting		http://purl.obolibrary.org/obo/EUPATH_0000024
EUPATH_0000025	number of rooms	# rooms	number of rooms in a dwelling that may be of a particular type such as used for sleeping.	number of rooms in a dwelling that may be of a particular type such as used for sleeping.		http://purl.obolibrary.org/obo/EUPATH_0000025
EUPATH_0000026	land area measured in acres	# acres	land area measured in acres: a scalar measurement datum of land measured in acres that may be of a particular type such as land owned.	land area measured in acres		http://purl.obolibrary.org/obo/EUPATH_0000026
EUPATH_0000027	number of meals per day	# meals / day	usual number of meals per day	usual number of meals per day		http://purl.obolibrary.org/obo/EUPATH_0000027
EUPATH_0000028	number of days eating meat in a week	# meat meals / wk	number of days eating meat in a  week	number of days eating meat in the last week		http://purl.obolibrary.org/obo/EUPATH_0000028
EUPATH_0000029	frequency of not satisfying food needs	food problems / wk	how often problems satisfying food needs	how often problems satisfying food needs		http://purl.obolibrary.org/obo/EUPATH_0000029
EUPATH_0000030	distance to health facility in km	dist to health facility	A length measurement datum of the distance in kilometers to the nearest health facility.	distance in kilometers to the nearest health facility		http://purl.obolibrary.org/obo/EUPATH_0000030
EUPATH_0000031	number of female anopheles mosquitoes by CDC trap	#F anopheles (CDC trap)	A scalar measurement datum which is number of female anopheles mosquitoes that may be of a particular type such as those collected using CDC trap in a household in a given night	number of female anopheles mosquitoes that may be of a particular type such as those collected using CDC trap in a household in a given night		http://purl.obolibrary.org/obo/EUPATH_0000031
EUPATH_0000032	date of birth					http://purl.obolibrary.org/obo/EUPATH_0000032
EUPATH_0000033	glucose 6 phosphate dehydrogenase genotype	G6PD genotype	A genotype information which is about the presence of certain genetic variants of glucose-6-phosphate dehydrogenase.	Genotype information about the presence of certain genetic variants of glucose-6-phosphate dehydrogenase.		http://purl.obolibrary.org/obo/EUPATH_0000033
EUPATH_0000034	alpha thalassemia genotype	a-thalassemia genotype	A genotype information which is about the presence and degree of alpha-thalassemia, a form of thalassemia involving the number of functional HBA1 and HBA2 genes.	Genotype information about the presence and degree of alpha-thalassemia, a form of thalassemia involving the number of functional HBA1 and HBA2 genes.		http://purl.obolibrary.org/obo/EUPATH_0000034
EUPATH_0000035	sickle hemoglobin genotype	HbS genotype	A genotype information which is about the presence of sickle-cell hemoglobin (HbS), an abnormal form of hemoglobin which is the oxygen-carrying protein within the red blood cells.	Genotype information about the presence of sickle-cell hemoglobin (HbS), an abnormal form of hemoglobin which is the oxygen-carrying protein within the red blood cells.		http://purl.obolibrary.org/obo/EUPATH_0000035
EUPATH_0000036	diagnosis of malaria	symptomatic malaria				http://purl.obolibrary.org/obo/EUPATH_0000036
EUPATH_0000037	presence of bacteria in the blood	bacteremia	A phenotypic abnormality of the presence of bacteria in the blood.			http://purl.obolibrary.org/obo/EUPATH_0000037
EUPATH_0000038	diagnosis of uncomplicated malaria	uncomplicated malaria	A diagnosis of malaria without evidence of complicated malaria.	Symptomatic malaria without evidence of complicated malaria. In Uganda, diagnoses of uncomplicated malaria are always followed by treatment with Artemether/lumefantrine.		http://purl.obolibrary.org/obo/EUPATH_0000038
EUPATH_0000039	presence of virus in the blood	viremia	A phenotypic abnormality of the presence of a virus in the blood. It is a medical condition where viruses enter the bloodstream and hence have access to the rest of the body.			http://purl.obolibrary.org/obo/EUPATH_0000039
EUPATH_0000040	diagnosis of complicated malaria	complicated malaria	A diagnosis of malaria with the presence of any danger signs including inability to sit up or stand, vomiting everything, unable to breastfeed or drink and lethargy or meeting criteria for severe malaria.	Symptomatic malaria with the presence of any “danger signs” including inability to sit up or stand, vomiting everything, unable to breastfeed or drink and lethargy or meeting criteria for severe malaria		http://purl.obolibrary.org/obo/EUPATH_0000040
EUPATH_0000041	diagnosis of complicated malaria with high parasite density					http://purl.obolibrary.org/obo/EUPATH_0000041
EUPATH_0000042	diagnoses of complicated malaria with danger signs	complicated malaria with danger signs	A diagnosis of complicated malaria with signs and symptoms, such as inability to sit up or stand, vomiting everything, unable to breastfeed or drink, lethargy, which are not listed as WHO criteria used to diagnose severe malaria.	Complicated malaria with signs and symptoms, such as inability to sit up or stand, vomiting everything, unable to breastfeed or drink, lethargy, which are not listed as WHO criteria used to diagnose severe malaria.		http://purl.obolibrary.org/obo/EUPATH_0000042
EUPATH_0000043	diagnosis of severe malaria	severe malaria	A diagnosis of complicated malaria based on WHO criteria that include the presence of parasite infections, most commonly P.falciparum, and any one or more of symptoms/signs of serious organ failures or abnormalities, including cerebral malaria, severe anemia, generalized convulsions, hypoglycemia, respiratory distress, fluid and electrolyte disturbances, acute renal failure, ARDS, circulatory collapse, abnormal bleeding, and Jaundice.	A kind of complicated malaria diagnosed based on WHO criteria that include the presence of parasite infections, most commonly P.falciparum, and any one or more of symptoms/signs of serious organ failures or abnormalities, including cerebral malaria, severe anemia, generalized convulsions, hypoglycemia, respiratory distress, fluid and electrolyte disturbances, acute renal failure, ARDS, circulatory collapse, abnormal bleeding, and Jaundice.		http://purl.obolibrary.org/obo/EUPATH_0000043
EUPATH_0000044	symptom or sign of					http://purl.obolibrary.org/obo/EUPATH_0000044
EUPATH_0000045	severe malaria					http://purl.obolibrary.org/obo/EUPATH_0000045
EUPATH_0000046	severe malaria symptom or sign	severe malaria symptom	A symptom or sign that is used for the diagnosis of severe malaria based on World Health Organization (WHO) criteria.	symptom or sign that is used for the diagnosis of severe malaria based on World Health Organization criteria.		http://purl.obolibrary.org/obo/EUPATH_0000046
EUPATH_0000047	hemoglobin level in gm per dL	Hb (g/dl)	A scalar measurement datum about the level of hemoglobin in the blood with a value in units of g/dl.	the level of hemoglobin in the blood with a value in units of g/dl.		http://purl.obolibrary.org/obo/EUPATH_0000047
EUPATH_0000048	blood smear reading as positive or negative	blood smear reading (+/-)	A categorical measurement datum that indicates the presence of asexual parasites in blood cells by microscopy using a value of positive or negative.	Whether or not a blood smear was positive for asexual parasites by microscopy		http://purl.obolibrary.org/obo/EUPATH_0000048
EUPATH_0000049	clinical visit	clinical visit	A planned process in which a patient is seen by a medical practitioner.	A patient is seen by a medical practitioner		http://purl.obolibrary.org/obo/EUPATH_0000049
EUPATH_0000050	routine clinical visit	routine clinical visit	A clinical visit that is primarily for a regular examination.	A clinical visit that is primarily for a regular examination.		http://purl.obolibrary.org/obo/EUPATH_0000050
EUPATH_0000051	human participant under investigation					http://purl.obolibrary.org/obo/EUPATH_0000051
EUPATH_0000053	dwelling ventilation	dwelling ventilation	A material entity whichis part of a dwelling for providing fresh air to the dwelling.	Part of a dwelling that can serve to provide an air passage into the dwelling.		http://purl.obolibrary.org/obo/EUPATH_0000053
EUPATH_0000054	district in Uganda	Ugandan district	A geographical location which is part of Uganda.	District which is part of Uganda.		http://purl.obolibrary.org/obo/EUPATH_0000054
EUPATH_0000055	CDC light trap assay					http://purl.obolibrary.org/obo/EUPATH_0000055
EUPATH_0000056	medication role		A role borne by some material entity which can be delivered/administrated into some organisms and the role is realized during clinical treatment process aiming to treat symptoms, signs or diagnosed disease.			http://purl.obolibrary.org/obo/EUPATH_0000056
EUPATH_0000057	medication material	medication	A material entity that is bearer of a medication role.	Medications are used to treat symptoms, signs, or a diagnosed disease. Examples are quinine used as a malaria medication, and blood used in a transfusion for replacement of lost blood.  		http://purl.obolibrary.org/obo/EUPATH_0000057
EUPATH_0000058	malaria medication	malaria medication	A medication material intended to prevent or treat malaria.	medication for prevention or treatment of malaria		http://purl.obolibrary.org/obo/EUPATH_0000058
EUPATH_0000059	non-malaria medication	non-malaria medication	A medication material intended to prevent or treat a disease other than malaria.	medication for prevention or treatment of a disease other than malaria.		http://purl.obolibrary.org/obo/EUPATH_0000059
EUPATH_0000060	may treat		A relation between a medication material and a disease or symptom that it may treat.			http://purl.obolibrary.org/obo/EUPATH_0000060
EUPATH_0000061	has active ingredient		A relation between a drug product and (one of) its active ingredient.			http://purl.obolibrary.org/obo/EUPATH_0000061
EUPATH_0000062	quinine drug product	quinine	A drug product that has the chemical ingredient quinine and has antipyretic (fever-reducing), antimalarial, analgesic (painkilling), and anti-inflammatory properties.	A drug used in the treatment of malaria. In Uganda, quinine is used to treat a patient when he/she is diagnosed as having complicated malaria or has an episode of uncomplicated malaria in 14 or fewer days since the last episode or during the 1st trimester of pregnancy.	quinine	http://purl.obolibrary.org/obo/EUPATH_0000062
EUPATH_0000063	artemether-lumefantrine drug product	artemether-lumefantrine	A drug product that is the of combination artemether/lumefantrine (trade names Coartem and Riamet, Falcynate-LF). It is generally used for the treatment of acute uncomplicated Plasmodium falciparum malaria.	A drug used in the treatment or prevention of malaria. In Uganda, coartem (artemether-lumefantrine) is used to treat a patient when he/she is diagnosed as having a new episode of uncomplicated malaria occurring more than 14 days since the last episode.	artemether-lumefantrine,coartem	http://purl.obolibrary.org/obo/EUPATH_0000063
EUPATH_0000064	clinical characteristics		A dependent continuant which is either disease or phenotypic abnormality.			http://purl.obolibrary.org/obo/EUPATH_0000064
EUPATH_0000087	household information	household information	An information content entity is about household.	Information about household		http://purl.obolibrary.org/obo/EUPATH_0000087
EUPATH_0000088	diagnosis of uncomplicated malaria in the 1st trimester of pregnancy	uncomplicated malaria with pregnancy	A diagnosis of uncomplicated malaria that occurs with the first trimester of pregnancy.	uncomplicated malaria that occurs with the first trimester of pregnancy.		http://purl.obolibrary.org/obo/EUPATH_0000088
EUPATH_0000089	diagnosis of asymptomatic parasitemia	asymptomatic parasitemia	A diagnosis based on presence of asexual parasites by microscopy in the absence of subjective fever or documented elevated temperature	Presence of asexual parasites by microscopy in the absence of subjective fever or documented elevated temperature		http://purl.obolibrary.org/obo/EUPATH_0000089
EUPATH_0000090	diagnosis of malaria - unspecified	malaria	A diagnosis to indicate whether a person has marlaria or not. It has value yes or no.	A diagnosis to indicate whether a person has marlaria or not. It has value yes or no.		http://purl.obolibrary.org/obo/EUPATH_0000090
EUPATH_0000091	clinical visit date	clinical visit date	A time measurement datum that specifies the date of a clinical visit.	The date of a clinical visit.		http://purl.obolibrary.org/obo/EUPATH_0000091
EUPATH_0000092	asexual parasite density in count per ul	parasite density	A scalar measurement datum that is the number of asexual parasites per ul.	Number of asexual parasites per ul		http://purl.obolibrary.org/obo/EUPATH_0000092
EUPATH_0000093	dwelling information	dwelling information	An information content entity about dwelling.	Information about dwelling		http://purl.obolibrary.org/obo/EUPATH_0000093
EUPATH_0000094	household identifier	household ID	A symbol that denotes a specific household.	An identifier of a household		http://purl.obolibrary.org/obo/EUPATH_0000094
EUPATH_0000095	human participant identifier	participant ID	A symbol that denotes a specific human participant under investigation.	An identifier of a participant		http://purl.obolibrary.org/obo/EUPATH_0000095
EUPATH_0000096	participant characteristics	participant characteristics	A dependent continuant which is a feature of a participant under investigation.	features of a participant		http://purl.obolibrary.org/obo/EUPATH_0000096
EUPATH_0000097	febrile	febrile	elevated temperature or subjective fever	elevated temperature or subjective fever		http://purl.obolibrary.org/obo/EUPATH_0000097
EUPATH_0000098	ventilation function		A function to provide fresh air to a closed space.			http://purl.obolibrary.org/obo/EUPATH_0000098
EUPATH_0000099	dwelling facility	dwelling facility	A material entity in a dwelling that is designed, built, installed, selected, etc., to serve a specific function affording a convenience or service to people who are living in the dwelling.	A material in a dwelling that is designed, built, installed, selected, etc., to serve a specific function affording a convenience or service to people who are living in the dwelling.		http://purl.obolibrary.org/obo/EUPATH_0000099
EUPATH_0000100	subjective fever	fever	A phenotypic abnormality of a subjective fever as reported by the study participant or their parent/guardian	Subjective fever as reported by the study participant or their parent/guardian		http://purl.obolibrary.org/obo/EUPATH_0000100
EUPATH_0000101	elevated temperature					http://purl.obolibrary.org/obo/EUPATH_0000101
EUPATH_0000102	temperature measurement datum		A scalar measurement datum that is about temperature.			http://purl.obolibrary.org/obo/EUPATH_0000102
EUPATH_0000103	dwelling ventilation function					http://purl.obolibrary.org/obo/EUPATH_0000103
EUPATH_0000104	participant under investigation					http://purl.obolibrary.org/obo/EUPATH_0000104
EUPATH_0000105	building material role		A role that inheres in a material entity that is realized in a building process in which the material entity will become part of a structure with a roof and walls standing more or less permanently in one place.			http://purl.obolibrary.org/obo/EUPATH_0000105
EUPATH_0000106	roof material role		A building material role that inheres in a material entity that is realized in a building process in which the material entity will become part of a roof.			http://purl.obolibrary.org/obo/EUPATH_0000106
EUPATH_0000107	wall material role		A building material role that inheres in a material entity that is realized in a building process in which the material entity will become part of a wall.			http://purl.obolibrary.org/obo/EUPATH_0000107
EUPATH_0000108	floor material role		A building material role that inheres in a material entity that is realized in a building process in which the material entity will become part of a floor.			http://purl.obolibrary.org/obo/EUPATH_0000108
EUPATH_0000109	dwelling facility role		A role that inheres in a material entity that is realized in a process that provides a convenience or service to people who are living in a dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000109
EUPATH_0000110	organismal body temperature measurement datum	temperature	A temperature measurement datum that is about an organism.	Organismal body temperature		http://purl.obolibrary.org/obo/EUPATH_0000110
EUPATH_0000111	floor brick		A processed material shaped a small rectangular block typically made of clay mixed with sand and fired in a kiln or baked by the sun, used in building floor construction.			http://purl.obolibrary.org/obo/EUPATH_0000111
EUPATH_0000113	age since birth at time of visit	age at time of visit	An age since birth measurement datum at the time of a clinical visit.	The age of the patient on the day of a clinical visit, measured in years.		http://purl.obolibrary.org/obo/EUPATH_0000113
EUPATH_0000114	average asexual parasite density of a participant with asymptomatic parasitemia	avg parasite density with asymp parasitemia	An average value of asexual parasites counted per microliter of blood (i.e. malaria parasite density) across mulitiple clinical visits of a participant who was diagnosed with asymptomatic parasitemia.	The average asexual parasite density (count per ul of whole blood) across all visits of the participant who was diagnosed with asymptomatic parasitemia.		http://purl.obolibrary.org/obo/EUPATH_0000114
EUPATH_0000115	average asexual parasite density of a participant with malaria	avg parasite density with malaria	An average value of asexual parasites counted per microliter of blood (i.e. malaria parasite density) across mulitiple clinical visits of a participant who was diagnosed with malaria.	The average asexual parasite density (count per ul of whole blood) across all visits of the participant who was diagnosed with malaria		http://purl.obolibrary.org/obo/EUPATH_0000115
EUPATH_0000116	average number of female Anoepheles	avg F Anopheles	An average count of female Anopheles mosquitoes collected across multiple collections (e.g. from one or more households on a number of nights).	An average count of female Anopheles mosquitoes collected across multiple collections.		http://purl.obolibrary.org/obo/EUPATH_0000116
EUPATH_0000117	average number of female Anopheles tested for sporozoite	avg num F Anopheles tested	An average value of Anopheles mosquitoes tested for sporozoites across multiple collections (e.g. from a given household across CDC light trap collections) in a given period.	Average number of female Anopheles mosquitoes tested for sporozoites across multiple collections from a household		http://purl.obolibrary.org/obo/EUPATH_0000117
EUPATH_0000118	average number of sporozoite-positive female Anopheles	avg num F Anopheles positive	An average value of sporozoite positive Anopheles mosquitoes across multiple collections (e.g. from a given household over a number of nights of collections).	Average number of female mosquitoes tested positive for sporozoites from a given household		http://purl.obolibrary.org/obo/EUPATH_0000118
EUPATH_0000119	average sporozoite rate of female Anopheles	avg sporozoite rate	An average precentage value of female Anopheles mosquitoes tested as sporozoites-positive in all female mosquitoes tested for sporozoites across multiple collections.	Average proportion of mosquitoes which tested positive for sporozoites		http://purl.obolibrary.org/obo/EUPATH_0000119
EUPATH_0000120	number of CDC light trap collections	num Anopheles collections	A data item of the total number of CDC Light Trap specimen collections in a given time period from a household.	Total number of Anoephles collection using CDC Light Trap over the course of the study from a household		http://purl.obolibrary.org/obo/EUPATH_0000120
EUPATH_0000121	number of clinical visits	total num visits	A data item of the total number of clinical visits by a participant in an investigation.	The total number of clinical visits by a participant.		http://purl.obolibrary.org/obo/EUPATH_0000121
EUPATH_0000122	number of clinical visits resulting in a malaria diagnosis	num visits with malaria	A data item of the number of clinical visits during which the participant was diagnosed with malaria	The number of clinical visits during which the participant was diagnosed with malaria		http://purl.obolibrary.org/obo/EUPATH_0000122
EUPATH_0000123	number of clinical visits with asymptomatic parasitemia	num visits with asymp parasitemia	A data item of the number of clinical visits during which the participant was diagnosed with asymptomatic parasitemia	The number of clinical visits during which the participant was diagnosed with asymptomatic parasitemia		http://purl.obolibrary.org/obo/EUPATH_0000123
EUPATH_0000124	number of non-routine clinical visits	num non-routine visits	A data item of the total number of clinical visits which were not sheduled routine visits.	The total number of clinical visits which were not part of the routine visit schedule.		http://purl.obolibrary.org/obo/EUPATH_0000124
EUPATH_0000125	number of routine clinical visits	total num routine visits	A data item of the total number of clinical visits which were sheduled routine visits.	The total number of clinical visits which were part of the routine visit schedule.		http://purl.obolibrary.org/obo/EUPATH_0000125
http://purl.obolibrary.org/obo/EUPATH_a2	viremia		The presence of a virus in the blood. a medical condition where viruses enter the bloodstream and hence have access to the rest of the body.source: http://en.wikipedia.org/wiki/Viremia			http://purl.obolibrary.org/obo/EUPATH_a2
GAZ_00000448	geographical location		A reference to a place on the Earth, by its name or by its geographical location.			http://purl.obolibrary.org/obo/GAZ_00000448
GO_0008150	biological_process		Any process specifically pertinent to the functioning of integrated living units: cells, tissues, organs, and organisms. A process is a collection of molecular events with a defined beginning and end.			http://purl.obolibrary.org/obo/GO_0008150
HP_0000118	Phenotypic abnormality		A phenotypic abnormality.			http://purl.obolibrary.org/obo/HP_0000118
HP_0000421	Epistaxis	epistaxis	Epistaxis, or nosebleed, refers to a `hemorrhage` (MPATH:119) localized in the`nose` (FMA:46472).			http://purl.obolibrary.org/obo/HP_0000421
HP_0000692	Misalignment of teeth	mal-aligned teeth	Abnormal alignment, positioning, or spacing of the teeth, i.e., `misaligned` (PATO:0001654) `teeth` (FMA:12516).			http://purl.obolibrary.org/obo/HP_0000692
HP_0000952	Jaundice		Yellow pigmentation of the skin or sclera due to bilirubin, which in turn is the result of increased bilirubin concentration in the bloodstream.			http://purl.obolibrary.org/obo/HP_0000952
HP_0000989	Pruritus	pruritis	Pruritus is an itch or a sensation that makes a person want to scratch. This term refers to an abnormally increased disposition to experience pruritus.			http://purl.obolibrary.org/obo/HP_0000989
HP_0001944	Dehydration	dehydration				http://purl.obolibrary.org/obo/HP_0001944
HP_0002013	Vomiting	vomiting	Forceful ejection of the contents of the stomach through the mouth by means of a series of involuntary spasmic contractions.			http://purl.obolibrary.org/obo/HP_0002013
HP_0002027	Abdominal pain	abdominal pain - unspecified	Pain perceived to originate in the abdomen.			http://purl.obolibrary.org/obo/HP_0002027
HP_0002315	Headache	headache - unspecified	Cephalgia, or pain sensed in various parts of the head, not confined to the area of distribution of any nerve.			http://purl.obolibrary.org/obo/HP_0002315
HP_0003249	Genital ulcers	genital ulcer, unspecified				http://purl.obolibrary.org/obo/HP_0003249
HP_0004395	Malnutrition	malnutrition - moderate or malnutrition - severe				http://purl.obolibrary.org/obo/HP_0004395
HP_0011801	Enlargement of parotid gland	parotid enlargement or parotid enlargement - hiv related	Increased size of the parotid gland.			http://purl.obolibrary.org/obo/HP_0011801
HP_0011848	Abdominal colic	abdominal colic				http://purl.obolibrary.org/obo/HP_0011848
HP_0012531	Pain	pain	An unpleasant sensory and emotional experience associated with actual or potential tissue damage, or described in terms of such damage.			http://purl.obolibrary.org/obo/HP_0012531
HP_0100845	Anaphylactic shock	anaphylactic reaction	An acute hypersensitivity reaction due to exposure to a previously encountered antigen.			http://purl.obolibrary.org/obo/HP_0100845
HP_0200039	Skin pustule	pustular skin infection	A small elevation of the skin containing cloudy or purulent material usually consisting of necrotic inflammatory cells.			http://purl.obolibrary.org/obo/HP_0200039
HP_0200043	Verrucae	wart, flat (verruca planus)	Warts, benign growths on the skin or mucous membranes that cause cosmetic problems as well as pain and discomfort. Warts most often occur on the hands, feet, and genital areas.			http://purl.obolibrary.org/obo/HP_0200043
IAO_0000002	example to be eventually removed					http://purl.obolibrary.org/obo/IAO_0000002
IAO_0000003	measurement unit label		A data item label that denotes a unit of measure.			http://purl.obolibrary.org/obo/IAO_0000003
IAO_0000005	objective specification		a directive information entity that describes an intended process endpoint. 			http://purl.obolibrary.org/obo/IAO_0000005
IAO_0000007	action specification		a directive information entity that describes an action the bearer will take			http://purl.obolibrary.org/obo/IAO_0000007
IAO_0000009	data item label		An information content entity that is part of some data item and is used to partially define the denotation of that data item.		datum label	http://purl.obolibrary.org/obo/IAO_0000009
IAO_0000015	information carrier		A quality of an information bearer that imparts the information content			http://purl.obolibrary.org/obo/IAO_0000015
IAO_0000027	data item		An information content entity that is intended to be a truthful statement about something (modulo, e.g., measurement precision or other systematic errors) and is constructed/acquired by a method that reliably tends to produce (approximately) truthful statements.		data	http://purl.obolibrary.org/obo/IAO_0000027
IAO_0000028	symbol		An information content entity that is a mark or character used as a conventional representation of another entity.			http://purl.obolibrary.org/obo/IAO_0000028
IAO_0000030	information content entity		an information content entity is an entity that is generically dependent on some material entity and stands in relation of aboutness to some entity			http://purl.obolibrary.org/obo/IAO_0000030
IAO_0000032	scalar measurement datum		a scalar measurement datum is a measurement datum that is composed of two parts, numerals and a unit label.			http://purl.obolibrary.org/obo/IAO_0000032
IAO_0000033	directive information entity		An information content entity whose concretizations indicate to their bearer how to realize them in a process.			http://purl.obolibrary.org/obo/IAO_0000033
IAO_0000039	has measurement unit label		A relation between a value specification and its unit of measurement.			http://purl.obolibrary.org/obo/IAO_0000039
IAO_0000064	algorithm		A plan specification which describes inputs, output of mathematical functions as well as workflow of execution for achieving an predefined objective. Algorithms are realized usually by means of implementation as computer programs for execution by automata.			http://purl.obolibrary.org/obo/IAO_0000064
IAO_0000078	curation status specification		The curation status of the term. The allowed values come from an enumerated list of predefined terms. See the specification of these instances for more detailed definitions of each enumerated value.			http://purl.obolibrary.org/obo/IAO_0000078
IAO_0000088	report		An information content entity assembled by an author for the purpose of providing information for an audience, and that is meant to provide an accurate account of something that happened.			http://purl.obolibrary.org/obo/IAO_0000088
IAO_0000100	data set		A data item that is an aggregate of other data items of the same type that have something in common. Averages and distributions can be determined for data sets.			http://purl.obolibrary.org/obo/IAO_0000100
IAO_0000102	data about an ontology part		data about an ontology part is a data item about a part of an ontology, for example a term			http://purl.obolibrary.org/obo/IAO_0000102
