"IRI","label","displayOrder","variable","dataFile","definition","category","parentLabel","parentIRI","codebookDescription","codebookValues","termType","replaces","unitLabel","unitIRI","is_featured","hidden"
"http://purl.obolibrary.org/obo/EUPATH_0015695","Homemade fluid","4","hometrt_maize","gems1_huas_data.sas7bdat","","Observation","Diarrhea treatment prior to seeking care","http://purl.obolibrary.org/obo/EUPATH_0015691","E38: Health care utilization. Multifilter: When the child had diarrhea, was he/she given any of the following at home before seeking care outside of the house? Homemade fluid (ex: thin watery porridge made from maize, rice, or wheat; soup; sugar/salt water solution; yogurt-based drink). Check all that apply. Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015696","No special remedies given","8","hometrt_none","gems1_huas_data.sas7bdat","","Observation","Diarrhea treatment prior to seeking care","http://purl.obolibrary.org/obo/EUPATH_0015691","E38.8: Health care utilization. Multifilter: When the child had diarrhea, was he/she given any of the following at home before seeking care outside of the house? No special remedies given. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015697","ORALITE or ORS","2","hometrt_ors","gems1_huas_data.sas7bdat","","Observation","Diarrhea treatment prior to seeking care","http://purl.obolibrary.org/obo/EUPATH_0015691","E38: Health care utilization. Multifilter: When the child had diarrhea, was he/she given any of the following at home before seeking care outside of the house? A fluid made from a special packet called ORALITE or ORS. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015698","Other treatment","8","hometrt_othr1 | hometrt_othr2","gems1_huas_data.sas7bdat","","Observation","Diarrhea treatment prior to seeking care","http://purl.obolibrary.org/obo/EUPATH_0015691","E38.7: Health care utilization. Multifilter: When the child had diarrhea, was he/she given any of the following at home before seeking care outside of the house? Other home remedy #2. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks | E38.5: Health care utilization. Multifilter: When the child had diarrhea, was he/she given any of the following at home before seeking care outside of the house? Other home remedy #1. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015699","Special milk or infant formula","3","hometrt_milk","gems1_huas_data.sas7bdat","","Observation","Diarrhea treatment prior to seeking care","http://purl.obolibrary.org/obo/EUPATH_0015691","E38: Health care utilization. Multifilter: When the child had diarrhea, was he/she given any of the following at home before seeking care outside of the house? Special milk or infant formula. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015700","Zinc","7","hometrt_zinc","gems1_huas_data.sas7bdat","","Observation","Diarrhea treatment prior to seeking care","http://purl.obolibrary.org/obo/EUPATH_0015691","E38: Health care utilization. Multifilter: When the child had diarrhea, was he/she given any of the following at home before seeking care outside of the house? Zinc (tablet/syrup). Check all that apply. Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010241","Amount offered to drink during diarrheal episode","7","offr_drink | offer_drink","gems1_huas_data.sas7bdat | gems1_huas_lite_data_6_sites.sas7bdat | gems1_huas_lite_data_kenya.sas7bdat","","Observation","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","E39: Health care utilization. How much was the child offered to drink during the diarrheal illness? . Only complete for children who had diarrhea in the last 2 weeks","0=NA, 1=More than usual, 2= Usual, 3=Less than usual 4 = Nothing to drink; 1=More than usual, 2= Usual, 3=Less than usual 4 = Nothing to drink | 0=NOT IN CODEBOOK, 1=Usual, 2=More than usual, 3=Less than usual, NA=NA, 4=NOT IN CODEBOOK","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010177","Amount offered to eat during diarrheal episode","8","offer_eat | offr_eat","gems1_huas_data.sas7bdat | gems1_huas_lite_data_6_sites.sas7bdat | gems1_huas_lite_data_kenya.sas7bdat","","Observation","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","E40: Health care utilization. How much was the child offered to eat during the diarrheal illness? . Only complete for children who had diarrhea in the last 2 weeks.","0=NA, 1=More than usual, 2= Usual, 3=Less than usual 4 = Nothing to eat; 1=More than usual, 2= Usual, 3=Less than usual 4 = Nothing to eat, 0 = NA | 0=NOT IN CODEBOOK, 1=Usual, 2=More than usual, 3=Less than usual, NA=NA, 4=NOT IN CODEBOOK, 5=NOT IN CODEBOOK","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015518","Child currently having diarrhea","3","drh_cont","gems1_huas_data.sas7bdat","","Observation","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","D28.1: Diarrhea history. Is the child still having diarrhea. Only complete for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=No, 2=Yes, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015519","Child days since diarrhea","6","drh_days | drh_daysago","gems1_huas_data.sas7bdat | gems1_huas_lite_data_6_sites.sas7bdat | gems1_huas_lite_data_kenya.sas7bdat","","Observation","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","D28.2: Diarrhea history. If no, how many days ago did the child have diarrhea (3 or more abnormally loose or watery stools) for the last time. Only complete for children who had diarrhea in the last 2 weeks. Skip if D28.1=""yes","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015507","Diarrhea in past 2 weeks","1","diarrhea_new | drh2wks | diarrhea","gems1_huas_data.sas7bdat | gems1_huas_lite_data_6_sites.sas7bdat | gems1_huas_lite_data_kenya.sas7bdat","","Observation","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","D25: Diarrhea history. Hs the child had an illness with diarrhea (3 or more loose or watery stools during a 24-hr period) in the last 2 weeks. If ""No"" go to part G, if ""Yes"" continue","1=No, 2=Yes | 1 = Yes and 2= No; 0=No, 1=Yes","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010238","Diarrheal episode duration","4","drh_days | drh_days_last","gems1_huas_data.sas7bdat | gems1_huas_lite_data_6_sites.sas7bdat | gems1_huas_lite_data_kenya.sas7bdat","","Participant","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","Only complete for children who had diarrhea in the last 2 weeks. Skip if D28.1=""yes | D28: Diarrhea history. How many days did the child have diarrhea. Only complete for children who had diarrhea in the last 2 weeks","","variable","","days","http://purl.obolibrary.org/obo/UO_0000033","",""
"http://purl.obolibrary.org/obo/EUPATH_0010240","Max loose stools at episode count","5","max_stools","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Participant","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","D26: Diarrhea history. What is your best estimate of the maximum number of loose stools per day your child had during his/her diarrheal illness. Only complete for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=3-6 times per dy, 2=7-10 times per day, 3=More than 10 times per day, 4=Don't know, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015508","Moderate to severe diarrhea in past 2 weeks","2","mod_severe","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat","","Observation","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","D26.1: Diarrhea history. Moderate to severe diarrhea (drh_sunkeneyes=2 or dhr_wrnkskin=2 or hosptrt_intfld=1 or drh_blood=2 or admit=2). Only complete for children who had diarrhea in the last 2 weeks","1=Moderate to severe diarrhea, 2=Had diarrhea, not moderate to severe, 3=No diarrhea in the last 2 weeks, 99=Missing/error","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015555","Offered less to drink during diarrheal episode","9","drink_less","gems1_huas_data.sas7bdat","","Observation","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","E39.1: Health care utilization. Did you offer much less than usual to drink, or somewhat less, or nothing (if offr_drink=3). Only complete for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=Much less, 2=Somewhat less, 3=Nothing to drink, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015556","Offered less to eat during diarrheal episode","10","eat_less","gems1_huas_data.sas7bdat","","Observation","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","E40.1: Health care utilization. Did you offer much less than usual to eat, or somewhat less, or nothing (if offr_eat=3). Only complete for children who had diarrhea in the last 2 weeks.","0=NOT IN CODEBOOK, 1=Much less, 2=Somewhat less, 3=Stopped food, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015708","Outcome of diarrheal illness","11","outcome","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","","0, 1, 2, 3, 4, 5","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015659","Does ORS work well to treat diarrhea","1","ors_work","gems1_huas_data.sas7bdat","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","H59: Attitudes about diarrheal illness. In your opinion, does ORS work well to treat diarrhea.","1=No, 2=Yes, 3=Don't know, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015665","If vaccine available against illness for child would you use","4","","","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015634","Known child who died due to illness prior to 5th birthday","12","","","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015642","Known way to prevent child from illness","5","","","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015662","Perceived highest cost diarrhea","9","highcost","gems1_huas_data.sas7bdat","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","H62: Attitudes about diarrheal illness. When your child is ill, you may have to pay when you seek medical care. In your opinion, which of the following illnesses has the highest costs. Select only 1","0=NOT IN CODEBOOK, 1=Simple loose/watery diarrhea, 2=Bloody diarrhea, 3=Rice watery/cholera-like illness, 4=Don't know, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015661","Perceived least dangerous diarrhea","6","lst_dangr","gems1_huas_data.sas7bdat","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","H61 : Attitudes about diarrheal illness. Which of the following is the least dangerous for a child. Select only 1","1=Simple loose/watery diarrhea, 2=Bloody diarrhea, 3=Rice watery/cholera-like illness, 4=Don't know, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015663","Perceived lowest cost diarrhea","8","lowcost","gems1_huas_data.sas7bdat","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","H63: Attitudes about diarrheal illness. When your child is ill, you may have to pay when you seek medical care. In your opinion, which of the following illnesses has the lowest costs. Select only 1","1=Simple loose/watery diarrhea, 2=Bloody diarrhea, 3=Rice watery/cholera-like illness, 4=Don't know, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015660","Perceived most dangerous diarrhea","7","mst_dangr","gems1_huas_data.sas7bdat","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","H60: Attitudes about diarrheal illness. Whh of the following is the most dangerous for a child. Select only 1","1=Simple loose/watery diarrhea, 2=Bloody diarrhea, 3=Rice watery/cholera-like illness, 4=Don't know, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015664","Perceived vaccines important","10","vac_imp","gems1_huas_data.sas7bdat","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","H64: Attitudes about diarrheal illness. In your opinion, are vaccines important for your child's health.","1=No, 2=Yes, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015632","Percieved most common diarrheal illness in children <60m in community","13","common_spec | common_drh","gems1_huas_data.sas7bdat","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","H53: Attitudes about diarrheal illness. What is the most common diarrheal illness affecting children younger than 60 months of age in your community. Select only 1","1=Simple loose/watery diarrhea, 2=Rice watery/cholera-like illness, 3=Don't know, 4=Bloody diarrhea, 5=Other, specify, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015646","Proposed way to prevent child from illness","3","","","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015655","Treatment works well for illness","2","","","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015638","Worry child will get illness prior to 5th birthday","11","","","","Observation","Diarrheal illness knowledge and attitudes","http://purl.obolibrary.org/obo/EUPATH_0015678","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015605","Child diarrheal symptoms requiring seeking treatment or advice within first 7 days of illness","1","","","","Observation","Health care attitudes","http://purl.obolibrary.org/obo/EUPATH_0015677","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015621","Likely to visit health center by doctor/nurse recommendation","2","agree_doc","gems1_huas_data.sas7bdat","","Observation","Health care attitudes","http://purl.obolibrary.org/obo/EUPATH_0015677","G49: Health care attitudes. If a doctor or nurse recommended that you take your child for care at the nearest sentinel health center (specify which one), would you be likely to agree to do this. Section G: skip for children who had diarrhea in the last 2 weeks. If yes, go to G51. If no, continue.","0=NOT IN CODEBOOK, 1=No, 2=Yes, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015622","Reason would not agree to seek care per provider recommendation","3","notagree","gems1_huas_data.sas7bdat","","Observation","Health care attitudes","http://purl.obolibrary.org/obo/EUPATH_0015677","G50: Health care attitudes. If you would not agree with the doctor/nurse to take your child for care at the nearest sentinel center, why. Skip if G49=""yes"". Section G: skip for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=Hospital too far from home, 10=Not happy with care provided at the hospital, 11=Other, specify, 2=Unable to find transport, 3=Cost for travel too high, 4=Cannot take time off from work, 5=Most diarrheas are not serious enough, 6=Local situation (weather, natural, or political reasons), 7=Cost for treatment too high, 8=Other children at home could not be left alone, 9=Not confident about the care from the center, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015623","Seek health center care","4","","","","Observation","Health care attitudes","http://purl.obolibrary.org/obo/EUPATH_0015677","G51: Health care attitudes. Where would you seek care for the following? 1st choice for diarrhea with blood. Section G: skip for children who had diarrhea in the last 2 weeks. There is a max of 4 choices. If care was never sought, ask where the caregiver would seek care if needed. Use Health Facility Coding list. Licenced/private practitioner=010; pharmacy=020; friend/relative=030; traditional healer=040; unlicensed practitioner/village doctor/bush doctor=050; buy medicine at the shop/market=060; other facilities not coded=090","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010159","1st choice facility SHC","3","seek_ctr1_shc","gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","E31.12: Health care utilization.","0, 1","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010157","1st choice facility code","2","seek_ctr1_code","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","E31.12: Health care utilization.","402, 404, 405, 407, 408, 409, 410, 411, 438, 439, 446,","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010155","1st choice hospital or health center","1","seek_ctr1","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","E31.12: Health care utilization. If you sought care, where did you go?","0, 1","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010165","2nd choice facility SHC","3","seek_ctr2_shc","gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","E31.12: Health care utilization.","1","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010163","2nd choice facility code","2","seek_ctr2_code","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","E31.12: Health care utilization.","101, 102, 202, 301, 303, 402, 405, 407, 408, 411, 501","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010161","2nd choice hospital or health center","1","seek_ctr2","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","E31.12: Health care utilization.","0, 1","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010171","3rd choice facility SHC","3","seek_ctr3_shc","gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","E31.12: Health care utilization.","1","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010169","3rd choice facility code","2","seek_ctr3_code","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","E31.12: Health care utilization.","303, 402","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010167","3rd choice hospital or health center","1","seek_ctr3","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","E31.12: Health care utilization.","0, 1","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010345","Admitted to hospital","1","admit","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospitalization","http://purl.obolibrary.org/obo/EUPATH_0000308","E34: Health care utilization. Was the child admitted to a hospital/health center for treatment of diarrheal illness. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E36, if yes continue","0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=NOT IN CODEBOOK, 9=NOT IN CODEBOOK, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015550","Hospital admitted 1st choice","3","admit_ctr1","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospitalization","http://purl.obolibrary.org/obo/EUPATH_0000308","E35: Health care utilization. To which hospital was the child admitted (health facility code for center of 1st choice). Skip if E34=no. Only complete for children who had diarrhea in the last 2 weeks","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015551","Hospital admitted 2nd choice","4","admit_ctr2","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospitalization","http://purl.obolibrary.org/obo/EUPATH_0000308","E35.1: Health care utilization. To which hospital was the child admitted (health facility code for center of 2nd choice). Skip if E34=no. Only complete for children who had diarrhea in the last 2 weeks","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015552","Hospital admitted 3rd choice","5","admit_ctr3","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Hospitalization","http://purl.obolibrary.org/obo/EUPATH_0000308","E35.2: Health care utilization. To which hospital was the child admitted (health facility code for center of 3rd choice). Skip if E34=no. Only complete for children who had diarrhea in the last 2 weeks","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015549","IV & hospital admission","2","iv_hosp","gems1_huas_data.sas7bdat","","Observation","Hospitalization","http://purl.obolibrary.org/obo/EUPATH_0000308","E34.1: Health care utilization. IV & hospital admission. Only complete for children who had diarrhea in the last 2 weeks","1=IV only, 2=Hospital admission only, 3=IV & hospital admission, 4=Neither, 5=Unknown","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015666","Bloody diarrhea","1","usevac_blood","gems1_huas_data.sas7bdat","","Observation","If vaccine available against illness for child would you use","http://purl.obolibrary.org/obo/EUPATH_0015665","H65: Attitudes about diarrheal illness. Multifilter: If there would be a vaccine available to prevent the following illnesses, would you want to use it for your child? Bloody diarrhea.","1=No, 2=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015667","Rice watery/cholera-like illness","2","usevac_rice","gems1_huas_data.sas7bdat","","Observation","If vaccine available against illness for child would you use","http://purl.obolibrary.org/obo/EUPATH_0015665","H65: Attitudes about diarrheal illness. Multifilter: If there would be a vaccine available to prevent the following illnesses, would you want to use it for your child? Rice watery/cholera-like illness.","1=No, 2=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015668","Simple loose/watery diarrhea","3","usevac_loose","gems1_huas_data.sas7bdat","","Observation","If vaccine available against illness for child would you use","http://purl.obolibrary.org/obo/EUPATH_0015665","H65: Attitudes about diarrheal illness. Multifilter: If there would be a vaccine available to prevent the following illnesses, would you want to use it for your child? Simple loose/watery diarrhea.","1=No, 2=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010013","Previous diarrheal care","1","","","","Observation","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015635","Bloody diarrhea","1","died_blood","gems1_huas_data.sas7bdat","","Observation","Known child who died due to illness prior to 5th birthday","http://purl.obolibrary.org/obo/EUPATH_0015634","H54: Attitudes about diarrheal illness. Multifilter: Do you know about a child who died from any of the following illnesses before their 5th birthday? Bloody diarrhea.","1=No, 2=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015636","Rice watery/cholera-like illness","2","died_rice","gems1_huas_data.sas7bdat","","Observation","Known child who died due to illness prior to 5th birthday","http://purl.obolibrary.org/obo/EUPATH_0015634","H54: Attitudes about diarrheal illness. Multifilter: Do you know about a child who died from any of the following illnesses before their 5th birthday? Rice watery/cholera-like illness.","1=No, 2=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015637","Simple loose/watery diarrhea","3","died_loose","gems1_huas_data.sas7bdat","","Observation","Known child who died due to illness prior to 5th birthday","http://purl.obolibrary.org/obo/EUPATH_0015634","H54: Attitudes about diarrheal illness. Multifilter: Do you know about a child who died from any of the following illnesses before their 5th birthday? Simple loose/watery diarrhea.","1=No, 2=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015643","Bloody diarrhea","1","prevent_blood","gems1_huas_data.sas7bdat","","Observation","Known way to prevent child from illness","http://purl.obolibrary.org/obo/EUPATH_0015642","H56: Attitudes about diarrheal illness. Multifilter: Do you know any ways that prevent your child from getting these illnesses? Bloody diarrhea.","1=No, 2=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015644","Rice watery/cholera-like illness","2","prevent_rice","gems1_huas_data.sas7bdat","","Observation","Known way to prevent child from illness","http://purl.obolibrary.org/obo/EUPATH_0015642","H56: Attitudes about diarrheal illness. Multifilter: Do you know any ways that prevent your child from getting these illnesses? Rice watery/cholera-like illness.","1=No, 2=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015645","Simple loose/watery diarrhea","3","prevent_loose","gems1_huas_data.sas7bdat","","Observation","Known way to prevent child from illness","http://purl.obolibrary.org/obo/EUPATH_0015642","H56: Attitudes about diarrheal illness. Multifilter: Do you know any ways that prevent your child from getting these illnesses? Simple loose/watery diarrhea.","1=No, 2=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015104","Asking for donations outside the household","1","mony_donat","gems1_huas_data.sas7bdat","","Observation","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Asking for donations outside of the household. Only complete part F if the answer to E29 is ""yes"". Mark all that apply","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015102","Borrowing","2","mony_borrow","gems1_huas_data.sas7bdat","","Observation","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Borrowing. Only complete part F if the answer to E29 is ""yes"". Mark all that apply","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015099","Cutting down expenses from meals","3","mony_meal","gems1_huas_data.sas7bdat","","Observation","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down expenses from meals. Only complete part F if the answer to E29 is ""yes"". Mark all that apply","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015100","Cutting down from other expenses","4","mony_othexp","gems1_huas_data.sas7bdat","","Observation","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Cutting down other expenses. Only complete part F if the answer to E29 is ""yes"". Mark all that apply","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015106","Other money source","8","mony_othr","gems1_huas_data.sas7bdat","","Observation","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","F43.1: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Other, specify. Only complete part F if the answer to E29 is ""yes"". Mark all that apply","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015105","Paid by relative or friend","5","mony_relative","gems1_huas_data.sas7bdat","","Observation","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Relative or friend paid on your behalf. Only complete part F if the answer to E29 is ""yes"". Mark all that apply","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015103","Selling assets","6","mony_asset","gems1_huas_data.sas7bdat","","Observation","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Selling assets. Only complete part F if the answer to E29 is ""yes"". Mark all that apply","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015101","Using savings","7","mony_svngs","gems1_huas_data.sas7bdat","","Observation","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","F43: Health care expenses. Multifilter: Where did the money forhealth care expenses come from? Using savings. Only complete part F if the answer to E29 is ""yes"". Mark all that apply","0=No, 1=Yes, NA=NA","value","","","","",""
