entity,label,displayOrder,plabel
http://purl.obolibrary.org/obo/EUPATH_0015523,Cost for travel too high,,Reason for not seeking care
http://purl.obolibrary.org/obo/EUPATH_0015524,Cost for treatment too high,,Reason for not seeking care
http://purl.obolibrary.org/obo/EUPATH_0015525,Could not take time off work,,Reason for not seeking care
http://purl.obolibrary.org/obo/EUPATH_0015527,Flood or bad weather,,Reason for not seeking care
http://purl.obolibrary.org/obo/EUPATH_0015526,"Local situation (weather, natural, or political reasons)",,Reason for not seeking care
http://purl.obolibrary.org/obo/EUPATH_0015528,Not happy with clinical services in area,,Reason for not seeking care
http://purl.obolibrary.org/obo/EUPATH_0015529,Other children at home could not be left alone,,Reason for not seeking care
http://purl.obolibrary.org/obo/EUPATH_0015702,Political unrest,,Reason for not seeking care
http://purl.obolibrary.org/obo/EUPATH_0015530,Unable to find transport,,Reason for not seeking care
http://purl.obolibrary.org/obo/EUPATH_0015624,1st choice health center for diarrhea with blood,,Seek health center care
http://purl.obolibrary.org/obo/EUPATH_0015628,1st choice health center for diarrhea without blood,,Seek health center care
http://purl.obolibrary.org/obo/EUPATH_0015625,2nd choice health center for diarrhea with blood,,Seek health center care
http://purl.obolibrary.org/obo/EUPATH_0015629,2nd choice health center for diarrhea without blood,,Seek health center care
http://purl.obolibrary.org/obo/EUPATH_0015626,3rd choice health center for diarrhea with blood,,Seek health center care
http://purl.obolibrary.org/obo/EUPATH_0015630,3rd choice health center for diarrhea without blood,,Seek health center care
http://purl.obolibrary.org/obo/EUPATH_0015627,4th choice health center for diarrhea with blood,,Seek health center care
http://purl.obolibrary.org/obo/EUPATH_0015631,4th choice health center for diarrhea without blood,,Seek health center care
http://purl.obolibrary.org/obo/EUPATH_0015674,Days vomiting during diarrheal illness,,Signs and symptoms
http://purl.obolibrary.org/obo/EUPATH_0015517,Sunken eyes and loss of skin turgor,,Signs and symptoms
http://purl.obolibrary.org/obo/EUPATH_0015684,Symptoms since illness began or during diarrhea,,Signs and symptoms
http://purl.obolibrary.org/obo/EUPATH_0015675,Worst day vomiting frequency during diarrheal illness,,Signs and symptoms
http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,,Socioeconomic factors
http://purl.obolibrary.org/obo/EUPATH_0010232,Children under 60 months in dwelling,,Socioeconomic factors
http://purl.obolibrary.org/obo/EUPATH_0015470,Children under 60 months under interviewees care,,Socioeconomic factors
http://purl.obolibrary.org/obo/EUPATH_0000143,"Household wealth index, categorical",,Socioeconomic factors
http://purl.obolibrary.org/obo/EUPATH_0000014,"Household wealth index, numerical",,Socioeconomic factors
http://purl.obolibrary.org/obo/EUPATH_0000019,Persons living in house,,Socioeconomic factors
http://purl.obolibrary.org/obo/EUPATH_0015685,Blood in stools,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015509,Coma/loss of consciousness,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015686,Decreased activity or lethargy,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015510,Decreased urination,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015511,Dry mouth,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015516,Irritable/less playful,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015687,Measured fever of at least 38C or parental perception,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015512,Mucus/pus in stool,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015513,Rice watery stool,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015514,"Sunken eyes, more than normal",,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015688,Unable to drink or drank poorly,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015689,Very thirsty,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015690,Vomiting 3 or more times per day,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015515,Wrinkled skin,,Symptoms since illness began or during diarrhea
http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treament,,Treatment
http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,,Treatment
http://purl.obolibrary.org/obo/EUPATH_0015691,Diarrhea treatment prior to seeking care,,Treatment
http://purl.obolibrary.org/obo/EUPATH_0015656,Bloody diarrhea,,Treatment works well for illness
http://purl.obolibrary.org/obo/EUPATH_0015657,Rice watery/cholera-like illness,,Treatment works well for illness
http://purl.obolibrary.org/obo/EUPATH_0015658,Simple loose/watery diarrhea,,Treatment works well for illness
http://purl.obolibrary.org/obo/EUPATH_0015544,Health center,,Where sought diarrheal care in last 2 weeks
http://purl.obolibrary.org/obo/EUPATH_0015543,Non-sentinal health center,,Where sought diarrheal care in last 2 weeks
http://purl.obolibrary.org/obo/EUPATH_0015545,Professional care,,Where sought diarrheal care in last 2 weeks
http://purl.obolibrary.org/obo/EUPATH_0015542,Sentinal health center,,Where sought diarrheal care in last 2 weeks
http://purl.obolibrary.org/obo/EUPATH_0015546,Traditional healer or unlicensed practitioner,,Where sought diarrheal care in last 2 weeks
http://purl.obolibrary.org/obo/EUPATH_0015639,Bloody diarrhea,,Worry child will get illness prior to 5th birthday
http://purl.obolibrary.org/obo/EUPATH_0015640,Rice watery/cholera-like illness,,Worry child will get illness prior to 5th birthday
http://purl.obolibrary.org/obo/EUPATH_0015641,Simple loose/watery diarrhea,,Worry child will get illness prior to 5th birthday
