variable	variable2	values	mappedTerm
mctearnsp	mctearnsp	Local beer brewer	Other - Local beer brewer
mctearnsp	mctearnsp	Maganyu	Other - Maganyu
mctearnsp	mctearnsp	Manual labor	Other - Manual labor
mctearnsp	mctearnsp	Mode bricks	Other - Mode bricks
mctearnsp	mctearnsp	piece work	Other - Piece work
mctearnsp	mctearnsp	Piece work	Other - Piece work
mctearnsp	mctearnsp	PIECE WORK	Other - Piece work
mctearnsp	mctearnsp	Piece works	Other - Piece work
mctearnsp	mctearnsp	PIECE WORKS	Other - Piece work
mctearnsp	mctearnsp	Rental collection	Other - Rental collection
mctearnsp	mctearnsp	Schooling	Other - Student
mctearnsp	mctearnsp	Still in school	Other - Student
mctearnsp	mctearnsp	Student	Other - Student
mctearnsp	mctearnsp	Tailoried	Other - Tailor
spouse	spouse	-9	Unknown
spouse	spouse	0	Spouse doesn't earn money
spouse	spouse	1	Working for wages
spouse	spouse	2	Vendor/selling items
spouse	spouse	3	Farming
spouse	spouse	4	:::UNDEF:::
spo_inc	spo_inc	Barber man	Other - Barber
spo_inc	spo_inc	builder	Other - Builder
spo_inc	spo_inc	Builder	Other - Builder
spo_inc	spo_inc	carpentry	Other - Carpenter
spo_inc	spo_inc	Carpentry	Other - Carpenter
spo_inc	spo_inc	Do general piece work whenever available	Other - Piece work
spo_inc	spo_inc	Hair dresser	Other - Hair dresser
spo_inc	spo_inc	mission work	Other - Mission work
spo_inc	spo_inc	piece work/ builder	Other - Piece work/builder
spo_inc	spo_inc	Skilled labour	Other - Skilled labor
radio	radio	-9	Unknown
radio	radio	0	No
radio	radio	1	Yes
bike	bike	0	No
bike	bike	1	Yes
car	car	0	No
car	car	1	Yes
house	house	-9	Unknown
house	house	0	No
house	house	1	Yes
electric	electric	0	No
electric	electric	1	Yes
tv	tv	0	No
tv	tv	1	Yes
housemat	housemat	1	Natural wall
housemat	housemat	2	Rudimentary wall
housemat	housemat	3	Finished wall
housemat	housemat	4	Other
hous_nat	hous_nat	12	Cane/sticks/bamboo/reed
hous_rud	hous_rud	21	Bamboo/wood with mud
hous_rud	hous_rud	22	Stone with mud
hous_rud	hous_rud	23	Uncovered abode
hous_rud	hous_rud	25	Carton
hous_fin	hous_fin	31	Cement
hous_fin	hous_fin	32	Stone with lime/cement
hous_fin	hous_fin	33	Bricks
hous_fin	hous_fin	34	Cement blocks
hous_fin	hous_fin	35	Covered adobe
hous_fin	hous_fin	36	Wood planks/shingles
roofmat	roofmat	1	Natural roof
roofmat	roofmat	2	Rudimentary roof
roofmat	roofmat	3	Finished roof
roofmat	roofmat	4	Other
roof_nat	roof_nat	11	Thatch/leaf
roof_rud	roof_rud	21	Rustic mat/plastic sheet
roof_rud	roof_rud	22	Reed/bamboo
roof_fin	roof_fin	31	Corrugated iron
roof_fin	roof_fin	32	Wood
roof_fin	roof_fin	33	Calamine/cement fiber
roof_fin	roof_fin	34	Cement/concrete
roof_fin	roof_fin	35	Roofing shingles
roof_other	roof_other	no roof	No roof
roof_other	roof_other	NO ROOF	No roof
floormat	floormat	1	Natural floor
floormat	floormat	3	Finished floor
floor_nat	floor_nat	11	Earth/sand
floor_nat	floor_nat	12	Dung
floor_fin	floor_fin	33	Ceramic tiles
floor_fin	floor_fin	34	Cement
floor_fin	floor_fin	35	Carpet
fuelmat	fuelmat	1	Electricity
fuelmat	fuelmat	3	Biogas
fuelmat	fuelmat	4	Kerosene
fuelmat	fuelmat	5	Coal/lignite
fuelmat	fuelmat	6	Charcoal
fuelmat	fuelmat	7	Firewood/straw
water	water	1	Piped water
water	water	21	Tube well or borehole
water	water	3	Dug well
water	water	4	Water from spring
water	water	81	Surface water (river/dam/lake/pond/stream/canal/irrigation channel)
pipewater	pipewater	11	Piped into dwelling
pipewater	pipewater	12	Piped into yard/plot
pipewater	pipewater	13	Public tap/standpipe
dug	dug	31	Protected well
dug	dug	32	Unprotected well
spring	spring	41	Protected spring
spring	spring	42	Unprotected spring
toilet	toilet	1	Flush or pour flush toilet
toilet	toilet	2	Pit latrine
toilet	toilet	31	Composting toilet
toilet	toilet	41	Bucket toilet
toilet	toilet	51	Hanging toilet/hanging latrine
toilet	toilet	61	No facility/bush/field
toilet	toilet	96	:::UNDEF:::
toiletsp	toiletsp	No toilet	No facility/bush/field
toiletsp	toiletsp	No toilet due to heavy rains it fall down	No facility/bush/field
flush	flush	11	Flush to piped sewer system
flush	flush	12	Flush to septic tank
flush	flush	13	Flush to pit latrine
flush	flush	14	Flush to somewhere else
pit	pit	21	Ventilated improved pit latrine (VIP)
pit	pit	22	Pit latrine with slab
pit	pit	23	Pit latrine without slab/open pit
eaves	eaves	1	Open
eaves	eaves	2	Closed
mostime	mostime	1	6:00-11:00am
mostime	mostime	2	After 11:00am
nethang	nethang	-9	Unknown
nethang	nethang	0	Not hanged
nethang	nethang	1	Hanged no holes
nethang	nethang	2	Hanged with holes
nethang	nethang	3	Refused to show net
nettype	nettype	-9	Unknown
nettype	nettype	1	Permanent net
nettype	nettype	2	Pretreated net
nettype	nettype	7	:::UNDEF:::
netperm	netperm	1	Permanet
netperm	netperm	2	Olyset
netpretreat	netpretreat	3	ICONET
netpretreat	netpretreat	4	Fennet
netpretreat	netpretreat	5	KO Nets
netpretreat	netpretreat	6	Safinet
nettypesp	nettypesp	BASF 	Other - BASF
nettypesp	nettypesp	Client has no net	Other - No net
nettypesp	nettypesp	dura net	Other - DuraNet
nettypesp	nettypesp	Dura net	Other - DuraNet
nettypesp	nettypesp	DURA NET	Other - DuraNet
nettypesp	nettypesp	Dura net longlasting insecticidal net	Other - DuraNet
nettypesp	nettypesp	Duranet	Other - DuraNet
nettypesp	nettypesp	Has no mosquito net	Other - No net
nettypesp	nettypesp	has no net	Other - No net
nettypesp	nettypesp	Loyal sentry	Other - Royal Sentry
nettypesp	nettypesp	Netto	Other - Netto
nettypesp	nettypesp	No bed net	Other - No net
nettypesp	nettypesp	No bednet	Other - No net
nettypesp	nettypesp	No label	Other - No label
nettypesp	nettypesp	no net	Other - No net
nettypesp	nettypesp	No net	Other - No net
nettypesp	nettypesp	NO NET	Other - No net
nettypesp	nettypesp	No. Net.	No net
nettypesp	nettypesp	Perma net	Other - PermaNet
nettypesp	nettypesp	Perma net combination net	Other - PermaNet
nettypesp	nettypesp	Permanet	Other - PermaNet
nettypesp	nettypesp	Royal centry	Other - Royal Sentry
nettypesp	nettypesp	Royal sentry	Other - Royal Sentry
nettypesp	nettypesp	Safi net	Other - Safi net
nettypesp	nettypesp	The net has no label, it's torn.	Other - No label
nettypesp	nettypesp	They don't have a net	Other - No net
nettypesp	nettypesp	They don't have net	Other - No net
nettypesp	nettypesp	They don't sleep under a bed net	Other - No net
nettypesp	nettypesp	Unicef net	Other - UNICEF net
nettypesp	nettypesp	UNICEF Net	Other - UNICEF net
finalres	finalres	1	Completed
finalres	finalres	2	No household member at home or no competent respondent at home at time of visit
finalres	finalres	3	Entire household absent for extended period of time
finalres	finalres	4	Postponed
finalres	finalres	5	Withdrawn consent
finalres	finalres	6	House vacant or address not a dwelling
finalres	finalres	7	House not found
finalres	finalres	8	:::UNDEF:::
finalsp	finalsp	Client moved to  a nother place	Other - Household moved
finalsp	finalsp	Correct address but person not known	Other - Participant not found
finalsp	finalsp	Difficult to cross the river because of heavy rain	Other - Household inaccessible due to weather
finalsp	finalsp	Disaster shelter place movement	Other - Household moved
finalsp	finalsp	due to heahy rains the house has collapse and they have moved to unknown place	Other - Household moved
finalsp	finalsp	Escorted funeral crew	No household member at home or no competent respondent at home at time of visit
finalsp	finalsp	Fixed right trap	Other - Fixed right trap
finalsp	finalsp	Gave wrong map.	House not found
finalsp	finalsp	Given phone numbers could not be reached	Other - Participant not found
finalsp	finalsp	Has gone to the farm	Other - Household moved
finalsp	finalsp	House fall down	Other - Household moved
finalsp	finalsp	House fallen due to rains	Other - Household moved
finalsp	finalsp	House is about to fall and they moved to sister's home	Other - Household moved
finalsp	finalsp	Moved	Other - Household moved
finalsp	finalsp	Moved from the house	Other - Household moved
finalsp	finalsp	Moved out following the down fall of her house due to heavy rains	Other - Household moved
finalsp	finalsp	Moved out of the place	Other - Household moved
finalsp	finalsp	Moved to another house	Other - Household moved
finalsp	finalsp	Moved to another house because her house has fallen due to heavy rains.	Other - Household moved
finalsp	finalsp	Moved to another house in Manje.	Other - Household moved
finalsp	finalsp	Moved to another location.	Other - Household moved
finalsp	finalsp	Moved to another place	Other - Household moved
finalsp	finalsp	Moved to another village following husband	Other - Household moved
finalsp	finalsp	Moved to chirimba.	Other - Household moved
finalsp	finalsp	Moved to Mpemba where she is doing farming.	Other - Household moved
finalsp	finalsp	Moved to South Africa	Other - Household moved
finalsp	finalsp	Moved to Zomba	Other - Household moved
finalsp	finalsp	No	Other - No
finalsp	finalsp	No map given	House not found
finalsp	finalsp	No specimen seen	Other - No specimen seen
finalsp	finalsp	Only children at home but mosquito catch ed	No household member at home or no competent respondent at home at time of visit
finalsp	finalsp	Only children at home but mosquito catched	No household member at home or no competent respondent at home at time of visit
finalsp	finalsp	Person leaves alone and always at work	No household member at home or no competent respondent at home at time of visit
finalsp	finalsp	Relocated	Other - Household moved
finalsp	finalsp	Relocated following husband	Other - Household moved
finalsp	finalsp	Relocated to another house.	Other - Household moved
finalsp	finalsp	Relocated to Chilomoni	Other - Household moved
finalsp	finalsp	Relocated to Mangochi	Other - Household moved
finalsp	finalsp	Relocated to Mangochi.	Other - Household moved
finalsp	finalsp	Relocated to zingwangwa	Other - Household moved
finalsp	finalsp	Relocated,	Other - Household moved
finalsp	finalsp	She gave us wrong map. I was told by her friend	House not found
finalsp	finalsp	She is from Nguludi .	Other - Participant in area temporarily
finalsp	finalsp	She just came she doesn't stay there. She is from Thyolo village	Other - Participant in area temporarily
finalsp	finalsp	She was just a visitor	Other - Participant in area temporarily
finalsp	finalsp	She went to the village for farming	Other - Household moved
finalsp	finalsp	She works in ndirande and comes back at night	No household member at home or no competent respondent at home at time of visit
finalsp	finalsp	The bridge has been washed a way	Other - Household inaccessible due to weather
finalsp	finalsp	The client died.	Other - Participant died
finalsp	finalsp	The client stays in Thyolo she come to mpemba to visit her relatives
finalsp	finalsp	The clients died last WK	Other - Participant died
finalsp	finalsp	The participants died	Other - Participant died
finalsp	finalsp	The river is full can not be crossed	Other - Household inaccessible due to weather
finalsp	finalsp	The river was full	Other - Household inaccessible due to weather
finalsp	finalsp	The son died	Other - Participant died
finalsp	finalsp	They relocated to unknown place	Other - Household moved
finalsp	finalsp	Transfer	Other - Household moved
finalsp	finalsp	Transfer from the house	Other - Household moved
finalsp	finalsp	Transfer to her home village in Milepa.	Other - Household moved
finalsp	finalsp	Transfer to mmango	Other - Household moved
finalsp	finalsp	Transfer to nneno	Other - Household moved
finalsp	finalsp	Transfer to other location in Limbe	Other - Household moved
finalsp	finalsp	Transfered to another village.	Other - Household moved
finalsp	finalsp	Transfered to her home village.	Other - Household moved
finalsp	finalsp	Transfered to Liwonde	Other - Household moved
finalsp	finalsp	Transferred to chiradzulo	Other - Household moved
finalsp	finalsp	Withdrawal	Withdrawn consent
finalsp	finalsp	Wrong map	House not found
finalsp	finalsp	Wrong map was given	House not found
anom1morph	anom1morph	2	An. funestus s.l.
anom2morph	anom2morph	2	An. funestus s.l.
anof1morph	anof1morph	1	An. gambiae s.l.
anof1morph	anof1morph	2	An. funestus s.l.
anof1gono	anof1gono	1	Empty/unfed
anof1gono	anof1gono	2	Bloodfed
anof1gono	anof1gono	3	Half-gravid
anof1gono	anof1gono	4	Gravid
anof1tubes	anof1tubes	1	Yes
anof2morph	anof2morph	1	An. gambiae s.l.
anof2morph	anof2morph	2	An. funestus s.l.
anof2gono	anof2gono	1	Empty/unfed
anof2gono	anof2gono	2	Bloodfed
anof2gono	anof2gono	4	Gravid
anof2tubes	anof2tubes	1	Yes
anof3morph	anof3morph	1	An. gambiae s.l.
anof3morph	anof3morph	2	An. funestus s.l.
anof3gono	anof3gono	1	Empty/unfed
anof3gono	anof3gono	2	Bloodfed
anof3gono	anof3gono	4	Gravid
anof3tubes	anof3tubes	1	Yes
anof4morph	anof4morph	2	An. funestus s.l.
anof4gono	anof4gono	1	Empty/unfed
anof4gono	anof4gono	2	Bloodfed
anof4tubes	anof4tubes	1	Yes
anof5morph	anof5morph	2	An. funestus s.l.
anof5gono	anof5gono	2	Bloodfed
anof5tubes	anof5tubes	1	Yes
anof6morph	anof6morph	2	An. funestus s.l.
anof6gono	anof6gono	3	Half-gravid
anof6tubes	anof6tubes	1	Yes
anof7morph	anof7morph	2	An. funestus s.l.
anof7gono	anof7gono	4	Gravid
anof7tubes	anof7tubes	1	Yes
anof8morph	anof8morph	2	An. funestus s.l.
anof8gono	anof8gono	4	Gravid
anof8tubes	anof8tubes	1	Yes
anof9morph	anof9morph	2	An. funestus s.l.
anof9gono	anof9gono	1	Empty/unfed
anof9tubes	anof9tubes	1	Yes
anof10morph	anof10morph	2	An. funestus s.l.
anof10gono	anof10gono	1	Empty/unfed
anof10tubes	anof10tubes	1	Yes
anom1morph_cup	anom1morph_cup	1	An. gambiae s.l.
anom1morph_cup	anom1morph_cup	2	An. funestus s.l.
anom2morph_cup	anom2morph_cup	2	An. funestus s.l.
anof1morph_cup	anof1morph_cup	1	An. gambiae s.l.
anof1morph_cup	anof1morph_cup	2	An. funestus s.l.
anof1gono_cup	anof1gono_cup	1	Empty/unfed
anof1gono_cup	anof1gono_cup	2	Bloodfed
anof1gono_cup	anof1gono_cup	3	Half-gravid
anof1gono_cup	anof1gono_cup	4	Gravid
anof2morph_cup	anof2morph_cup	1	An. gambiae s.l.
anof2morph_cup	anof2morph_cup	2	An. funestus s.l.
anof2gono_cup	anof2gono_cup	2	Bloodfed
anof3morph_cup	anof3morph_cup	1	An. gambiae s.l.
anof3morph_cup	anof3morph_cup	2	An. funestus s.l.
anof3gono_cup	anof3gono_cup	2	Bloodfed
anof4morph_cup	anof4morph_cup	1	An. gambiae s.l.
anof4morph_cup	anof4morph_cup	2	An. funestus s.l.
anof5morph_cup	anof5morph_cup	1	An. gambiae s.l.
anof5morph_cup	anof5morph_cup	2	An. funestus s.l.
anof6morph_cup	anof6morph_cup	1	An. gambiae s.l.
anof7morph_cup	anof7morph_cup	1	An. funestus s.l.
anof1morph_trap	anof1morph_trap	1	An. gambiae s.l.
anof1morph_trap	anof1morph_trap	2	An. funestus s.l.
anof1gono_trap	anof1gono_trap	1	Empty/unfed
anof1gono_trap	anof1gono_trap	4	Gravid
anof1tubes_trap	anof1tubes_trap	0	No
anof2morph_trap	anof2morph_trap	1	An. gambiae s.l.
anof2morph_trap	anof2morph_trap	2	An. funestus s.l.
anof2gono_trap	anof2gono_trap	1	Empty/unfed
anof2gono_trap	anof2gono_trap	3	Half-gravid
anof2tubes_trap	anof2tubes_trap	0	No
anof3morph_trap	anof3morph_trap	1	An. gambiae s.l.
anof3morph_trap	anof3morph_trap	2	An. funestus s.l.
anof3gono_trap	anof3gono_trap	1	Empty/unfed
anof4morph_trap	anof4morph_trap	1	An. gambiae s.l.
anof4morph_trap	anof4morph_trap	2	An. funestus s.l.
anof4gono_trap	anof4gono_trap	1	Empty/unfed
anof5morph_trap	anof5morph_trap	1	An. gambiae s.l.
anof5morph_trap	anof5morph_trap	2	An. funestus s.l.
anof5gono_trap	anof5gono_trap	1	Empty/unfed
anof6morph_trap	anof6morph_trap	1	An. gambiae s.l.
anof6morph_trap	anof6morph_trap	2	An. funestus s.l.
anof7morph_trap	anof7morph_trap	1	An. gambiae s.l.
anof7morph_trap	anof7morph_trap	2	An. funestus s.l.
anof8morph_trap	anof8morph_trap	1	An. gambiae s.l.
anof8morph_trap	anof8morph_trap	2	An. funestus s.l.
anof9morph_trap	anof9morph_trap	1	An. gambiae s.l.
anof9morph_trap	anof9morph_trap	2	An. funestus s.l.
anof10morph_trap	anof10morph_trap	1	An. gambiae s.l.
anof10morph_trap	anof10morph_trap	2	An. funestus s.l.
anof11morph_trap	anof11morph_trap	1	An. gambiae s.l.
anof11morph_trap	anof11morph_trap	2	An. funestus s.l.
anof12morph_trap	anof12morph_trap	1	An. gambiae s.l.
anof12morph_trap	anof12morph_trap	2	An. funestus s.l.
anof13morph_trap	anof13morph_trap	1	An. gambiae s.l.
anof13morph_trap	anof13morph_trap	2	An. funestus s.l.
anof14morph_trap	anof14morph_trap	1	An. gambiae s.l.
anof14morph_trap	anof14morph_trap	2	An. funestus s.l.
anof15morph_trap	anof15morph_trap	2	An. funestus s.l.
anof16morph_trap	anof16morph_trap	2	An. funestus s.l.
anof17morph_trap	anof17morph_trap	2	An. funestus s.l.
anof18morph_trap	anof18morph_trap	2	An. funestus s.l.
anof19morph_trap	anof19morph_trap	2	An. funestus s.l.
anof20morph_trap	anof20morph_trap	2	An. funestus s.l.
anof21morph_trap	anof21morph_trap	2	An. funestus s.l.
anof22morph_trap	anof22morph_trap	2	An. funestus s.l.
anof23morph_trap	anof23morph_trap	2	An. funestus s.l.
anof24morph_trap	anof24morph_trap	2	An. funestus s.l.
dnaext	dnaext	1	Yes
pcrres	pcrres	0	Negative
pcrres	pcrres	1	Positive
pcrres	pcrres	2	Inconclusive
pcrres	pcrres	3	Not done
pcrrespfalc	pcrrespfalc	0	Absent
pcrrespfalc	pcrrespfalc	1	Present
pcrrespovale	pcrrespovale	0	Absent
pcrrespovale	pcrrespovale	1	Present
pcrrespmal	pcrrespmal	0	Absent
pcrrespvivax	pcrrespvivax	0	Absent
casecontrol	casecontrol	0	Control
casecontrol	casecontrol	1	Case
casecontrolf	casecontrolf	0	Control
casecontrolf	casecontrolf	1	Case
trap_type	trap_type	lt	Light trap
trap_type	trap_type	as	Aspiration
