colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
60,otis_op1_checklist_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op1_checklist_no_opp,BetterBirth,otis_op1_checklist_no_opp,int,NA,NA,NA,0 to 0,1,0,duplicated variable
61,otis_op2_mother_temp,lt_raw_otis_visit,keep,,,Did birth attendant take Mother<U+2019>s temperature?,1,,,,NA,lt_raw_otis_visit::otis_op2_mother_temp,BetterBirth,otis_op2_mother_temp,int,NA,NA,NA,0 to 2,3,0,duplicated variable
62,otis_op2_mother_temp_value,lt_raw_otis_visit,keep,,,Temperature Recorded (F),0,,,,NA,lt_raw_otis_visit::otis_op2_mother_temp_value,BetterBirth,otis_op2_mother_temp_value,dbl,NA,NA,NA,94 to 101,51,0,duplicated variable
63,otis_op2_mother_temp_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_mother_temp_no_supplies,BetterBirth,otis_op2_mother_temp_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
64,otis_op2_mother_temp_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_mother_temp_no_skills,BetterBirth,otis_op2_mother_temp_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
65,otis_op2_mother_temp_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_mother_temp_no_motive,BetterBirth,otis_op2_mother_temp_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
66,otis_op2_mother_temp_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_mother_temp_no_opp,BetterBirth,otis_op2_mother_temp_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
67,otis_op2_mother_bp,lt_raw_otis_visit,keep,,,Did birth attendant take Mother<U+2019>s blood pressure?,1,,,,NA,lt_raw_otis_visit::otis_op2_mother_bp,BetterBirth,otis_op2_mother_bp,int,NA,NA,NA,0 to 2,3,0,duplicated variable
68,otis_op2_mother_bp_systolic,lt_raw_otis_visit,keep,,,Systolic,0,,,,NA,lt_raw_otis_visit::otis_op2_mother_bp_systolic,BetterBirth,otis_op2_mother_bp_systolic,int,NA,NA,NA,93 to 180,42,0,duplicated variable
69,otis_op2_mother_bp_diastolic,lt_raw_otis_visit,keep,,,Diastolic,0,,,,NA,lt_raw_otis_visit::otis_op2_mother_bp_diastolic,BetterBirth,otis_op2_mother_bp_diastolic,int,NA,NA,NA,60 to 122,30,0,duplicated variable
70,otis_op2_mother_bp_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_mother_bp_no_supplies,BetterBirth,otis_op2_mother_bp_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
71,otis_op2_mother_bp_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_mother_bp_no_skills,BetterBirth,otis_op2_mother_bp_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
72,otis_op2_mother_bp_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_mother_bp_no_motive,BetterBirth,otis_op2_mother_bp_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
73,otis_op2_mother_bp_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_mother_bp_no_opp,BetterBirth,otis_op2_mother_bp_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
74,otis_op2_towel,lt_raw_otis_visit,keep,,,Did birth attendant prepare a clean towel?,1,,,,NA,lt_raw_otis_visit::otis_op2_towel,BetterBirth,otis_op2_towel,int,NA,NA,NA,0 to 2,3,0,duplicated variable
75,otis_op2_towel_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_towel_no_supplies,BetterBirth,otis_op2_towel_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
76,otis_op2_towel_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_towel_no_skills,BetterBirth,otis_op2_towel_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
77,otis_op2_towel_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_towel_no_motive,BetterBirth,otis_op2_towel_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
78,otis_op2_towel_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_towel_no_opp,BetterBirth,otis_op2_towel_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
79,otis_op2_gloves,lt_raw_otis_visit,keep,,,Did birth attendant prepare clean gloves?,1,,,,NA,lt_raw_otis_visit::otis_op2_gloves,BetterBirth,otis_op2_gloves,int,NA,NA,NA,0 to 2,3,0,duplicated variable
80,otis_op2_gloves_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_gloves_no_supplies,BetterBirth,otis_op2_gloves_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
81,otis_op2_gloves_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_gloves_no_skills,BetterBirth,otis_op2_gloves_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
82,otis_op2_gloves_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_gloves_no_motive,BetterBirth,otis_op2_gloves_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
83,otis_op2_gloves_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_gloves_no_opp,BetterBirth,otis_op2_gloves_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
84,otis_op2_pads,lt_raw_otis_visit,keep,,,Did birth attendant prepare pads for mother?,1,,,,NA,lt_raw_otis_visit::otis_op2_pads,BetterBirth,otis_op2_pads,int,NA,NA,NA,0 to 2,3,0,duplicated variable
85,otis_op2_pads_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_pads_no_supplies,BetterBirth,otis_op2_pads_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
86,otis_op2_pads_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_pads_no_skills,BetterBirth,otis_op2_pads_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
87,otis_op2_pads_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_pads_no_motive,BetterBirth,otis_op2_pads_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
88,otis_op2_pads_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_pads_no_opp,BetterBirth,otis_op2_pads_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
89,otis_op2_oxy,lt_raw_otis_visit,keep,,,Did birth attendant prepare Oxytocin (10 units in syringe)?,1,,,,NA,lt_raw_otis_visit::otis_op2_oxy,BetterBirth,otis_op2_oxy,int,NA,NA,NA,0 to 2,3,0,duplicated variable
90,otis_op2_oxytocin_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_oxytocin_no_supplies,BetterBirth,otis_op2_oxytocin_no_supplies,int,NA,NA,NA,0 to 0,1,0,duplicated variable
91,otis_op2_oxytocin_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_oxytocin_no_skills,BetterBirth,otis_op2_oxytocin_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
92,otis_op2_oxytocin_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_oxytocin_no_motive,BetterBirth,otis_op2_oxytocin_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
93,otis_op2_oxytocin_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_oxytocin_no_opp,BetterBirth,otis_op2_oxytocin_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
94,otis_op2_blade,lt_raw_otis_visit,keep,,,Did birth attendant prepare Sterile scissors / blade to cut cord?,1,,,,NA,lt_raw_otis_visit::otis_op2_blade,BetterBirth,otis_op2_blade,int,NA,NA,NA,0 to 2,3,0,duplicated variable
95,otis_op2_blade_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_blade_no_supplies,BetterBirth,otis_op2_blade_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
96,otis_op2_blade_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_blade_no_skills,BetterBirth,otis_op2_blade_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
97,otis_op2_blade_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_blade_no_motive,BetterBirth,otis_op2_blade_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
98,otis_op2_blade_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_blade_no_opp,BetterBirth,otis_op2_blade_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
99,otis_op2_cord,lt_raw_otis_visit,keep,,,Did birth attendant prepare Cord ligature/tie?,1,,,,NA,lt_raw_otis_visit::otis_op2_cord,BetterBirth,otis_op2_cord,int,NA,NA,NA,0 to 2,3,0,duplicated variable
100,otis_op2_cord_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_cord_no_supplies,BetterBirth,otis_op2_cord_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
101,otis_op2_cord_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_cord_no_skills,BetterBirth,otis_op2_cord_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
102,otis_op2_cord_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_cord_no_motive,BetterBirth,otis_op2_cord_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
103,otis_op2_cord_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_cord_no_opp,BetterBirth,otis_op2_cord_no_opp,int,NA,NA,NA,0 to 0,1,0,duplicated variable
104,otis_op2_suction,lt_raw_otis_visit,keep,,,Did birth attendant prepare suction machine or mucus extractor?,1,,,,NA,lt_raw_otis_visit::otis_op2_suction,BetterBirth,otis_op2_suction,int,NA,NA,NA,0 to 2,3,0,duplicated variable
105,otis_op2_suction_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_suction_no_supplies,BetterBirth,otis_op2_suction_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
106,otis_op2_suction_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_suction_no_skills,BetterBirth,otis_op2_suction_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
107,otis_op2_suction_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_suction_no_motive,BetterBirth,otis_op2_suction_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
108,otis_op2_suction_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_suction_no_opp,BetterBirth,otis_op2_suction_no_opp,int,NA,NA,NA,0 to 0,1,0,duplicated variable
109,otis_op2_bag,lt_raw_otis_visit,keep,,,Did birth attendant prepare Neo-natal Bag and Mask,1,,,,NA,lt_raw_otis_visit::otis_op2_bag,BetterBirth,otis_op2_bag,int,NA,NA,NA,0 to 2,3,0,duplicated variable
110,otis_op2_bag_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_bag_no_supplies,BetterBirth,otis_op2_bag_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
111,otis_op2_bag_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_bag_no_skills,BetterBirth,otis_op2_bag_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
112,otis_op2_bag_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_bag_no_motive,BetterBirth,otis_op2_bag_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
113,otis_op2_bag_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_bag_no_opp,BetterBirth,otis_op2_bag_no_opp,int,NA,NA,NA,0 to 0,1,0,duplicated variable
114,otis_op2_water,lt_raw_otis_visit,keep,,,Was water used to clean hands?,1,,,,NA,lt_raw_otis_visit::otis_op2_water,BetterBirth,otis_op2_water,int,NA,NA,NA,0 to 2,3,0,duplicated variable
115,otis_op2_water_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_water_no_supplies,BetterBirth,otis_op2_water_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
116,otis_op2_water_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_water_no_skills,BetterBirth,otis_op2_water_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
117,otis_op2_water_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_water_no_motive,BetterBirth,otis_op2_water_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
118,otis_op2_water_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_water_no_opp,BetterBirth,otis_op2_water_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
119,otis_op2_soap,lt_raw_otis_visit,keep,,,Was soap or alcohol rub used to clean hands ?,1,,,,NA,lt_raw_otis_visit::otis_op2_soap,BetterBirth,otis_op2_soap,int,NA,NA,NA,0 to 2,3,0,duplicated variable
120,otis_op2_soap_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_soap_no_supplies,BetterBirth,otis_op2_soap_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
121,otis_op2_soap_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_soap_no_skills,BetterBirth,otis_op2_soap_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
122,otis_op2_soap_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_soap_no_motive,BetterBirth,otis_op2_soap_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
123,otis_op2_soap_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_soap_no_opp,BetterBirth,otis_op2_soap_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
124,otis_op2_checklist,lt_raw_otis_visit,keep,,,Did birth attendant use the SCC just before pushing (or cesarean)?,1,,,,NA,lt_raw_otis_visit::otis_op2_checklist,BetterBirth,otis_op2_checklist,int,NA,NA,NA,0 to 2,3,0,duplicated variable
125,otis_op2_checklist_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op2_checklist_no_supplies,BetterBirth,otis_op2_checklist_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
126,otis_op2_checklist_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op2_checklist_no_skills,BetterBirth,otis_op2_checklist_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
127,otis_op2_checklist_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op2_checklist_no_motive,BetterBirth,otis_op2_checklist_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
128,otis_op2_checklist_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op2_checklist_no_opp,BetterBirth,otis_op2_checklist_no_opp,int,NA,NA,NA,0 to 0,1,0,duplicated variable
129,otis_op3_gloves,lt_raw_otis_visit,keep,,,Were clean gloves used at birth?,1,,,,NA,lt_raw_otis_visit::otis_op3_gloves,BetterBirth,otis_op3_gloves,int,NA,NA,NA,0 to 1,2,0,duplicated variable
130,otis_op3_gloves_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op3_gloves_no_supplies,BetterBirth,otis_op3_gloves_no_supplies,int,NA,NA,NA,0 to 0,1,0,duplicated variable
131,otis_op3_gloves_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op3_gloves_no_skills,BetterBirth,otis_op3_gloves_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
132,otis_op3_gloves_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op3_gloves_no_motive,BetterBirth,otis_op3_gloves_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
133,otis_op3_gloves_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op3_gloves_no_opp,BetterBirth,otis_op3_gloves_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
134,otis_op3_eval_breathing,lt_raw_otis_visit,keep,,,Did birth attendant evaluate Baby<U+2019>s breathing?,1,,,,NA,lt_raw_otis_visit::otis_op3_eval_breathing,BetterBirth,otis_op3_eval_breathing,int,NA,NA,NA,0 to 2,3,0,duplicated variable
135,otis_op3_breathing_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op3_breathing_no_skills,BetterBirth,otis_op3_breathing_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
136,otis_op3_breathing_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op3_breathing_no_motive,BetterBirth,otis_op3_breathing_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
137,otis_op3_breathing_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op3_breathing_no_opp,BetterBirth,otis_op3_breathing_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
138,otis_op3_breathing,lt_raw_otis_visit,keep,,,Was Baby breathing?,1,,,,NA,lt_raw_otis_visit::otis_op3_breathing,BetterBirth,otis_op3_breathing,int,NA,NA,NA,0 to 1,2,0,duplicated variable
139,otis_op3_airway,lt_raw_otis_visit,keep,,,Was airway cleared?,1,,,,NA,lt_raw_otis_visit::otis_op3_airway,BetterBirth,otis_op3_airway,int,NA,NA,NA,0 to 1,2,0,duplicated variable
140,otis_op3_airway_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op3_airway_no_supplies,BetterBirth,otis_op3_airway_no_supplies,int,NA,NA,NA,0 to 0,1,0,duplicated variable
141,otis_op3_airway_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op3_airway_no_skills,BetterBirth,otis_op3_airway_no_skills,int,NA,NA,NA,0 to 0,1,0,duplicated variable
142,otis_op3_airway_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op3_airway_no_motive,BetterBirth,otis_op3_airway_no_motive,int,NA,NA,NA,0 to 0,1,0,duplicated variable
143,otis_op3_airway_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op3_airway_no_opp,BetterBirth,otis_op3_airway_no_opp,int,NA,NA,NA,1 to 1,1,0,duplicated variable
144,otis_op3_bag,lt_raw_otis_visit,keep,,,Was bag and mask used?,1,,,,NA,lt_raw_otis_visit::otis_op3_bag,BetterBirth,otis_op3_bag,int,NA,NA,NA,0 to 2,3,0,duplicated variable
145,otis_op3_bag_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op3_bag_no_supplies,BetterBirth,otis_op3_bag_no_supplies,int,NA,NA,NA,0 to 0,1,0,duplicated variable
146,otis_op3_bag_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op3_bag_no_skills,BetterBirth,otis_op3_bag_no_skills,int,NA,NA,NA,0 to 0,1,0,duplicated variable
147,otis_op3_bag_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op3_bag_no_motive,BetterBirth,otis_op3_bag_no_motive,int,NA,NA,NA,0 to 0,1,0,duplicated variable
148,otis_op3_bag_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op3_bag_no_opp,BetterBirth,otis_op3_bag_no_opp,int,NA,NA,NA,1 to 1,1,0,duplicated variable
149,otis_op3_resuscitate_effort,lt_raw_otis_visit,keep,,,"Were efforts to resuscitate continued for at least 20 minutes, or until baby breathes?",1,,,,NA,lt_raw_otis_visit::otis_op3_resuscitate_effort,BetterBirth,otis_op3_resuscitate_effort,int,NA,NA,NA,0 to 1,2,0,duplicated variable
150,otis_op3_effort_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op3_effort_no_supplies,BetterBirth,otis_op3_effort_no_supplies,int,NA,NA,NA,0 to 0,1,0,duplicated variable
151,otis_op3_effort_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op3_effort_no_skills,BetterBirth,otis_op3_effort_no_skills,int,NA,NA,NA,0 to 0,1,0,duplicated variable
152,otis_op3_effort_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op3_effort_no_motive,BetterBirth,otis_op3_effort_no_motive,int,NA,NA,NA,0 to 0,1,0,duplicated variable
153,otis_op3_effort_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op3_effort_no_opp,BetterBirth,otis_op3_effort_no_opp,int,NA,NA,NA,1 to 1,1,0,duplicated variable
154,otis_op3_skin_to_skin,lt_raw_otis_visit,keep,,,Was Baby put immediately skin-to-skin?,1,,,,NA,lt_raw_otis_visit::otis_op3_skin_to_skin,BetterBirth,otis_op3_skin_to_skin,int,NA,NA,NA,0 to 2,3,0,duplicated variable
155,otis_op3_skin2skin_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op3_skin2skin_no_skills,BetterBirth,otis_op3_skin2skin_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
156,otis_op3_skin2skin_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op3_skin2skin_no_motive,BetterBirth,otis_op3_skin2skin_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
157,otis_op3_skin2skin_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op3_skin2skin_no_opp,BetterBirth,otis_op3_skin2skin_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
158,otis_op3_oxy,lt_raw_otis_visit,keep,,,Oxytocin given right after birth?,1,,,,NA,lt_raw_otis_visit::otis_op3_oxy,BetterBirth,otis_op3_oxy,int,NA,NA,NA,0 to 2,3,0,duplicated variable
159,otis_op3_oxytocin_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op3_oxytocin_no_supplies,BetterBirth,otis_op3_oxytocin_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
