colOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
22,126plate053::abdom_exam,126plate053,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate092::abdom_exam,126plate092,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate303::abdom_exam,126plate303,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate313::abdom_exam,126plate313,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate402::abdom_exam,126plate402,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,126plate413::abdom_exam,126plate413,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
23,226plate004::abdom_exam,226plate004,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate012::abdom_exam,226plate012,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate022::abdom_exam,226plate022,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate032::abdom_exam,226plate032,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate042::abdom_exam,226plate042,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate052::abdom_exam,226plate052,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate082::abdom_exam,226plate082,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate102::abdom_exam,226plate102,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate112::abdom_exam,226plate112,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate152::abdom_exam,226plate152,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate201::abdom_exam,226plate201,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate211::abdom_exam,226plate211,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
22,226plate221::abdom_exam,226plate221,http://purl.obolibrary.org/obo/EUPATH_0041093,Abdominal,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.5.a./4.5 Abdominal,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
23,126plate003::abdom_examcmnt,126plate003,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate023::abdom_examcmnt,126plate023,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate033::abdom_examcmnt,126plate033,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate037::abdom_examcmnt,126plate037,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate053::abdom_examcmnt,126plate053,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate092::abdom_examcmnt,126plate092,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate303::abdom_examcmnt,126plate303,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate313::abdom_examcmnt,126plate313,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate402::abdom_examcmnt,126plate402,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,126plate413::abdom_examcmnt,126plate413,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
24,226plate004::abdom_examcmnt,226plate004,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate012::abdom_examcmnt,226plate012,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate022::abdom_examcmnt,226plate022,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate032::abdom_examcmnt,226plate032,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate042::abdom_examcmnt,226plate042,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate052::abdom_examcmnt,226plate052,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate082::abdom_examcmnt,226plate082,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate102::abdom_examcmnt,226plate102,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate112::abdom_examcmnt,226plate112,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate152::abdom_examcmnt,226plate152,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate201::abdom_examcmnt,226plate201,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate211::abdom_examcmnt,226plate211,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
23,226plate221::abdom_examcmnt,226plate221,http://purl.obolibrary.org/obo/EUPATH_0041083,Abdominal exam findings,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,2.5.b./4.5 Abdominal Comments,,variable,
21,226plate005::lastnightadults,226plate005,http://purl.obolibrary.org/obo/EUPATH_0041095,Adults,,Household,Used an ITN bednet last night,http://purl.obolibrary.org/obo/EUPATH_0041003,10.4 Used an ITN Last night: adults,[0=unchecked] [1=checked] ,value,
21,226plate013::lastnightadults,226plate013,http://purl.obolibrary.org/obo/EUPATH_0041095,Adults,,Household,Used an ITN bednet last night,http://purl.obolibrary.org/obo/EUPATH_0041003,10.4 Used an ITN Last night: adults,[0=unchecked] [1=checked] ,value,
21,226plate043::lastnightadults,226plate043,http://purl.obolibrary.org/obo/EUPATH_0041095,Adults,,Household,Used an ITN bednet last night,http://purl.obolibrary.org/obo/EUPATH_0041003,10.4 Used an ITN Last night: adults,[0=unchecked] [1=checked] ,value,
21,226plate053::lastnightadults,226plate053,http://purl.obolibrary.org/obo/EUPATH_0041095,Adults,,Household,Used an ITN bednet last night,http://purl.obolibrary.org/obo/EUPATH_0041003,10.4 Used an ITN Last night: adults,[0=unchecked] [1=checked] ,value,
21,226plate083::lastnightadults,226plate083,http://purl.obolibrary.org/obo/EUPATH_0041095,Adults,,Household,Used an ITN bednet last night,http://purl.obolibrary.org/obo/EUPATH_0041003,10.4 Used an ITN Last night: adults,[0=unchecked] [1=checked] ,value,
29,226plate043::outsideadults,226plate043,http://purl.obolibrary.org/obo/EUPATH_0041094,Adults,,Household,Sleeps outside without a bednet,http://purl.obolibrary.org/obo/EUPATH_0041002,6.6 Sleeps outside without bednets regularly: adults,[0=unchecked] [1=checked] ,value,
29,226plate053::outsideadults,226plate053,http://purl.obolibrary.org/obo/EUPATH_0041094,Adults,,Household,Sleeps outside without a bednet,http://purl.obolibrary.org/obo/EUPATH_0041002,6.6 Sleeps outside without bednets regularly: adults,[0=unchecked] [1=checked] ,value,
29,226plate083::outsideadults,226plate083,http://purl.obolibrary.org/obo/EUPATH_0041094,Adults,,Household,Sleeps outside without a bednet,http://purl.obolibrary.org/obo/EUPATH_0041002,6.6 Sleeps outside without bednets regularly: adults,[0=unchecked] [1=checked] ,value,
29,226plate013::outsideadults,226plate013,http://purl.obolibrary.org/obo/EUPATH_0041094,Adults,,Household,Sleeps outside without a bednet,http://purl.obolibrary.org/obo/EUPATH_0041002,6.6 Sleeps outside without bednets regularly: adults,[0=unchecked] [1=checked] ,value,
15,226plate013::whouseadults,226plate013,http://purl.obolibrary.org/obo/EUPATH_0041096,Adults,,Household,Uses an ITN bednet regularly,http://purl.obolibrary.org/obo/EUPATH_0041004,6.3 Who uses ITNs consistently: adults,[0=unchecked] [1=checked] ,value,
29,226plate005::outsideadults,226plate005,http://purl.obolibrary.org/obo/EUPATH_0041094,Adults,,Household,Sleeps outside without a bednet,http://purl.obolibrary.org/obo/EUPATH_0041002,6.6 Sleeps outside without bednets regularly: adults,[0=unchecked] [1=checked] ,value,
15,226plate043::whouseadults,226plate043,http://purl.obolibrary.org/obo/EUPATH_0041096,Adults,,Household,Uses an ITN bednet regularly,http://purl.obolibrary.org/obo/EUPATH_0041004,6.3 Who uses ITNs consistently: adults,[0=unchecked] [1=checked] ,value,
15,226plate005::whouseadults,226plate005,http://purl.obolibrary.org/obo/EUPATH_0041096,Adults,,Household,Uses an ITN bednet regularly,http://purl.obolibrary.org/obo/EUPATH_0041004,6.3 Who uses ITNs consistently: adults,[0=unchecked] [1=checked] ,value,
15,226plate083::whouseadults,226plate083,http://purl.obolibrary.org/obo/EUPATH_0041096,Adults,,Household,Uses an ITN bednet regularly,http://purl.obolibrary.org/obo/EUPATH_0041004,6.3 Who uses ITNs consistently: adults,[0=unchecked] [1=checked] ,value,
15,226plate053::whouseadults,226plate053,http://purl.obolibrary.org/obo/EUPATH_0041096,Adults,,Household,Uses an ITN bednet regularly,http://purl.obolibrary.org/obo/EUPATH_0041004,6.3 Who uses ITNs consistently: adults,[0=unchecked] [1=checked] ,value,
,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,
32,226plate004::last30antibio,226plate004,http://purl.obolibrary.org/obo/EUPATH_0041097,Antibiotics,,Observation,Medications in last 30 days,http://purl.obolibrary.org/obo/EUPATH_0041005,"In the last 30 days, did the subject tabe any of the following? 4.9 Antibiotics ",[0=unchecked] [1=checked] ,value,
31,226plate012::last30antibio,226plate012,http://purl.obolibrary.org/obo/EUPATH_0041097,Antibiotics,,Observation,Medications in last 30 days,http://purl.obolibrary.org/obo/EUPATH_0041005,"In the last 30 days, did the subject tabe any of the following? 4.9 Antibiotics ",[0=unchecked] [1=checked] ,value,
31,226plate052::last30antibio,226plate052,http://purl.obolibrary.org/obo/EUPATH_0041097,Antibiotics,,Observation,Medications in last 30 days,http://purl.obolibrary.org/obo/EUPATH_0041005,"In the last 30 days, did the subject tabe any of the following? 4.9 Antibiotics ",[0=unchecked] [1=checked] ,value,
31,226plate004::last30antimal,226plate004,http://purl.obolibrary.org/obo/EUPATH_0041098,Antimalarials,,Observation,Medications in last 30 days,http://purl.obolibrary.org/obo/EUPATH_0041005,"In the last 30 days, did the subject tabe any of the following? 4.9 Antibiotics ",[0=unchecked] [1=checked] ,value,
30,226plate012::last30antimal,226plate012,http://purl.obolibrary.org/obo/EUPATH_0041098,Antimalarials,,Observation,Medications in last 30 days,http://purl.obolibrary.org/obo/EUPATH_0041005,"In the last 30 days, did the subject tabe any of the following? 4.9 Antibiotics ",[0=unchecked] [1=checked] ,value,
30,226plate052::last30antimal,226plate052,http://purl.obolibrary.org/obo/EUPATH_0041098,Antimalarials,,Observation,Medications in last 30 days,http://purl.obolibrary.org/obo/EUPATH_0041005,"In the last 30 days, did the subject tabe any of the following? 4.9 Antibiotics ",[0=unchecked] [1=checked] ,value,
23,226plate054::basop,226plate054,http://purl.obolibrary.org/obo/EUPATH_0041020,Basophils (%),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil percent,,variable,
23,226plate084::basop,226plate084,http://purl.obolibrary.org/obo/EUPATH_0041020,Basophils (%),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil percent,,variable,
25,226plate113::basop,226plate113,http://purl.obolibrary.org/obo/EUPATH_0041020,Basophils (%),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil percent,,variable,
25,226plate114::basop,226plate114,http://purl.obolibrary.org/obo/EUPATH_0041020,Basophils (%),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil percent,,variable,
24,226plate153::basop,226plate153,http://purl.obolibrary.org/obo/EUPATH_0041020,Basophils (%),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil percent,,variable,
24,226plate212::basop,226plate212,http://purl.obolibrary.org/obo/EUPATH_0041020,Basophils (%),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil percent,,variable,
22,226plate054::baso,226plate054,http://purl.obolibrary.org/obo/EUPATH_0041021,Basophils (x10^3/uL),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil count,,variable,
22,226plate084::baso,226plate084,http://purl.obolibrary.org/obo/EUPATH_0041021,Basophils (x10^3/uL),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil count,,variable,
24,226plate113::baso,226plate113,http://purl.obolibrary.org/obo/EUPATH_0041021,Basophils (x10^3/uL),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil count,,variable,
24,226plate114::baso,226plate114,http://purl.obolibrary.org/obo/EUPATH_0041021,Basophils (x10^3/uL),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil count,,variable,
23,226plate153::baso,226plate153,http://purl.obolibrary.org/obo/EUPATH_0041021,Basophils (x10^3/uL),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil count,,variable,
23,226plate212::baso,226plate212,http://purl.obolibrary.org/obo/EUPATH_0041021,Basophils (x10^3/uL),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,7.1h Basophil count,,variable,
18,226plate003::bloodurine,226plate003,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
22,226plate010::bloodurine,226plate010,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
24,226plate020::bloodurine,226plate020,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
24,226plate030::bloodurine,226plate030,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
24,226plate040::bloodurine,226plate040,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
22,226plate050::bloodurine,226plate050,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
24,226plate080::bloodurine,226plate080,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
24,226plate100::bloodurine,226plate100,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
24,226plate110::bloodurine,226plate110,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
24,226plate150::bloodurine,226plate150,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
19,226plate200::bloodurine,226plate200,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
19,226plate210::bloodurine,226plate210,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
19,226plate220::bloodurine,226plate220,http://purl.obolibrary.org/obo/EUPATH_0041031,Blood in urine,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,2.6 Blood urine current,[0=blank] [1=yes] [2=no] ,variable,
,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,,,category,
18,126plate024::blsmearperf,126plate024,http://purl.obolibrary.org/obo/EUPATH_0041029,Blood smear performed,,Sample,Blood microbiology tests performed,http://purl.obolibrary.org/obo/EUPATH_0020125,3a. Blood smear done,[0=blank] [1=Yes] [2=No],variable,"In ICEMR project, we have term 'Blood smear not performed' (EUPATH_0000488) under 'Microscopy'. Shall we assert this term under 'Microscopy' too? Besides, shall we combine the two terms?"
14,126plate054::blsmearperf,126plate054,http://purl.obolibrary.org/obo/EUPATH_0041029,Blood smear performed,,Sample,Blood microbiology tests performed,http://purl.obolibrary.org/obo/EUPATH_0020125,3a. Blood smear done,[0=blank] [1=Yes] [2=No],variable,Change parent
,,,http://purl.obolibrary.org/obo/EUPATH_0011795,Blood test,,Sample,Laboratory test,http://purl.obolibrary.org/obo/OGMS_0000056,,,category,
20,126plate003::cardiac_exam,126plate003,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,126plate023::cardiac_exam,126plate023,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,126plate033::cardiac_exam,126plate033,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,126plate037::cardiac_exam,126plate037,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,126plate053::cardiac_exam,126plate053,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,126plate092::cardiac_exam,126plate092,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,126plate303::cardiac_exam,126plate303,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,126plate313::cardiac_exam,126plate313,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,126plate402::cardiac_exam,126plate402,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,126plate413::cardiac_exam,126plate413,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
21,226plate004::cardiac_exam,226plate004,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,226plate012::cardiac_exam,226plate012,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,226plate022::cardiac_exam,226plate022,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,226plate032::cardiac_exam,226plate032,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,226plate042::cardiac_exam,226plate042,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
20,226plate052::cardiac_exam,226plate052,http://purl.obolibrary.org/obo/EUPATH_0041099,Cardiac,,Observation,Body system examination conclusions,http://purl.obolibrary.org/obo/EUPATH_0041001,2.4.a./4.4 Cardiac,[0=blank] [1=Normal] [2=Abnormal] [3=Not Done] ,value,
