IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/EUPATH_0054072,End date of relationship with most recent partner,jilinde_coh_2022aug::part1_period_end,16,jilinde_coh_2022aug,Month/year sexual encounter(s)/relationship with most recent partner ended,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,50. Month/year sexual encounter(s)/relationship with [part1_name] ended,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054070,End date of relationship with second recent partner,jilinde_coh_2022aug::part2_period_end,30,jilinde_coh_2022aug,Month/year sexual encounter(s)/relationship with second recent partner ended,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,65. Month/year sexual encounter(s)/relationship ended with [part2_name],,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054071,End date of relationship with third recent partner,jilinde_coh_2022aug::part3_period_end,44,jilinde_coh_2022aug,Month/year sexual encounter(s)/relationship with third recent partner ended,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,80. Month/year sexual encounter(s)/relationship ended with [part3_name],,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054073,Engage in sex work throughout a year or certain periods,jilinde_coh_2022aug::engagement_csw_freq,8,jilinde_coh_2022aug,Do you engage in sex work throughout the year or only during certain periods?,Participant,http://purl.obolibrary.org/obo/EUPATH_0054344,Sex work,103. Do you engage in sex work throughout the year or only during certain periods?,,variable,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054032,Engage in sex work throughout certain periods specified,jilinde_coh_2022aug::certain_periods_other,9,jilinde_coh_2022aug,"Certain Periods, Specify",Participant,http://purl.obolibrary.org/obo/EUPATH_0054344,Sex work,"Certain Periods, Specify",,variable,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054074,Engage in sexual intercourse under influence,jilinde_coh_2022aug::alcohol_infliuence,11,jilinde_coh_2022aug,"With this/these sexual partners that you had in the last 1 month, how often did you engage in sexual intercourse with them while you were under the influence of alcohol or other drugs/substances?",Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,"45. With this/these sexual partners that you had in the last 1 month, how often did you engage in sexual intercourse with them while you were under the influence of alcohol or other drugs/substances?",,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000151,Enrollment date,jilinde_coh_2022aug::interview_date,2,jilinde_coh_2022aug,Enrollment date/Date of interview,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Enrollment Date/Date of Interview,,variable,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054078,Exchanged sex for money or goods,jilinde_coh_2022aug::transactional_sex,15,jilinde_coh_2022aug,"Out of financial need, have you ever exchanged sex for money or other goods, such as gifts or favors?",Participant,http://purl.obolibrary.org/obo/EUPATH_0054344,Sex work,"113. Out of financial need, have you ever exchanged sex for money or other goods, such as gifts or favors?",,variable,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054039,Facility information form complete,jilinde_coh_2022aug::facility_info_form_complete,10,jilinde_coh_2022aug,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0053050,Facility name,jilinde_coh_2022aug::fac_name,1,jilinde_coh_2022aug,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Facility Name,,variable,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,4,jilinde_coh_2022aug,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054081,Fear of violence if I insist on condom use,jilinde_coh_2022aug::csw_no_condom_use_fear,5,jilinde_coh_2022aug,What are the reasons you don't use a condom with some or all of your clients? (choice=Fear of violence if I insist on condom use),Participant,http://purl.obolibrary.org/obo/EUPATH_0054243,Reason to have condomless sex with clients,106. What are the reasons you don't use a condom with some or all of your clients? (choice=Fear of violence if I insist on condom use),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054082,Fear of violence if I insist on condom use,jilinde_coh_2022aug::whyno_condom_use_fear,5,jilinde_coh_2022aug,What are the reasons you don't use a condom with some or all of your partners? (choice=Fear of violence if I insist on condom use),Participant,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),116. What are the reasons you don't use a condom with some or all of your partners? (choice=Fear of violence if I insist on condom use),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054085,"Feeling bad about yourself, that you are a failure, or that you have let your family down",jilinde_coh_2022aug::feel_bad,6,jilinde_coh_2022aug,"Feeling bad about yourself, feeling that you are a failure, or feeling that you have let your family down (feeling worthless or guilty)",Participant,http://purl.obolibrary.org/obo/EUPATH_0054031,Bothered by any of the following problems over the last two weeks,"123. Feeling bad about yourself, feeling that you are a failure, or feeling that you have let your family down (feeling worthless or guilty)",,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054086,"Feeling down, depressed, or hopeless",jilinde_coh_2022aug::feel_low,2,jilinde_coh_2022aug,"Feeling down, depressed, or hopeless",Participant,http://purl.obolibrary.org/obo/EUPATH_0054031,Bothered by any of the following problems over the last two weeks,"119. Feeling down, depressed, or hopeless",,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054087,Feeling tired or having little energy,jilinde_coh_2022aug::tired,4,jilinde_coh_2022aug,Feeling tired or having little energy,Participant,http://purl.obolibrary.org/obo/EUPATH_0054031,Bothered by any of the following problems over the last two weeks,121. Feeling tired or having little energy,,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054088,Female sex worker (FSW),jilinde_coh_2022aug::identity_group_fsw,3,jilinde_coh_2022aug,I would now want to ask you whether you consider yourself a part of one or more of the following groups: - [for males only] men who have sex with men (MSM) - a sex worker (SW) - [for females only] a young woman between the age of 18-24 yrs (adolescent girl/young woman) (choice=Female SW),Participant,http://purl.obolibrary.org/obo/EUPATH_0054277,Self-defined group,93. I would now want to ask you whether you consider yourself a part of one or more of the following groups:   - [for males only] men who have sex with men (MSM)   - a sex worker (SW)   - [for females only] a young woman between the age of 18-24 yrs (adolescent girl/young woman)   (choice=Female SW),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054089,Fewer number of sexual partners,jilinde_coh_2022aug::change_sex_prep_fewer,2,jilinde_coh_2022aug,"Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Fewer number of sexual partners)",Participant,http://purl.obolibrary.org/obo/EUPATH_0054148,Anticipated change in sexual behavior upon starting PrEP,"28. Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Fewer number of sexual partners)",,value,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054090,Fewer number of sexual partners,jilinde_coh_2022aug::ways_changed_behaviour_fewer,2,jilinde_coh_2022aug,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054328,Change in sexual behaviors since starting PrEP,18. In what ways have your sexual behaviors changed since you started taking PrEP (choice=Fewer number of sexual partners),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054092,Follow-up date,jilinde_coh_2022aug::follow_up_date,4,jilinde_coh_2022aug,Follow-up Date/Date Follow-up Questionnaire completed,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Follow-up Date/Date Follow-up Questionnaire completed,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054040,Follow-up information form complete,jilinde_coh_2022aug::follow_up_info_complete,11,jilinde_coh_2022aug,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054036,Follow-up interview form complete,jilinde_coh_2022aug::complete_interview,12,jilinde_coh_2022aug,Did the participant successfully complete the follow-up interview?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Did the participant successfully complete this follow-up interview,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054041,Follow-up PrEP perception form complete,jilinde_coh_2022aug::perception_form_complete,4,jilinde_coh_2022aug,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054163,Follow-up survey location,jilinde_coh_2022aug::follow_up_q1d,13,jilinde_coh_2022aug,Where was the follow-up survey administered?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,d. Where was the Follow-up Survey administered?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054093,For leisure,jilinde_coh_2022aug::inform_dec_sex_work_leisure,7,jilinde_coh_2022aug,What informed your decision to begin sex work? (choice=For leisure),Participant,http://purl.obolibrary.org/obo/EUPATH_0054239,Reason for starting sex work,101. What informed your decision to begin sex work? (choice=For leisure),,value,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054094,Forced to begin sex work,jilinde_coh_2022aug::inform_dec_sex_work_forced,5,jilinde_coh_2022aug,What informed your decision to begin sex work? (choice=Forced to begin sex work by someone else),Participant,http://purl.obolibrary.org/obo/EUPATH_0054239,Reason for starting sex work,101. What informed your decision to begin sex work? (choice=Forced to begin sex work by someone else),,value,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054020,Frequency of anal sex with condom with most recent partner in last 6 months,jilinde_coh_2022aug::part1_condom_use_anal,24,jilinde_coh_2022aug,How often did you and most recent partner use a condom when you had anal sex in the last 6 months?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,59. How often did you and [part1_name] use a condom when you had anal sex in the last 6 months,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054018,Frequency of anal sex with condom with second recent partner in last 6 months,jilinde_coh_2022aug::part2_condom_use_anal,38,jilinde_coh_2022aug,How often did you and second recent partner use a condom when you had anal sex in the last 6 months?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,74. How often did you and [part2_name] use a condom when you had anal sex in the last 6 months,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054019,Frequency of anal sex with condom with third recent partner in last 6 months,jilinde_coh_2022aug::part3_condom_use_anal,52,jilinde_coh_2022aug,How often did you and third recent partner use a condom when you had anal sex in the last 6 months?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,89. How often did you and [part3_name] use a condom when you had anal sex in the last 6 months,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054097,Frequency of exchanging sex for money or gift with 1st partner,jilinde_coh_2022aug::part1_freq_gifts,3,jilinde_coh_2022aug,How often did you give or receive money or gifts so that you would have sex with first partner ?,Participant,http://purl.obolibrary.org/obo/EUPATH_0054344,Sex work,55. How often did you give or receive money or gifts so that you would have sex with [part1_name] ?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054095,Frequency of exchanging sex for money or gift with 2nd partner,jilinde_coh_2022aug::part2_freq_gifts,4,jilinde_coh_2022aug,How often did you give or receive money or gifts so that you would have sex with second partner?,Participant,http://purl.obolibrary.org/obo/EUPATH_0054344,Sex work,70. How often did you give or receive money or gifts so that you would have sex with  [part2_name]?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054096,Frequency of exchanging sex for money or gift with 3rd partner,jilinde_coh_2022aug::part3_freq_gifts,5,jilinde_coh_2022aug,How often did you give or receive money or gifts so that you would have sex with third partner?,Participant,http://purl.obolibrary.org/obo/EUPATH_0054344,Sex work,85. How often did you give or receive money or gifts so that you would have sex with [part3_name]?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054326,Frequency of protected vaginal sex with most recent partner in last 6 months,jilinde_coh_2022aug::part1_condom_use_vg,22,jilinde_coh_2022aug,How often did you and most recent partner use a condom when you had vaginal sex in the last 6 months,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,57. How often did you and [part1_name] use a condom when you had vaginal sex in the last 6 months,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054324,Frequency of protected vaginal sex with second recent partner in last 6 months,jilinde_coh_2022aug::part2_condom_use_vg,36,jilinde_coh_2022aug,How often did you and second recent partner use a condom when you had vaginal sex in the last 6 months,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,72. How often did you and [part2_name] use a condom when you had vaginal sex in the last 6 months,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054325,Frequency of protected vaginal sex with third recent partner in last 6 months,jilinde_coh_2022aug::part3_condom_use_vg,50,jilinde_coh_2022aug,How often did you and third recent partner use a condom when you had vaginal sex in the last 6 months,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,87. How often did you and [part3_name] use a condom when you had vaginal sex in the last 6 months,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054100,Frequency of sex with most recent partner in the last 6 months,jilinde_coh_2022aug::part1_days_last_sex,20,jilinde_coh_2022aug,On approximately how many days did you have sex with most recent partner in the last 6 months?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,54. On approximately how many days did you have sex with [part1_name] in the last 6 months?,,variable,yes,,,Jilinde_prospective_cohort,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054121,Frequency of sex with most recent partner under influence,jilinde_coh_2022aug::part1_sex_influence,25,jilinde_coh_2022aug,How often during sexual intercourse with most recent partner were you having sex while under the influence of alcohol or other drugs?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,62. How often during sexual intercourse with [part1_name] were you having sex while under the influence of alcohol or other drugs?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054098,Frequency of sex with second recent partner in the last 6 months,jilinde_coh_2022aug::part2_days_last_sex,34,jilinde_coh_2022aug,On approximately how many days did you have sex with second recent partner in the last 6 months?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,69. On approximately how many days did you have sex with [part2_name] in the last 6 months?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054119,Frequency of sex with second recent partner under influence,jilinde_coh_2022aug::part2_sex_influence,39,jilinde_coh_2022aug,How often during sexual intercourse with second recent partner were you having sex while under the influence of alcohol or other drugs?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,77. How often during sexual intercourse with [part2_name] were you having sex while under the influence of alcohol or other drugs?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054099,Frequency of sex with third recent partner in the last 6 months,jilinde_coh_2022aug::part3_days_last_sex,48,jilinde_coh_2022aug,On approximately how many days did you have sex with third recent partner in the last 6 months?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,84. On approximately how many days did you have sex with [part3_name] in the last 6 months?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054120,Frequency of sex with third recent partner under influence,jilinde_coh_2022aug::part3_sex_influence,53,jilinde_coh_2022aug,How often during sexual intercourse with third recent partner were you having sex while under the influence of alcohol or other drugs?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,92. How often during sexual intercourse with [part3_name] were you having sex while under the influence of alcohol or other drugs?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,1,jilinde_coh_2022aug,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054101,Greater frequency of condom use than before PrEP,jilinde_coh_2022aug::change_sex_prep_freq,3,jilinde_coh_2022aug,"Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Greater frequency of condom use than before PrEP)",Participant,http://purl.obolibrary.org/obo/EUPATH_0054148,Anticipated change in sexual behavior upon starting PrEP,"28. Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Greater frequency of condom use than before PrEP)",,value,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054102,Greater number of sexual partners,jilinde_coh_2022aug::change_sex_prep_greater,1,jilinde_coh_2022aug,"Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Greater number of sexual partners)",Participant,http://purl.obolibrary.org/obo/EUPATH_0054148,Anticipated change in sexual behavior upon starting PrEP,"28. Once you start taking PrEP, how do you think your sexual behaviors may change? (choice=Greater number of sexual partners)",,value,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054103,Greater number of sexual partners,jilinde_coh_2022aug::ways_changed_behaviour_greater,1,jilinde_coh_2022aug,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054328,Change in sexual behaviors since starting PrEP,18. In what ways have your sexual behaviors changed since you started taking PrEP (choice=Greater number of sexual partners),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054110,Have been healthy,jilinde_coh_2022aug::risk_low_healthy,2,jilinde_coh_2022aug,Why do you say you are at low or no risk of HIV? (choice=Have been healthy),Participant,http://purl.obolibrary.org/obo/EUPATH_0054237,Reason for saying you are at low or no risk of HIV,35. Why do you say you are at low or no risk of HIV?  (choice=Have been healthy),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054330,Have children,jilinde_coh_2022aug::children,7,jilinde_coh_2022aug,Do you have children (either biological or adopted)?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,10. Do you have children (either biological or adopted)?,,variable,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054111,Have condomless sex with partner,jilinde_coh_2022aug::no_condom_use,56,jilinde_coh_2022aug,Do you currently have sex with some or all of your partners without a condom?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,115. Do you currently have sex with some or all of your partners without a condom?,,variable,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054104,Have had recent partner,jilinde_coh_2022aug::had_a_partner,14,jilinde_coh_2022aug,Have you had a recent partner?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,48a. Have you had a recent partner?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054105,Have had second recent partner,jilinde_coh_2022aug::partner_2,28,jilinde_coh_2022aug,Have you had a second recent partner?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,63a. Is there a 2nd recent partner?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054113,Have had sexual intercourse with female in last 6 months,jilinde_coh_2022aug::sex_6_months,3,jilinde_coh_2022aug,"Have you had sexual intercourse with a girl or a woman in the last 6 months [For men, including transgender men, only]",Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,37. Have you had sexual intercourse with a girl or a woman in the last 6 months,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054112,Have had sexual intercourse with male in last 6 months,jilinde_coh_2022aug::sex_man_6_months,6,jilinde_coh_2022aug,Have you had sexual intercourse with a boy or a man in the last 6 months,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,40. Have you had sexual intercourse with a boy or a man in the last 6 months,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054114,Have had sexual partners whose HIV status I Don't know,jilinde_coh_2022aug::risk_medium_status,3,jilinde_coh_2022aug,Why do you say that your risk of HIV is high or medium? (choice=Have had sexual partners whose HIV status I do not know),Participant,http://purl.obolibrary.org/obo/EUPATH_0054235,Reason for saying you are at high or medium risk of HIV,34. Why do you say that your risk of HIV is high or medium?  (choice=Have had sexual partners whose HIV status I do not know),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054106,Have had third recent partner,jilinde_coh_2022aug::partner_3,42,jilinde_coh_2022aug,Have you had a third recent partner?,Participant,http://purl.obolibrary.org/obo/EUPATH_0053598,Sexual behavior,78a. Is there a 3rd recent partner?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054115,Have known HIV status of all sex partner(s),jilinde_coh_2022aug::risk_low_known,4,jilinde_coh_2022aug,Why do you say you are at low or no risk of HIV? (choice=Have known all sex partner(s) HIV status),Participant,http://purl.obolibrary.org/obo/EUPATH_0054237,Reason for saying you are at low or no risk of HIV,35. Why do you say you are at low or no risk of HIV?  (choice=Have known all sex partner(s) HIV status),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054042,HIV risk and vulnerability perception form complete,jilinde_coh_2022aug::risk_form_complete,6,jilinde_coh_2022aug,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054124,HIV status of partner,jilinde_coh_2022aug::partner_status,2,jilinde_coh_2022aug,What is the HIV status of your husband/wife or partner (the person to whom you are married or living with as married)?,Participant,http://purl.obolibrary.org/obo/EUPATH_0054343,HIV/AIDS and STIs,8a. What is the HIV status of your husband/wife or partner (the person to whom you are married or living with as married)?,,variable,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054127,HIV testing services,jilinde_coh_2022aug::service_received_agyw_hiv,1,jilinde_coh_2022aug,What services have you received from this/these organizations? (choice=HIV testing services),Participant,http://purl.obolibrary.org/obo/EUPATH_0054312,Services received by AGYW,111. What services have you received from this/these organizations? (choice=HIV testing services),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054125,HIV testing services,jilinde_coh_2022aug::service_received_msm_hiv,1,jilinde_coh_2022aug,What services have you received from this/these organizations? (choice=HIV testing services),Participant,http://purl.obolibrary.org/obo/EUPATH_0054314,Services received by MSM,96. What services have you received from this/these organizations? (choice=HIV testing services),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054126,HIV testing services,jilinde_coh_2022aug::service_received_csw_hiv,1,jilinde_coh_2022aug,What services have you received from this/these organizations? (choice=HIV testing services),Participant,http://purl.obolibrary.org/obo/EUPATH_0054317,Services received by sex workers,100. What services have you received from this/these organizations? (choice=HIV testing services),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054343,HIV/AIDS and STIs,,3,jilinde_coh_2022aug,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,jilinde_coh_2022aug,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,Jilinde_prospective_cohort,,,,everywhere,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054128,I am intoxicated during sex and am not aware whether a condom was/is always used,jilinde_coh_2022aug::csw_no_condom_use_intoxicated,7,jilinde_coh_2022aug,What are the reasons you don't use a condom with some or all of your clients? (choice=I am intoxicated during sex and am not aware whether a condom was/is always used),Participant,http://purl.obolibrary.org/obo/EUPATH_0054243,Reason to have condomless sex with clients,106. What are the reasons you don't use a condom with some or all of your clients? (choice=I am intoxicated during sex and am not aware whether a condom was/is always used),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054144,I am intoxicated during sex and am not aware whether a condom was/is always used,jilinde_coh_2022aug::whyno_condom_use_intoxicated,7,jilinde_coh_2022aug,What are the reasons you don't use a condom with some or all of your partners? (choice=Im intoxicated during sex and am not aware whether a condom was/is always used),Participant,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),116. What are the reasons you don't use a condom with some or all of your partners? (choice=Im intoxicated during sex and am not aware whether a condom was/is always used),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054129,I am unable to negotiate condom use with my clients,jilinde_coh_2022aug::csw_no_condom_use_negotiate,4,jilinde_coh_2022aug,What are the reasons you don't use a condom with some or all of your clients? (choice=I am unable to negotiate condom use with my clients),Participant,http://purl.obolibrary.org/obo/EUPATH_0054243,Reason to have condomless sex with clients,106. What are the reasons you don't use a condom with some or all of your clients? (choice=I am unable to negotiate condom use with my clients),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054145,I am unable to negotiate condom use with my partners,jilinde_coh_2022aug::whyno_condom_use_negotiate,4,jilinde_coh_2022aug,What are the reasons you don't use a condom with some or all of your partners? (choice=Im unable to negotiate condom use with my partners),Participant,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),116. What are the reasons you don't use a condom with some or all of your partners? (choice=Im unable to negotiate condom use with my partners),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054130,I consistently use condoms,jilinde_coh_2022aug::risk_low_condoms,6,jilinde_coh_2022aug,Why do you say you are at low or no risk of HIV? (choice=I consistently use condoms),Participant,http://purl.obolibrary.org/obo/EUPATH_0054237,Reason for saying you are at low or no risk of HIV,35. Why do you say you are at low or no risk of HIV?  (choice=I consistently use condoms),,value,yes,,,Jilinde_prospective_cohort,,,,,,,,,
