ID	Name	EuPathDBLabel	Definition	EupathDefinition	Synonyms	URI
EUPATH_0000013	modern house					http://purl.obolibrary.org/obo/EUPATH_0000013
EUPATH_0000014	household wealth index	household wealth index	A scalar measurement datum of a household's cumulative living standard. The wealth index is calculated using easy-to-collect data on a household's ownership of selected assets, such as televisions and bicycles; materials used for housing construction; and types of water access and sanitation facilities.	Household wealth index is a composite measure of a household's cumulative living standard. It is calculated using easy-to-collect data on a household's ownership of selected assets, such as televisions and bicycles; materials used for housing construction; and types of water access and sanitation facilities.		http://purl.obolibrary.org/obo/EUPATH_0000014
EUPATH_0000015	eaves	eaves	A processed material that is the bottom edge of a roof.  The primary function of the eaves is to keep rain water off the walls and to prevent the ingress of water at the junction where the roof meets the wall.  The secondary function is to control solar penetration; the eaves overhang can be designed to adjust the building's solar heat gain to suit the local climate, the latitude and orientation of the building, refer to passive solar building design. The eaves overhang may also shelter openings to ventilate the roof space.	The part of the house where the roof and the walls meet. It may have openings allowing ventilation and access by insects such as mosquitoes.		http://purl.obolibrary.org/obo/EUPATH_0000015
EUPATH_0000016	open eaves					http://purl.obolibrary.org/obo/EUPATH_0000016
EUPATH_0000017	closed eaves					http://purl.obolibrary.org/obo/EUPATH_0000017
EUPATH_0000018	air brick	air brick	A brick with holes which is embedded in a wall to allow ventilation through it.	A brick with holes which is embedded in a wall to allow ventilation through it.		http://purl.obolibrary.org/obo/EUPATH_0000018
EUPATH_0000019	number of people per household	# people / household	A scalar measurement datum of people in a household.	number of people in a household		http://purl.obolibrary.org/obo/EUPATH_0000019
EUPATH_0000021	toilet	toilet type	A device that is a sanitation fixture used primarily for the disposal of human urine and feces.	A sanitation fixture used primarily for the disposal of human urine and feces.		http://purl.obolibrary.org/obo/EUPATH_0000021
EUPATH_0000022	household having electricity information	electricity?	An information content entity to indicate whether a household has electricity in a dwelling.	Information states whether a household has electricity.		http://purl.obolibrary.org/obo/EUPATH_0000022
EUPATH_0000023	cooking fuel material	cooking fuel type	A material entity that consists of fuel mainly used for cooking.	Fuel mainly used for cooking.		http://purl.obolibrary.org/obo/EUPATH_0000023
EUPATH_0000024	lighting material	lighting type	A material entity that consists of an energy source for lighting.	Energy source for lighting		http://purl.obolibrary.org/obo/EUPATH_0000024
EUPATH_0000025	number of rooms	# rooms	number of rooms in a dwelling that may be of a particular type such as used for sleeping.	number of rooms in a dwelling that may be of a particular type such as used for sleeping.		http://purl.obolibrary.org/obo/EUPATH_0000025
EUPATH_0000026	land area measured in acres	# acres	land area measured in acres: a scalar measurement datum of land measured in acres that may be of a particular type such as land owned by a household.	land area measured in acres		http://purl.obolibrary.org/obo/EUPATH_0000026
EUPATH_0000027	number of meals per day	# meals / day	A scalar measurement datum of meals per day in a household	usual number of meals per day		http://purl.obolibrary.org/obo/EUPATH_0000027
EUPATH_0000028	number of days eating meat in a week	# meat meals / wk	A scalar measurement datum of days eating meat in a  week in a household	number of days eating meat in the last week		http://purl.obolibrary.org/obo/EUPATH_0000028
EUPATH_0000029	frequency of not satisfying food needs	food problems / wk	how often problems satisfying food needs in a household	how often problems satisfying food needs		http://purl.obolibrary.org/obo/EUPATH_0000029
EUPATH_0000030	distance to health facility in km	dist to health facility	A length measurement datum of the distance in kilometers to from a dwelling to the nearest health facility.	distance in kilometers to the nearest health facility		http://purl.obolibrary.org/obo/EUPATH_0000030
EUPATH_0000031	number of female anopheles mosquitoes by CDC trap	#F anopheles (CDC trap)	A scalar measurement datum which is number of female anopheles mosquitoes that may be of a particular type such as those collected using CDC trap in a household in a given night	number of female anopheles mosquitoes that may be of a particular type such as those collected using CDC trap in a household in a given night		http://purl.obolibrary.org/obo/EUPATH_0000031
EUPATH_0000032	date of birth					http://purl.obolibrary.org/obo/EUPATH_0000032
EUPATH_0000033	glucose 6 phosphate dehydrogenase genotype	G6PD genotype	A genotype information which is about the presence of certain genetic variants of glucose-6-phosphate dehydrogenase.	Genotype information about the presence of certain genetic variants of glucose-6-phosphate dehydrogenase.		http://purl.obolibrary.org/obo/EUPATH_0000033
EUPATH_0000034	alpha thalassemia genotype	a-thalassemia genotype	A genotype information which is about the presence and degree of alpha-thalassemia, a form of thalassemia involving the number of functional HBA1 and HBA2 genes.	Genotype information about the presence and degree of alpha-thalassemia, a form of thalassemia involving the number of functional HBA1 and HBA2 genes.		http://purl.obolibrary.org/obo/EUPATH_0000034
EUPATH_0000035	sickle hemoglobin genotype	HbS genotype	A genotype information which is about the presence of sickle-cell hemoglobin (HbS), an abnormal form of hemoglobin which is the oxygen-carrying protein within the red blood cells.	Genotype information about the presence of sickle-cell hemoglobin (HbS), an abnormal form of hemoglobin which is the oxygen-carrying protein within the red blood cells.		http://purl.obolibrary.org/obo/EUPATH_0000035
EUPATH_0000036	diagnosis of malaria	symptomatic malaria				http://purl.obolibrary.org/obo/EUPATH_0000036
EUPATH_0000037	presence of bacteria in the blood	bacteremia	A phenotypic abnormality of the presence of bacteria in the blood.			http://purl.obolibrary.org/obo/EUPATH_0000037
EUPATH_0000038	diagnosis of uncomplicated malaria	uncomplicated malaria	A diagnosis of malaria without evidence of complicated malaria.	Symptomatic malaria without evidence of complicated malaria. In Uganda, diagnoses of uncomplicated malaria are always followed by treatment with Artemether/lumefantrine.		http://purl.obolibrary.org/obo/EUPATH_0000038
EUPATH_0000039	presence of virus in the blood	viremia	A phenotypic abnormality of the presence of a virus in the blood. It is a medical condition where viruses enter the bloodstream and hence have access to the rest of the body.			http://purl.obolibrary.org/obo/EUPATH_0000039
EUPATH_0000040	diagnosis of complicated malaria	complicated malaria	A diagnosis of malaria with the presence of any danger signs including inability to sit up or stand, vomiting everything, unable to breastfeed or drink and lethargy or meeting criteria for severe malaria.	Symptomatic malaria with the presence of any æ?¹anger signs?including inability to sit up or stand, vomiting everything, unable to breastfeed or drink and lethargy or meeting criteria for severe malaria		http://purl.obolibrary.org/obo/EUPATH_0000040
EUPATH_0000041	diagnosis of complicated malaria with high parasite density					http://purl.obolibrary.org/obo/EUPATH_0000041
EUPATH_0000042	diagnoses of complicated malaria with danger signs	complicated malaria with danger signs	A diagnosis of complicated malaria with signs and symptoms, such as inability to sit up or stand, vomiting everything, unable to breastfeed or drink, lethargy, which are not listed as WHO criteria used to diagnose severe malaria.	Complicated malaria with signs and symptoms, such as inability to sit up or stand, vomiting everything, unable to breastfeed or drink, lethargy, which are not listed as WHO criteria used to diagnose severe malaria.		http://purl.obolibrary.org/obo/EUPATH_0000042
EUPATH_0000043	diagnosis of severe malaria	severe malaria	A diagnosis of complicated malaria based on WHO criteria that include the presence of parasite infections, most commonly P.falciparum, and any one or more of symptoms/signs of serious organ failures or abnormalities, including cerebral malaria, severe anemia, generalized convulsions, hypoglycemia, respiratory distress, fluid and electrolyte disturbances, acute renal failure, ARDS, circulatory collapse, abnormal bleeding, and Jaundice.	A kind of complicated malaria diagnosed based on WHO criteria that include the presence of parasite infections, most commonly P.falciparum, and any one or more of symptoms/signs of serious organ failures or abnormalities, including cerebral malaria, severe anemia, generalized convulsions, hypoglycemia, respiratory distress, fluid and electrolyte disturbances, acute renal failure, ARDS, circulatory collapse, abnormal bleeding, and Jaundice.		http://purl.obolibrary.org/obo/EUPATH_0000043
EUPATH_0000044	symptom or sign of					http://purl.obolibrary.org/obo/EUPATH_0000044
EUPATH_0000045	severe malaria					http://purl.obolibrary.org/obo/EUPATH_0000045
EUPATH_0000046	severe malaria symptom or sign	severe malaria symptom	A symptom or sign that is used for the diagnosis of severe malaria based on World Health Organization (WHO) criteria.	symptom or sign that is used for the diagnosis of severe malaria based on World Health Organization criteria.		http://purl.obolibrary.org/obo/EUPATH_0000046
EUPATH_0000047	hemoglobin level in gm per dL	Hb (g/dl)	A scalar measurement datum about the level of hemoglobin in the blood with a value in units of g/dl.	the level of hemoglobin in the blood with a value in units of g/dl.		http://purl.obolibrary.org/obo/EUPATH_0000047
EUPATH_0000048	blood smear reading as positive or negative	blood smear reading (+/-)	A categorical measurement datum that indicates the presence of asexual parasites in blood cells by microscopy using a value of positive or negative.	Whether or not a blood smear was positive for asexual parasites by microscopy		http://purl.obolibrary.org/obo/EUPATH_0000048
EUPATH_0000049	clinical visit	visit type	A planned process in which a patient is seen by a medical practitioner.	A patient is seen by a medical practitioner		http://purl.obolibrary.org/obo/EUPATH_0000049
EUPATH_0000050	routine clinical visit	routine clinical visit	A clinical visit that is primarily for a regular examination.	A clinical visit that is primarily for a regular examination.		http://purl.obolibrary.org/obo/EUPATH_0000050
EUPATH_0000051	human participant under investigation					http://purl.obolibrary.org/obo/EUPATH_0000051
EUPATH_0000053	dwelling ventilation	dwelling ventilation	A material entity whichis part of a dwelling for providing fresh air to the dwelling.	Part of a dwelling that can serve to provide an air passage into the dwelling.		http://purl.obolibrary.org/obo/EUPATH_0000053
EUPATH_0000054	district in Uganda	Ugandan district	A geographical location which is part of Uganda.	District which is part of Uganda.		http://purl.obolibrary.org/obo/EUPATH_0000054
EUPATH_0000055	CDC light trap assay					http://purl.obolibrary.org/obo/EUPATH_0000055
EUPATH_0000056	medication role		A role borne by some material entity which can be delivered/administrated into some organisms and the role is realized during clinical treatment process aiming to treat symptoms, signs or diagnosed disease.			http://purl.obolibrary.org/obo/EUPATH_0000056
EUPATH_0000057	medication material	medication	A material entity that is bearer of a medication role.	Medications are used to treat symptoms, signs, or a diagnosed disease. Examples are quinine used as a malaria medication, and blood used in a transfusion for replacement of lost blood.  		http://purl.obolibrary.org/obo/EUPATH_0000057
EUPATH_0000058	malaria medication	malaria medication	A medication material intended to prevent or treat malaria.	medication for prevention or treatment of malaria		http://purl.obolibrary.org/obo/EUPATH_0000058
EUPATH_0000059	non-malaria medication	non-malaria medication	A medication material intended to prevent or treat a disease other than malaria.	medication for prevention or treatment of a disease other than malaria.		http://purl.obolibrary.org/obo/EUPATH_0000059
EUPATH_0000060	may treat		A relation between a medication material and a disease or symptom that it may treat.			http://purl.obolibrary.org/obo/EUPATH_0000060
EUPATH_0000061	has active ingredient		A relation between a drug product and (one of) its active ingredient.			http://purl.obolibrary.org/obo/EUPATH_0000061
EUPATH_0000062	quinine drug product	quinine	A drug product that has the chemical ingredient quinine and has antipyretic (fever-reducing), antimalarial, analgesic (painkilling), and anti-inflammatory properties.	A drug used in the treatment of malaria. In Uganda, quinine is used to treat a patient when he/she is diagnosed as having complicated malaria or has an episode of uncomplicated malaria in 14 or fewer days since the last episode or during the 1st trimester of pregnancy.	quinine	http://purl.obolibrary.org/obo/EUPATH_0000062
EUPATH_0000063	artemether-lumefantrine drug product	artemether-lumefantrine	A drug product that is the of combination artemether/lumefantrine (trade names Coartem and Riamet, Falcynate-LF). It is generally used for the treatment of acute uncomplicated Plasmodium falciparum malaria.	A drug used in the treatment or prevention of malaria. In Uganda, coartem (artemether-lumefantrine) is used to treat a patient when he/she is diagnosed as having a new episode of uncomplicated malaria occurring more than 14 days since the last episode.	artemether-lumefantrine,coartem	http://purl.obolibrary.org/obo/EUPATH_0000063
EUPATH_0000064	clinical characteristics		A dependent continuant which is either disease or phenotypic abnormality.			http://purl.obolibrary.org/obo/EUPATH_0000064
EUPATH_0000087	household information	household information	An information content entity is about household.	Information about household		http://purl.obolibrary.org/obo/EUPATH_0000087
EUPATH_0000088	diagnosis of uncomplicated malaria in the 1st trimester of pregnancy	uncomplicated malaria with pregnancy	A diagnosis of uncomplicated malaria that occurs with the first trimester of pregnancy.	uncomplicated malaria that occurs with the first trimester of pregnancy.		http://purl.obolibrary.org/obo/EUPATH_0000088
EUPATH_0000089	diagnosis of asymptomatic parasitemia	asymptomatic parasitemia	A diagnosis based on presence of asexual parasites by microscopy in the absence of subjective fever or documented elevated temperature	Presence of asexual parasites by microscopy in the absence of subjective fever or documented elevated temperature		http://purl.obolibrary.org/obo/EUPATH_0000089
EUPATH_0000090	diagnosis of malaria - unspecified	malaria	A diagnosis to indicate whether a person has marlaria or not. It has value yes or no.	A diagnosis to indicate whether a person has marlaria or not. It has value yes or no.		http://purl.obolibrary.org/obo/EUPATH_0000090
EUPATH_0000091	clinical visit date	clinical visit date	A time measurement datum that specifies the date of a clinical visit.	The date of a clinical visit.		http://purl.obolibrary.org/obo/EUPATH_0000091
EUPATH_0000092	asexual parasite density in count per ul	parasite density	A scalar measurement datum that is the number of asexual parasites per ul.	Number of asexual parasites per ul		http://purl.obolibrary.org/obo/EUPATH_0000092
EUPATH_0000093	dwelling information	dwelling information	An information content entity about dwelling.	Information about dwelling		http://purl.obolibrary.org/obo/EUPATH_0000093
EUPATH_0000094	household identifier	household ID	A symbol that denotes a specific household.	An identifier of a household		http://purl.obolibrary.org/obo/EUPATH_0000094
EUPATH_0000095	human participant identifier	participant ID	A symbol that denotes a specific human participant under investigation.	An identifier of a participant		http://purl.obolibrary.org/obo/EUPATH_0000095
EUPATH_0000096	participant characteristics	participant characteristics	A dependent continuant which is a feature of a participant under investigation.	features of a participant		http://purl.obolibrary.org/obo/EUPATH_0000096
EUPATH_0000097	febrile	febrile	elevated temperature or subjective fever	elevated temperature or subjective fever		http://purl.obolibrary.org/obo/EUPATH_0000097
EUPATH_0000098	ventilation function		A function to provide fresh air to a closed space.			http://purl.obolibrary.org/obo/EUPATH_0000098
EUPATH_0000099	dwelling facility	dwelling facility	A material entity in a dwelling that is designed, built, installed, selected, etc., to serve a specific function affording a convenience or service to people who are living in the dwelling.	A material in a dwelling that is designed, built, installed, selected, etc., to serve a specific function affording a convenience or service to people who are living in the dwelling.		http://purl.obolibrary.org/obo/EUPATH_0000099
EUPATH_0000100	subjective fever	fever	A phenotypic abnormality of a subjective fever as reported by the study participant or their parent/guardian	Subjective fever as reported by the study participant or their parent/guardian		http://purl.obolibrary.org/obo/EUPATH_0000100
EUPATH_0000101	elevated temperature					http://purl.obolibrary.org/obo/EUPATH_0000101
EUPATH_0000102	temperature measurement datum		A scalar measurement datum that is about temperature.			http://purl.obolibrary.org/obo/EUPATH_0000102
EUPATH_0000103	dwelling ventilation function					http://purl.obolibrary.org/obo/EUPATH_0000103
EUPATH_0000104	participant under investigation					http://purl.obolibrary.org/obo/EUPATH_0000104
EUPATH_0000105	building material role		A role that inheres in a material entity that is realized in a building process in which the material entity will become part of a structure with a roof and walls standing more or less permanently in one place.			http://purl.obolibrary.org/obo/EUPATH_0000105
EUPATH_0000106	roof material role		A building material role that inheres in a material entity that is realized in a building process in which the material entity will become part of a roof.			http://purl.obolibrary.org/obo/EUPATH_0000106
EUPATH_0000107	wall material role		A building material role that inheres in a material entity that is realized in a building process in which the material entity will become part of a wall.			http://purl.obolibrary.org/obo/EUPATH_0000107
EUPATH_0000108	floor material role		A building material role that inheres in a material entity that is realized in a building process in which the material entity will become part of a floor.			http://purl.obolibrary.org/obo/EUPATH_0000108
EUPATH_0000109	dwelling facility role		A role that inheres in a material entity that is realized in a process that provides a convenience or service to people who are living in a dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000109
EUPATH_0000110	organismal body temperature measurement datum	temperature	A temperature measurement datum that is about an organism.	Organismal body temperature		http://purl.obolibrary.org/obo/EUPATH_0000110
EUPATH_0000111	floor brick		A processed material shaped a small rectangular block typically made of clay mixed with sand and fired in a kiln or baked by the sun, used in building floor construction.			http://purl.obolibrary.org/obo/EUPATH_0000111
EUPATH_0000113	age since birth at time of visit	age at time of visit	An age since birth measurement datum at the time of a clinical visit.	The age of the patient on the day of a clinical visit, measured in years.		http://purl.obolibrary.org/obo/EUPATH_0000113
EUPATH_0000114	average asexual parasite density of a participant with asymptomatic parasitemia	avg parasite density with asymp parasitemia	An average value of asexual parasites counted per microliter of blood (i.e. malaria parasite density) across mulitiple clinical visits of a participant who was diagnosed with asymptomatic parasitemia.	The average asexual parasite density (count per ul of whole blood) across all visits of the participant who was diagnosed with asymptomatic parasitemia.		http://purl.obolibrary.org/obo/EUPATH_0000114
EUPATH_0000115	average asexual parasite density of a participant with malaria	avg parasite density with malaria	An average value of asexual parasites counted per microliter of blood (i.e. malaria parasite density) across mulitiple clinical visits of a participant who was diagnosed with malaria.	The average asexual parasite density (count per ul of whole blood) across all visits of the participant who was diagnosed with malaria		http://purl.obolibrary.org/obo/EUPATH_0000115
EUPATH_0000116	average number of female Anoepheles	avg F Anopheles	An average count of female Anopheles mosquitoes collected across multiple collections (e.g. from one or more households on a number of nights).	An average count of female Anopheles mosquitoes collected across multiple collections.		http://purl.obolibrary.org/obo/EUPATH_0000116
EUPATH_0000117	average number of female Anopheles tested for sporozoite	avg num F Anopheles tested	An average value of Anopheles mosquitoes tested for sporozoites across multiple collections (e.g. from a given household across CDC light trap collections) in a given period.	Average number of female Anopheles mosquitoes tested for sporozoites across multiple collections from a household		http://purl.obolibrary.org/obo/EUPATH_0000117
EUPATH_0000118	average number of sporozoite-positive female Anopheles	avg num F Anopheles positive	An average value of sporozoite positive Anopheles mosquitoes across multiple collections (e.g. from a given household over a number of nights of collections).	Average number of female mosquitoes tested positive for sporozoites from a given household		http://purl.obolibrary.org/obo/EUPATH_0000118
EUPATH_0000119	average sporozoite rate of female Anopheles	avg sporozoite rate	An average precentage value of female Anopheles mosquitoes tested as sporozoites-positive in all female mosquitoes tested for sporozoites across multiple collections.	Average proportion of mosquitoes which tested positive for sporozoites		http://purl.obolibrary.org/obo/EUPATH_0000119
EUPATH_0000120	number of CDC light trap collections	num Anopheles collections	A data item of the total number of CDC Light Trap specimen collections in a given time period from a household.	Total number of Anoephles collection using CDC Light Trap over the course of the study from a household		http://purl.obolibrary.org/obo/EUPATH_0000120
EUPATH_0000121	number of clinical visits	total num visits	A data item of the total number of clinical visits by a participant in an investigation.	The total number of clinical visits by a participant.		http://purl.obolibrary.org/obo/EUPATH_0000121
EUPATH_0000122	number of clinical visits resulting in a malaria diagnosis	num visits with malaria	A data item of the number of clinical visits during which the participant was diagnosed with malaria	The number of clinical visits during which the participant was diagnosed with malaria		http://purl.obolibrary.org/obo/EUPATH_0000122
EUPATH_0000123	number of clinical visits with asymptomatic parasitemia	num visits with asymp parasitemia	A data item of the number of clinical visits during which the participant was diagnosed with asymptomatic parasitemia	The number of clinical visits during which the participant was diagnosed with asymptomatic parasitemia		http://purl.obolibrary.org/obo/EUPATH_0000123
EUPATH_0000124	number of non-routine clinical visits	num non-routine visits	A data item of the total number of clinical visits which were not sheduled routine visits.	The total number of clinical visits which were not part of the routine visit schedule.		http://purl.obolibrary.org/obo/EUPATH_0000124
EUPATH_0000125	number of routine clinical visits	total num routine visits	A data item of the total number of clinical visits which were sheduled routine visits.	The total number of clinical visits which were part of the routine visit schedule.		http://purl.obolibrary.org/obo/EUPATH_0000125
EUPATH_0000126	sample available information	available sample	An information content entity that is about the type of sample/specimen collected during a clinical visit.			http://purl.obolibrary.org/obo/EUPATH_0000126
EUPATH_0000127	blood specimen on filter paper	filter paper	A blood specimen that is located on a filter paper.			http://purl.obolibrary.org/obo/EUPATH_0000127
EUPATH_0000128	peripheral blood mononuclear cell specimen	PBMC	A processed specimen that is extracted from whole blood using gradient centrifugation that separates the blood into a layer of peripheral blood mononuclear cell under the top layer of plasma. It contains lymphocytes, monocytes or macrophages that are critical components in the immune system.		PBMC specimen	http://purl.obolibrary.org/obo/EUPATH_0000128
EUPATH_0000129	red blood cell specimen	RBC pellet	A processed specimen consisting of red blood cells isolated from whole blood by centrifugation. 		RBC specimen,erythrocyte specimen	http://purl.obolibrary.org/obo/EUPATH_0000129
GAZ_00000360	Pacific Ocean		An ocean that extends from the Arctic in the north to the Antarctic in the south, bounded by Asia and Australia on the west and the Americas on the east.			http://purl.obolibrary.org/obo/GAZ_00000360
GAZ_00000372	Indian Ocean		An ocean with the following limits: On the West and the North: From the coast of the Antarctic continent northward, along the meridian of 20 Degrees E, to Cape Agulhas (34 Degrees 50 Minutes S - 20 Degrees 00 Minutes E), the southern extremity of the Republic of South Africa, in Africa (the common limit with the South Atlantic Ocean); and thence from Cape Agulhas northward and eastward, along the eastern coast of Africa and the southern coast of Asia, to Cape Piai (1 Degrees 15 Minutes 54 Seconds N - 103 Degrees 31 Minutes E), the southern extremity of West Malaysia. On the East: A line joining Cape Piai southwestward to Iyu Kecil Islet (The Brothers) (1 Degrees 11 Minutes 25 Seconds N - 103 Degrees 21 Minutes 12 Seconds E), Indonesia, southeastward to the northern extremity of Karimun Kecil Island (1 Degrees 09 Minutes 55 Seconds N - 103 Degrees 23 Minutes 25 Seconds E), and westward to Cape Kedabu (1 Degrees 05 Minutes 40 Seconds N - 102 Degrees 59 Minutes E), in Sumatera Island; thence from Cape Kedabu southeastward, through Sumatera Island, to Cape Cuku Balimbing (5 Degrees 55 Minutes 40 Seconds S - 104 Degrees 33 Minutes 20 Seconds E), the southern extremity of this island; thence a line joining Cape Cuku Balimbing southeastward to Cape Guha Kolak (6 Degrees 50 Minutes 20 Seconds S - 105 Degrees 14 Minutes 30 Seconds E), the western extremity of Jawa Island; thence from Cape Guha Kolak eastward, along the southern coast of this island, to Cape Bantenan (8 Degrees 46 Minutes 30 Seconds S - 114 Degrees 32 Minutes E), the southeastern extremity thereof; thence a line joining Cape Bantenan eastward to the southern extremity of Bali Island (8 Degrees 51 Minutes S - 115 Degrees 07 Minutes E), thence to Cape Sedihing (8 Degrees The limits of the Indian Ocean are the following: On the West and the North: From the coast of the Antarctic continent northward, along the meridian of 20 Degrees E, to Cape Agulhas (34 Degrees 50 Minutes S - 20 Degrees 00 Minutes E), the southern extremity of the Republic of South Africa, in Africa (the common limit with the South Atlantic Ocean); and thence from Cape Agulhas northward and eastward, along the eastern coast of Africa and the southern coast of Asia, to Cape Piai (1 Degrees 15 Minutes 54 Seconds N - 103 Degrees 31 Minutes E), the southern extremity of West Malaysia. On the East: A line joining Cape Piai southwestward to Iyu Kecil Islet (The Brothers) (1 Degrees 11 Minutes 25 Seconds N - 103 Degrees 21 Minutes 12 Seconds E), Indonesia, southeastward to the northern extremity of Karimun Kecil Island (1 Degrees 09 Minutes 55 Seconds N - 103 Degrees 23 Minutes 25 Seconds E), and westward to Cape Kedabu (1 Degrees 05 Minutes 40 Seconds N - 102 Degrees 59 Minutes E), in Sumatera Island; thence from Cape Kedabu southeastward, through Sumatera Island, to Cape Cuku Balimbing (5 Degrees 55 Minutes 40 Seconds S - 104 Degrees 33 Minutes 20 Seconds E), the southern extremity of this island; thence a line joining Cape Cuku Balimbing southeastward to Cape Guha Kolak (6 Degrees 50 Minutes 20 Seconds S - 105 Degrees 14 Minutes 30 Seconds E), the western extremity of Jawa Island; thence from Cape Guha Kolak eastward, along the southern coast of this island, to Cape Bantenan (8 Degrees 46 Minutes 30 Seconds S - 114 Degrees 32 Minutes E), the southeastern extremity thereof; thence a line joining Cape Bantenan eastward to the southern extremity of Bali Island (8 Degrees 51 Minutes S - 115 Degrees 07 Minutes E), thence to Cape Sedihing (8 Degrees 49 Minutes 20 Seconds S - 115 Degrees 35 Minutes 30 Seconds E), the southern extremity of Nusa Penida Island, and to Cape Batu Gendang (8 Degrees 49 Minutes 40 Seconds S - 115 Degrees 50 Minutes 30 Seconds E), the southwestern extremity of Lombok Island; thence from Cape Batu Gendang eastward, along the southern coast of this island, to Cape Ringgit (8 Degrees 52 Minutes S - 116 Degrees 35 Minutes 30 Seconds E), the southeastern extremity thereof; thence a line joining Cape Ringgit southeastward to Cape Mangkun (9 Degrees 00 Minutes 40 Seconds S - 116 Degrees 43 Minutes 50 Seconds E), the southwestern extremity of Sumbawa Island; thence from Cape Mangkun eastward, along the southern coast of this island, to Cape Toro Doro (8 Degrees 53 Minutes 30 Seconds S - 118 Degrees 30 Minutes E); thence a line joining Cape Toro Doro southward to Cape Karosso (9 Degrees 33 Minutes S - 118 Degrees 56 Minutes E), the western extremity of Sumba Island; thence from Cape Karosso southeastward, along the southern coast of this island, to Cape Ngunju (10 Degrees 18 Minutes 55 Seconds S - 120 Degrees 27 Minutes 30 Seconds E), the southern extremity thereof; thence a line joining Cape Ngunju southeastward to Dana Island (10 Degrees 49 Minutes 30 Seconds S - 121 Degrees 16 Minutes 30 Seconds E), eastward to Cape Boa (10 Degrees 56 Minutes 30 Seconds S - 122 Degrees 51 Minutes E), the southwestern extremity of Roti Island, and southeastward to Cape Londonderry (13 Degrees 44 Minutes S - 125 Degrees 57 Minutes 30 Seconds E), on the northern coast of Australia; (From Cape Piai, in West Malaysia, to Cape Londonderry, in Australia: the common limit with the South China and Eastern Archipelagic Seas) thence from Cape Londonderry southeastward, along the western and southern coasts of Australia, to cape Otway (38 Degrees 51 Minutes 30 Seconds S - 143 Degrees 30 Minutes 35 Seconds E); thence a line joining Cape Otway southeastward to Cape Wickham (39 Degrees 35 Minutes S - 143 Degrees 57 Minutes E), the northern extremity of King Island; thence from Cape Wickham southward, along the western coast of this island, to Stokes Point (40 Degrees 09 Minutes 24 Seconds S - 143 Degrees 55 Minutes 24 Seconds E), the southern extremity thereof; thence a line joining Stokes Point southeastward to Cape Grim (40 Degrees 40 Minutes 55 Seconds S - 144 Degrees 41 Minutes E), on the northwestern coast of Tasmania; thence from Cape Grim southeastward, along the western coast of this island, to South East Cape (43 Degrees 38 Minutes 40 Seconds S - 146 Degrees 49 Minutes 25 Seconds E), the southern extremity thereof; and thence from South East Cape southward, along the meridian of 146 Degrees 49 Minutes 25 Seconds E, to the Antarctic continent the common limit with the South Pacific Ocean). On the South: From the meridian of 146 Degrees 49 Minutes 25 Seconds E westward, along the coast of the Antarctic continent, to the meridian of 20 Degrees E.			http://purl.obolibrary.org/obo/GAZ_00000372
GAZ_00000448	geographic location		A reference to a place on the Earth, by its name or by its geographical location.			http://purl.obolibrary.org/obo/GAZ_00000448
GAZ_00000457	Africa		A continent that is surrounded by the Mediterranean Sea to the north, the Suez Canal and the Red Sea to the northeast, the Indian Ocean to the southeast, and the Atlantic Ocean to the west. There are 46 countries including Madagascar, and 53 including all the island groups.			http://purl.obolibrary.org/obo/GAZ_00000457
GAZ_00000462	Antarctica		The Earth's southernmost continent, overlying the South Pole. It is situated in the southern hemisphere, almost entirely south of the Antarctic Circle, and is surrounded by the Southern Ocean.			http://purl.obolibrary.org/obo/GAZ_00000462
GAZ_00000463	Australia		A country in the southern hemisphere comprising the mainland of the world's smallest continent, the major island of Tasmania, and a number of other islands in the Indian and Pacific Oceans. The neighbouring countries are Indonesia, East Timor, and Papua New Guinea to the north, the Solomon Islands, Vanuatu, and New Caledonia to the north-east, and New Zealand to the south-east. Australia has six states, two major mainland territories, and other minor territories.			http://purl.obolibrary.org/obo/GAZ_00000463
GAZ_00000464	Europe					http://purl.obolibrary.org/obo/GAZ_00000464
GAZ_00000465	Asia		Part of the landmass of Eurasia, with the western portion of the latter occupied by Europe, lying east of the Suez Canal, east of the Ural Mountains, and south of the Caucasus Mountains and the Caspian and Black Seas. It is bounded on the east by the Pacific Ocean, on the south by the Indian Ocean, and on the north by the Arctic Ocean.			http://purl.obolibrary.org/obo/GAZ_00000465
GAZ_00000469	New Zealand		A nation in the south-western Pacific Ocean comprising two large islands (the North Island and the South Island) and numerous smaller islands, most notably Stewart Island/Rakiura and the Chatham Islands.			http://purl.obolibrary.org/obo/GAZ_00000469
GAZ_00000553	South Africa					http://purl.obolibrary.org/obo/GAZ_00000553
