IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,replaces
http://purl.obolibrary.org/obo/EUPATH_0020166,"Plasmodium (per uL), by qPCR",,BC-3 mothers expanded database FINAL::qpcrparsdens,BC-3 mothers expanded database FINAL,,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,qPCR parasite density,,variable,
http://purl.obolibrary.org/obo/EUPATH_0020184,Severe malaria signs,,,,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,,,category,
http://purl.obolibrary.org/obo/EUPATH_0020213,Health facility distance,,BC3_Household_Survey_Data::dhfcty,BC3_Household_Survey_Data,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,"how far is it to the nearest health facility?if less than 1 km, enter 00 if more",,variable,
http://purl.obolibrary.org/obo/EUPATH_0020215,Market distance,,BC3_Household_Survey_Data::dmarkt,BC3_Household_Survey_Data,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,how far is it to the nearest market place?,,variable,
http://purl.obolibrary.org/obo/EUPATH_0020217,Transit to health facility,,BC3_Household_Survey_Data::mthfcty,BC3_Household_Survey_Data,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,"if you were to go this facility,how would you most likely go there?","1=car/motorcycle, 2=public transport, 4=walking, 5=bicycle, 8=Don't know, -9=skipped",variable,
http://purl.obolibrary.org/obo/EUPATH_0020221,Acres categorization,,BC3_Household_Survey_Data::numalandcat,BC3_Household_Survey_Data,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,how many acres of agricultural land do members of this household own?,"0=None, 1=<=2, 2= 3 or more",variable,
http://purl.obolibrary.org/obo/EUPATH_0020224,Asked permission for IRS in last 12 months,,BC3_Household_Survey_Data::pspray,BC3_Household_Survey_Data,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"at any time in the past 12 months, has anyone asked permission to come into your household","1=Yes, 2=No, -9=Skipped",variable,
http://purl.obolibrary.org/obo/EUPATH_0020225,Bednet count,,BC3_Household_Survey_Data::hnumnets,BC3_Household_Survey_Data,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"immediately before study enrollment, how many mosquito nets did your household have",,variable,
http://purl.obolibrary.org/obo/EUPATH_0020229,Community health worker has malaria medication,,BC3_Household_Survey_Data::amchwker,BC3_Household_Survey_Data,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,does the community health worker currently have malaria medicines available?,"2=No, 8=Don't know, -9=skipped",variable,
http://purl.obolibrary.org/obo/EUPATH_0020230,Community health worker present,,BC3_Household_Survey_Data::ahwker,BC3_Household_Survey_Data,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,is there a community health worker who distributes malaria medicines in your village,"1=yes,2=No,8=Don't know, -9=skipped",variable,
http://purl.obolibrary.org/obo/EUPATH_0020232,Household bednets,,BC3_Household_Survey_Data::bednet,BC3_Household_Survey_Data,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,Did you have any bednet before enrollment,"0=no bednet, 1=untreated bednet, 2 bednet - treatment unknown, 3= ITN",variable,
http://purl.obolibrary.org/obo/EUPATH_0020237,Meals per day categorization,,BC3_Household_Survey_Data::hhmealsdich,BC3_Household_Survey_Data,,Household,Food security,http://purl.obolibrary.org/obo/EUPATH_0011683,how many meals does your household usually have per day?,"0=2 or less, 1= 3 or more",variable,
http://purl.obolibrary.org/obo/EUPATH_0020238,Meat meals per week categorization,,BC3_Household_Survey_Data::hhnumtcat,BC3_Household_Survey_Data,,Household,Food security,http://purl.obolibrary.org/obo/EUPATH_0011683,"in the past week, on how many days did the household eat meat?","0,1,2=2 or more",variable,
http://purl.obolibrary.org/obo/EUPATH_0020248,"Plasmodium density categorization, by qPCR",,BC-3 mothers expanded database FINAL::qpcrcat,BC-3 mothers expanded database FINAL,qPCR parasite density categories,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,qPCR parasite density categories,"0=Negative, 1=0.001-<0.01, 2=0.01-<0.05, 3=0.05-<0.1, 4=0.1-<1, 5=1-<10, 6=10-<100, 7=100-<1000, 8=>1000",variable,
http://purl.obolibrary.org/obo/EUPATH_0020259,Withdrawal date,,BC-3 mothers expanded database FINAL::withdrawaldate | BC-3 children individual level database FINAL::withdrawaldate,BC-3 mothers expanded database FINAL | BC-3 children individual level database FINAL,,Participant,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,Date prematurely withdrawn from the study,Date,variable,
http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,,,category,
http://purl.obolibrary.org/obo/EUPATH_0021081,Blood smear sample,,BC-3 mothers all visits database FINAL::bloodsmr | BC-3 mothers delivery database FINAL_long::tbsperi,BC-3 mothers delivery database FINAL_long | BC-3 mothers all visits database FINAL,Thick blood smear collected,Sample,Blood sample,http://purl.obolibrary.org/obo/OBI_0000655,Thick blood smear,"0=Not made, 1=Made | 0=Not Indicated, 1=Collected, 2=Forgot to collect, 3=Declined",variable,
http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity,,BC3_Household_Survey_Data::electric,BC3_Household_Survey_Data,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,does your household have electricity?,"1=Yes, 2=No, -9=Skipped",value,
http://purl.obolibrary.org/obo/EUPATH_0021085,Household data collection date,,BC3_Household_Survey_Data::visdate,BC3_Household_Survey_Data,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,date of final visit,date,variable,
http://purl.obolibrary.org/obo/EUPATH_0021086,Systolic blood pressure (mmHg),,BC-3 mothers all visits database FINAL::sbp,BC-3 mothers all visits database FINAL,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood Pressure (mm Hg),,"variable, derived",
http://purl.obolibrary.org/obo/EUPATH_0021087,Diastolic blood pressure (mmHg),,BC-3 mothers all visits database FINAL::dbp,BC-3 mothers all visits database FINAL,,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood pressure (mm Hg),,"variable, derived",
http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,,,,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,
http://purl.obolibrary.org/obo/EUPATH_0021098,Immediate clinical history,,,,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,
http://purl.obolibrary.org/obo/EUPATH_0021101,Medication from outside source,,BC-3 mothers delivery database FINAL_long::omeds | BC-3 mothers all visits database FINAL::omed,BC-3 mothers delivery database FINAL_long | BC-3 mothers all visits database FINAL,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Any medications taken outside the study since last seen,"0=No, 1=Yes",variable,
http://purl.obolibrary.org/obo/EUPATH_0021102,Other medication taken,,BC-3 mothers delivery database FINAL_long::med1 | BC-3 mothers all visits database FINAL::med1,BC-3 mothers delivery database FINAL_long | BC-3 mothers all visits database FINAL,Any medications outside the study since last seen,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Any medications outside the study since last seen,,variable,
http://purl.obolibrary.org/obo/EUPATH_0021144,Alanine aminotransferase (IU/L),,BC-3 mothers all visits database FINAL::alt | BC-3 mothers delivery database FINAL_long::alt,BC-3 mothers delivery database FINAL_long | BC-3 mothers all visits database FINAL,,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,ALT (IU/L) result,,variable,
http://purl.obolibrary.org/obo/EUPATH_0021232,Lentivirus in blood,,,,,Sample,Virus in blood,http://purl.obolibrary.org/obo/EUPATH_0036031,,,category,
http://purl.obolibrary.org/obo/EUPATH_0023052,Observation time,,BC-3 mothers delivery database FINAL_long::todhrs_todmin,BC-3 mothers delivery database FINAL_long,Only collected during labor and delivery.,Observation,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000310,Time,,"variable, derived",
http://purl.obolibrary.org/obo/EUPATH_0024123,Bednets,,BC-3 enrollment database FINAL::bednet,BC-3 enrollment database FINAL,Does the participant have a bednet,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,Do you have a bednet?,"0=No,
1=Yes,
9=Unknown",variable,
http://purl.obolibrary.org/obo/EUPATH_0024217,"Plasmodium, by RDT",,BC-3 mothers all visits database FINAL::exp1rdt,BC-3 mothers all visits database FINAL,"Experimental RDT, 1st reading",Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Experimental RDT 1st reading,"0=Negative,1=Positive P.f.,2=Invalid",variable,
http://purl.obolibrary.org/obo/EUPATH_0025013,Bednet last night,,BC-3 enrollment database FINAL::netlastnight | BC3_Household_Survey_Data::netlastnight,BC3_Household_Survey_Data | BC-3 enrollment database FINAL,Did the participant sleep under a bednet last night,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,Did you sleep under a bednet last night?,"0=No, 1=Yes | 0=No,
1=Yes,99=N/A",variable,
http://purl.obolibrary.org/obo/EUPATH_0025047,Roof material type,,BC3_Household_Survey_Data::mmroofdich,BC3_Household_Survey_Data,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,Materials used for roof,"0=Thatched, 1=Iron sheets/wood",variable,
http://purl.obolibrary.org/obo/EUPATH_0025075,Household visit status,,BC3_Household_Survey_Data::ovstatus | BC3_Household_Survey_Data::vstatus,BC3_Household_Survey_Data,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,result of visit | specify other result,"1=completed, 2= no competent respondent household member,3=Entire household absent, 5=Refuded, 9=other",variable,
http://purl.obolibrary.org/obo/EUPATH_0025085,Latrine type,,BC3_Household_Survey_Data::tfacltydich,BC3_Household_Survey_Data,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,what kind of toilet facility do members of your household usually use?,"0=uncovered pit latrine, 1= VIP or covered latrin",variable,
http://purl.obolibrary.org/obo/EUPATH_0025092,Medication,,BC-3 mothers delivery database FINAL_long::nmed1 | BC-3 mothers all visits database FINAL::nmed6 | BC-3 mothers all visits database FINAL::nmed1 | BC-3 mothers delivery database FINAL_long::nmed2 | BC-3 mothers all visits database FINAL::nmed7 | BC-3 mothers delivery database FINAL_long::nmed3 | BC-3 mothers all visits database FINAL::nmed4 | BC-3 mothers all visits database FINAL::nmed5 | BC-3 mothers all visits database FINAL::nmed2 | BC-3 mothers all visits database FINAL::nmed3 | BC-3 mothers delivery database FINAL_long::nmed4,BC-3 mothers delivery database FINAL_long | BC-3 mothers all visits database FINAL,Medication given to the participant at the visit or during labor and delivery,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication4 | new medication7 | Medication at discharge4 | new medication5 | Medication Code | Medication at discharge1 | new medication2 | new medication1 | new medication6 | new medication3 | Medication at discharge2 | Medication at discharge3,,variable,
http://purl.obolibrary.org/obo/EUPATH_0025125,"Plasmodium, by qPCR",,BC-3 mothers expanded database FINAL::qpcrdich,BC-3 mothers expanded database FINAL,Whether the qPCR result was considered positive or negative for Plasmodium,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,qPCR dichotomized,"0= Negative (<0.001), 1=Positive (>=0.001)",variable,
http://purl.obolibrary.org/obo/EUPATH_0025153,Treated bednet,,BC-3 enrollment database FINAL::nettreated,BC-3 enrollment database FINAL,Whether the bednet is insectcide treated,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,Is the bednet insectcide treated?,"0=No,
1=Yes,
9=Unknown,99=N/A",variable,
http://purl.obolibrary.org/obo/EUPATH_0025167,Wall material type,,BC3_Household_Survey_Data::mmewallsdich,BC3_Household_Survey_Data,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,Materials used for walls,"0=thatched or mud, 1= plaster or cement",variable,
http://purl.obolibrary.org/obo/EUPATH_0025173,Other,,BC-3 mothers all visits database FINAL::other1grade,BC-3 mothers all visits database FINAL,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Other1 Grade,"0 = absent,
1 = mild,
2 = moderate,
3 = severe,
4 = life threatening,
9 = unable to assess",variable,
http://purl.obolibrary.org/obo/EUPATH_0032048,EDTA-treated sample,,BC-3 mothers delivery database FINAL_long::cbc | BC-3 mothers all visits database FINAL::cbc,BC-3 mothers delivery database FINAL_long | BC-3 mothers all visits database FINAL,,Sample,Blood sample,http://purl.obolibrary.org/obo/OBI_0000655,CBC (purple top),"0=Not Indicated,
1=Collected,
2=Forgot to collect,
3=Declined",variable,
http://purl.obolibrary.org/obo/EUPATH_0033165,Serum sample,,BC-3 mothers delivery database FINAL_long::altrt | BC-3 mothers all visits database FINAL::altrt,BC-3 mothers delivery database FINAL_long | BC-3 mothers all visits database FINAL,,Sample,Blood sample,http://purl.obolibrary.org/obo/OBI_0000655,ALT (red top),"0=Not Indicated,
1=Collected,
2=Forgot to collect,
3=Declined",variable,
http://purl.obolibrary.org/obo/EUPATH_0033253,Other symptom,,BC-3 mothers all visits database FINAL::other1,BC-3 mothers all visits database FINAL,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Other1,,variable,
http://purl.obolibrary.org/obo/EUPATH_0033265,Urine collected,,BC-3 enrollment database FINAL::urine,BC-3 enrollment database FINAL,Was urine for protein dip stick collected,Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,Urine for protein dip stick,"0=Not collected,
1=Collected",variable,
http://purl.obolibrary.org/obo/EUPATH_0033293,Bacteria in blood,,,,,Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,,,category,
http://purl.obolibrary.org/obo/EUPATH_0033307,Eukaryota in blood,,,,,Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,,,category,
http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,,,,,Sample,Eukaryota in blood,http://purl.obolibrary.org/obo/EUPATH_0033307,,,category,
http://purl.obolibrary.org/obo/EUPATH_0036031,Virus in blood,,,,,Sample,Blood microbiology test,http://purl.obolibrary.org/obo/OBI_0002649,,,category,
http://purl.obolibrary.org/obo/EUPATH_0040016,Tobacco use,,BC-3 enrollment database FINAL::tobacco,BC-3 enrollment database FINAL,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Chew/smoke tobacco,"0 = No,
1=Yes",variable,
http://purl.obolibrary.org/obo/EUPATH_0040017,Alcohol use,,BC-3 enrollment database FINAL::alcohol,BC-3 enrollment database FINAL,,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,Alcohol,"0 = No,
1=Yes",variable,
http://purl.obolibrary.org/obo/EUPATH_0041028,Neutrophils (x10^3/uL),,BC-3 mothers all visits database FINAL::neutro | BC-3 mothers delivery database FINAL_long::neutro,BC-3 mothers delivery database FINAL_long | BC-3 mothers all visits database FINAL,,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,Neutrophils result,,variable,
http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,,,,,Observation,Obstetrics,http://purl.obolibrary.org/obo/EUPATH_0042002,,,category,
http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,,,,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,
http://purl.obolibrary.org/obo/EUPATH_0042003,Obstetric symptoms,,,,,Observation,Pregnancy,http://purl.obolibrary.org/obo/EUPATH_0042004,,,multifilter,
http://purl.obolibrary.org/obo/EUPATH_0042004,Pregnancy,,,,,Observation,Obstetrics,http://purl.obolibrary.org/obo/EUPATH_0042002,,,category,
http://purl.obolibrary.org/obo/EUPATH_0042006,Time since last IRS (months),,BC3_Household_Survey_Data::tspray,BC3_Household_Survey_Data,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"how many months ago was the dwelling last sprayed?if less than 1 month, enter 0",,variable,
http://purl.obolibrary.org/obo/EUPATH_0042007,Last IRS source,,BC3_Household_Survey_Data::wspray,BC3_Household_Survey_Data,,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,who sprayed the dwelling?,"2=private company, 8=don't know, -9=skipped",variable,
http://purl.obolibrary.org/obo/EUPATH_0042008,Received IRS message in last 12 months,,BC3_Household_Survey_Data::mspray,BC3_Household_Survey_Data,Whether any message about spraying was seen or heard in the last 12 months,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,"in the past 12 months, have you seen or heard any messages about spraying the in",,variable,
http://purl.obolibrary.org/obo/EUPATH_0042009,IRS message in last 12 months,,,,The type of message about spraying that was seen or heard in the last 12 months,Household,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,,,multifilter,
http://purl.obolibrary.org/obo/EUPATH_0042010,Radio,,BC3_Household_Survey_Data::msga,BC3_Household_Survey_Data,,Household,IRS message in last 12 months,http://purl.obolibrary.org/obo/EUPATH_0042009,where did you hear or see message(s):radio?,"1=Yes, 2=No, -9=Skipped",value,
http://purl.obolibrary.org/obo/EUPATH_0042011,TV,,BC3_Household_Survey_Data::msgb,BC3_Household_Survey_Data,,Household,IRS message in last 12 months,http://purl.obolibrary.org/obo/EUPATH_0042009,where did you hear or see message(s):tv?,"1=Yes, 2=No, -9=Skipped",value,
http://purl.obolibrary.org/obo/EUPATH_0042012,Newspaper or leaflet,,BC3_Household_Survey_Data::msgc,BC3_Household_Survey_Data,,Household,IRS message in last 12 months,http://purl.obolibrary.org/obo/EUPATH_0042009,where did you hear or see message(s):newspaper/leaflet?,"1=Yes, 2=No, -9=Skipped",value,
http://purl.obolibrary.org/obo/EUPATH_0042013,Health worker or community medicine distributor,,BC3_Household_Survey_Data::msgd,BC3_Household_Survey_Data,,Household,IRS message in last 12 months,http://purl.obolibrary.org/obo/EUPATH_0042009,where did you hear or see message(s):health worker/cmd?,"1=Yes, 2=No, -9=Skipped",value,
http://purl.obolibrary.org/obo/EUPATH_0042014,"Neighbour, relative, or friend",,BC3_Household_Survey_Data::msge,BC3_Household_Survey_Data,,Household,IRS message in last 12 months,http://purl.obolibrary.org/obo/EUPATH_0042009,where did you hear or see message(s):neighbour/relative/friend,"1=Yes, 2=No, -9=Skipped",value,
http://purl.obolibrary.org/obo/EUPATH_0042015,Community leader,,BC3_Household_Survey_Data::msgf,BC3_Household_Survey_Data,,Household,IRS message in last 12 months,http://purl.obolibrary.org/obo/EUPATH_0042009,where did you hear or see message(s):community leader?,"1=Yes, 2=No, -9=Skipped",value,
http://purl.obolibrary.org/obo/EUPATH_0042016,Village public adress system,,BC3_Household_Survey_Data::msgg,BC3_Household_Survey_Data,,Household,IRS message in last 12 months,http://purl.obolibrary.org/obo/EUPATH_0042009,where did you hear or see message(s):village public adress system,"1=Yes, 2=No, -9=Skipped",value,
http://purl.obolibrary.org/obo/EUPATH_0042017,Don't know,,BC3_Household_Survey_Data::msgh,BC3_Household_Survey_Data,,Household,IRS message in last 12 months,http://purl.obolibrary.org/obo/EUPATH_0042009,where did you hear or see message(s):don't know,"1=Yes, 2=No, -9=Skipped",value,
http://purl.obolibrary.org/obo/EUPATH_0042018,Other,,BC3_Household_Survey_Data::msgi,BC3_Household_Survey_Data,,Household,IRS message in last 12 months,http://purl.obolibrary.org/obo/EUPATH_0042009,where did you hear or see message(s):other,"1=Yes, 2=No, -9=Skipped",value,
http://purl.obolibrary.org/obo/EUPATH_0042019,Room entryways count,,BC3_Household_Survey_Data::srentry,BC3_Household_Survey_Data,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,how many entryways into the room are there,,variable,
http://purl.obolibrary.org/obo/EUPATH_0042020,Room windows count,,BC3_Household_Survey_Data::srwindow,BC3_Household_Survey_Data,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,observation: how many windows are in the room,,variable,
http://purl.obolibrary.org/obo/EUPATH_0042021,Eaves covered,,BC3_Household_Survey_Data::eavescov,BC3_Household_Survey_Data,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,"observation: if room has eaves, are the eaves covered?","1=completely covered, 2=partially covered, -9=skipped",variable,
http://purl.obolibrary.org/obo/EUPATH_0042022,Eaves open to outside,,BC3_Household_Survey_Data::eavesopn,BC3_Household_Survey_Data,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,observation: do the eaves open to the outside?,"1=yes, 2=partially, 3 No,-9=skipped",variable,
http://purl.obolibrary.org/obo/EUPATH_0042023,Air bricks covered,,BC3_Household_Survey_Data::airbrcov,BC3_Household_Survey_Data,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,"observation: if the roon has airbricks, are the airbricks covered?","1=completely covered, 2=partially covered, 3=open, -9=skipped",variable,
http://purl.obolibrary.org/obo/EUPATH_0042024,Air bricks open to outside,,BC3_Household_Survey_Data::airbropn,BC3_Household_Survey_Data,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,observation: do the airbricks open to the outside?,"1=yes, 2=partially, 3 No,-9=skipped",variable,
http://purl.obolibrary.org/obo/EUPATH_0042025,Bed type,,BC3_Household_Survey_Data::sleep,BC3_Household_Survey_Data,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,where does the study participant usually sleep?,"1=Directly on ground, 2=on matress/mat on the ground, 3=on a bed raised from ground,99=no response, -9=skipped",variable,
http://purl.obolibrary.org/obo/EUPATH_0042026,People sleeping in same room (count),,BC3_Household_Survey_Data::srslnum,BC3_Household_Survey_Data,Number of people who normally sleep in the same room as the study participant,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,"usually, how many people sleep in the same room as the study participant (exclud",,variable,
http://purl.obolibrary.org/obo/EUPATH_0042027,Children under 5 sleeping in same room (count),,BC3_Household_Survey_Data::srslnum5,BC3_Household_Survey_Data,Number of children under 5 years old who normally sleep in the same room as the study participant,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,how many of those people are under 5 years old (excluding the study participant),,variable,
http://purl.obolibrary.org/obo/EUPATH_0042028,Sleeping places in same room (count),,BC3_Household_Survey_Data::slareas,BC3_Household_Survey_Data,Number of sleeping places in the room the study participant sleeps in,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,how many sleeping areas are in the room where the study participant sleeps?,,variable,
http://purl.obolibrary.org/obo/EUPATH_0042029,People sleeping in same bed (count),,BC3_Household_Survey_Data::saslnum,BC3_Household_Survey_Data,Number of people who normally sleep in the same bed as the study participant,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,how many people sleep in the same bed/sleeping area as the study participant und,,variable,
http://purl.obolibrary.org/obo/EUPATH_0042030,Children under 5 sleeping in same bed (count),,BC3_Household_Survey_Data::saslnum5,BC3_Household_Survey_Data,Number of children under 5 years old who normally sleep in the same bed as the study participant,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,how many of those people are under 5 years old (excluding the study participant),,variable,
http://purl.obolibrary.org/obo/EUPATH_0042033,Study drug administration date,,BC-3 mothers expanded database FINAL::studydrugdate,BC-3 mothers expanded database FINAL,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Date study drugs first given,Date,variable,
http://purl.obolibrary.org/obo/EUPATH_0042035,Air bricks count,,BC3_Household_Survey_Data::airbrnum,BC3_Household_Survey_Data,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,observation: how many airbrick are in the room?,"1=1-3,2=4-6,3=6+,-9=skipped",variable,
http://purl.obolibrary.org/obo/EUPATH_0042036,Floor material type,,BC3_Household_Survey_Data::mmfloordich,BC3_Household_Survey_Data,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,Materials used for floor,"0=Earth, 1=Concrete/wood/stones",variable,
http://purl.obolibrary.org/obo/EUPATH_0042037,Delivery discharge date,,BC-3 mothers delivery database FINAL_long::datedisch,BC-3 mothers delivery database FINAL_long,,Observation,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000308,Date of discharge if hospitalized,date,variable,
http://purl.obolibrary.org/obo/EUPATH_0042038,Delivery hospitalization date,,BC-3 mothers delivery database FINAL_long::hospdate,BC-3 mothers delivery database FINAL_long,When participant presented to the hospital,Observation,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000308,Presentation to hospital Date,date,variable,
http://purl.obolibrary.org/obo/EUPATH_0042039,Immunology sample collected,,BC-3 mothers delivery database FINAL_long::immuno | BC-3 mothers all visits database FINAL::immunolog,BC-3 mothers delivery database FINAL_long | BC-3 mothers all visits database FINAL,,Sample,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,Immunology studies,"0=Not collect, 
1=Collected",variable,
,Umbilical cord blood test,,,,,Sample,Laboratory test,http://purl.obolibrary.org/obo/OGMS_0000056,,,category,
http://purl.obolibrary.org/obo/EUPATH_0042040,Umbilical cord blood hemoglobin (g/dL),,BC-3 mothers delivery database FINAL_long::cblood,BC-3 mothers delivery database FINAL_long,Hemoglobin results for the first cord blood sample (from the singelton birth or twin a),Sample,Umbilical cord blood test,,Cord blood Hb level,,variable,
http://purl.obolibrary.org/obo/EUPATH_0042042,Congenital malformation,,BC-3 mothers delivery database FINAL_long::congenitalmaldich,BC-3 mothers delivery database FINAL_long,,Observation,Delivery complications,http://purl.obolibrary.org/obo/HP_0001787,Whether congenital malformation occurred,"0=No,
1=Yes",value,
http://purl.obolibrary.org/obo/EUPATH_0042043,Delivery date,,BC-3 mothers delivery database FINAL_long::dod,BC-3 mothers delivery database FINAL_long,,Observation,Labor and delivery,http://purl.obolibrary.org/obo/EUPATH_0042001,Delivery date,date,variable,
http://purl.obolibrary.org/obo/EUPATH_0042044,Syphilis sample collected,,BC-3 enrollment database FINAL::syptest,BC-3 enrollment database FINAL,Was the syphilis test done or not,Sample,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,Syphilis test,"0=Not collected,
1=Collected",variable,
http://purl.obolibrary.org/obo/EUPATH_0042045,Laboratory tests collected,,BC-3 mothers delivery database FINAL_long::labtest,BC-3 mothers delivery database FINAL_long,Whether samples for laboratory tests were collected,Sample,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,Laboratory tests,"0=Not collect, 
1=Collected",variable,
http://purl.obolibrary.org/obo/SYMP_0000614,Cough,,BC-3 mothers all visits database FINAL::coughgrade,BC-3 mothers all visits database FINAL,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Cough Grade,"0 = absent,
1 = mild,
2 = moderate,
3 = severe,
4 = life threatening,
9 = unable to assess",variable,
http://purl.obolibrary.org/obo/EUPATH_0042048,Total malaria episodes,,Individual level database FINAL::malaria,Individual level database FINAL,,Participant,Aggregated illness data,http://purl.obolibrary.org/obo/EUPATH_0020004,Episodes of malaria,"0,1,2",variable,
http://purl.obolibrary.org/obo/EUPATH_0042049,Abdominal surgery,,BC-3 enrollment database FINAL::abdsurg,BC-3 enrollment database FINAL,,Observation,Medical history,http://purl.obolibrary.org/obo/EUPATH_0042161,Past abdominal surgery,"0 = No,
1=Yes",value,
http://purl.obolibrary.org/obo/EUPATH_0042050,Abortions (count),,BC-3 enrollment database FINAL::cabortions,BC-3 enrollment database FINAL,"Total number of pregnancies that resulted in abortion, whether spontaneous or elective. Data collected only at enrollment",Observation,Obstetric history,http://purl.obolibrary.org/obo/ONTONEO_00000225,Abortion,,variable,
