variable	variable2	values	mappedTerm	valueOrder
jilindequestionnaire_data_2022-02-01_0550::x203	jilindequestionnaire_data_2022-02-01_0550::x203	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x203	jilindequestionnaire_data_2022-02-01_0550::x203	1	No	
jilindequestionnaire_data_2022-02-01_0550::x204	jilindequestionnaire_data_2022-02-01_0550::x204	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x204	jilindequestionnaire_data_2022-02-01_0550::x204	1	No	
jilindequestionnaire_data_2022-02-01_0550::x205	jilindequestionnaire_data_2022-02-01_0550::x205	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x205	jilindequestionnaire_data_2022-02-01_0550::x205	1	No	
jilindequestionnaire_data_2022-02-01_0550::x206	jilindequestionnaire_data_2022-02-01_0550::x206	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x206	jilindequestionnaire_data_2022-02-01_0550::x206	1	No	
jilindequestionnaire_data_2022-02-01_0550::x207	jilindequestionnaire_data_2022-02-01_0550::x207	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x207	jilindequestionnaire_data_2022-02-01_0550::x207	1	No	
jilindequestionnaire_data_2022-02-01_0550::x208	jilindequestionnaire_data_2022-02-01_0550::x208	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x208	jilindequestionnaire_data_2022-02-01_0550::x208	1	No	
jilindequestionnaire_data_2022-02-01_0550::x209	jilindequestionnaire_data_2022-02-01_0550::x209	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x210	jilindequestionnaire_data_2022-02-01_0550::x210	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	Blog	Blogs	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	Blogs	Blogs	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	Facebook	Facebook	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	Google	Google	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	"Google, Google Ads"	"Google, Google Ads"	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	Grindr	Grindr	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	"Grindr, Romio"	"Grindr, Romio"	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	Instagram	Instagram	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	Instagram and YouTube	Instagram and YouTube	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	Shujaa	Shujaa	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	Twitter	Twitter	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	Twitter handle	Twitter handle	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	YouTube	YouTube	
jilindequestionnaire_data_2022-02-01_0550::x211	jilindequestionnaire_data_2022-02-01_0550::x211	YouTube advert	YouTube advertisement	
jilindequestionnaire_data_2022-02-01_0550::x212	jilindequestionnaire_data_2022-02-01_0550::x212	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x212	jilindequestionnaire_data_2022-02-01_0550::x212	1	No	
jilindequestionnaire_data_2022-02-01_0550::x213	jilindequestionnaire_data_2022-02-01_0550::x213	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x213	jilindequestionnaire_data_2022-02-01_0550::x213	1	No	
jilindequestionnaire_data_2022-02-01_0550::x214	jilindequestionnaire_data_2022-02-01_0550::x214	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x214	jilindequestionnaire_data_2022-02-01_0550::x214	1	No	
jilindequestionnaire_data_2022-02-01_0550::x215	jilindequestionnaire_data_2022-02-01_0550::x215	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x215	jilindequestionnaire_data_2022-02-01_0550::x215	1	No	
jilindequestionnaire_data_2022-02-01_0550::x216	jilindequestionnaire_data_2022-02-01_0550::x216	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x216	jilindequestionnaire_data_2022-02-01_0550::x216	1	No	
jilindequestionnaire_data_2022-02-01_0550::x217	jilindequestionnaire_data_2022-02-01_0550::x217	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x217	jilindequestionnaire_data_2022-02-01_0550::x217	1	No	
jilindequestionnaire_data_2022-02-01_0550::x218	jilindequestionnaire_data_2022-02-01_0550::x218	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x219	jilindequestionnaire_data_2022-02-01_0550::x219	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x220	jilindequestionnaire_data_2022-02-01_0550::x220	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x220	jilindequestionnaire_data_2022-02-01_0550::x220	1	No	
jilindequestionnaire_data_2022-02-01_0550::x221	jilindequestionnaire_data_2022-02-01_0550::x221	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x222	jilindequestionnaire_data_2022-02-01_0550::x222	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x222	jilindequestionnaire_data_2022-02-01_0550::x222	1	No	
jilindequestionnaire_data_2022-02-01_0550::x223	jilindequestionnaire_data_2022-02-01_0550::x223	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x223	jilindequestionnaire_data_2022-02-01_0550::x223	1	No	
jilindequestionnaire_data_2022-02-01_0550::x224	jilindequestionnaire_data_2022-02-01_0550::x224	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x224	jilindequestionnaire_data_2022-02-01_0550::x224	1	No	
jilindequestionnaire_data_2022-02-01_0550::x225	jilindequestionnaire_data_2022-02-01_0550::x225	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x225	jilindequestionnaire_data_2022-02-01_0550::x225	1	No	
jilindequestionnaire_data_2022-02-01_0550::x226	jilindequestionnaire_data_2022-02-01_0550::x226	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x226	jilindequestionnaire_data_2022-02-01_0550::x226	1	No	
jilindequestionnaire_data_2022-02-01_0550::x227	jilindequestionnaire_data_2022-02-01_0550::x227	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x227	jilindequestionnaire_data_2022-02-01_0550::x227	1	No	
jilindequestionnaire_data_2022-02-01_0550::x228	jilindequestionnaire_data_2022-02-01_0550::x228	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x228	jilindequestionnaire_data_2022-02-01_0550::x228	1	No	
jilindequestionnaire_data_2022-02-01_0550::x229	jilindequestionnaire_data_2022-02-01_0550::x229	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x229	jilindequestionnaire_data_2022-02-01_0550::x229	1	No	
jilindequestionnaire_data_2022-02-01_0550::x230	jilindequestionnaire_data_2022-02-01_0550::x230	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x231	jilindequestionnaire_data_2022-02-01_0550::x231	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x232	jilindequestionnaire_data_2022-02-01_0550::x232	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x232	jilindequestionnaire_data_2022-02-01_0550::x232	1	No	
jilindequestionnaire_data_2022-02-01_0550::x233	jilindequestionnaire_data_2022-02-01_0550::x233	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x233	jilindequestionnaire_data_2022-02-01_0550::x233	1	No	
jilindequestionnaire_data_2022-02-01_0550::x234	jilindequestionnaire_data_2022-02-01_0550::x234	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x234	jilindequestionnaire_data_2022-02-01_0550::x234	1	No	
jilindequestionnaire_data_2022-02-01_0550::x235	jilindequestionnaire_data_2022-02-01_0550::x235	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x235	jilindequestionnaire_data_2022-02-01_0550::x235	1	No	
jilindequestionnaire_data_2022-02-01_0550::x236	jilindequestionnaire_data_2022-02-01_0550::x236	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x236	jilindequestionnaire_data_2022-02-01_0550::x236	1	No	
jilindequestionnaire_data_2022-02-01_0550::x237	jilindequestionnaire_data_2022-02-01_0550::x237	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x237	jilindequestionnaire_data_2022-02-01_0550::x237	1	No	
jilindequestionnaire_data_2022-02-01_0550::x238	jilindequestionnaire_data_2022-02-01_0550::x238	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x238	jilindequestionnaire_data_2022-02-01_0550::x238	1	No	
jilindequestionnaire_data_2022-02-01_0550::x239	jilindequestionnaire_data_2022-02-01_0550::x239	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x240	jilindequestionnaire_data_2022-02-01_0550::x240	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x241	jilindequestionnaire_data_2022-02-01_0550::x241	1	Yes	
jilindequestionnaire_data_2022-02-01_0550::x241	jilindequestionnaire_data_2022-02-01_0550::x241	2	No	
jilindequestionnaire_data_2022-02-01_0550::x241	jilindequestionnaire_data_2022-02-01_0550::x241	98	Don't know	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	1	Television	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	2	Radio	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	3	Newspapers	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	5	Poster	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	6	Brochure	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	7	Leaflet/Fliers	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	8	T-Shirt	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	9	Peer groups/educators	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	10	Health workers	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	11	Friend	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	12	Family member	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	13	Outreach/in-reach	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	14	Health worker's uniform/coat	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	15	On a sign at a health facility	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	17	Social media - Facebook	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	96	Other	
jilindequestionnaire_data_2022-02-01_0550::x242	jilindequestionnaire_data_2022-02-01_0550::x242	98	Can't remember	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	At PrEP seminar in malindi	At PrEP seminar in malindi	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	Biology	Biology	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	CHW	CHW	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	Dreams girl.	Dreams girl.	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	Dreams programme	Dreams programme	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	From Director Tamba Pwani	From Director Tamba Pwani	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	Hope worldwide	Hope worldwide	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	In a Dice Center	In a Dice Center	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	In person	In person	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	In school	In school	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	Kemri	Kemri	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	Meeting	Meeting	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	NGO workshop	NGO workshop	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	Outreach	Outreach	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	People  were conversing  in a matatu	People were conversing in a matatu	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	Road show	Road show	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	Roadside skit	Roadside skit	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	School	School	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	Teacher	Teacher	
jilindequestionnaire_data_2022-02-01_0550::x243	jilindequestionnaire_data_2022-02-01_0550::x243	Teachers in school	Teachers in school	
jilindequestionnaire_data_2022-02-01_0550::x244	jilindequestionnaire_data_2022-02-01_0550::x244	1	Yes	
jilindequestionnaire_data_2022-02-01_0550::x244	jilindequestionnaire_data_2022-02-01_0550::x244	2	No	
jilindequestionnaire_data_2022-02-01_0550::x244	jilindequestionnaire_data_2022-02-01_0550::x244	98	Don't know	
jilindequestionnaire_data_2022-02-01_0550::x245	jilindequestionnaire_data_2022-02-01_0550::x245	1	Yes	
jilindequestionnaire_data_2022-02-01_0550::x245	jilindequestionnaire_data_2022-02-01_0550::x245	2	No	
jilindequestionnaire_data_2022-02-01_0550::x245	jilindequestionnaire_data_2022-02-01_0550::x245	98	Don't know	
jilindequestionnaire_data_2022-02-01_0550::x246	jilindequestionnaire_data_2022-02-01_0550::x246	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x246	jilindequestionnaire_data_2022-02-01_0550::x246	1	No	
jilindequestionnaire_data_2022-02-01_0550::x247	jilindequestionnaire_data_2022-02-01_0550::x247	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x247	jilindequestionnaire_data_2022-02-01_0550::x247	1	No	
jilindequestionnaire_data_2022-02-01_0550::x248	jilindequestionnaire_data_2022-02-01_0550::x248	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x248	jilindequestionnaire_data_2022-02-01_0550::x248	1	No	
jilindequestionnaire_data_2022-02-01_0550::x249	jilindequestionnaire_data_2022-02-01_0550::x249	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x249	jilindequestionnaire_data_2022-02-01_0550::x249	1	No	
jilindequestionnaire_data_2022-02-01_0550::x250	jilindequestionnaire_data_2022-02-01_0550::x250	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x250	jilindequestionnaire_data_2022-02-01_0550::x250	1	No	
jilindequestionnaire_data_2022-02-01_0550::x251	jilindequestionnaire_data_2022-02-01_0550::x251	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x251	jilindequestionnaire_data_2022-02-01_0550::x251	1	No	
jilindequestionnaire_data_2022-02-01_0550::x252	jilindequestionnaire_data_2022-02-01_0550::x252	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x252	jilindequestionnaire_data_2022-02-01_0550::x252	1	No	
jilindequestionnaire_data_2022-02-01_0550::x253	jilindequestionnaire_data_2022-02-01_0550::x253	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x253	jilindequestionnaire_data_2022-02-01_0550::x253	1	No	
jilindequestionnaire_data_2022-02-01_0550::x254	jilindequestionnaire_data_2022-02-01_0550::x254	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x254	jilindequestionnaire_data_2022-02-01_0550::x254	1	No	
jilindequestionnaire_data_2022-02-01_0550::x255	jilindequestionnaire_data_2022-02-01_0550::x255	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x255	jilindequestionnaire_data_2022-02-01_0550::x255	1	No	
jilindequestionnaire_data_2022-02-01_0550::x256	jilindequestionnaire_data_2022-02-01_0550::x256	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x256	jilindequestionnaire_data_2022-02-01_0550::x256	1	No	
jilindequestionnaire_data_2022-02-01_0550::x257	jilindequestionnaire_data_2022-02-01_0550::x257	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x257	jilindequestionnaire_data_2022-02-01_0550::x257	1	No	
jilindequestionnaire_data_2022-02-01_0550::x258	jilindequestionnaire_data_2022-02-01_0550::x258	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x258	jilindequestionnaire_data_2022-02-01_0550::x258	1	No	
jilindequestionnaire_data_2022-02-01_0550::x259	jilindequestionnaire_data_2022-02-01_0550::x259	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x259	jilindequestionnaire_data_2022-02-01_0550::x259	1	No	
jilindequestionnaire_data_2022-02-01_0550::x260	jilindequestionnaire_data_2022-02-01_0550::x260	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x260	jilindequestionnaire_data_2022-02-01_0550::x260	1	No	
jilindequestionnaire_data_2022-02-01_0550::x261	jilindequestionnaire_data_2022-02-01_0550::x261	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x261	jilindequestionnaire_data_2022-02-01_0550::x261	1	No	
jilindequestionnaire_data_2022-02-01_0550::x262	jilindequestionnaire_data_2022-02-01_0550::x262	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x262	jilindequestionnaire_data_2022-02-01_0550::x262	1	No	
jilindequestionnaire_data_2022-02-01_0550::x263	jilindequestionnaire_data_2022-02-01_0550::x263	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x263	jilindequestionnaire_data_2022-02-01_0550::x263	1	No	
jilindequestionnaire_data_2022-02-01_0550::x264	jilindequestionnaire_data_2022-02-01_0550::x264	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x264	jilindequestionnaire_data_2022-02-01_0550::x264	1	No	
jilindequestionnaire_data_2022-02-01_0550::x265	jilindequestionnaire_data_2022-02-01_0550::x265	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x265	jilindequestionnaire_data_2022-02-01_0550::x265	1	No	
jilindequestionnaire_data_2022-02-01_0550::x266	jilindequestionnaire_data_2022-02-01_0550::x266	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x266	jilindequestionnaire_data_2022-02-01_0550::x266	1	No	
jilindequestionnaire_data_2022-02-01_0550::x267	jilindequestionnaire_data_2022-02-01_0550::x267	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x267	jilindequestionnaire_data_2022-02-01_0550::x267	1	No	
jilindequestionnaire_data_2022-02-01_0550::x268	jilindequestionnaire_data_2022-02-01_0550::x268	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x269	jilindequestionnaire_data_2022-02-01_0550::x269	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x271	jilindequestionnaire_data_2022-02-01_0550::x271	0	Complete	
jilindequestionnaire_data_2022-02-01_0550::x271	jilindequestionnaire_data_2022-02-01_0550::x271	1	Incomplete	
jilindequestionnaire_data_2022-02-01_0550::x271	jilindequestionnaire_data_2022-02-01_0550::x271	2	Unverified	
jilindequestionnaire_data_2022-02-01_0550::x272	jilindequestionnaire_data_2022-02-01_0550::x272	1	Yes	
jilindequestionnaire_data_2022-02-01_0550::x272	jilindequestionnaire_data_2022-02-01_0550::x272	2	No	
jilindequestionnaire_data_2022-02-01_0550::x273	jilindequestionnaire_data_2022-02-01_0550::x273	1	A few times a year	
jilindequestionnaire_data_2022-02-01_0550::x273	jilindequestionnaire_data_2022-02-01_0550::x273	2	Once or twice a month	
jilindequestionnaire_data_2022-02-01_0550::x273	jilindequestionnaire_data_2022-02-01_0550::x273	3	At least once a week	
jilindequestionnaire_data_2022-02-01_0550::x273	jilindequestionnaire_data_2022-02-01_0550::x273	4	Every day or almost everyday	
jilindequestionnaire_data_2022-02-01_0550::x274	jilindequestionnaire_data_2022-02-01_0550::x274	1	Nation	
jilindequestionnaire_data_2022-02-01_0550::x274	jilindequestionnaire_data_2022-02-01_0550::x274	2	Standard	
jilindequestionnaire_data_2022-02-01_0550::x274	jilindequestionnaire_data_2022-02-01_0550::x274	3	Star	
jilindequestionnaire_data_2022-02-01_0550::x274	jilindequestionnaire_data_2022-02-01_0550::x274	4	People	
jilindequestionnaire_data_2022-02-01_0550::x274	jilindequestionnaire_data_2022-02-01_0550::x274	5	Nairobian	
jilindequestionnaire_data_2022-02-01_0550::x274	jilindequestionnaire_data_2022-02-01_0550::x274	6	Citizen	
jilindequestionnaire_data_2022-02-01_0550::x274	jilindequestionnaire_data_2022-02-01_0550::x274	7	Business Daily	
jilindequestionnaire_data_2022-02-01_0550::x274	jilindequestionnaire_data_2022-02-01_0550::x274	96	Other	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	County newspapers	County newspapers	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Gaystars	Gaystars	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	I can't remember the name	I can't remember the name	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Mwana sport	Mwana sport	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Mwanaspoti	Mwanaspoti	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Nairobian	Nairobian	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Nairobians	Nairobians	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Newyork times	Newyork times	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Newyork times.	Newyork times	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Pulse	Pulse	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Taifa	Taifa	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Taifa Leo	Taifa Leo	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Taita Leo	Taita Leo	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	The sports	The sports	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Tuko	Tuko	
jilindequestionnaire_data_2022-02-01_0550::x275	jilindequestionnaire_data_2022-02-01_0550::x275	Tuko news	Tuko news	
jilindequestionnaire_data_2022-02-01_0550::x276	jilindequestionnaire_data_2022-02-01_0550::x276	1	Yes	
jilindequestionnaire_data_2022-02-01_0550::x276	jilindequestionnaire_data_2022-02-01_0550::x276	2	No	
jilindequestionnaire_data_2022-02-01_0550::x277	jilindequestionnaire_data_2022-02-01_0550::x277	1	Yes	
jilindequestionnaire_data_2022-02-01_0550::x277	jilindequestionnaire_data_2022-02-01_0550::x277	2	No	
jilindequestionnaire_data_2022-02-01_0550::x278	jilindequestionnaire_data_2022-02-01_0550::x278	1	Once	
jilindequestionnaire_data_2022-02-01_0550::x278	jilindequestionnaire_data_2022-02-01_0550::x278	2	2 to 4 times	
jilindequestionnaire_data_2022-02-01_0550::x278	jilindequestionnaire_data_2022-02-01_0550::x278	3	5 to 10 times	
jilindequestionnaire_data_2022-02-01_0550::x278	jilindequestionnaire_data_2022-02-01_0550::x278	4	More than 10 times	
jilindequestionnaire_data_2022-02-01_0550::x279	jilindequestionnaire_data_2022-02-01_0550::x279	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x279	jilindequestionnaire_data_2022-02-01_0550::x279	1	No	
jilindequestionnaire_data_2022-02-01_0550::x280	jilindequestionnaire_data_2022-02-01_0550::x280	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x280	jilindequestionnaire_data_2022-02-01_0550::x280	1	No	
jilindequestionnaire_data_2022-02-01_0550::x281	jilindequestionnaire_data_2022-02-01_0550::x281	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x281	jilindequestionnaire_data_2022-02-01_0550::x281	1	No	
jilindequestionnaire_data_2022-02-01_0550::x282	jilindequestionnaire_data_2022-02-01_0550::x282	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x282	jilindequestionnaire_data_2022-02-01_0550::x282	1	No	
jilindequestionnaire_data_2022-02-01_0550::x283	jilindequestionnaire_data_2022-02-01_0550::x283	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x283	jilindequestionnaire_data_2022-02-01_0550::x283	1	No	
jilindequestionnaire_data_2022-02-01_0550::x284	jilindequestionnaire_data_2022-02-01_0550::x284	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x284	jilindequestionnaire_data_2022-02-01_0550::x284	1	No	
jilindequestionnaire_data_2022-02-01_0550::x285	jilindequestionnaire_data_2022-02-01_0550::x285	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x285	jilindequestionnaire_data_2022-02-01_0550::x285	1	No	
jilindequestionnaire_data_2022-02-01_0550::x286	jilindequestionnaire_data_2022-02-01_0550::x286	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x286	jilindequestionnaire_data_2022-02-01_0550::x286	1	No	
jilindequestionnaire_data_2022-02-01_0550::x287	jilindequestionnaire_data_2022-02-01_0550::x287	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x287	jilindequestionnaire_data_2022-02-01_0550::x287	1	No	
jilindequestionnaire_data_2022-02-01_0550::x288	jilindequestionnaire_data_2022-02-01_0550::x288	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x289	jilindequestionnaire_data_2022-02-01_0550::x289	0	Yes	
jilindequestionnaire_data_2022-02-01_0550::x290	jilindequestionnaire_data_2022-02-01_0550::x290	Decided to continue with PrEP	Decided to continue with PrEP	
jilindequestionnaire_data_2022-02-01_0550::x290	jilindequestionnaire_data_2022-02-01_0550::x290	Googled on PrEP	Googled on PrEP	
jilindequestionnaire_data_2022-02-01_0550::x290	jilindequestionnaire_data_2022-02-01_0550::x290	"Googled, YouTube,"	"Googled, YouTube"	
jilindequestionnaire_data_2022-02-01_0550::x290	jilindequestionnaire_data_2022-02-01_0550::x290	I emphasise on taking my PrEP	I emphasise on taking my PrEP	
jilindequestionnaire_data_2022-02-01_0550::x290	jilindequestionnaire_data_2022-02-01_0550::x290	I went for HIV testing	I went for HIV testing	
jilindequestionnaire_data_2022-02-01_0550::x290	jilindequestionnaire_data_2022-02-01_0550::x290	I went to internet to look for more information about PrEP	I went to internet to look for more information about PrEP	
