entity,label,displayOrder,plabel
http://purl.obolibrary.org/obo/EUPATH_0010425,Moderate/severe diarrhea eligibility,8,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010420,Consent for enrollment given,9,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010421,Given antibiotic before stool collection,10,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010422,Whole stool collected within 12 hrs. of registration,11,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010423,Rectal swabs collected before antibiotics and whole stool collected within 12 hrs of registration,12,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010424,Participant enrolled,13,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0015434,Less-severe diarrhea,2,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0015435,Moderate-to-severe diarrhea,1,Eligibility criteria
http://purl.obolibrary.org/obo/EUPATH_0010695,"Entamoeba histolytica, by ELISA",1,Entamoeba histolytica
http://purl.obolibrary.org/obo/EUPATH_0010655,"EAEC aatA or aaiC pos, by PCR",3,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010595,"EAEC aatA and aaiC pos, by PCR",4,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015283,"EAEC aatA pos aaiC neg, by PCR",5,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015284,"EAEC aaiC pos aatA neg, by PCR",6,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010667,"EPEC bfpA pos, by PCR",7,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010707,"EPEC eae and bfpA pos, by PCR",9,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015285,"EPEC bfpA pos eae neg, by PCR",10,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015286,"EPEC eae pos bfpA neg, by PCR",11,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010619,"Atypical EPEC, by PCR",12,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010683,"ETEC ST pos, by PCR",14,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010711,"ETEC LT or ST pos, by PCR",15,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015282,"ETEC LT and ST pos, by PCR",16,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010746,"ETEC LT pos ST neg, by PCR",17,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010813,"ETEC LT neg ST pos, by PCR",18,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0010817,"STEC stx1 or stx2 pos, by PCR",21,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015298,"EHEC eae and stx pos, by PCR",22,Escherichia coli
http://purl.obolibrary.org/obo/EUPATH_0015423,"E. coli, by bacteriology",1,Escherichia coli
http://purl.obolibrary.org/obo/NCBITaxon_5806,Cryptosporidium,4,Eukaryota
http://purl.obolibrary.org/obo/NCBITaxon_5759,Entamoeba histolytica,5,Eukaryota
http://purl.obolibrary.org/obo/NCBITaxon_5740,Giardia,6,Eukaryota
http://purl.obolibrary.org/obo/NCBITaxon_33277,Ancylostomatoidea,1,Eukaryota
http://purl.obolibrary.org/obo/NCBITaxon_51022,Ancylostoma duodenale,2,Eukaryota
http://purl.obolibrary.org/obo/NCBITaxon_51031,Necator americanus,7,Eukaryota
http://purl.obolibrary.org/obo/NCBITaxon_6248,Strongyloides stercoralis,8,Eukaryota
http://purl.obolibrary.org/obo/NCBITaxon_6252,Ascaris lumbricoides,3,Eukaryota
http://purl.obolibrary.org/obo/EUPATH_0010010,Caretaker income lost; Enrollment,1,Expenses current care
http://purl.obolibrary.org/obo/EUPATH_0010009,Hospitalization or clinical visit expenses,2,Expenses current care
http://purl.obolibrary.org/obo/EUPATH_0010012,Transportation to clinic,3,Expenses current care
http://purl.obolibrary.org/obo/EUPATH_0010141,Given stored water for drinking,2,Feeding
http://purl.obolibrary.org/obo/EUPATH_0010151,Given untreated water,3,Feeding
http://purl.obolibrary.org/obo/EUPATH_0011690,Breastfeeding summary,1,Feeding
http://purl.obolibrary.org/obo/OBI_0001627,Country,1,Geographic location
http://purl.obolibrary.org/obo/EUPATH_0011003,"Giardia, by ELISA",1,Giardia
http://purl.obolibrary.org/obo/EUPATH_0015280,Ash,1,Hand washing material
http://purl.obolibrary.org/obo/EUPATH_0015278,Basin,2,Hand washing material
http://purl.obolibrary.org/obo/EUPATH_0015277,Non-piped water source with tap,3,Hand washing material
http://purl.obolibrary.org/obo/EUPATH_0015276,Non-piped water source without tap,4,Hand washing material
http://purl.obolibrary.org/obo/EUPATH_0015275,Piped water source,5,Hand washing material
http://purl.obolibrary.org/obo/EUPATH_0015279,Soap,6,Hand washing material
http://purl.obolibrary.org/obo/EUPATH_0015415,Clay,7,Hand washing material
http://purl.obolibrary.org/obo/EUPATH_0015436,Mud,8,Hand washing material
http://purl.obolibrary.org/obo/EUPATH_0015429,"Helicobacter pylori, by immunoassay",1,Helicobacter pylori
http://purl.obolibrary.org/obo/EUPATH_0010155,1st choice hospital/center,1,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010157,1st choice facility code,2,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010159,1st choice facility SHC,3,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010161,2nd choice hospital/center,4,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010163,2nd choice facility code,5,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010165,2nd choice facility SHC,6,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital/center,7,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010169,3rd choice facility code,8,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010171,3rd choice facility SHC,9,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010173,Other Hospital/Center,10,Hospital Center
http://purl.obolibrary.org/obo/EUPATH_0010345,Admitted to hospital,2,Hospitalization
http://purl.obolibrary.org/obo/EUPATH_0010353,Outcome leaving hospital/health center,6,Hospitalization
http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,5,Hospitalization
http://purl.obolibrary.org/obo/EUPATH_0010346,Hospitalization duraton (days),4,Hospitalization
http://purl.obolibrary.org/obo/EUPATH_0010347,Hospitalized > 60 days,3,Hospitalization
http://purl.obolibrary.org/obo/EUPATH_0010995,Hospitalized,1,Hospitalization
http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,1,Hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0010266,Hospitalization/Visit Expenses for Consultation,2,Hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0010267,Hospitalization/Visit Expenses for Drugs,3,Hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0010268,Hospitalization/Visit Expenses for Diagnostics,4,Hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0010269,Hospitalization/Visit Expenses for Food,5,Hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0010271,"Other expense, specify",6,Hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0010270,"Other expenses, amount",7,Hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0010272,Total hospitalization/visit expenses,8,Hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,3,Household
http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,4,Household
http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,5,Household
http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,6,Household
http://purl.obolibrary.org/obo/EUPATH_0000686,Hygiene,7,Household
http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,8,Household
http://purl.obolibrary.org/obo/EUPATH_0015467,Household observation type,1,Household
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,2,Household
http://purl.obolibrary.org/obo/ENVO_00003064,Drinking water source,1,Household water
http://purl.obolibrary.org/obo/EUPATH_0010099,Main drinking water source,2,Household water
http://purl.obolibrary.org/obo/EUPATH_0000730,Water availability,3,Household water
http://purl.obolibrary.org/obo/EUPATH_0000726,Time to retrieve drinking water,4,Household water
http://purl.obolibrary.org/obo/EUPATH_0010234,Fetch drinking water everyday,5,Household water
http://purl.obolibrary.org/obo/EUPATH_0010135,Water trips daily,6,Household water
http://purl.obolibrary.org/obo/EUPATH_0010137,Water trips weekly,7,Household water
http://purl.obolibrary.org/obo/EUPATH_0010101,Observed drinking water containers,8,Household water
http://purl.obolibrary.org/obo/EUPATH_0010102,Drinking water container,9,Household water
http://purl.obolibrary.org/obo/EUPATH_0010104,Drinking water containers covered,10,Household water
http://purl.obolibrary.org/obo/EUPATH_0010108,Drinking water treatment,11,Household water
http://purl.obolibrary.org/obo/EUPATH_0010399,Drinking water retrieval method,12,Household water
http://purl.obolibrary.org/obo/EUPATH_0000681,Usual hand washing,1,Hygiene
http://purl.obolibrary.org/obo/EUPATH_0010381,When washes hands,2,Hygiene
http://purl.obolibrary.org/obo/EUPATH_0010112,Hand washing location,3,Hygiene
http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,4,Hygiene
http://purl.obolibrary.org/obo/EUPATH_0015246,Arthritis,1,Illness since enrollment visit
http://purl.obolibrary.org/obo/EUPATH_0015245,Convulsions,2,Illness since enrollment visit
http://purl.obolibrary.org/obo/EUPATH_0015240,Cough with difficult breathing,3,Illness since enrollment visit
http://purl.obolibrary.org/obo/EUPATH_0015238,Diarrhea,4,Illness since enrollment visit
http://purl.obolibrary.org/obo/EUPATH_0015239,Dysentery,5,Illness since enrollment visit
http://purl.obolibrary.org/obo/HP_0001945,Fever,6,Illness since enrollment visit
http://purl.obolibrary.org/obo/EUPATH_0015244,Rectal prolapse,7,Illness since enrollment visit
http://purl.obolibrary.org/obo/EUPATH_0015242,Other illness,8,Illness since enrollment visit
http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,1,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,2,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0010013,Previous diarrheal care,7,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0010066,Health at 60 day follow-up visit,21,Immediate clinical history
http://purl.obolibrary.org/obo/EUPATH_0010123,Interviewee relationship to participant,1,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0010064,"Interviewee relationship to participant, 60 day follow-up",2,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0000720,Caretaker relationship to participant,3,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0010129,Primary caretaker's education level,4,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0010127,Mother's residence,5,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0000676,Father's residence,6,Individuals related to participant
http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,1,Laboratory test
http://purl.obolibrary.org/obo/EUPATH_0010120,"Age, matched case (months)",1,Matched case
http://purl.obolibrary.org/obo/EUPATH_0010405,"Sex, matched case",2,Matched case
http://purl.obolibrary.org/obo/EUPATH_0010406,"Birth date, matched case",3,Matched case
http://purl.obolibrary.org/obo/EUPATH_0010042,"Enrollment date, matched case",4,Matched case
http://purl.obolibrary.org/obo/EUPATH_0011761,Bacteriology,1,Microbiology tests performed
http://purl.obolibrary.org/obo/EUPATH_0015430,"Helminth Real Time PCR, test completed",2,Microbiology tests performed
http://purl.obolibrary.org/obo/EUPATH_0010413,"Sunken eyes, more than normal",1,Moderate/severe diarrhea eligibility
http://purl.obolibrary.org/obo/EUPATH_0010414,Loss of skin turgor,2,Moderate/severe diarrhea eligibility
http://purl.obolibrary.org/obo/EUPATH_0010415,IV rehydration administered or prescribed,3,Moderate/severe diarrhea eligibility
http://purl.obolibrary.org/obo/EUPATH_0010416,Dysentery,4,Moderate/severe diarrhea eligibility
http://purl.obolibrary.org/obo/EUPATH_0010417,Hospitalized with diarrhea or dysentery,5,Moderate/severe diarrhea eligibility
http://purl.obolibrary.org/obo/EUPATH_0015099,Cutting down expenses from meal,1,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015100,Cutting down from other expenses,2,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015101,Using savings,3,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015102,Borrowing,4,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015103,Selling assets,5,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015104,Asking for donations outside the household,6,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015105,Paid by relative or friend,7,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015106,Other money source,8,Money source for expenses before visit
http://purl.obolibrary.org/obo/EUPATH_0015107,Cutting down expenses from meal,1,Money source for hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0015108,Cutting down from other expenses,2,Money source for hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0015109,Using savings,3,Money source for hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0015110,Borrowing,4,Money source for hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0015111,Selling assets,5,Money source for hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0015112,Asking for donations outside the household,6,Money source for hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0015113,Paid by relative or friend,7,Money source for hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0015114,Other money source,8,Money source for hospitalization or clinical visit expenses
http://purl.obolibrary.org/obo/EUPATH_0015437,"Necator americanus, by Real Time PCR",,Necator americanus
http://purl.obolibrary.org/obo/EUPATH_0010767,"Norovirus, by RT-PCR",1,Norovirus
http://purl.obolibrary.org/obo/NCBITaxon_122928,Norovirus GI,2,Norovirus
http://purl.obolibrary.org/obo/NCBITaxon_122929,Norovirus GII,3,Norovirus
http://purl.obolibrary.org/obo/EUPATH_0010771,"Norovirus GI, by RT-PCR",1,Norovirus GI
http://purl.obolibrary.org/obo/EUPATH_0010775,"Norovirus GII, by RT-PCR",1,Norovirus GII
http://purl.obolibrary.org/obo/EUPATH_0010393,Previous diagnosis at 60 day follow-up visit,13,Observation
http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),2,Observation
http://purl.obolibrary.org/obo/EUPATH_0010367,Age group,4,Observation
http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,5,Observation
http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,8,Observation
http://purl.obolibrary.org/obo/EUPATH_0010006,Previously sought care expenses,14,Observation
http://purl.obolibrary.org/obo/EUPATH_0010008,Expenses current care,15,Observation
http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,11,Observation
http://purl.obolibrary.org/obo/BFO_0000015,Observation type,1,Observation
http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,9,Observation
http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,12,Observation
http://purl.obolibrary.org/obo/EUPATH_0015400,Age (months),3,Observation
http://purl.obolibrary.org/obo/EUPATH_0021098,Immediate clinical history,7,Observation
http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,6,Observation
http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,10,Observation
http://purl.obolibrary.org/obo/EUPATH_0004991,Observation date,2,Observation details
http://purl.obolibrary.org/obo/EUPATH_0010062,Reason follow-up interview not conducted,1,Observation details
http://purl.obolibrary.org/obo/EUPATH_0010375,Case or Control participant,1,Participant
http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,2,Participant
http://purl.obolibrary.org/obo/EUPATH_0000095,Participant ID,9,Participant
http://purl.obolibrary.org/obo/EUPATH_0010002,Matched case,8,Participant
http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,4,Participant
http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,7,Participant
http://purl.obolibrary.org/obo/EUPATH_0000678,Feeding,6,Participant
http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,3,Participant
http://purl.obolibrary.org/obo/EUPATH_0020004,Aggregated illness data,5,Participant
http://purl.obolibrary.org/obo/EUPATH_0010368,Age at eligibility form completion (months),1,Participant study details
http://purl.obolibrary.org/obo/EUPATH_0010369,Enrollment month,3,Participant study details
http://purl.obolibrary.org/obo/EUPATH_0010370,Enrollment year,4,Participant study details
http://purl.obolibrary.org/obo/EUPATH_0000151,Enrollment date,5,Participant study details
http://purl.obolibrary.org/obo/EUPATH_0010095,Axillary temperature (C),1,Physical examination
http://purl.obolibrary.org/obo/EUPATH_0010096,Respiratory rate (breaths/min),2,Physical examination
http://purl.obolibrary.org/obo/EUPATH_0010097,"Respiratory rate (breaths/min), 2nd",3,Physical examination
http://purl.obolibrary.org/obo/EUPATH_0010098,Mean respiratory rate (breaths/min),4,Physical examination
http://purl.obolibrary.org/obo/EUPATH_0015233,Typhoid,1,Previous diagnosis at 60 day follow-up visit
http://purl.obolibrary.org/obo/EUPATH_0015234,Malaria,2,Previous diagnosis at 60 day follow-up visit
http://purl.obolibrary.org/obo/EUPATH_0015235,Pneumonia,3,Previous diagnosis at 60 day follow-up visit
http://purl.obolibrary.org/obo/EUPATH_0015236,Meningitis,4,Previous diagnosis at 60 day follow-up visit
http://purl.obolibrary.org/obo/EUPATH_0015237,Other diagnosis,5,Previous diagnosis at 60 day follow-up visit
http://purl.obolibrary.org/obo/EUPATH_0010014,Hospital Center,1,Previous diarrheal care
http://purl.obolibrary.org/obo/EUPATH_0010380,Previously sought care,2,Previous diarrheal care
http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,3,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015093,Pharmacy,4,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015094,Friend/Relative,5,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015095,Traditional healer,6,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015096,Unlicensed practitioner,7,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015097,Licensed practitioner,8,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0015098,Bought a remedy/drug,9,Previously sought care
http://purl.obolibrary.org/obo/EUPATH_0010243,Pharmacy medical expenses,1,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010244,Pharmacy transportation expenses,2,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010379,Money source for expenses before visit,2,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010245,Traditional healer medical expenses,3,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010246,Traditional healer transportation expenses,4,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010247,"Unlicensed doctor, Total expenses",5,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010248,"Unlicensed doctor, Transportation expenses",6,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010249,Licensed doctor medical expenses,7,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010250,Licensed doctor transport expenses,8,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010251,Bought remedy/medicine medical expenses,9,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010252,Bought remedy/medicine transport expenses,10,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010253,"1st choice hospital/center, total expenses",11,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010254,"1st choice hospital/center, transport expenses",12,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010255,"2nd choice hospital/center, total expenses",13,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010256,"2nd choice hospital/center, transport expenses",14,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010257,"3rd choice hospital/center, total expenses",15,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010258,"3rd choice hospital/center, transport expenses",16,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010260,Other expense amount,17,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010261,Other transportation expenses,18,Previously sought care expenses
http://purl.obolibrary.org/obo/EUPATH_0010659,"EAEC aaiC pos, by PCR result",1,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0015317,"ETEC ST pos, by PCR result",3,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0010663,"EAEC aatA pos, by PCR result",2,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0015318,"EPEC bfpA pos, by PCR result",5,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0010671,"EPEC eae pos, by PCR result",6,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0010679,"ETEC LT pos, by PCR result",4,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0010687,"STEC stx1 pos, by PCR result",10,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0010691,"STEC stx2 pos, by PCR result",11,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0015313,"E. coli sen pos, by PCR result",13,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0015314,"EHEC efa1 pos, by PCR result",12,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0015409,"EPEC bfpA, by PCR monoplex result",7,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0015425,"EPEC eae, by PCR duplex result",8,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0015453,"ETEC ST pos, by PCR duplex result",9,Raw bacteria data
http://purl.obolibrary.org/obo/EUPATH_0015403,"Ascaris lumbricoides, by Real Time PCR result",1,Raw eukaryota data
http://purl.obolibrary.org/obo/EUPATH_0015455,"Stongyloides stercoralis, by Real Time PCR result",2,Raw eukaryota data
http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,1,Raw test result
http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,2,Raw test result
http://purl.obolibrary.org/obo/EUPATH_0010297,Required rehydration,1,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010298,Received recommended rehydration,2,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010299,Evaluated after 4 hours,5,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010314,Continued to purge watery stool after starting rehydration,8,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010319,Rehydration date,4,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010295,Staff observed stool sample,9,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010300,Reason not evaluated after rehydration,6,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010320,Rehydration time,3,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010315,Total stool output measured during rehydration therapy,13,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010317,Required additional oral/IV rehydration,11,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010316,Stool volume (mL),10,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010318,Completely rehydrated in hospital,12,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0015412,Completely rehydrated 4 hrs after starting rehydration,7,Rehydration therapy
http://purl.obolibrary.org/obo/EUPATH_0010793,"Rotavirus, by ELISA",1,Rotavirus
http://purl.obolibrary.org/obo/EUPATH_0015294,"Salmonella typhi, by bacteriology",1,Salmonella
http://purl.obolibrary.org/obo/EUPATH_0015295,"Salmonella non-typhi, by bacteriology",2,Salmonella
http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,4,Sample
http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,1,Sample
http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,2,Sample
http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,3,Sample
http://purl.obolibrary.org/obo/EUPATH_0010039,Stool sample collection process,4,Sample collection
http://purl.obolibrary.org/obo/EUPATH_0015296,"Sapovirus, by RT-PCR",1,Sapovirus
http://purl.obolibrary.org/obo/EUPATH_0010805,"Shigella, by bacteriology",1,Shigella
http://purl.obolibrary.org/obo/NCBITaxon_621,Shigella boydii,2,Shigella
http://purl.obolibrary.org/obo/NCBITaxon_622,Shigella dysenteriae,3,Shigella
http://purl.obolibrary.org/obo/NCBITaxon_624,Shigella sonnei,5,Shigella
http://purl.obolibrary.org/obo/EUPATH_0015451,"Shigella serogroup nontypeable, by bacteriology",6,Shigella
http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,4,Shigella
http://purl.obolibrary.org/obo/EUPATH_0015320,"Shigella boydii, by bacteriology",1,Shigella boydii
http://purl.obolibrary.org/obo/EUPATH_0015321,"Shigella dysenteriae, by bacteriology",1,Shigella dysenteriae
http://purl.obolibrary.org/obo/EUPATH_0015441,"Shigella dysenteriae serotype 1, by bacteriology",2,Shigella dysenteriae
http://purl.obolibrary.org/obo/EUPATH_0015319,"Shigella flexneri, by bacteriology",1,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_984898,Shigella flexneri serotype 4A,9,Shigella flexneri
http://purl.obolibrary.org/obo/EUPATH_0015301,"Shigella flexneri serotype 4B, by bacteriology",10,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_1617964,Shigella flexneri serotype 4C,11,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_424718,Shigella flexneri serotype 5A,12,Shigella flexneri
http://purl.obolibrary.org/obo/EUPATH_0015302,"Shigella flexneri serotype 5B, by bacteriology",13,Shigella flexneri
http://purl.obolibrary.org/obo/EUPATH_0015303,"Shigella flexneri serotype 6, by bacteriology",14,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_1935182,Shigella flexneri serotype X,17,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_424720,Shigella flexneri serotype Y,18,Shigella flexneri
http://purl.obolibrary.org/obo/EUPATH_0015304,"Shigella flexneri non-typeable, by bacteriology",19,Shigella flexneri
http://purl.obolibrary.org/obo/EUPATH_0015442,"Shigella flexneri serotype  7, by bacteriology",15,Shigella flexneri
http://purl.obolibrary.org/obo/EUPATH_0015449,"Shigella flexneri serotype 3C, by bacteriology",8,Shigella flexneri
http://purl.obolibrary.org/obo/EUPATH_0015450,"Shigella flexneri serotype 7A, by bacteriology",16,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_1288825,Shigella flexneri serotype 2B,5,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_374923,Shigella flexneri serotype 1A,2,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_41434,Shigella flexneri serotype 1B,3,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_424717,Shigella flexneri serotype 3A,6,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_42897,Shigella flexneri serotype 2A,4,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_435321,Shigella flexneri serotype 3B,7,Shigella flexneri
http://purl.obolibrary.org/obo/EUPATH_0015443,"Shigella flexneri serotype 1A, by bacteriology",,Shigella flexneri serotype 1A
http://purl.obolibrary.org/obo/EUPATH_0015444,"Shigella flexneri serotype 1B, by bacteriology",,Shigella flexneri serotype 1B
http://purl.obolibrary.org/obo/EUPATH_0015445,"Shigella flexneri serotype 2A, by bacteriology",,Shigella flexneri serotype 2A
