"colOrder","variable","dataFile","IRI","label","definition","category","parentIRI","parentLabel","codebookDescription","codebookValues","termType","notesForOnt","repeated","is_temporal","mergeKey","dataSet","unitLabel","unitIRI","is_featured","hidden","scale","defaultDisplayRangeMin","defaultDisplayRangeMax","defaultBinWidth"
"37","3_oservations_passive_case_dete::hemoglobin","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0000047","Hemoglobin","","Sample","http://purl.obolibrary.org/obo/EUPATH_0011795","Blood test","Hemoglobin result","-99, -99, Unknown
-88, -88, Skip
-77, -77, Missing","variable","","","","","West Africa ICEMR","","","","","","","",""
"33","3_oservations_passive_case_dete::hepatomegaly","3_oservations_passive_case_dete","","Hepatomegaly","","Participant","http://purl.obolibrary.org/obo/EUPATH_0021002","Symptoms","Hepatomegaly","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"45","3_oservations_passive_case_dete::hypoglycemia1","3_oservations_passive_case_dete","","Hypoglycemia (<40 mg/dL)","Blood sugar <40 mg/dL","Participant","http://purl.obolibrary.org/obo/EUPATH_0020184","Severe malaria signs","Hypoglycemia(<40mg/dl)","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"103","3_oservations_passive_case_dete::i11_duration","3_oservations_passive_case_dete","","Antipyretics in last 2 weeks treatment duration","","Participant","http://purl.obolibrary.org/obo/OGMS_0000015","Clinical history","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"104","3_oservations_passive_case_dete::i12_date_last_used","3_oservations_passive_case_dete","","Antipyretics in last 2 weeks last date used","","Participant","http://purl.obolibrary.org/obo/OGMS_0000015","Clinical history","Date last used","","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"105","3_oservations_passive_case_dete::i13_doses_day","3_oservations_passive_case_dete","","Antipyretics in last 2 weeks doses per day","","Participant","http://purl.obolibrary.org/obo/OGMS_0000015","Clinical history","# Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"31","3_oservations_passive_case_dete::ictericia","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/HP_0000952","Jaundice","","Participant","","","Ictericia (Yellow skin/Jaundice)","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"20","3_oservations_passive_case_dete::itn","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0000216","ITN last night","","Participant","","","ITN Use(Past24h)","1, no, Yes
0, no, No
-77, yes, Missing on the form","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"106","3_oservations_passive_case_dete::j11_duration","3_oservations_passive_case_dete","","Other treatment in last 2 weeks duration","","Participant","http://purl.obolibrary.org/obo/OGMS_0000015","Clinical history","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"107","3_oservations_passive_case_dete::j12_date_last_used","3_oservations_passive_case_dete","","Other treatment in last 2 weeks last date used","","Participant","http://purl.obolibrary.org/obo/OGMS_0000015","Clinical history","Date last used","","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"109","3_oservations_passive_case_dete::j13_doses_day","3_oservations_passive_case_dete","","Other treatment in last 2 weeks doses per day","","Participant","http://purl.obolibrary.org/obo/OGMS_0000015","Clinical history","# Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"110","3_oservations_passive_case_dete::j14_other","3_oservations_passive_case_dete","","Other treatment in last 2 weeks specified","","Participant","http://purl.obolibrary.org/obo/OGMS_0000015","Clinical history","J.1.4 Other Antibiotic","","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"130","3_oservations_passive_case_dete::k101_duration","3_oservations_passive_case_dete","","Artesunate derivatives treatment duration","Prescribed treatment duration of artesunate derivates","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"131","3_oservations_passive_case_dete::k103_doses_day","3_oservations_passive_case_dete","","Artesunate derivatives doses per day","Prescribed doses per day of artesunate derivates","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","# Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"111","3_oservations_passive_case_dete::k11_duration","3_oservations_passive_case_dete","","Penicillin derivatives treatment duration","Prescribed treatment duration of penicillin derivates","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"132","3_oservations_passive_case_dete::k111_duration","3_oservations_passive_case_dete","","Amodiaquine treatment duration","Prescribed treatment duration of amodiaquine derivates","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"133","3_oservations_passive_case_dete::k113_doses_day","3_oservations_passive_case_dete","","Amodiaquine doses per day","Prescribed doses per day of amodiaquine derivates","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","#Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"134","3_oservations_passive_case_dete::k121_duration","3_oservations_passive_case_dete","","Piperaquine/dihydroartemesinin treatment duration","Prescribed treatment duration of piperaquine/dihydroartemesinin","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"135","3_oservations_passive_case_dete::k123_doses_day","3_oservations_passive_case_dete","","Piperaquine/dihydroartemesinin doses per day","Prescribed doses per day of piperaquine/dihydroartemesinin","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","#Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"112","3_oservations_passive_case_dete::k13_doses_day","3_oservations_passive_case_dete","","Penicillin derivatives doses per day","Prescribed doses per day of penicillin derivates","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","# Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"136","3_oservations_passive_case_dete::k131_duration","3_oservations_passive_case_dete","","Other antimalarial treatment duration","Prescribed treatment duration of other antimalarial","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"137","3_oservations_passive_case_dete::k133_doses_day","3_oservations_passive_case_dete","","Other antimalarial doses per day","Prescribed doses per day of other antimalarial","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","#Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"138","3_oservations_passive_case_dete::k134_other_antimalarial","3_oservations_passive_case_dete","","Other antimalarial specified","Type of other antimalarial prescribed","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","K.13.4 Other Antimalarial","","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"139","3_oservations_passive_case_dete::k141_duration","3_oservations_passive_case_dete","","Antipyretics treatment duration","Prescribed treatment duration of antipyretics","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"140","3_oservations_passive_case_dete::k143_doses_day","3_oservations_passive_case_dete","","Antipyretics doses per day","Prescribed doses per day of antipyretics","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","#Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"141","3_oservations_passive_case_dete::k151_duration","3_oservations_passive_case_dete","","Other medication treatment duration","Prescribed treatment duration of other medication","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"142","3_oservations_passive_case_dete::k153_doses_day","3_oservations_passive_case_dete","","Other medication doses per day","Prescribed doses per day of other medication","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","#Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"143","3_oservations_passive_case_dete::k154_other","3_oservations_passive_case_dete","","Other medication specified","Type of other medication prescribed","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","K.15.4 Other","","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"113","3_oservations_passive_case_dete::k21_duration","3_oservations_passive_case_dete","","Co-trimoxazole treatment duration","Prescribed treatment duration of co-trimoxazole","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"114","3_oservations_passive_case_dete::k23_doses_day","3_oservations_passive_case_dete","","Co-trimoxazole doses per day","Prescribed doses per day of co-trimoxazole","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","# Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"115","3_oservations_passive_case_dete::k31_duration","3_oservations_passive_case_dete","","Tetracycline treatment duration","Prescribed treatment duration of tetracycline","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"116","3_oservations_passive_case_dete::k33_doses_day","3_oservations_passive_case_dete","","Tetracycline doses per day","Prescribed doses per day of tetracycline","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","# Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"117","3_oservations_passive_case_dete::k41_duration","3_oservations_passive_case_dete","","Other antibiotics treatment duration","Prescribed treatment duration of other antibiotics","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"118","3_oservations_passive_case_dete::k43_doses_day","3_oservations_passive_case_dete","","Other antibiotics doses per day","Prescribed doses per day of other antibiotics","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","# Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"119","3_oservations_passive_case_dete::k44_other_antibiotic","3_oservations_passive_case_dete","","Other antibiotics specified","Type of other antibiotics prescribed","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","K.4.4 Other Antibiotic","","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"120","3_oservations_passive_case_dete::k51_duration","3_oservations_passive_case_dete","","Sulfadoxine/pyrimethamine treatment duration","Prescribed treatment duration of Sulfadoxine/pyrimethamine (SP)","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"121","3_oservations_passive_case_dete::k53_doses_day","3_oservations_passive_case_dete","","Sulfadoxine/pyrimethamine doses per day","Prescribed doses per day of sulfadoxine/pyrimethamine (SP)","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","# Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"122","3_oservations_passive_case_dete::k61_duration","3_oservations_passive_case_dete","","Artemether/lumefantrine treatment duration","Prescribed treatment duration of artemether/lumefantrine (AL)","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"123","3_oservations_passive_case_dete::k63_doses_day","3_oservations_passive_case_dete","","Artemether/lumefantrine doses per day","Prescribed doses per day of artemether/lumefantrine (AL)","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","# Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"124","3_oservations_passive_case_dete::k71_duration","3_oservations_passive_case_dete","","Quinine treatment duration","Prescribed treatment duration of quinine","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"125","3_oservations_passive_case_dete::k73_doses_day","3_oservations_passive_case_dete","","Quinine doses per day","Prescribed doses per day of quinine ","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","# Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"126","3_oservations_passive_case_dete::k81_duration","3_oservations_passive_case_dete","","Artesunate/sulfadoxine/pyrimethamine treatment duration","Prescribed treatment duration of artesunate/sulfadoxine/pyrimethamine","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"127","3_oservations_passive_case_dete::k83_doses_day","3_oservations_passive_case_dete","","Artesunate/sulfadoxine/pyrimethaminedoses per day","Prescribed doses per day of artesunate/sulfadoxine/pyrimethamine","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","# Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"128","3_oservations_passive_case_dete::k91_duration","3_oservations_passive_case_dete","","Amodiaquine/artesunate treatment duration","Prescribed treatment duration of amodiaquine/artesunate","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Duration of treatment","-99, -99, Don't know
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","days","","","","","","",""
"129","3_oservations_passive_case_dete::k93_doses_day","3_oservations_passive_case_dete","","Amodiaquine/artesunate doses per day","Prescribed doses per day of amodiaquine/artesunate","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","#Doses/Day","-99, -99, Don't know
-88, -88, Not applicable
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"51","3_oservations_passive_case_dete::mild_malaria1","3_oservations_passive_case_dete","","Mild malaria","","Participant","http://purl.obolibrary.org/obo/OGMS_0000073","Diagnosis","Mild malaria","1, no, Yes
0, no, No
-77, yes, Missing on the form","variable","","yes","","","West Africa ICEMR","","","yes","","","","",""
"36","2_observations_cross::mlspec1_1","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0021028","Plasmodium falciparum","","Sample","","","P. Falciparum","","value","","","","","West Africa ICEMR","","","","","","","",""
"169","3_oservations_passive_case_dete::mlspec1_1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0021028","Plasmodium falciparum","","Sample","","","P. Falciparum","","value","","","","","West Africa ICEMR","","","","","","","",""
"37","2_observations_cross::mlspec2_1","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0021029","Plasmodium vivax","","Sample","","","P . Vivax","","value","","","","","West Africa ICEMR","","","","","","","",""
"170","3_oservations_passive_case_dete::mlspec2_1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0021029","Plasmodium vivax","","Sample","","","P . Vivax","","value","","","","","West Africa ICEMR","","","","","","","",""
"38","2_observations_cross::mlspec3_1","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0020167","Plasmodium ovale","","Sample","","","P Ovale","","value","","","","","West Africa ICEMR","","","","","","","",""
"171","3_oservations_passive_case_dete::mlspec3_1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0020167","Plasmodium ovale","","Sample","","","P Ovale","","value","","","","","West Africa ICEMR","","","","","","","",""
"39","2_observations_cross::mlspec4_1","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0021030","Plasmodium malariae","","Sample","","","P. Malariae","","value","","","","","West Africa ICEMR","","","","","","","",""
"172","3_oservations_passive_case_dete::mlspec4_1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0021030","Plasmodium malariae","","Sample","","","P. Malariae","","value","","","","","West Africa ICEMR","","","","","","","",""
"41","2_observations_cross::mlspec77_1","2_observations_cross","","Missing","","Sample","http://purl.obolibrary.org/obo/EUPATH_0000423","Plasmodium species, by microscopy","Misssing on the form","","value","","","","","West Africa ICEMR","","","","","","","",""
"174","3_oservations_passive_case_dete::mlspec77_1","3_oservations_passive_case_dete","","Missing","","Sample","http://purl.obolibrary.org/obo/EUPATH_0000423","Plasmodium species, by microscopy","Misssing on the form","","value","","","","","West Africa ICEMR","","","","","","","",""
"40","2_observations_cross::mlspec88_1","2_observations_cross","","Not applicable","","Sample","http://purl.obolibrary.org/obo/EUPATH_0000423","Plasmodium species, by microscopy","","","value","","","","","West Africa ICEMR","","","","","","","",""
"173","3_oservations_passive_case_dete::mlspec88_1","3_oservations_passive_case_dete","","Not applicable","","Sample","http://purl.obolibrary.org/obo/EUPATH_0000423","Plasmodium species, by microscopy","","","value","","","","","West Africa ICEMR","","","","","","","",""
"15","3_oservations_passive_case_dete::muscle_aches","3_oservations_passive_case_dete","","Muscle aches","","Participant","http://purl.obolibrary.org/obo/EUPATH_0024095","Symptoms in past 2 weeks","Muscle aches","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"16","3_oservations_passive_case_dete::nausea","3_oservations_passive_case_dete","","Nausea","","Participant","http://purl.obolibrary.org/obo/EUPATH_0024095","Symptoms in past 2 weeks","Nausea","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"5","1_participants::nborhood","1_participants","","Neighborhood","","Household","http://purl.obolibrary.org/obo/GAZ_00000448","Geographic location","","","variable","","","","","West Africa ICEMR","","","","","","","",""
"4","2_observations_cross::nborhood","2_observations_cross","","Neighborhood","","Household","http://purl.obolibrary.org/obo/GAZ_00000448","Geographic location","","","variable","","","","","West Africa ICEMR","","","","","","","",""
"4","3_oservations_passive_case_dete::nborhood","3_oservations_passive_case_dete","","Neighborhood","","Household","http://purl.obolibrary.org/obo/GAZ_00000448","Geographic location","","","variable","","","","","West Africa ICEMR","","","","","","","",""
"164","3_oservations_passive_case_dete::no_antibiotic","3_oservations_passive_case_dete","","Antibiotics prescribed","","Participant","http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","Not prescribing antibiotic","","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"165","3_oservations_passive_case_dete::no_antimalarials","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0040021","Antimalarial prescribed","","Participant","","","Not prescribing antimalarials","","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"52","3_oservations_passive_case_dete::no_treatment_2weeks","3_oservations_passive_case_dete","","Treatment in last 2 weeks","","Participant","http://purl.obolibrary.org/obo/OGMS_0000015","Clinical history","No Treatment in the last two weeks","","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"47","3_oservations_passive_case_dete::noeating_drinking1","3_oservations_passive_case_dete","","Unable to eat or drink","","Participant","http://purl.obolibrary.org/obo/EUPATH_0020184","Severe malaria signs","No eating/drinking","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"44","2_observations_cross::num_gametocytes1","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0000546","Plasmodium falciparum gametocytes, by microscopy result","","Sample","","","Number of P Falciparum Gametocytes","-88, -88, Skip
-77, -77, Missing on the form","variable","","","","","West Africa ICEMR","/uL","","","","","","",""
"177","3_oservations_passive_case_dete::num_gametocytes1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0000546","Plasmodium falciparum gametocytes, by microscopy result","","Sample","","","Number of P Falciparum Gametocytes","-88, -88, Skip
-77, -77, Missing on the form","variable","","","","","West Africa ICEMR","/uL","","","","","","",""
"49","3_oservations_passive_case_dete::parasite_density1","3_oservations_passive_case_dete","","Plasmodium density >100,00/uL blood","","Participant","http://purl.obolibrary.org/obo/EUPATH_0020184","Severe malaria signs","Parasite density>1000000","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"36","1_participants::pregnant","1_participants","http://purl.obolibrary.org/obo/UBERON_0009097","Pregnant","","Participant","http://purl.obolibrary.org/obo/EUPATH_0042002","Obstetrics","Is  the subject pregnant?","1, no, Yes
0, no, No
-88, no, Cannot be pregnant (due to age or gender)
-77, no, Missing","variable","","","","","West Africa ICEMR","","","","","","","",""
"22","2_observations_cross::pregnant","2_observations_cross","http://purl.obolibrary.org/obo/UBERON_0009097","Pregnant","","Participant","http://purl.obolibrary.org/obo/EUPATH_0042002","Obstetrics","Is  the subject pregnant?","1, no, Yes
0, no, No
-88, no, Cannot be pregnant (due to age or gender)
-77, no, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"30","3_oservations_passive_case_dete::prostration","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/SYMP_0000116","Prostration","","Participant","","","Prostration","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"37","1_participants::rdt","1_participants","http://purl.obolibrary.org/obo/EUPATH_0027004","RDT performed","","Sample","http://purl.obolibrary.org/obo/EUPATH_0021130","Blood eukaryote testing","RDT Done","1, no, Yes
0, no, No
-88, no, No symptoms
-77, no, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"23","2_observations_cross::rdt","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0027004","RDT performed","","Sample","http://purl.obolibrary.org/obo/EUPATH_0021130","Blood eukaryote testing","RDT Done","1, no, Yes
0, no, No
-88, no, No symptoms
-77, no, Missing","variable","","","","","West Africa ICEMR","","","","","","","",""
"34","3_oservations_passive_case_dete::rdt","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0027004","RDT performed","","Sample","http://purl.obolibrary.org/obo/EUPATH_0021130","Blood eukaryote testing","RDT Done","1, no, Yes
0, no, No
-88, no, No symptoms
-77, no, Missing","variable","","","","","West Africa ICEMR","","","","","","","",""
"38","1_participants::rdt_hrp","1_participants","http://purl.obolibrary.org/obo/EUPATH_0024217","Plasmodium, by RDT","RDT for HRP2","Sample","","","RDT (HRP2) Positive","1, no, Yes
0, no, No
-88, no, RDT not done
-77, no, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"24","2_observations_cross::rdt_hrp","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0024217","Plasmodium, by RDT","","Sample","","","RDT (HRP2) Positive","1, no, Yes
0, no, No
-88, no, RDT not done
-77, no, Missing","variable","","","","","West Africa ICEMR","","","","","","","",""
"35","3_oservations_passive_case_dete::rdt_hrp","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0024217","Plasmodium, by RDT","","Sample","","","RDT (HRP2) Positive","1, no, Yes
0, no, No
-88, no, RDT not done
-77, no, Missing","variable","","","","","West Africa ICEMR","","","","","","","",""
"34","2_observations_cross::readnum1","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0027008","Slide reading number","","Sample","http://purl.obolibrary.org/obo/EUPATH_0021130","Blood eukaryote testing","slide reading","1, no, First
2, no, Second
3, no, Third
-77, no, Missing on the form","variable","","","","","West Africa ICEMR","","","","","","","",""
"167","3_oservations_passive_case_dete::readnum1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0027008","Slide reading number","","Sample","http://purl.obolibrary.org/obo/EUPATH_0021130","Blood eukaryote testing","Slide reading","1, no, First
2, no, Second
3, no, Third
-77, no, Missing on the form","variable","","","","","West Africa ICEMR","","","","","","","",""
"48","3_oservations_passive_case_dete::repetitive_vomiting1","3_oservations_passive_case_dete","","Vomiting repeatedly","","Participant","http://purl.obolibrary.org/obo/EUPATH_0020184","Severe malaria signs","Repetitive vomiting","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"23","3_oservations_passive_case_dete::respiration_rate","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/CMO_0000289","Respiratory rate","","Participant","","","Respiration rate (mesure in one minute with subject not crying):","-77, -77, Missing on the form","variable","","yes","","","West Africa ICEMR","breaths/min","","","","","","",""
"44","3_oservations_passive_case_dete::respiratory_distress1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0020252","Respiratory distress","","Participant","","","Respiratory distress","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"51","2_observations_cross::sample_collect_date","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0033147","Blood sample collection date","","Sample","http://purl.obolibrary.org/obo/EUPATH_0011482","Blood sample collection process","A5 Date sample collected","","variable","","","","","West Africa ICEMR","","","","","","","",""
"50","2_observations_cross::sample_id","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0027011","EDTA-treated sample ID","","Sample","http://purl.obolibrary.org/obo/OBI_0000655","Blood sample","Sample ID:","","variable","","","","","West Africa ICEMR","","","","","","","",""
"43","3_oservations_passive_case_dete::severe_anemia1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0020182","Severe anemia (hemoglobin <5 mg/dL)","","Participant","","","Severe anemia( <5g/dl)","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"50","3_oservations_passive_case_dete::severe_malaria1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0000043","Severe malaria","","Participant","","","Severe malaria","1, no, Yes
0, no, No
-77, yes, Missing on the form","variable","","yes","","","West Africa ICEMR","","","yes","","","","",""
"46","3_oservations_passive_case_dete::shock1","3_oservations_passive_case_dete","","Shock","","Participant","http://purl.obolibrary.org/obo/EUPATH_0020184","Severe malaria signs","Shock","1, no, Yes
0, no, No
-77, yes, Missing on the form","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"45","2_observations_cross::slreddt1","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0025095","Microscopy analysis date","","Sample","http://purl.obolibrary.org/obo/EUPATH_0021130","Blood eukaryote testing","Date the slide is read","","variable","","","","","West Africa ICEMR","","","","","","","",""
"178","3_oservations_passive_case_dete::slreddt1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0025095","Microscopy analysis date","","Sample","http://purl.obolibrary.org/obo/EUPATH_0021130","Blood eukaryote testing","Date slide read","","variable","","","","","West Africa ICEMR","","","","","","","",""
"41","1_participants::smear","1_participants","http://purl.obolibrary.org/obo/EUPATH_0021081","Blood smear sample","","Sample","http://purl.obolibrary.org/obo/OBI_0000655","Blood sample","Thick and thin blood smear collected","1, no, Yes
0, no, No
-77, no, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
