# version-2		
drug	Amodiaquine	Amodiaquine
citation	Increased prevalence of the pfdhfr/phdhps quintuple mutant and rapid emergence of pfdhps resistance mutations at codons 581 and 613 in Kisumu, Kenya. Spalding et al. Malar J 2010 Nov 24;9:338	Increased prevalence of the pfdhfr/phdhps quintuple mutant and rapid emergence of pfdhps resistance mutations at codons 581 and 613 in Kisumu, Kenya. Spalding et al. Malar J 2010 Nov 24;9:338
citation	Increased prevalence of the Plasmodium falciparum Pfmdr1 86N genotype among field isolates from Franceville, Gabon after replacement of chloroquine by artemether-lumefantrine and artesunate-mefloquine. Lekana-Douki et al. Infect Genet Evol 2011;11(2):512-7	Increased prevalence of the Plasmodium falciparum Pfmdr1 86N genotype among field isolates from Franceville, Gabon after replacement of chloroquine by artemether-lumefantrine and artesunate-mefloquine. Lekana-Douki et al. Infect Genet Evol 2011;11(2):512-7
citation	Intermittent preventive treatment in pregnancy with sulfadoxine-pyrimethamine and parasite resistance: cross-sectional surveys from antenatal care visit and delivery in rural Ghana. Mama et al. Malar J 2022 Mar 26;21(1):107	Intermittent preventive treatment in pregnancy with sulfadoxine-pyrimethamine and parasite resistance: cross-sectional surveys from antenatal care visit and delivery in rural Ghana. Mama et al. Malar J 2022 Mar 26;21(1):107
citation	Intermittent Preventive Treatment with Dihydroartemisinin-Piperaquine in Ugandan Schoolchildren Selects for Plasmodium falciparum Transporter Polymorphisms That Modify Drug Sensitivity. Nankabirwa et al. Antimicrob Agents Chemother 2016;60(10):5649-54	Intermittent Preventive Treatment with Dihydroartemisinin-Piperaquine in Ugandan Schoolchildren Selects for Plasmodium falciparum Transporter Polymorphisms That Modify Drug Sensitivity. Nankabirwa et al. Antimicrob Agents Chemother 2016;60(10):5649-54
citation	In vitro activities of piperaquine, lumefantrine, and dihydroartemisinin in Kenyan Plasmodium falciparum isolates and polymorphisms in pfcrt and pfmdr1. Mwai et al. Antimicrob Agents Chemother 2009;53(12):5069-73	In vitro activities of piperaquine, lumefantrine, and dihydroartemisinin in Kenyan Plasmodium falciparum isolates and polymorphisms in pfcrt and pfmdr1. Mwai et al. Antimicrob Agents Chemother 2009;53(12):5069-73
citation	In Vitro and Molecular Surveillance for Antimalarial Drug Resistance in Plasmodium falciparum Parasites in Western Kenya Reveals Sustained Artemisinin Sensitivity and Increased Chloroquine Sensitivity. Lucchi et al. Antimicrob Agents Chemother 2015;59(12):7540-7	In Vitro and Molecular Surveillance for Antimalarial Drug Resistance in Plasmodium falciparum Parasites in Western Kenya Reveals Sustained Artemisinin Sensitivity and Increased Chloroquine Sensitivity. Lucchi et al. Antimicrob Agents Chemother 2015;59(12):7540-7
citation	In vitro antimalarial drug susceptibility and pfcrt mutation among fresh Plasmodium falciparum isolates from the Lao PDR (Laos). Mayxay et al. Am J Trop Med Hyg 2007;76(2):245-50	In vitro antimalarial drug susceptibility and pfcrt mutation among fresh Plasmodium falciparum isolates from the Lao PDR (Laos). Mayxay et al. Am J Trop Med Hyg 2007;76(2):245-50
citation	In vitro antimalarial susceptibility and molecular markers of drug resistance in Franceville, Gabon. Zatra et al. BMC Infect Dis 2012 Nov 15;12:307	In vitro antimalarial susceptibility and molecular markers of drug resistance in Franceville, Gabon. Zatra et al. BMC Infect Dis 2012 Nov 15;12:307
citation	In vitro antimalarial susceptibility profile and prcrt/pfmdr-1 genotypes of Plasmodium falciparum field isolates from Malawi. Nkhoma et al. Am J Trop Med Hyg 2007;76(6):1107-12	In vitro antimalarial susceptibility profile and prcrt/pfmdr-1 genotypes of Plasmodium falciparum field isolates from Malawi. Nkhoma et al. Am J Trop Med Hyg 2007;76(6):1107-12
citation	In vitro assessment of artesunate, artemether and amodiaquine susceptibility and molecular analysis of putative resistance-associated mutations of Plasmodium falciparum from S&#xe3;o Tom&#xe9; and Pr&#xed;ncipe. Ferreira et al. Trop Med Int Health 2007;12(3):353-62	In vitro assessment of artesunate, artemether and amodiaquine susceptibility and molecular analysis of putative resistance-associated mutations of Plasmodium falciparum from S&#xe3;o Tom&#xe9; and Pr&#xed;ncipe. Ferreira et al. Trop Med Int Health 2007;12(3):353-62
citation	In vitro chloroquine susceptibility and PCR analysis of pfcrt and pfmdr1 polymorphisms in Plasmodium falciparum isolates from Senegal. Thomas et al. Am J Trop Med Hyg 2002;66(5):474-80	In vitro chloroquine susceptibility and PCR analysis of pfcrt and pfmdr1 polymorphisms in Plasmodium falciparum isolates from Senegal. Thomas et al. Am J Trop Med Hyg 2002;66(5):474-80
citation	In vitro sensitivities of Plasmodium falciparum to different antimalarial drugs in Uganda. Nsobya et al. Antimicrob Agents Chemother 2010;54(3):1200-6	In vitro sensitivities of Plasmodium falciparum to different antimalarial drugs in Uganda. Nsobya et al. Antimicrob Agents Chemother 2010;54(3):1200-6
citation	In vitro sensitivity of Plasmodium falciparum clinical isolates from the China-Myanmar border area to quinine and association with polymorphism in the Na+/H+ exchanger. Meng et al. Antimicrob Agents Chemother 2010;54(10):4306-13	In vitro sensitivity of Plasmodium falciparum clinical isolates from the China-Myanmar border area to quinine and association with polymorphism in the Na+/H+ exchanger. Meng et al. Antimicrob Agents Chemother 2010;54(10):4306-13
citation	In vivo and in vitro analysis of chloroquine resistance in Plasmodium falciparum isolates from Senegal. Sarr et al. Parasitol Res 2005;97(2):136-40	In vivo and in vitro analysis of chloroquine resistance in Plasmodium falciparum isolates from Senegal. Sarr et al. Parasitol Res 2005;97(2):136-40
citation	In vivo chloroquine resistance and prevalence of the pfcrt codon 76 mutation in Plasmodium falciparum isolates from the Republic of Congo. Mayengue et al. Acta Trop 2005;95(3):219-25	In vivo chloroquine resistance and prevalence of the pfcrt codon 76 mutation in Plasmodium falciparum isolates from the Republic of Congo. Mayengue et al. Acta Trop 2005;95(3):219-25
citation	In-vivo efficacy of amodiaquine-artesunate in children with uncomplicated Plasmodium falciparum malaria in western Kenya. Thwing et al. Trop Med Int Health 2009;14(3):294-300	In-vivo efficacy of amodiaquine-artesunate in children with uncomplicated Plasmodium falciparum malaria in western Kenya. Thwing et al. Trop Med Int Health 2009;14(3):294-300
citation	In-Vivo Efficacy of Chloroquine to Clear Asymptomatic Infections in Mozambican Adults: A Randomized, Placebo-controlled Trial with Implications for Elimination Strategies. Galatas et al. Sci Rep 2017 May 02;7(1):1356	In-Vivo Efficacy of Chloroquine to Clear Asymptomatic Infections in Mozambican Adults: A Randomized, Placebo-controlled Trial with Implications for Elimination Strategies. Galatas et al. Sci Rep 2017 May 02;7(1):1356
citation	In vivo selection of Plasmodium falciparum parasites carrying the chloroquine-susceptible pfcrt K76 allele after treatment with artemether-lumefantrine in Africa. Sisowath et al. J Infect Dis 2009 Mar 01;199(5):750-7	In vivo selection of Plasmodium falciparum parasites carrying the chloroquine-susceptible pfcrt K76 allele after treatment with artemether-lumefantrine in Africa. Sisowath et al. J Infect Dis 2009 Mar 01;199(5):750-7
citation	In vivo selection of Plasmodium falciparum Pfcrt and Pfmdr1 variants by artemether-lumefantrine and dihydroartemisinin-piperaquine in Burkina Faso. Baraka et al. Antimicrob Agents Chemother 2015;59(1):734-7	In vivo selection of Plasmodium falciparum Pfcrt and Pfmdr1 variants by artemether-lumefantrine and dihydroartemisinin-piperaquine in Burkina Faso. Baraka et al. Antimicrob Agents Chemother 2015;59(1):734-7
citation	In vivo selection of Plasmodium falciparum pfmdr1 86N coding alleles by artemether-lumefantrine (Coartem). Sisowath et al. J Infect Dis 2005 Mar 15;191(6):1014-7	In vivo selection of Plasmodium falciparum pfmdr1 86N coding alleles by artemether-lumefantrine (Coartem). Sisowath et al. J Infect Dis 2005 Mar 15;191(6):1014-7
citation	K13 mutations and pfmdr1 copy number variation in Plasmodium falciparum malaria in Myanmar. Win et al. Malar J 2016 Feb 24;15:110	K13 mutations and pfmdr1 copy number variation in Plasmodium falciparum malaria in Myanmar. Win et al. Malar J 2016 Feb 24;15:110
citation	K13 Propeller Alleles, mdr1 Polymorphism, and Drug Effectiveness at Day 3 after Artemether-Lumefantrine Treatment for Plasmodium falciparum Malaria in Colombia, 2014-2015. Montenegro et al. Antimicrob Agents Chemother 2017;61(12):	K13 Propeller Alleles, mdr1 Polymorphism, and Drug Effectiveness at Day 3 after Artemether-Lumefantrine Treatment for Plasmodium falciparum Malaria in Colombia, 2014-2015. Montenegro et al. Antimicrob Agents Chemother 2017;61(12):
citation	Lack of association between putative transporter gene polymorphisms in Plasmodium falciparum and chloroquine resistance in imported malaria isolates from Africa. Cojean et al. Malar J 2006 Mar 28;5:24	Lack of association between putative transporter gene polymorphisms in Plasmodium falciparum and chloroquine resistance in imported malaria isolates from Africa. Cojean et al. Malar J 2006 Mar 28;5:24
citation	Lack of multiple copies of pfmdr1 gene in Papua New Guinea. Hodel et al. Trans R Soc Trop Med Hyg 2008;102(11):1151-3	Lack of multiple copies of pfmdr1 gene in Papua New Guinea. Hodel et al. Trans R Soc Trop Med Hyg 2008;102(11):1151-3
citation	Lack of prediction of mefloquine and mefloquine-artesunate treatment outcome by mutations in the Plasmodium falciparum multidrug resistance 1 (pfmdr1) gene for P. falciparum malaria in Peru. Pillai et al. Am J Trop Med Hyg 2003;68(1):107-10	Lack of prediction of mefloquine and mefloquine-artesunate treatment outcome by mutations in the Plasmodium falciparum multidrug resistance 1 (pfmdr1) gene for P. falciparum malaria in Peru. Pillai et al. Am J Trop Med Hyg 2003;68(1):107-10
citation	Lack of significant recovery of chloroquine sensitivity in Plasmodium falciparum parasites following discontinuance of chloroquine use in Papua New Guinea. Sekihara et al. Malar J 2018 Nov 26;17(1):434	Lack of significant recovery of chloroquine sensitivity in Plasmodium falciparum parasites following discontinuance of chloroquine use in Papua New Guinea. Sekihara et al. Malar J 2018 Nov 26;17(1):434
citation	Large differences in prevalence of Pfcrt and Pfmdr1 mutations between Mwanza, Tanzania and Iganga, Uganda-a reflection of differences in policies regarding withdrawal of chloroquine? Kamugisha et al. Acta Trop 2012;121(2):148-51	Large differences in prevalence of Pfcrt and Pfmdr1 mutations between Mwanza, Tanzania and Iganga, Uganda-a reflection of differences in policies regarding withdrawal of chloroquine? Kamugisha et al. Acta Trop 2012;121(2):148-51
citation	Large-scale surveillance of Plasmodium falciparum crt(K76T) in northern Ghana. Ehrhardt et al. Antimicrob Agents Chemother 2007;51(9):3407-9	Large-scale surveillance of Plasmodium falciparum crt(K76T) in northern Ghana. Ehrhardt et al. Antimicrob Agents Chemother 2007;51(9):3407-9
citation	Large-scale survey for novel genotypes of Plasmodium falciparum chloroquine-resistance gene pfcrt. Takahashi et al. Malar J 2012 Mar 28;11:92	Large-scale survey for novel genotypes of Plasmodium falciparum chloroquine-resistance gene pfcrt. Takahashi et al. Malar J 2012 Mar 28;11:92
citation	Limited ability of Plasmodium falciparum pfcrt, pfmdr1, and pfnhe1 polymorphisms to predict quinine in vitro sensitivity or clinical effectiveness in Uganda. Baliraine et al. Antimicrob Agents Chemother 2011;55(2):615-22	Limited ability of Plasmodium falciparum pfcrt, pfmdr1, and pfnhe1 polymorphisms to predict quinine in vitro sensitivity or clinical effectiveness in Uganda. Baliraine et al. Antimicrob Agents Chemother 2011;55(2):615-22
citation	Linkage disequilibrium between two distinct loci in chromosomes 5 and 7 of Plasmodium falciparum and in vivo chloroquine resistance in Southwest Nigeria. Happi et al. Parasitol Res 2006;100(1):141-8	Linkage disequilibrium between two distinct loci in chromosomes 5 and 7 of Plasmodium falciparum and in vivo chloroquine resistance in Southwest Nigeria. Happi et al. Parasitol Res 2006;100(1):141-8
citation	Longitudinal survey of Plasmodium falciparum infection in Vietnam: characteristics of antimalarial resistance and their associated factors. Isozumi et al. J Clin Microbiol 2010;48(1):70-7	Longitudinal survey of Plasmodium falciparum infection in Vietnam: characteristics of antimalarial resistance and their associated factors. Isozumi et al. J Clin Microbiol 2010;48(1):70-7
citation	Low efficacy of chloroquine: time to switchover to artemisinin-based combination therapy for falciparum malaria in India. Valecha et al. Acta Trop 2009;111(1):21-8	Low efficacy of chloroquine: time to switchover to artemisinin-based combination therapy for falciparum malaria in India. Valecha et al. Acta Trop 2009;111(1):21-8
citation	Low level genotypic chloroquine resistance near Malawi's northern border with Tanzania. Bridges et al. Trop Med Int Health 2009;14(9):1093-6	Low level genotypic chloroquine resistance near Malawi's northern border with Tanzania. Bridges et al. Trop Med Int Health 2009;14(9):1093-6
citation	Low Prevalence of Pfcrt Resistance Alleles among Patients with Uncomplicated Falciparum Malaria in Niger Six Years after Chloroquine Withdrawal. Salissou et al. Malar Res Treat 2014;2014:614190	Low Prevalence of Pfcrt Resistance Alleles among Patients with Uncomplicated Falciparum Malaria in Niger Six Years after Chloroquine Withdrawal. Salissou et al. Malar Res Treat 2014;2014:614190
citation	Low prevalence of the molecular markers of Plasmodium falciparum resistance to chloroquine and sulphadoxine/pyrimethamine in asymptomatic children in Northern Benin. Ogouy&#xe8;mi-Hounto et al. Malar J 2013 Nov 13;12:413	Low prevalence of the molecular markers of Plasmodium falciparum resistance to chloroquine and sulphadoxine/pyrimethamine in asymptomatic children in Northern Benin. Ogouy&#xe8;mi-Hounto et al. Malar J 2013 Nov 13;12:413
citation	Malaria in the Nuba Mountains of Sudan: baseline genotypic resistance and efficacy of the artesunate plus sulfadoxine-pyrimethamine and artesunate plus amodiaquine combinations. Hamour et al. Trans R Soc Trop Med Hyg 2005;99(7):548-54	Malaria in the Nuba Mountains of Sudan: baseline genotypic resistance and efficacy of the artesunate plus sulfadoxine-pyrimethamine and artesunate plus amodiaquine combinations. Hamour et al. Trans R Soc Trop Med Hyg 2005;99(7):548-54
citation	Malaria in urban, semi-urban and rural areas of southern of Gabon: comparison of the Pfmdr 1 and Pfcrt genotypes from symptomatic children. Maghendji-Nzondo et al. Malar J 2016 Aug 18;15(1):420	Malaria in urban, semi-urban and rural areas of southern of Gabon: comparison of the Pfmdr 1 and Pfcrt genotypes from symptomatic children. Maghendji-Nzondo et al. Malar J 2016 Aug 18;15(1):420
citation	Malaria in Venezuela: changes in the complexity of infection reflects the increment in transmission intensity. Pacheco et al. Malar J 2020 May 07;19(1):176	Malaria in Venezuela: changes in the complexity of infection reflects the increment in transmission intensity. Pacheco et al. Malar J 2020 May 07;19(1):176
citation	Malaria prevalence in Nias District, North Sumatra Province, Indonesia. Syafruddin et al. Malar J 2007 Aug 30;6:116	Malaria prevalence in Nias District, North Sumatra Province, Indonesia. Syafruddin et al. Malar J 2007 Aug 30;6:116
citation	Malaria transmission intensity and the rate of spread of chloroquine resistant Plasmodium falciparum: Why have theoretical models generated conflicting results? Talisuna et al. Infect Genet Evol 2006;6(3):241-8	Malaria transmission intensity and the rate of spread of chloroquine resistant Plasmodium falciparum: Why have theoretical models generated conflicting results? Talisuna et al. Infect Genet Evol 2006;6(3):241-8
citation	Marked differences in the prevalence of chloroquine resistance between urban and rural communities in Burkina Faso. Meissner et al. Acta Trop 2008;105(1):81-6	Marked differences in the prevalence of chloroquine resistance between urban and rural communities in Burkina Faso. Meissner et al. Acta Trop 2008;105(1):81-6
citation	Markers of anti-malarial drug resistance in Plasmodium falciparum isolates from Swaziland: identification of pfmdr1-86F in natural parasite isolates. Dlamini et al. Malar J 2010 Mar 03;9:68	Markers of anti-malarial drug resistance in Plasmodium falciparum isolates from Swaziland: identification of pfmdr1-86F in natural parasite isolates. Dlamini et al. Malar J 2010 Mar 03;9:68
citation	Measuring the impact of seasonal malaria chemoprevention as part of routine malaria control in Kita, Mali. Diawara et al. Malar J 2017 Aug 10;16(1):325	Measuring the impact of seasonal malaria chemoprevention as part of routine malaria control in Kita, Mali. Diawara et al. Malar J 2017 Aug 10;16(1):325
citation	Mefloquine resistance in Plasmodium falciparum and increased pfmdr1 gene copy number. Price et al. Lancet 152887422004;364(9432):438-447	Mefloquine resistance in Plasmodium falciparum and increased pfmdr1 gene copy number. Price et al. Lancet 152887422004;364(9432):438-447
citation	Microsatellite polymorphism within pfcrt provides evidence of continuing evolution of chloroquine-resistant alleles in Papua New Guinea. DaRe et al. Malar J 2007 Mar 21;6:34	Microsatellite polymorphism within pfcrt provides evidence of continuing evolution of chloroquine-resistant alleles in Papua New Guinea. DaRe et al. Malar J 2007 Mar 21;6:34
citation	Minority-variant pfcrt K76T mutations and chloroquine resistance, Malawi. Juliano et al. Emerg Infect Dis 2007;13(6):872-7	Minority-variant pfcrt K76T mutations and chloroquine resistance, Malawi. Juliano et al. Emerg Infect Dis 2007;13(6):872-7
citation	Modulation of in vitro antimalarial responses by polymorphisms in Plasmodium falciparum ABC transporters (pfmdr1 and pfmdr5). Gendrot et al. Acta Trop 2019;196:126-134	Modulation of in vitro antimalarial responses by polymorphisms in Plasmodium falciparum ABC transporters (pfmdr1 and pfmdr5). Gendrot et al. Acta Trop 2019;196:126-134
citation	Molecular analysis demonstrates high prevalence of chloroquine resistance but no evidence of artemisinin resistance in Plasmodium falciparum in the Chittagong Hill Tracts of Bangladesh. Alam et al. Malar J 2017 Aug 15;16(1):335	Molecular analysis demonstrates high prevalence of chloroquine resistance but no evidence of artemisinin resistance in Plasmodium falciparum in the Chittagong Hill Tracts of Bangladesh. Alam et al. Malar J 2017 Aug 15;16(1):335
citation	Molecular analysis of chloroquine resistance in Plasmodium falciparum in Yunnan Province, China. Yang et al. Trop Med Int Health 2007;12(9):1051-60	Molecular analysis of chloroquine resistance in Plasmodium falciparum in Yunnan Province, China. Yang et al. Trop Med Int Health 2007;12(9):1051-60
citation	Molecular analysis of markers associated with chloroquine and sulfadoxine/pyrimethamine resistance in Plasmodium falciparum malaria parasites from southeastern C&#xf4;te-d'Ivoire by the time of Artemisinin-based Combination Therapy adoption in 2005. Ako et al. Infect Drug Resist 2012;5:113-20	Molecular analysis of markers associated with chloroquine and sulfadoxine/pyrimethamine resistance in Plasmodium falciparum malaria parasites from southeastern C&#xf4;te-d'Ivoire by the time of Artemisinin-based Combination Therapy adoption in 2005. Ako et al. Infect Drug Resist 2012;5:113-20
citation	Molecular analysis of pfatp6 and pfmdr1 polymorphisms and their association with in vitro sensitivity in Plasmodium falciparum isolates from the Thai-Myanmar border. Phompradit et al. Acta Trop 2011;120(1-2):130-5	Molecular analysis of pfatp6 and pfmdr1 polymorphisms and their association with in vitro sensitivity in Plasmodium falciparum isolates from the Thai-Myanmar border. Phompradit et al. Acta Trop 2011;120(1-2):130-5
citation	Molecular and pharmacological determinants of the therapeutic response to artemether-lumefantrine in multidrug-resistant Plasmodium falciparum malaria. Price et al. Clin Infect Dis 2006 Jun 01;42(11):1570-7	Molecular and pharmacological determinants of the therapeutic response to artemether-lumefantrine in multidrug-resistant Plasmodium falciparum malaria. Price et al. Clin Infect Dis 2006 Jun 01;42(11):1570-7
citation	Molecular assessment of drug resistance in Plasmodium falciparum from Bahr El Gazal province, Sudan. Anderson et al. Trop Med Int Health 2003;8(12):1068-73	Molecular assessment of drug resistance in Plasmodium falciparum from Bahr El Gazal province, Sudan. Anderson et al. Trop Med Int Health 2003;8(12):1068-73
citation	Molecular assessment of Plasmodium falciparum resistance to antimalarial drugs in China. Zhang et al. Trop Med Int Health 2009;14(10):1266-71	Molecular assessment of Plasmodium falciparum resistance to antimalarial drugs in China. Zhang et al. Trop Med Int Health 2009;14(10):1266-71
citation	Molecular assessment of Plasmodium falciparum resistance to antimalarial drugs in Papua New Guinea using an extended ligase detection reaction fluorescent microsphere assay. Wong et al. Antimicrob Agents Chemother 2011;55(2):798-805	Molecular assessment of Plasmodium falciparum resistance to antimalarial drugs in Papua New Guinea using an extended ligase detection reaction fluorescent microsphere assay. Wong et al. Antimicrob Agents Chemother 2011;55(2):798-805
citation	Molecular characterisation of drug-resistant Plasmodium falciparum from Thailand. Lopes et al. Malar J 2002 Oct 14;1:12	Molecular characterisation of drug-resistant Plasmodium falciparum from Thailand. Lopes et al. Malar J 2002 Oct 14;1:12
citation	Molecular diagnosis of resistance to antimalarial drugs during epidemics and in war zones. Djimd&#xe9; et al. J Infect Dis 2004 Aug 15;190(4):853-5	Molecular diagnosis of resistance to antimalarial drugs during epidemics and in war zones. Djimd&#xe9; et al. J Infect Dis 2004 Aug 15;190(4):853-5
citation	Molecular epidemiology of drug resistance markers of Plasmodium falciparum in Yunnan Province, China. Huang et al. Malar J 2012 Jul 28;11:243	Molecular epidemiology of drug resistance markers of Plasmodium falciparum in Yunnan Province, China. Huang et al. Malar J 2012 Jul 28;11:243
citation	Molecular epidemiology of drug resistance markers of Plasmodium falciparum malaria in Thailand. Congpuong et al. Trop Med Int Health 2005;10(8):717-22	Molecular epidemiology of drug resistance markers of Plasmodium falciparum malaria in Thailand. Congpuong et al. Trop Med Int Health 2005;10(8):717-22
citation	Molecular epidemiology of drug-resistant malaria in western Kenya highlands. Zhong et al. BMC Infect Dis 2008 Jul 31;8:105	Molecular epidemiology of drug-resistant malaria in western Kenya highlands. Zhong et al. BMC Infect Dis 2008 Jul 31;8:105
citation	Molecular epidemiology of drug-resistant Plasmodium falciparum in Benguela province, Angola. Foumane Ngane et al. Malar J 2015 Mar 14;14:113	Molecular epidemiology of drug-resistant Plasmodium falciparum in Benguela province, Angola. Foumane Ngane et al. Malar J 2015 Mar 14;14:113
citation	[Molecular epidemiology of imported malaria in Italy: the use of genetic markers and in vitro sensitivity test in a study of chloroquine resistance in Plasmodium falciparum]. Menegon et al. Ann Ist Super Sanita 2006;42(2):203-10	[Molecular epidemiology of imported malaria in Italy: the use of genetic markers and in vitro sensitivity test in a study of chloroquine resistance in Plasmodium falciparum]. Menegon et al. Ann Ist Super Sanita 2006;42(2):203-10
citation	Molecular epidemiology of malaria in Cameroon. X. Evaluation of PFMDR1 mutations as genetic markers for resistance to amino alcohols and artemisinin derivatives. Basco et al. Am J Trop Med Hyg 2002;66(6):667-71	Molecular epidemiology of malaria in Cameroon. X. Evaluation of PFMDR1 mutations as genetic markers for resistance to amino alcohols and artemisinin derivatives. Basco et al. Am J Trop Med Hyg 2002;66(6):667-71
citation	Molecular epidemiology of malaria in Cameroon. XIII. Analysis of pfcrt mutations and in vitro chloroquine resistance. Basco et al. Am J Trop Med Hyg 2002;67(4):388-91	Molecular epidemiology of malaria in Cameroon. XIII. Analysis of pfcrt mutations and in vitro chloroquine resistance. Basco et al. Am J Trop Med Hyg 2002;67(4):388-91
citation	Molecular epidemiology of malaria in Cameroon. XII. In vitro drug assays and molecular surveillance of chloroquine and proguanil resistance. Basco et al. Am J Trop Med Hyg 2002;67(4):383-7	Molecular epidemiology of malaria in Cameroon. XII. In vitro drug assays and molecular surveillance of chloroquine and proguanil resistance. Basco et al. Am J Trop Med Hyg 2002;67(4):383-7
citation	Molecular Epidemiology of Plasmodium falciparum Malaria Outbreak, Tumbes, Peru, 2010-2012. Baldeviano et al. Emerg Infect Dis 2015;21(5):797-803	Molecular Epidemiology of Plasmodium falciparum Malaria Outbreak, Tumbes, Peru, 2010-2012. Baldeviano et al. Emerg Infect Dis 2015;21(5):797-803
citation	Molecular epidemiology of Plasmodium falciparum resistance to antimalarial drugs in Indonesia. Syafruddin et al. Am J Trop Med Hyg 2005;72(2):174-81	Molecular epidemiology of Plasmodium falciparum resistance to antimalarial drugs in Indonesia. Syafruddin et al. Am J Trop Med Hyg 2005;72(2):174-81
citation	Molecular Evidence for Plasmodium falciparum Resistance to Sulfadoxine-Pyrimethamine but Absence of K13 Mutations in Mangaluru, Southwestern India. Wedam et al. Am J Trop Med Hyg 2018;99(6):1508-1510	Molecular Evidence for Plasmodium falciparum Resistance to Sulfadoxine-Pyrimethamine but Absence of K13 Mutations in Mangaluru, Southwestern India. Wedam et al. Am J Trop Med Hyg 2018;99(6):1508-1510
citation	Molecular evidence of increased resistance to anti-folate drugs in Plasmodium falciparum in North-East India: a signal for potential failure of artemisinin plus sulphadoxine-pyrimethamine combination therapy. Mohapatra et al. PLoS One 2014;9(9):e105562	Molecular evidence of increased resistance to anti-folate drugs in Plasmodium falciparum in North-East India: a signal for potential failure of artemisinin plus sulphadoxine-pyrimethamine combination therapy. Mohapatra et al. PLoS One 2014;9(9):e105562
citation	Molecular identification and anti-malarial drug resistance profile of Plasmodium falciparum from patients attending Kisoro Hospital, southwestern Uganda. Manirakiza et al. Malar J 2022 Jan 15;21(1):21	Molecular identification and anti-malarial drug resistance profile of Plasmodium falciparum from patients attending Kisoro Hospital, southwestern Uganda. Manirakiza et al. Malar J 2022 Jan 15;21(1):21
citation	Molecular investigation of the Pfmdr1 gene of Plasmodium falciparum isolates in Henan Province imported from Africa. Yang et al. Parasitology 2019;146(3):372-379	Molecular investigation of the Pfmdr1 gene of Plasmodium falciparum isolates in Henan Province imported from Africa. Yang et al. Parasitology 2019;146(3):372-379
citation	Molecular markers associated with resistance to commonly used antimalarial drugs among Plasmodium falciparum isolates from a malaria-endemic area in Taiz governorate-Yemen during the transmission season. Alareqi et al. Acta Trop 2016;162:174-179	Molecular markers associated with resistance to commonly used antimalarial drugs among Plasmodium falciparum isolates from a malaria-endemic area in Taiz governorate-Yemen during the transmission season. Alareqi et al. Acta Trop 2016;162:174-179
citation	Molecular markers for artemisinin and partner drug resistance in natural Plasmodium falciparum populations following increased insecticide treated net coverage along the slope of mount Cameroon: cross-sectional study. Apinjoh et al. Infect Dis Poverty 2017 Nov 06;6(1):136	Molecular markers for artemisinin and partner drug resistance in natural Plasmodium falciparum populations following increased insecticide treated net coverage along the slope of mount Cameroon: cross-sectional study. Apinjoh et al. Infect Dis Poverty 2017 Nov 06;6(1):136
citation	Molecular markers for chloroquine-resistant Plasmodium falciparum malaria in Thailand and Laos. Labb&#xe9; et al. Ann Trop Med Parasitol 2001;95(8):781-8	Molecular markers for chloroquine-resistant Plasmodium falciparum malaria in Thailand and Laos. Labb&#xe9; et al. Ann Trop Med Parasitol 2001;95(8):781-8
citation	Molecular markers in plasmodium falciparum linked to resistance to anti-malarial drugs in samples imported from Africa over an eight-year period (2002-2010): impact of the introduction of artemisinin combination therapy. Amor et al. Malar J 2012 Mar 30;11:100	Molecular markers in plasmodium falciparum linked to resistance to anti-malarial drugs in samples imported from Africa over an eight-year period (2002-2010): impact of the introduction of artemisinin combination therapy. Amor et al. Malar J 2012 Mar 30;11:100
citation	Molecular markers of anti-malarial drug resistance in Lahj Governorate, Yemen: baseline data and implications. Mubjer et al. Malar J 2011 Aug 21;10:245	Molecular markers of anti-malarial drug resistance in Lahj Governorate, Yemen: baseline data and implications. Mubjer et al. Malar J 2011 Aug 21;10:245
citation	Molecular markers of anti-malarial drug resistance in southwest Ethiopia over time: regional surveillance from 2006 to 2013. Heuchert et al. Malar J 2015 May 19;14:208	Molecular markers of anti-malarial drug resistance in southwest Ethiopia over time: regional surveillance from 2006 to 2013. Heuchert et al. Malar J 2015 May 19;14:208
citation	Molecular Markers of Plasmodium falciparum Drug Resistance in Parasitemic Pregnant Women in the Middle Forest Belt of Ghana. Osarfo et al. Am J Trop Med Hyg 2018;98(6):1714-1717	Molecular Markers of Plasmodium falciparum Drug Resistance in Parasitemic Pregnant Women in the Middle Forest Belt of Ghana. Osarfo et al. Am J Trop Med Hyg 2018;98(6):1714-1717
citation	Molecular markers of Plasmodium falciparum drug resistance in southern highland Rwanda. Zeile et al. Acta Trop 2012;121(1):50-4	Molecular markers of Plasmodium falciparum drug resistance in southern highland Rwanda. Zeile et al. Acta Trop 2012;121(1):50-4
citation	Molecular markers of resistance to amodiaquine plus sulfadoxine-pyrimethamine in an area with seasonal malaria chemoprevention in south central Niger. Grais et al. Malar J 2018 Feb 27;17(1):98	Molecular markers of resistance to amodiaquine plus sulfadoxine-pyrimethamine in an area with seasonal malaria chemoprevention in south central Niger. Grais et al. Malar J 2018 Feb 27;17(1):98
