variable	variable2	values	mappedTerm
fp_desired_mtng4	groupanc_followup::fp_desired_mtng4	1	Yes
fp_desired_mtng4	groupanc_followup::fp_desired_mtng4	3	N/A
fp_desired_mtng5	groupanc_followup::fp_desired_mtng5	0	No
fp_desired_mtng5	groupanc_followup::fp_desired_mtng5	1	Yes
fp_desired_mtng5	groupanc_followup::fp_desired_mtng5	3	N/A
chose_method_g4	    groupanc_followup::chose_method_g4	 0	No
chose_method_g4	    groupanc_followup::chose_method_g4	 1	Yes
g4_desired_method	groupanc_followup::g4_desired_method	1	Injectable
g4_desired_method	groupanc_followup::g4_desired_method	2	Implants
g4_desired_method	groupanc_followup::g4_desired_method	3	Withdrawal
g4_desired_method	groupanc_followup::g4_desired_method	4	Condoms
g4_desired_method	groupanc_followup::g4_desired_method	5	Pill/Oral contraceptives
g4_desired_method	groupanc_followup::g4_desired_method	6	IUD
g4_desired_method	groupanc_followup::g4_desired_method	8	Sterilization
g4_desired_method	groupanc_followup::g4_desired_method	9	Standard days or rhythm method
g4_desired_method	groupanc_followup::g4_desired_method	10	Other
g4_desired_method	groupanc_followup::g4_desired_method	11	LAM
chose_method_g5	   groupanc_followup::chose_method_g5	0	No
chose_method_g5	   groupanc_followup::chose_method_g5	1	Yes
g5_desired_method	groupanc_followup::g5_desired_method	1	Injectable
g5_desired_method	groupanc_followup::g5_desired_method	2	Implants
g5_desired_method	groupanc_followup::g5_desired_method	3	Withdrawal
g5_desired_method	groupanc_followup::g5_desired_method	4	Condoms
g5_desired_method	groupanc_followup::g5_desired_method	5	Pill/Oral contraceptives
g5_desired_method	groupanc_followup::g5_desired_method	6	IUD
g5_desired_method	groupanc_followup::g5_desired_method	8	Sterilization
g5_desired_method	groupanc_followup::g5_desired_method	9	Standard days or rhythm method
g5_desired_method	groupanc_followup::g5_desired_method	10	Other
g5_desired_method	groupanc_followup::g5_desired_method	11	LAM
lam_chosen	groupanc_followup::lam_chosen	0	No
lam_chosen	groupanc_followup::lam_chosen	1	Yes
lam_chosen	groupanc_followup::lam_chosen	3	N/A
transition_method	groupanc_followup::transition_method	1	Injectable
transition_method	groupanc_followup::transition_method	2	Implants
transition_method	groupanc_followup::transition_method	5	Pill/Oral contraceptives
transition_method	groupanc_followup::transition_method	6	IUD
transition_method	groupanc_followup::transition_method	10	Other
data_extraction_complete	groupanc_followup::data_extraction_complete	0	Incomplete
data_extraction_complete	groupanc_followup::data_extraction_complete	1	Unverified
data_extraction_complete	groupanc_followup::data_extraction_complete	2	Complete
birth_classification	groupanc_followup::birth_classification	1	Live birth
birth_classification	groupanc_followup::birth_classification	2	Still birth
birth_classification	groupanc_followup::birth_classification	3	Miscarriage
know_due_date	groupanc_followup::know_due_date	1	Yes
know_due_date	groupanc_followup::know_due_date	2	No
know_due_date	groupanc_followup::know_due_date	3	Not sure
know_due_date_how	groupanc_followup::know_due_date_how	1	Provider told me
know_due_date_how	groupanc_followup::know_due_date_how	2	Other
baby_premature	groupanc_followup::baby_premature	1	Yes
baby_premature	groupanc_followup::baby_premature	2	No
baby_premature	groupanc_followup::baby_premature	3	Not sure
baby_alive	groupanc_followup::baby_alive	1	Yes
baby_alive	groupanc_followup::baby_alive	2	No
consent_to_continue	groupanc_followup::consent_to_continue	1	Yes
consent_to_continue	groupanc_followup::consent_to_continue	2	No
danger_signs___1	groupanc_followup::danger_signs___1	0	Unchecked
danger_signs___1	groupanc_followup::danger_signs___1	1	Checked
danger_signs___2	groupanc_followup::danger_signs___2	0	Unchecked
danger_signs___2	groupanc_followup::danger_signs___2	1	Checked
danger_signs___3	groupanc_followup::danger_signs___3	0	Unchecked
danger_signs___3	groupanc_followup::danger_signs___3	1	Checked
danger_signs___4	groupanc_followup::danger_signs___4	0	Unchecked
danger_signs___4	groupanc_followup::danger_signs___4	1	Checked
danger_signs___5	groupanc_followup::danger_signs___5	0	Unchecked
danger_signs___5	groupanc_followup::danger_signs___5	1	Checked
danger_signs___6	groupanc_followup::danger_signs___6	0	Unchecked
danger_signs___6	groupanc_followup::danger_signs___6	1	Checked
danger_signs___7	groupanc_followup::danger_signs___7	0	Unchecked
danger_signs___7	groupanc_followup::danger_signs___7	1	Checked
danger_signs___8	groupanc_followup::danger_signs___8	0	Unchecked
danger_signs___8	groupanc_followup::danger_signs___8	1	Checked
danger_signs___9	groupanc_followup::danger_signs___9	0	Unchecked
danger_signs___9	groupanc_followup::danger_signs___9	1	Checked
danger_signs___10	groupanc_followup::danger_signs___10	0	Unchecked
danger_signs___10	groupanc_followup::danger_signs___10	1	Checked
danger_signs___11	groupanc_followup::danger_signs___11	0	Unchecked
danger_signs___11	groupanc_followup::danger_signs___11	1	Checked
danger_signs___12	groupanc_followup::danger_signs___12	0	Unchecked
danger_signs___12	groupanc_followup::danger_signs___12	1	Checked
danger_signs___13	groupanc_followup::danger_signs___13	0	Unchecked
danger_signs___13	groupanc_followup::danger_signs___13	1	Checked
danger_signs___14	groupanc_followup::danger_signs___14	0	Unchecked
danger_signs___14	groupanc_followup::danger_signs___14	1	Checked
danger_signs___15	groupanc_followup::danger_signs___15	0	Unchecked
danger_signs___15	groupanc_followup::danger_signs___15	1	Checked
asked_if_had_pain	groupanc_followup::asked_if_had_pain	1	Yes
asked_if_had_pain	groupanc_followup::asked_if_had_pain	2	No
asked_if_had_pain	groupanc_followup::asked_if_had_pain	3	Not sure
asked_if_had_fever	groupanc_followup::asked_if_had_fever	1	Yes
asked_if_had_fever	groupanc_followup::asked_if_had_fever	2	No
asked_if_had_fever	groupanc_followup::asked_if_had_fever	3	Not sure
asked_if_had_bleeding	groupanc_followup::asked_if_had_bleeding	1	Yes
asked_if_had_bleeding	groupanc_followup::asked_if_had_bleeding	2	No
asked_if_had_bleeding	groupanc_followup::asked_if_had_bleeding	3	Not sure
asked_if_had_leakage	groupanc_followup::asked_if_had_leakage	1	Yes
asked_if_had_leakage	groupanc_followup::asked_if_had_leakage	2	No
asked_if_had_leakage	groupanc_followup::asked_if_had_leakage	3	Not sure
no_fetal_movement	groupanc_followup::no_fetal_movement	1	Yes
no_fetal_movement	groupanc_followup::no_fetal_movement	2	No
no_fetal_movement	groupanc_followup::no_fetal_movement	3	Not sure
have_high_blood_pressure	groupanc_followup::have_high_blood_pressure	1	Yes
have_high_blood_pressure	groupanc_followup::have_high_blood_pressure	2	No
have_high_blood_pressure	groupanc_followup::have_high_blood_pressure	3	Not sure
have_high_bp_before_preg	groupanc_followup::have_high_bp_before_preg	1	Yes
have_high_bp_before_preg	groupanc_followup::have_high_bp_before_preg	2	No
have_high_bp_before_preg	groupanc_followup::have_high_bp_before_preg	3	Not sure
attend_anc_dueto_hbp	groupanc_followup::attend_anc_dueto_hbp	1	Yes
attend_anc_dueto_hbp	groupanc_followup::attend_anc_dueto_hbp	2	No
attend_anc_dueto_hbp	groupanc_followup::attend_anc_dueto_hbp	3	Not sure
take_hbp_medication	groupanc_followup::take_hbp_medication	1	Yes
take_hbp_medication	groupanc_followup::take_hbp_medication	2	No 
take_hbp_medication	groupanc_followup::take_hbp_medication	3	Not sure
receive_care_dueto_hbp	groupanc_followup::receive_care_dueto_hbp	1	Yes
receive_care_dueto_hbp	groupanc_followup::receive_care_dueto_hbp	2	No
have_severe_headache	groupanc_followup::have_severe_headache	1	Yes
have_severe_headache	groupanc_followup::have_severe_headache	2	No
sought_help_headache	groupanc_followup::sought_help_headache	1	Yes
sought_help_headache	groupanc_followup::sought_help_headache	2	No
where_sought_help_headache	groupanc_followup::where_sought_help_headache	1	Dispensary/health center/clinic (Primary)
where_sought_help_headache	groupanc_followup::where_sought_help_headache	2	Hospital (Secondary/Tertiary)
where_sought_help_headache	groupanc_followup::where_sought_help_headache	3	Chemist/Pharmacy
where_sought_help_headache	groupanc_followup::where_sought_help_headache	4	Community health worker/volunteer
where_sought_help_headache	groupanc_followup::where_sought_help_headache	6	Friend/family/neighbor
where_sought_help_headache	groupanc_followup::where_sought_help_headache	7	Traditional healer/faith healer
where_sought_help_headache	groupanc_followup::where_sought_help_headache	8	Other
had_vaginal_bleeding	groupanc_followup::had_vaginal_bleeding	1	Yes
had_vaginal_bleeding	groupanc_followup::had_vaginal_bleeding	2	No
bleeding_sought_help	groupanc_followup::bleeding_sought_help	1	Yes
bleeding_sought_help	groupanc_followup::bleeding_sought_help	2	No
where_sought_help_bleeding	groupanc_followup::where_sought_help_bleeding	1	Dispensary/health center/clinic (Primary)
where_sought_help_bleeding	groupanc_followup::where_sought_help_bleeding	2	Hospital (Secondary/Tertiary)
where_sought_help_bleeding	groupanc_followup::where_sought_help_bleeding	3	Chemist/Pharmacy
where_sought_help_bleeding	groupanc_followup::where_sought_help_bleeding	4	Community health worker/volunteer
where_sought_help_bleeding	groupanc_followup::where_sought_help_bleeding	5	Non CHW TBA
where_sought_help_bleeding	groupanc_followup::where_sought_help_bleeding	6	Friend/family/neighbor
where_sought_help_bleeding	groupanc_followup::where_sought_help_bleeding	8	Other
had_painful_contractions	groupanc_followup::had_painful_contractions	1	Yes
had_painful_contractions	groupanc_followup::had_painful_contractions	2	No
sought_help_contractions	groupanc_followup::sought_help_contractions	1	Yes
sought_help_contractions	groupanc_followup::sought_help_contractions	2	No
where_got_help_contractions	groupanc_followup::where_got_help_contractions	1	Dispensary/health center/clinic (Primary)
where_got_help_contractions	groupanc_followup::where_got_help_contractions	2	Hospital (Secondary/Tertiary)
where_got_help_contractions	groupanc_followup::where_got_help_contractions	3	Chemist/Pharmacy
where_got_help_contractions	groupanc_followup::where_got_help_contractions	4	Community health worker/volunteer
where_got_help_contractions	groupanc_followup::where_got_help_contractions	5	Non CHW TBA
where_got_help_contractions	groupanc_followup::where_got_help_contractions	6	Friend/family/neighbor
where_got_help_contractions	groupanc_followup::where_got_help_contractions	7	Traditional healer/faith healer
where_got_help_contractions	groupanc_followup::where_got_help_contractions	8	Other
had_fever	groupanc_followup::had_fever	1	Yes
had_fever	groupanc_followup::had_fever	2	No
sought_help_fever	groupanc_followup::sought_help_fever	1	Yes
sought_help_fever	groupanc_followup::sought_help_fever	2	No
where_sought_help_fever	groupanc_followup::where_sought_help_fever	1	Dispensary/health center/clinic (Primary)
where_sought_help_fever	groupanc_followup::where_sought_help_fever	2	Hospital (Secondary/Tertiary)
where_sought_help_fever	groupanc_followup::where_sought_help_fever	3	Chemist/Pharmacy
where_sought_help_fever	groupanc_followup::where_sought_help_fever	4	Community health worker/volunteer
where_sought_help_fever	groupanc_followup::where_sought_help_fever	5	Non CHW TBA
where_sought_help_fever	groupanc_followup::where_sought_help_fever	6	Friend/family/neighbor
where_sought_help_fever	groupanc_followup::where_sought_help_fever	7	Traditional healer/faith healer
where_sought_help_fever	groupanc_followup::where_sought_help_fever	8	Other
where_sought_help_problems	groupanc_followup::where_sought_help_problems	1	Dispensary/health center/clinic (Primary)
where_sought_help_problems	groupanc_followup::where_sought_help_problems	2	Hospital (Secondary/Tertiary)
where_sought_help_problems	groupanc_followup::where_sought_help_problems	3	Chemist/Pharmacy
where_sought_help_problems	groupanc_followup::where_sought_help_problems	4	Community health worker/volunteer
where_sought_help_problems	groupanc_followup::where_sought_help_problems	5	Non CHW TBA
where_sought_help_problems	groupanc_followup::where_sought_help_problems	6	Friend/family/neighbor
where_sought_help_problems	groupanc_followup::where_sought_help_problems	7	Traditional healer/faith healer
where_sought_help_problems	groupanc_followup::where_sought_help_problems	8	Other
talk_options_for_fp	groupanc_followup::talk_options_for_fp	1	Yes
talk_options_for_fp	groupanc_followup::talk_options_for_fp	2	No
talk_options_for_fp	groupanc_followup::talk_options_for_fp	3	Not sure
talk_breastfeeding	groupanc_followup::talk_breastfeeding	1	Yes
talk_breastfeeding	groupanc_followup::talk_breastfeeding	2	No
talk_breastfeeding	groupanc_followup::talk_breastfeeding	3	Not sure
talk_begin_breastfeeding	groupanc_followup::talk_begin_breastfeeding	1	Yes
talk_begin_breastfeeding	groupanc_followup::talk_begin_breastfeeding	2	No
talk_begin_breastfeeding	groupanc_followup::talk_begin_breastfeeding	3	Not sure
talk_danger_signs	groupanc_followup::talk_danger_signs	1	Yes
talk_danger_signs	groupanc_followup::talk_danger_signs	2	No
talk_danger_signs	groupanc_followup::talk_danger_signs	3	Not sure
talk_return_to_clinic	groupanc_followup::talk_return_to_clinic	1	Yes
talk_return_to_clinic	groupanc_followup::talk_return_to_clinic	2	No
talk_return_to_clinic	groupanc_followup::talk_return_to_clinic	3	Not sure
talk_eating_extra_food	groupanc_followup::talk_eating_extra_food	1	Yes
talk_eating_extra_food	groupanc_followup::talk_eating_extra_food	2	No
talk_eating_extra_food	groupanc_followup::talk_eating_extra_food	3	Not sure
talk_newborn_danger_signs	groupanc_followup::talk_newborn_danger_signs	1	Yes
talk_newborn_danger_signs	groupanc_followup::talk_newborn_danger_signs	2	No
talk_newborn_danger_signs	groupanc_followup::talk_newborn_danger_signs	3	Not sure
talk_prevent_sti	groupanc_followup::talk_prevent_sti	1	Yes
talk_prevent_sti	groupanc_followup::talk_prevent_sti	2	No
talk_prevent_sti	groupanc_followup::talk_prevent_sti	3	Not sure
talk_sleeping_under_net	groupanc_followup::talk_sleeping_under_net	1	Yes
talk_sleeping_under_net	groupanc_followup::talk_sleeping_under_net	2	No
talk_sleeping_under_net	groupanc_followup::talk_sleeping_under_net	3	Not sure
talk_taking_iron_folic	groupanc_followup::talk_taking_iron_folic	1	Yes
talk_taking_iron_folic	groupanc_followup::talk_taking_iron_folic	2	No
talk_taking_iron_folic	groupanc_followup::talk_taking_iron_folic	3	Not sure
talk_birth_plan	groupanc_followup::talk_birth_plan	1	Yes
talk_birth_plan	groupanc_followup::talk_birth_plan	2	No
talk_birth_plan	groupanc_followup::talk_birth_plan	3	Not sure
birth_spacing	groupanc_followup::birth_spacing	1	Yes
birth_spacing	groupanc_followup::birth_spacing	2	No
birth_spacing	groupanc_followup::birth_spacing	3	Not sure
advtg_birth_spacing___1	groupanc_followup::advtg_birth_spacing___1	0	Unchecked
advtg_birth_spacing___1	groupanc_followup::advtg_birth_spacing___1	1	Checked
advtg_birth_spacing___2	groupanc_followup::advtg_birth_spacing___2	0	Unchecked
advtg_birth_spacing___2	groupanc_followup::advtg_birth_spacing___2	1	Checked
advtg_birth_spacing___3	groupanc_followup::advtg_birth_spacing___3	0	Unchecked
advtg_birth_spacing___3	groupanc_followup::advtg_birth_spacing___3	1	Checked
advtg_birth_spacing___4	groupanc_followup::advtg_birth_spacing___4	0	Unchecked
advtg_birth_spacing___4	groupanc_followup::advtg_birth_spacing___4	1	Checked
advtg_birth_spacing___5	groupanc_followup::advtg_birth_spacing___5	0	Unchecked
advtg_birth_spacing___5	groupanc_followup::advtg_birth_spacing___5	1	Checked	
when_to_first_breastfeed	groupanc_followup::when_to_first_breastfeed	1	Immediately or within 1 hour of delivery
when_to_first_breastfeed	groupanc_followup::when_to_first_breastfeed	2	After the first milk has gone  - when the true milk comes in
when_to_first_breastfeed	groupanc_followup::when_to_first_breastfeed	3	Other
ever_heard_of_lam	groupanc_followup::ever_heard_of_lam	1	Yes
ever_heard_of_lam	groupanc_followup::ever_heard_of_lam	2	No
ever_heard_of_lam	groupanc_followup::ever_heard_of_lam	3	Not sure
how_to_use_lam___1	groupanc_followup::how_to_use_lam___1	0	Unchecked
how_to_use_lam___1	groupanc_followup::how_to_use_lam___1	1	Checked
how_to_use_lam___2	groupanc_followup::how_to_use_lam___2	0	Unchecked
how_to_use_lam___2	groupanc_followup::how_to_use_lam___2	1	Checked
how_to_use_lam___3	groupanc_followup::how_to_use_lam___3	0	Unchecked
how_to_use_lam___3	groupanc_followup::how_to_use_lam___3	1	Checked
how_to_use_lam___4	groupanc_followup::how_to_use_lam___4	0	Unchecked
how_to_use_lam___4	groupanc_followup::how_to_use_lam___4	1	Checked
pregnant_before_menstrual	groupanc_followup::pregnant_before_menstrual	1	Yes
pregnant_before_menstrual	groupanc_followup::pregnant_before_menstrual	2	No
pregnant_before_menstrual	groupanc_followup::pregnant_before_menstrual	3	Don't know
fp_methods_know_of___1	groupanc_followup::fp_methods_know_of___1	0	Unchecked
fp_methods_know_of___1	groupanc_followup::fp_methods_know_of___1	1	Checked
fp_methods_know_of___2	groupanc_followup::fp_methods_know_of___2	0	Unchecked
fp_methods_know_of___2	groupanc_followup::fp_methods_know_of___2	1	Checked
fp_methods_know_of___3	groupanc_followup::fp_methods_know_of___3	0	Unchecked
fp_methods_know_of___3	groupanc_followup::fp_methods_know_of___3	1	Checked
fp_methods_know_of___4	groupanc_followup::fp_methods_know_of___4	0	Unchecked
fp_methods_know_of___4	groupanc_followup::fp_methods_know_of___4	1	Checked
fp_methods_know_of___5	groupanc_followup::fp_methods_know_of___5	0	Unchecked
fp_methods_know_of___5	groupanc_followup::fp_methods_know_of___5	1	Checked
fp_methods_know_of___6  groupanc_followup::fp_methods_know_of___6	0	Unchecked
fp_methods_know_of___6	groupanc_followup::fp_methods_know_of___6	1	Checked
fp_methods_know_of___7	groupanc_followup::fp_methods_know_of___7	0	Unchecked
fp_methods_know_of___7	groupanc_followup::fp_methods_know_of___7	1	Checked
fp_methods_know_of___8	groupanc_followup::fp_methods_know_of___8	0	Unchecked
fp_methods_know_of___8	groupanc_followup::fp_methods_know_of___8	1	Checked
fp_methods_know_of___10	groupanc_followup::fp_methods_know_of___10	0	Unchecked
fp_methods_know_of___10	groupanc_followup::fp_methods_know_of___10	1	Checked
fp_methods_know_of___11	groupanc_followup::fp_methods_know_of___11	0	Unchecked
fp_methods_know_of___11	groupanc_followup::fp_methods_know_of___11	1	Checked
fp_methods_know_of___12	groupanc_followup::fp_methods_know_of___12	0	Unchecked
fp_methods_know_of___12	groupanc_followup::fp_methods_know_of___12	1	Checked
danger_signs_for_newborn___1	groupanc_followup::danger_signs_for_newborn___1	0	Unchecked
danger_signs_for_newborn___1	groupanc_followup::danger_signs_for_newborn___1	1	Checked
danger_signs_for_newborn___2	groupanc_followup::danger_signs_for_newborn___2	0	Unchecked
danger_signs_for_newborn___2	groupanc_followup::danger_signs_for_newborn___2	1	Checked
danger_signs_for_newborn___3	groupanc_followup::danger_signs_for_newborn___3	0	Unchecked
danger_signs_for_newborn___3	groupanc_followup::danger_signs_for_newborn___3	1	Checked
danger_signs_for_newborn___4	groupanc_followup::danger_signs_for_newborn___4	0	Unchecked
danger_signs_for_newborn___4	groupanc_followup::danger_signs_for_newborn___4	1	Checked
danger_signs_for_newborn___5	groupanc_followup::danger_signs_for_newborn___5	0	Unchecked
danger_signs_for_newborn___5	groupanc_followup::danger_signs_for_newborn___5	1	Checked
danger_signs_for_newborn___6	groupanc_followup::danger_signs_for_newborn___6	0	Unchecked
danger_signs_for_newborn___6	groupanc_followup::danger_signs_for_newborn___6	1	Checked
danger_signs_for_newborn___7	groupanc_followup::danger_signs_for_newborn___7	0	Unchecked
danger_signs_for_newborn___7	groupanc_followup::danger_signs_for_newborn___7	1	Checked
danger_signs_for_newborn___8	groupanc_followup::danger_signs_for_newborn___8	0	Unchecked
danger_signs_for_newborn___8	groupanc_followup::danger_signs_for_newborn___8	1	Checked
danger_signs_for_newborn___9	groupanc_followup::danger_signs_for_newborn___9	0	Unchecked
danger_signs_for_newborn___9	groupanc_followup::danger_signs_for_newborn___9	1	Checked
danger_signs_for_newborn___10	groupanc_followup::danger_signs_for_newborn___10	0	Unchecked
danger_signs_for_newborn___10	groupanc_followup::danger_signs_for_newborn___10	1	Checked
danger_signs_for_newborn___11	groupanc_followup::danger_signs_for_newborn___11	0	Unchecked
danger_signs_for_newborn___11	groupanc_followup::danger_signs_for_newborn___11	1	Checked
keep_newborn_healthy___1	groupanc_followup::keep_newborn_healthy___1	0	Unchecked
keep_newborn_healthy___1	groupanc_followup::keep_newborn_healthy___1	1	Checked
keep_newborn_healthy___2	groupanc_followup::keep_newborn_healthy___2	0	Unchecked
keep_newborn_healthy___2	groupanc_followup::keep_newborn_healthy___2	1	Checked
keep_newborn_healthy___3	groupanc_followup::keep_newborn_healthy___3	0	Unchecked
keep_newborn_healthy___3	groupanc_followup::keep_newborn_healthy___3	1	Checked
keep_newborn_healthy___4	groupanc_followup::keep_newborn_healthy___4	0	Unchecked
keep_newborn_healthy___4	groupanc_followup::keep_newborn_healthy___4	1	Checked
keep_newborn_healthy___5	groupanc_followup::keep_newborn_healthy___5	0	Unchecked
keep_newborn_healthy___5	groupanc_followup::keep_newborn_healthy___5	1	Checked
keep_newborn_healthy___6	groupanc_followup::keep_newborn_healthy___6	0	Unchecked
keep_newborn_healthy___6	groupanc_followup::keep_newborn_healthy___6	1	Checked
keep_newborn_healthy___7	groupanc_followup::keep_newborn_healthy___7	0	Unchecked
keep_newborn_healthy___7	groupanc_followup::keep_newborn_healthy___7	1	Checked
keep_newborn_healthy___8	groupanc_followup::keep_newborn_healthy___8	0	Unchecked
keep_newborn_healthy___8	groupanc_followup::keep_newborn_healthy___8	1	Checked
keep_newborn_healthy___9	groupanc_followup::keep_newborn_healthy___9	0	Unchecked
keep_newborn_healthy___9	groupanc_followup::keep_newborn_healthy___9	1	Checked
keep_newborn_healthy___10	groupanc_followup::keep_newborn_healthy___10	0	Unchecked
keep_newborn_healthy___10	groupanc_followup::keep_newborn_healthy___10	1	Checked
given_mosquito_net	groupanc_followup::given_mosquito_net	1	Yes
given_mosquito_net	groupanc_followup::given_mosquito_net	2	No
given_mosquito_net	groupanc_followup::given_mosquito_net	3	Not sure
slept_under_net	groupanc_followup::slept_under_net	1	Yes
slept_under_net	groupanc_followup::slept_under_net	2	No
slept_under_net	groupanc_followup::slept_under_net	3	Not sure
baby_slept_under_net	groupanc_followup::baby_slept_under_net	1	Yes
baby_slept_under_net	groupanc_followup::baby_slept_under_net	2	No
baby_slept_under_net	groupanc_followup::baby_slept_under_net	3	Not sure
did_hiv_test	groupanc_followup::did_hiv_test	1	Yes
did_hiv_test	groupanc_followup::did_hiv_test	2	No
did_hiv_test	groupanc_followup::did_hiv_test	3	Not sure
know_hiv_status	groupanc_followup::know_hiv_status	1	Yes
know_hiv_status	groupanc_followup::know_hiv_status	2	No
know_hiv_status	groupanc_followup::know_hiv_status	3	Not sure
given_iron_folic	given_iron_folic	1	Yes
given_iron_folic	given_iron_folic	2	No
given_iron_folic	given_iron_folic	3	Not sure
run_outof_iron_folic	run_outof_iron_folic	1	Yes
run_outof_iron_folic	run_outof_iron_folic	2	No
run_outof_iron_folic	run_outof_iron_folic	3	Not sure
given_more_iron_folic	groupanc_followup::given_more_iron_folic	1	Yes
given_more_iron_folic	groupanc_followup::given_more_iron_folic	2	No
given_more_iron_folic	groupanc_followup::given_more_iron_folic	3	Not sure
take_iron_folic	groupanc_followup::take_iron_folic	1	Yes
take_iron_folic	groupanc_followup::take_iron_folic	2	No
take_iron_folic	groupanc_followup::take_iron_folic	3	Not sure
how_long_before_breastfed	groupanc_followup::how_long_before_breastfed	1	Not applicable; did not breastfeed
how_long_before_breastfed	groupanc_followup::how_long_before_breastfed	2	Less than one hour
how_long_before_breastfed	groupanc_followup::how_long_before_breastfed	3	Less than 24 hours
how_long_before_breastfed	groupanc_followup::how_long_before_breastfed	4	>24 hours
greeted_warmly	groupanc_followup::greeted_warmly	1	Agree
greeted_warmly	groupanc_followup::greeted_warmly	2	Disagree
greeted_warmly	groupanc_followup::greeted_warmly	3	Neither agree nor disagree
able_to_ask_questions	groupanc_followup::able_to_ask_questions	1	Agree
able_to_ask_questions	groupanc_followup::able_to_ask_questions	2	Disagree
able_to_ask_questions	groupanc_followup::able_to_ask_questions	3	Neither agree nor disagree
learn_important_info	groupanc_followup::learn_important_info	1	Agree
learn_important_info	groupanc_followup::learn_important_info	2	Disagree
learn_important_info	groupanc_followup::learn_important_info	3	Neither agree nor disagree
left_confused	groupanc_followup::left_confused	1	Agree
left_confused	groupanc_followup::left_confused	2	Disagree
left_confused	groupanc_followup::left_confused	3	Neither agree nor disagree
not_shown_respect	groupanc_followup::not_shown_respect	1	Agree
not_shown_respect	groupanc_followup::not_shown_respect	2	Disagree
not_shown_respect	groupanc_followup::not_shown_respect	3	Neither agree nor disagree
want_similar_care	groupanc_followup::want_similar_care	1	Agree
want_similar_care	groupanc_followup::want_similar_care	2	Disagree
want_similar_care	groupanc_followup::want_similar_care	3	Neither agree nor disagree
recommend_the_place	groupanc_followup::recommend_the_place	1	Agree
recommend_the_place	groupanc_followup::recommend_the_place	2	Disagree
recommend_the_place	groupanc_followup::recommend_the_place	3	Neither agree nor disagree
felt_respected	groupanc_followup::felt_respected	1	Agree
felt_respected	groupanc_followup::felt_respected	2	Disagree
felt_respected	groupanc_followup::felt_respected	3	Neither agree nor disagree
enough_time_provider	groupanc_followup::enough_time_provider	1	Agree
enough_time_provider	groupanc_followup::enough_time_provider	2	Disagree
enough_time_provider	groupanc_followup::enough_time_provider	3	Neither agree nor disagree
satisfied_with_care	groupanc_followup::satisfied_with_care	1	Agree
satisfied_with_care	groupanc_followup::satisfied_with_care	2	Disagree
satisfied_with_care	groupanc_followup::satisfied_with_care	3	Neither agree nor disagree
group_or_individual	groupanc_followup::group_or_individual	1	Individual care
group_or_individual	groupanc_followup::group_or_individual	2	Group care
was_comfortable	groupanc_followup::was_comfortable	1	Agree
was_comfortable	groupanc_followup::was_comfortable	2	Disagree
was_comfortable	groupanc_followup::was_comfortable	3	Neither agree nor disagree
worried_about_privacy	groupanc_followup::worried_about_privacy	1	Agree
worried_about_privacy	groupanc_followup::worried_about_privacy	2	Disagree
worried_about_privacy	groupanc_followup::worried_about_privacy	3	Neither agree nor disagree
part_of_group	groupanc_followup::part_of_group	1	Agree
part_of_group	groupanc_followup::part_of_group	2	Disagree
part_of_group	groupanc_followup::part_of_group	3	Neither agree nor disagree
shared_thought_talking	groupanc_followup::shared_thought_talking	1	Agree
shared_thought_talking	groupanc_followup::shared_thought_talking	2	Disagree
shared_thought_talking	groupanc_followup::shared_thought_talking	3	Neither agree nor disagree
difficult_to_ask_qstns	groupanc_followup::difficult_to_ask_qstns	1	Agree
difficult_to_ask_qstns	groupanc_followup::difficult_to_ask_qstns	2	Disagree
difficult_to_ask_qstns	groupanc_followup::difficult_to_ask_qstns	3	Neither agree nor disagree
women_listened_to_me	groupanc_followup::women_listened_to_me	1	Agree
women_listened_to_me	groupanc_followup::women_listened_to_me	2	Disagree
women_listened_to_me	groupanc_followup::women_listened_to_me	3	Neither agree nor disagree
spent_good_time_talking	groupanc_followup::spent_good_time_talking	1	Agree
spent_good_time_talking	groupanc_followup::spent_good_time_talking	2	Disagree
spent_good_time_talking	groupanc_followup::spent_good_time_talking	3	Neither agree nor disagree
talked_too_much	groupanc_followup::talked_too_much	1	Agree
talked_too_much	groupanc_followup::talked_too_much	2	Disagree
talked_too_much	groupanc_followup::talked_too_much	3	Neither agree nor disagree
all_women_talked	groupanc_followup::all_women_talked	1	Agree
all_women_talked	groupanc_followup::all_women_talked	2	Disagree
all_women_talked	groupanc_followup::all_women_talked	3	Neither agree nor disagree
group_leader_answd_qstns	groupanc_followup::group_leader_answd_qstns	1	Agree
group_leader_answd_qstns	groupanc_followup::group_leader_answd_qstns	2	Disagree
group_leader_answd_qstns	groupanc_followup::group_leader_answd_qstns	3	Neither agree nor disagree
changed_my_thinking	groupanc_followup::changed_my_thinking	1	Agree
changed_my_thinking	groupanc_followup::changed_my_thinking	2	Disagree
changed_my_thinking	groupanc_followup::changed_my_thinking	3	Neither agree nor disagree
who_makes_health_decision	groupanc_followup::who_makes_health_decision	1	You
who_makes_health_decision	groupanc_followup::who_makes_health_decision	2	Your husband/partner
who_makes_health_decision	groupanc_followup::who_makes_health_decision	3	You and your husband/partner jointly
who_makes_health_decision	groupanc_followup::who_makes_health_decision	4	Someone else
ask_to_use_condom	groupanc_followup::ask_to_use_condom	1	Yes
