colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
7,individual_deidentified_forclinepidb::iid_combined |ravc_data_deidentified::iid_combined,individual_deidentified_forclinepidb,,Intervention ID,Intervention ID- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Intervention ID- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
33,sdss_index_deidentified_forclinepidb::region_name,sdss_index_deidentified_forclinepidb,,Region name,Region name- from EA data,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Region name- from EA data,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
41,sdss_index_deidentified_forclinepidb::secondary_case,sdss_index_deidentified_forclinepidb,,Secondary case,Secondary case?-derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Secondary case?-derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
9,sdss_index_deidentified_forclinepidb::iid_combined_c,sdss_index_deidentified_forclinepidb,,"Intervention ID, derived",Intervention ID- pulled from individual dataset if index received intervention,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Intervention ID- pulled from individual dataset if index received intervention,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
16,individual_deidentified_forclinepidb::indexcase,individual_deidentified_forclinepidb,,Is this person the index case?- from tablet,Is this person the index case?- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Is this person the index case?- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
5,individual_deidentified_forclinepidb::individual_combined,individual_deidentified_forclinepidb,,Participant ID,Individual ID,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Individual ID,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
13,individual_deidentified_forclinepidb::intarm |ravc_data_deidentified::intarm,individual_deidentified_forclinepidb,,Intervention arm,Intervention arm- derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Intervention arm- derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
12,individual_deidentified_forclinepidb::intervention,individual_deidentified_forclinepidb,,Intervention,Intervention- derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Intervention- derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
67,individual_deidentified_forclinepidb::language | ravc_data_deidentified::language,individual_deidentified_forclinepidb,,Interview language,Language of interview- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Language of interview- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
68,individual_deidentified_forclinepidb::otherlang,individual_deidentified_forclinepidb,,Interview with other language,Other language of interview- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Other language of interview- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
43,individual_deidentified_forclinepidb::reasons_ineligible_al,individual_deidentified_forclinepidb,,Reasons ineligible for AL,Reasons ineligible for AL-derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Reasons ineligible for AL-derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
26,individual_deidentified_forclinepidb::c_antimalarialmed,individual_deidentified_forclinepidb,,"Consent to treatment,  antimalarial medication",Consent to antimalarial medication,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Consent to antimalarial medication,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
25,individual_deidentified_forclinepidb::c_bloodrapidtesting,individual_deidentified_forclinepidb,,"Consent to treatment,  RDT",Consent to RDT,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Consent to RDT,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
24,individual_deidentified_forclinepidb::c_questionnaire | endline_individual_cross_sectional_forclinepidb::c_questionnaire,individual_deidentified_forclinepidb,,Consent to questionnaire,Consent to questionnaire,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Consent to questionnaire,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
66,individual_deidentified_forclinepidb::inotherlang,individual_deidentified_forclinepidb,,Consent language,Was consent conducted in language other than Silozi or English?- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Was consent conducted in language other than Silozi or English?- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
57,endline_individual_cross_sectional_forclinepidb::invite_participant,endline_individual_cross_sectional_forclinepidb,,Invited to participate,Were you invited to participate?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Were you invited to participate?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
14,individual_deidentified_forclinepidb::age | sdss_index_deidentified_forclinepidb::age | endline_individual_cross_sectional_forclinepidb::age,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/OBI_0001169,Age,Age (years),Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Age (years),,variable,,,,,Namibia_RACD_rfMDA_RAVC,http://purl.obolibrary.org/obo/UO_0000036|UO_0000036,years,,,,,,
6,endline_individual_cross_sectional_forclinepidb::birthdate,endline_individual_cross_sectional_forclinepidb,http://www.ebi.ac.uk/efo/EFO_0004950,Birth date,Birth date,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
21,individual_deidentified_forclinepidb::citizenship | endline_individual_cross_sectional_forclinepidb::citizenship,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0026001,Citizenship,Of what countries are you a citizen?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Of what countries are you a citizen?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
27,individual_deidentified_forclinepidb::citizenship_other | endline_individual_cross_sectional_forclinepidb::citizenship_other,individual_deidentified_forclinepidb,,"Citizenship, other",questionnaire0_questionnaire1_citizenship_other,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,questionnaire0_questionnaire1_citizenship_other,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
15,individual_deidentified_forclinepidb::sex |sdss_index_deidentified_forclinepidb::sex,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/PATO_0000047,Sex,Sex- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Sex- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
35,individual_deidentified_forclinepidb::sleep_net |endline_individual_cross_sectional_forclinepidb::sleep_net,individual_deidentified_forclinepidb,,Sleep in bednet,How often do you sleep under a mosquito net?-from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,How often do you sleep under a mosquito net?-from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
37,individual_deidentified_forclinepidb::slept_net_yest | endline_individual_cross_sectional_forclinepidb::slept_net_yest,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0025013,Bednet last night,Did you sleep under a mosquito net last night?- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,Did you sleep under a mosquito net last night?- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
33,individual_deidentified_forclinepidb::slept_outdoors | endline_individual_cross_sectional_forclinepidb::slept_outdoors,individual_deidentified_forclinepidb,,Sleep outdoors in the past two weeks,Have you slept outdoors in the past two weeks?- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,Have you slept outdoors in the past two weeks?- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
35,endline_individual_cross_sectional_forclinepidb::residence_length_y,endline_individual_cross_sectional_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0000377,Time living in dwelling,For how many years have you lived here?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,For how many years have you lived here?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,http://purl.obolibrary.org/obo/UO_0000036|UO_0000036,years,,,,,,
63,endline_individual_cross_sectional_forclinepidb::school,endline_individual_cross_sectional_forclinepidb,,Reside type,Lives in community or boarding school- derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,Lives in community or boarding school- derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
71,individual_deidentified_forclinepidb::sleepschool,individual_deidentified_forclinepidb,,Sleep at school,Do you sleep at your school?-from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,Do you sleep at your school?-from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
73,individual_deidentified_forclinepidb::sleepschool_how,individual_deidentified_forclinepidb,,Place of sleep at a school,"When you sleep at a school you are attending, where do you sleep?-from tablet",Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,"When you sleep at a school you are attending, where do you sleep?-from tablet",,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
72,individual_deidentified_forclinepidb::sleepschool_howoften,individual_deidentified_forclinepidb,,Times of sleeping at school in past three months,"In the past three months, how often have you slept at school?-from tablet",Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,"In the past three months, how often have you slept at school?-from tablet",,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
32,individual_deidentified_forclinepidb::slept_community,individual_deidentified_forclinepidb,,Times of sleeping in community over last four weeks,Have you slept in this community one night or more over the last four weeks?- fr,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,Have you slept in this community one night or more over the last four weeks?- fr,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
18,individual_deidentified_forclinepidb::rdt_result,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0021306,"Plasmodium species, by RDT",RDT result,Participant,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,RDT result,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
50,individual_deidentified_forclinepidb::pregnant,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/UBERON_0009097,Pregnant,Pregnant?,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Pregnant?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
52,individual_deidentified_forclinepidb::allergic_al,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0042063,Drug allergies,Has you or your child ever had an allergic reaction to AL?,Participant,http://purl.obolibrary.org/obo/EUPATH_0042161,Medical history,Has you or your child ever had an allergic reaction to AL?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
2,individual_deidentified_forclinepidb::gpslatitude,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/OBI_0001620,Latitude,Laitude- from tablet GPS,Participant,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,Longitude- from tablet GPS,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
1,individual_deidentified_forclinepidb::gpslongitude,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/OBI_0001621,Longitude,Longitude- from tablet GPS,Participant,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,Longitude- from tablet GPS,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
58,individual_deidentified_forclinepidb::depress_meds,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0022097,Condition requiring medicine,"Are you currently taking any meds for depression, anxiety, or sleep disorders?",Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,"Are you currently taking any meds for depression, anxiety, or sleep disorders?",,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
29,individual_deidentified_forclinepidb::diagnosis |endline_individual_cross_sectional_forclinepidb::diagnosis,individual_deidentified_forclinepidb,,Malaria diagnosed in the past 12 months,Have you been diagnosed with malaria by finger prick in the past 12 months?,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Have you been diagnosed with malaria by finger prick in the past 12 months?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
63,individual_deidentified_forclinepidb::other_meds,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0021102,Other medicine taken,Are you currently taking any other medication not listed?-from tablet,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Are you currently taking any other medication not listed?-from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
64,individual_deidentified_forclinepidb::other_meds_specify,individual_deidentified_forclinepidb,,"Other medicine taken, specify",other meds-from tablet,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,other meds-from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
30,individual_deidentified_forclinepidb::last_diagnosis | endline_individual_cross_sectional_forclinepidb::last_diagnosis,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0000090,Malaria diagnosis,When was the most recent time you were diagnosed with malaria?,Participant,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,When was the most recent time you were diagnosed with malaria?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
55,individual_deidentified_forclinepidb::antimalarial_drugs,individual_deidentified_forclinepidb,,,Taken antimalarial drugs in the past month?,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Taken antimalarial drugs in the past month?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
56,individual_deidentified_forclinepidb::any_meds,individual_deidentified_forclinepidb,,Taking any medications,Are you currently taking any medications?,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Are you currently taking any medications?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
59,individual_deidentified_forclinepidb::bacterial_meds,individual_deidentified_forclinepidb,,Taking bacterial infection medicines,Are you currently taking certain medicines that treat bacterial infection?,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Are you currently taking certain medicines that treat bacterial infection?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
17,individual_deidentified_forclinepidb::days,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0021175,Intubation,indexes: How many days after the illness begun did you seek treatment?- from tab,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,indexes: How many days after the illness begun did you seek treatment?- from tab,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
42,individual_deidentified_forclinepidb::al_eligible,individual_deidentified_forclinepidb,,AL eligible,AL eligible-derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,AL eligible-derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
60,individual_deidentified_forclinepidb::antihistamines,individual_deidentified_forclinepidb,,"Medicine taken, allergies/inflammation",Are you currently taking certain antihistamines for allergies/inflammation?,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Are you currently taking certain antihistamines for allergies/inflammation?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
9,endline_individual_cross_sectional_forclinepidb::child_hhh,endline_individual_cross_sectional_forclinepidb,,Child headed household,Child headed household,Participant,,,Child headed household,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
69,individual_deidentified_forclinepidb::comm_interv | endline_individual_cross_sectional_forclinepidb::comm_interv,individual_deidentified_forclinepidb,,Community-level malaria intervention,Has a community-level malaria intervention taken place in your community before?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Has a community-level malaria intervention taken place in your community before?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
19,individual_deidentified_forclinepidb::lamp_result,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0000487,"Plasmodium, by LAMP",LAMP result- from lab results,Sample,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,LAMP result- from lab results,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
70,individual_deidentified_forclinepidb::comm_interv_when | endline_individual_cross_sectional_forclinepidb::comm_interv_when,individual_deidentified_forclinepidb,,Date of recent intervention,When was the most recent time?- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,When was the most recent time?- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
74,individual_deidentified_forclinepidb::comments | sdss_index_deidentified_forclinepidb::comments | endline_individual_cross_sectional_forclinepidb::comments,individual_deidentified_forclinepidb,,Comments,Comments,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Comments,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
1,endline_individual_cross_sectional_forclinepidb::date,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
48,individual_deidentified_forclinepidb::dbs_collect_racd,individual_deidentified_forclinepidb,,DBS collected?,DBS collected?,Participant,,,DBS collected?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
45,endline_individual_cross_sectional_forclinepidb::diagnosis_why_dk,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
48,ravc_data_deidentified::accept_future,ravc_data_deidentified,,consenter_present:refused:accept_future,consenter_present:refused:accept_future,Household,,,consenter_present:refused:accept_future,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
49,ravc_data_deidentified::accept_future_what,ravc_data_deidentified,,consenter_present:refused:accept_future_what,consenter_present:refused:accept_future_what,Household,,,consenter_present:refused:accept_future_what,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
14,ravc_data_deidentified::avail_consent,ravc_data_deidentified,,Spray consent for available person,Who is available to give spraying consent?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,Who is available to give spraying consent?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
58,endline_individual_cross_sectional_forclinepidb::did_participate,endline_individual_cross_sectional_forclinepidb,,Enrolled study,Did you participate?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Did you participate?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
6,ravc_data_deidentified::end_time,ravc_data_deidentified,,,,Household,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
15,ravc_data_deidentified::hh_members,ravc_data_deidentified,http://purl.obolibrary.org/obo/EUPATH_0000019,Persons living in house count,Number of household members,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,Number of household members,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
4,endline_individual_cross_sectional_forclinepidb::eaid,endline_individual_cross_sectional_forclinepidb,,EA number,EA number- from geolocation,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,EA number- from geolocation,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
75,individual_deidentified_forclinepidb::eligibility_comments,individual_deidentified_forclinepidb,,Eligibility comments,Eligibility comments,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Eligibility comments,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
23,ravc_data_deidentified::hhh_sleeps_structure,ravc_data_deidentified,,Sleep in sprayed structure,Does the household head sleep under a sprayed structure?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Does the household head sleep under a sprayed structure?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
19,ravc_data_deidentified::home_sprayed,ravc_data_deidentified,http://purl.obolibrary.org/obo/EUPATH_0020250,Sprayed in the last 12 months categorization,Has this home been sprayed against mosquitoes in the past 12 months?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Has this home been sprayed against mosquitoes in the past 12 months?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
17,ravc_data_deidentified::in_other_lang,ravc_data_deidentified,,Consent language,Was consent conducted in language other than Silozi or English?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,Was consent conducted in language other than Silozi or English?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
47,ravc_data_deidentified::informed_first,ravc_data_deidentified,,Spray infomred,Were you informed about the spraying before the UNAM team visited?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,Were you informed about the spraying before the UNAM team visited?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
34,ravc_data_deidentified::intv_comments,ravc_data_deidentified,,Intervention comments,Intervention comments,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,Intervention comments,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
46,ravc_data_deidentified::last_mal,ravc_data_deidentified,,When was the most recent time you were diagnosed with malaria?,When was the most recent time you were diagnosed with malaria?,Household,http://purl.obolibrary.org/obo/EUPATH_0000686,Household hygiene,When was the most recent time you were diagnosed with malaria?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
30,ravc_data_deidentified::nr_sleep_structures_sprayed,ravc_data_deidentified,,Total number of sleeping structures sprayed,Total number of sleeping structures sprayed,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,Total number of sleeping structures sprayed,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
18,ravc_data_deidentified::other_lang,ravc_data_deidentified,,consenter_present:consent_sign:witness_form:otherlang,consenter_present:consent_sign:witness_form:otherlang,Household,,,consenter_present:consent_sign:witness_form:otherlang,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
36,ravc_data_deidentified::ppt_age,ravc_data_deidentified,,consenter_present:refused:ppt_age,consenter_present:refused:ppt_age,Household,,,consenter_present:refused:ppt_age,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
37,ravc_data_deidentified::ppt_gender,ravc_data_deidentified,,consenter_present:refused:ppt_gender,consenter_present:refused:ppt_gender,Household,,,consenter_present:refused:ppt_gender,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
38,ravc_data_deidentified::ppt_occupation,ravc_data_deidentified,,consenter_present:refused:ppt_occupation,consenter_present:refused:ppt_occupation,Household,,,consenter_present:refused:ppt_occupation,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
39,ravc_data_deidentified::ppt_occupation_other,ravc_data_deidentified,,consenter_present:refused:ppt_occupation_other,consenter_present:refused:ppt_occupation_other,Household,,,consenter_present:refused:ppt_occupation_other,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
16,ravc_data_deidentified::ravc_consent,ravc_data_deidentified,,RAVC consent,RAVC consent,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,RAVC consent,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
40,ravc_data_deidentified::ref_home_sprayed,ravc_data_deidentified,,Refused to home spray,consenter_present:refused:ref_home_sprayed,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ref_home_sprayed,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
41,ravc_data_deidentified::ref_sprayed_last,ravc_data_deidentified,,"Refused to sprayed, MOHSS",consenter_present:refused:ref_sprayed_mohss_namep,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ref_sprayed_mohss_namep,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
42,ravc_data_deidentified::ref_sprayed_mohss_namep,ravc_data_deidentified,,Refused to sprayed in last time,consenter_present:refused:ref_sprayed_last,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ref_sprayed_last,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
43,ravc_data_deidentified::ref_why_not_sprayed,ravc_data_deidentified,,Reason to refused spraying,consenter_present:refused:ref_whynotsprayed,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ref_whynotsprayed,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
45,ravc_data_deidentified::ref_whynotsprayed_other,ravc_data_deidentified,,"Reason to refused spraying, specify",consenter_present:refused:ref_whynotsprayed_other,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ref_whynotsprayed_other,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
44,ravc_data_deidentified::ref_whynotsprayed_othermethod,ravc_data_deidentified,,"Reason to refused spraying, othermethod",consenter_present:refused:ref_whynotsprayed_othermethod,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ref_whynotsprayed_othermethod,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
50,ravc_data_deidentified::refused_comments,ravc_data_deidentified,,Refused comments,Refuser comments,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,Refuser comments,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
35,ravc_data_deidentified::refuser_questionnaire_consent,ravc_data_deidentified,,consenter_present:refuserq_yn,consenter_present:refuserq_yn,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refuserq_yn,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
27,ravc_data_deidentified::spray_accuracy,ravc_data_deidentified,,Spray accuracy,Spray accuracy,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Spray accuracy,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
3,ravc_data_deidentified::spray_altitude,ravc_data_deidentified,,Altitude,Altitude,Household,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,Altitude,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
76,individual_deidentified_forclinepidb::eligiblity_comments,individual_deidentified_forclinepidb,,questionnaire0:medicalhistory:medicalhistory1:give_al:comments,questionnaire0:medicalhistory:medicalhistory1:give_al:comments,Participant,,,questionnaire0:medicalhistory:medicalhistory1:give_al:comments,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
28,ravc_data_deidentified::spray_card,ravc_data_deidentified,,Spray card,Spray card available?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Spray card available?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
1,ravc_data_deidentified::spray_latitude,ravc_data_deidentified,http://purl.obolibrary.org/obo/OBI_0001620,Latitude,Latitude,Household,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,Latitude,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
2,ravc_data_deidentified::spray_longitude,ravc_data_deidentified,http://purl.obolibrary.org/obo/OBI_0001621,Longitude,Longitude,Household,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,Longitude,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
