variable	variable2	values	mappedTerm	valueOrder
lt_raw_coach_tl_sbs::otis_sl_slr_clean_pads_avail	lt_raw_coach_tl_sbs::otis_sl_slr_clean_pads_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_clean_pads_avail	lt_raw_coach_tl_sbs::otis_sl_slr_clean_pads_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_slr_clean_pads_avail	lt_raw_coach_tl_sbs::otis_sl_slr_clean_pads_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_slr_clean_towel_avail	lt_raw_coach_tl_sbs::otis_sl_slr_clean_towel_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_slr_clean_towel_avail	lt_raw_coach_tl_sbs::otis_sl_slr_clean_towel_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_clean_towel_avail	lt_raw_coach_tl_sbs::otis_sl_slr_clean_towel_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_clean_towel_avail	lt_raw_coach_tl_sbs::otis_sl_slr_clean_towel_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_slr_clean_towel_avail	lt_raw_coach_tl_sbs::otis_sl_slr_clean_towel_avail	4	Yes, other	
llt_raw_coacht_raw_coach_tl_sbs::otis_sl_slr_mucus_extract_avail	lt_raw_coach_tl_sbs::otis_sl_slr_mucus_extract_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_slr_mucus_extract_avail	lt_raw_coach_tl_sbs::otis_sl_slr_mucus_extract_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_mucus_extract_avail	lt_raw_coach_tl_sbs::otis_sl_slr_mucus_extract_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_mucus_extract_avail	lt_raw_coach_tl_sbs::otis_sl_slr_mucus_extract_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_slr_cord_tie_avail	lt_raw_coach_tl_sbs::otis_sl_slr_cord_tie_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_slr_cord_tie_avail	lt_raw_coach_tl_sbs::otis_sl_slr_cord_tie_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_cord_tie_avail	lt_raw_coach_tl_sbs::otis_sl_slr_cord_tie_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_slr_cord_tie_avail	lt_raw_coach_tl_sbs::otis_sl_slr_cord_tie_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_slr_steril_blade_avail	lt_raw_coach_tl_sbs::otis_sl_slr_steril_blade_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_steril_blade_avail	lt_raw_coach_tl_sbs::otis_sl_slr_steril_blade_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_steril_blade_avail	lt_raw_coach_tl_sbs::otis_sl_slr_steril_blade_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_slr_steril_blade_avail	lt_raw_coach_tl_sbs::otis_sl_slr_steril_blade_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_slr_neonatal_bag_avail	lt_raw_coach_tl_sbs::otis_sl_slr_neonatal_bag_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_slr_neonatal_bag_avail	lt_raw_coach_tl_sbs::otis_sl_slr_neonatal_bag_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_neonatal_bag_avail	lt_raw_coach_tl_sbs::otis_sl_slr_neonatal_bag_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_neonatal_bag_avail	lt_raw_coach_tl_sbs::otis_sl_slr_neonatal_bag_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_slr_thermometer_avail	lt_raw_coach_tl_sbs::otis_sl_slr_thermometer_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_slr_thermometer_avail	lt_raw_coach_tl_sbs::otis_sl_slr_thermometer_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_thermometer_avail	lt_raw_coach_tl_sbs::otis_sl_slr_thermometer_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_thermometer_avail	lt_raw_coach_tl_sbs::otis_sl_slr_thermometer_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_slr_bp_instrument_avail	lt_raw_coach_tl_sbs::otis_sl_slr_bp_instrument_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_slr_bp_instrument_avail	lt_raw_coach_tl_sbs::otis_sl_slr_bp_instrument_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_bp_instrument_avail	lt_raw_coach_tl_sbs::otis_sl_slr_bp_instrument_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_bp_instrument_avail	lt_raw_coach_tl_sbs::otis_sl_slr_bp_instrument_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_slr_delivery_tray_avail	lt_raw_coach_tl_sbs::otis_sl_slr_delivery_tray_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_slr_delivery_tray_avail	lt_raw_coach_tl_sbs::otis_sl_slr_delivery_tray_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_delivery_tray_avail	lt_raw_coach_tl_sbs::otis_sl_slr_delivery_tray_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_slr_inj_oxytocin_avail	lt_raw_coach_tl_sbs::otis_sl_slr_inj_oxytocin_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_slr_inj_oxytocin_avail	lt_raw_coach_tl_sbs::otis_sl_slr_inj_oxytocin_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_inj_oxytocin_avail	lt_raw_coach_tl_sbs::otis_sl_slr_inj_oxytocin_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_inj_oxytocin_avail	lt_raw_coach_tl_sbs::otis_sl_slr_inj_oxytocin_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_slr_inj_oxytocin_avail	lt_raw_coach_tl_sbs::otis_sl_slr_inj_oxytocin_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_slr_baby_scale_avail	lt_raw_coach_tl_sbs::otis_sl_slr_baby_scale_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_baby_scale_avail	lt_raw_coach_tl_sbs::otis_sl_slr_baby_scale_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_needles_avail	lt_raw_coach_tl_sbs::otis_sl_slr_needles_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_slr_needles_avail	lt_raw_coach_tl_sbs::otis_sl_slr_needles_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_needles_avail	lt_raw_coach_tl_sbs::otis_sl_slr_needles_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_needles_avail	lt_raw_coach_tl_sbs::otis_sl_slr_needles_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_slr_needles_avail	lt_raw_coach_tl_sbs::otis_sl_slr_needles_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_slr_urine_dip_sti_avail	lt_raw_coach_tl_sbs::otis_sl_slr_urine_dip_sti_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_slr_urine_dip_sti_avail	lt_raw_coach_tl_sbs::otis_sl_slr_urine_dip_sti_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_urine_dip_sti_avail	lt_raw_coach_tl_sbs::otis_sl_slr_urine_dip_sti_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_slr_urine_dip_sti_avail	lt_raw_coach_tl_sbs::otis_sl_slr_urine_dip_sti_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_med_abx_mother_avail	lt_raw_coach_tl_sbs::otis_sl_med_abx_mother_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_med_abx_mother_avail	lt_raw_coach_tl_sbs::otis_sl_med_abx_mother_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_med_abx_mother_avail	lt_raw_coach_tl_sbs::otis_sl_med_abx_mother_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_med_abx_baby_avail	lt_raw_coach_tl_sbs::otis_sl_med_abx_baby_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_med_abx_baby_avail	lt_raw_coach_tl_sbs::otis_sl_med_abx_baby_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_med_abx_baby_avail	lt_raw_coach_tl_sbs::otis_sl_med_abx_baby_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_med_abx_baby_avail	lt_raw_coach_tl_sbs::otis_sl_med_abx_baby_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_med_abx_baby_avail	lt_raw_coach_tl_sbs::otis_sl_med_abx_baby_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_med_inj_oxytocin_avail	lt_raw_coach_tl_sbs::otis_sl_med_inj_oxytocin_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_med_inj_oxytocin_avail	lt_raw_coach_tl_sbs::otis_sl_med_inj_oxytocin_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_med_inj_oxytocin_avail	lt_raw_coach_tl_sbs::otis_sl_med_inj_oxytocin_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_med_inj_oxytocin_avail	lt_raw_coach_tl_sbs::otis_sl_med_inj_oxytocin_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_med_inj_oxytocin_avail	lt_raw_coach_tl_sbs::otis_sl_med_inj_oxytocin_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_med_inj_magnesium_avail	lt_raw_coach_tl_sbs::otis_sl_med_inj_magnesium_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_med_inj_magnesium_avail	lt_raw_coach_tl_sbs::otis_sl_med_inj_magnesium_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_med_inj_magnesium_avail	lt_raw_coach_tl_sbs::otis_sl_med_inj_magnesium_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_med_inj_magnesium_avail	lt_raw_coach_tl_sbs::otis_sl_med_inj_magnesium_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_med_inj_magnesium_avail	lt_raw_coach_tl_sbs::otis_sl_med_inj_magnesium_avail	4	Yes, other	
lt_raw_coach_tl_sbs::otis_sl_med_vitamin_k_avail	lt_raw_coach_tl_sbs::otis_sl_med_vitamin_k_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_med_vitamin_k_avail	lt_raw_coach_tl_sbs::otis_sl_med_vitamin_k_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_med_vitamin_k_avail	lt_raw_coach_tl_sbs::otis_sl_med_vitamin_k_avail	2	Yes, purchased from facility	
lt_raw_coach_tl_sbs::otis_sl_med_vitamin_k_avail	lt_raw_coach_tl_sbs::otis_sl_med_vitamin_k_avail	3	Yes, from patient or family	
lt_raw_coach_tl_sbs::otis_sl_vac_bcg_avail	lt_raw_coach_tl_sbs::otis_sl_vac_bcg_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_vac_bcg_avail	lt_raw_coach_tl_sbs::otis_sl_vac_bcg_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_vac_polio_avail	lt_raw_coach_tl_sbs::otis_sl_vac_polio_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_vac_polio_avail	lt_raw_coach_tl_sbs::otis_sl_vac_polio_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_vac_hepb_avail	lt_raw_coach_tl_sbs::otis_sl_vac_hepb_avail	0	No	
lt_raw_coach_tl_sbs::otis_sl_vac_hepb_avail	lt_raw_coach_tl_sbs::otis_sl_vac_hepb_avail	1	Yes, supplied from facility	
lt_raw_coach_tl_sbs::otis_sl_fp_counselling_available	lt_raw_coach_tl_sbs::otis_sl_fp_counselling_available	0	No	
lt_raw_coach_tl_sbs::otis_sl_fp_counselling_available	lt_raw_coach_tl_sbs::otis_sl_fp_counselling_available	1	Yes	
lt_raw_coach_tl_sbs::coach_tl_fp_lam	lt_raw_coach_tl_sbs::coach_tl_fp_lam	0	No	
lt_raw_coach_tl_sbs::coach_tl_fp_lam	lt_raw_coach_tl_sbs::coach_tl_fp_lam	1	Yes	
lt_raw_coach_tl_sbs::coach_tl_fp_iucd	lt_raw_coach_tl_sbs::coach_tl_fp_iucd	0	No	
lt_raw_coach_tl_sbs::coach_tl_fp_iucd	lt_raw_coach_tl_sbs::coach_tl_fp_iucd	1	Yes	
lt_raw_coach_tl_sbs::coach_tl_fp_ocp	lt_raw_coach_tl_sbs::coach_tl_fp_ocp	0	No	
lt_raw_coach_tl_sbs::coach_tl_fp_ocp	lt_raw_coach_tl_sbs::coach_tl_fp_ocp	1	Yes	
lt_raw_coach_tl_sbs::coach_tl_fp_condom	lt_raw_coach_tl_sbs::coach_tl_fp_condom	0	No	
lt_raw_coach_tl_sbs::coach_tl_fp_condom	lt_raw_coach_tl_sbs::coach_tl_fp_condom	1	Yes	
lt_raw_coach_tl_sbs::coach_tl_fp_inject	lt_raw_coach_tl_sbs::coach_tl_fp_inject	0	No	
lt_raw_coach_tl_sbs::coach_tl_fp_inject	lt_raw_coach_tl_sbs::coach_tl_fp_inject	1	Yes	
lt_raw_coach_tl_sbs::coach_tl_fp_male_steril	lt_raw_coach_tl_sbs::coach_tl_fp_male_steril	0	No	
lt_raw_coach_tl_sbs::coach_tl_fp_male_steril	lt_raw_coach_tl_sbs::coach_tl_fp_male_steril	1	Yes	
lt_raw_coach_tl_sbs::coach_tl_fp_female_steril	lt_raw_coach_tl_sbs::coach_tl_fp_female_steril	0	No	
lt_raw_coach_tl_sbs::coach_tl_fp_female_steril	lt_raw_coach_tl_sbs::coach_tl_fp_female_steril	1	Yes	
lt_raw_coach_tl_sbs::coach_tl_fp_other	lt_raw_coach_tl_sbs::coach_tl_fp_other	0	No	
lt_raw_coach_tl_sbs::coach_tl_fp_other	lt_raw_coach_tl_sbs::coach_tl_fp_other	1	Yes	
lt_raw_coach_tl_sbs::datatype	lt_raw_coach_tl_sbs::datatype	Coach	Coach	
lt_raw_coach_tl_sbs::lighttouch	lt_raw_coach_tl_sbs::lighttouch	No	No		
lt_raw_otis_process_tl::otis_pt_visit_number	lt_raw_otis_process_tl::otis_pt_visit_number	1		
lt_raw_otis_process_tl::otis_pt_visit_number	lt_raw_otis_process_tl::otis_pt_visit_number	2		
lt_raw_otis_process_tl::otis_pt_visit_number	lt_raw_otis_process_tl::otis_pt_visit_number	3		
lt_raw_otis_process_tl::otis_pt_visit_number	lt_raw_otis_process_tl::otis_pt_visit_number	4		
lt_raw_otis_process_tl::otis_pt_visit_number	lt_raw_otis_process_tl::otis_pt_visit_number	5		
lt_raw_otis_process_tl::otis_pt_visit_number	lt_raw_otis_process_tl::otis_pt_visit_number	6		
lt_raw_otis_process_tl::otis_pt_visit_number	lt_raw_otis_process_tl::otis_pt_visit_number	7		
lt_raw_otis_process_tl::otis_pt_sbs_list_completed	lt_raw_otis_process_tl::otis_pt_sbs_list_completed	0	No	
lt_raw_otis_process_tl::otis_pt_sbs_list_completed	lt_raw_otis_process_tl::otis_pt_sbs_list_completed	1	Yes	
lt_raw_otis_process_tl::otis_pt_sbs_list_completed	lt_raw_otis_process_tl::otis_pt_sbs_list_completed	2	Not applicable	
lt_raw_otis_process_tl::otis_pt_coach_supp_supervision	lt_raw_otis_process_tl::otis_pt_coach_supp_supervision	0	No	
lt_raw_otis_process_tl::otis_pt_coach_supp_supervision	lt_raw_otis_process_tl::otis_pt_coach_supp_supervision	1	Yes	
lt_raw_otis_process_tl::otis_pt_inter_head_of_facility	lt_raw_otis_process_tl::otis_pt_inter_head_of_facility	0	No	
lt_raw_otis_process_tl::otis_pt_inter_head_of_facility	lt_raw_otis_process_tl::otis_pt_inter_head_of_facility	1	Yes	
lt_raw_otis_process_tl::otis_pt_data_sharing_meeting	lt_raw_otis_process_tl::otis_pt_data_sharing_meeting	0	No	
lt_raw_otis_process_tl::otis_pt_data_sharing_meeting	lt_raw_otis_process_tl::otis_pt_data_sharing_meeting	1	Yes	
lt_raw_otis_process_tl::otis_pt_data_sharing_meeting	lt_raw_otis_process_tl::otis_pt_data_sharing_meeting	2	Not applicable	
lt_raw_otis_process_tl::otis_pt_data_sharing_meeting	lt_raw_otis_process_tl::otis_pt_data_sharing_meeting	NA	:::UNDEF:::	
lt_raw_otis_process_tl::otis_pt_transfer_skills_to_cqc	lt_raw_otis_process_tl::otis_pt_transfer_skills_to_cqc	0	No	
lt_raw_otis_process_tl::otis_pt_transfer_skills_to_cqc	lt_raw_otis_process_tl::otis_pt_transfer_skills_to_cqc	1	Yes	
lt_raw_otis_process_tl::otis_pt_transfer_skills_to_cqc	lt_raw_otis_process_tl::otis_pt_transfer_skills_to_cqc	NA	:::UNDEF:::	
lt_raw_otis_process_tl::lighttouch	lt_raw_otis_process_tl::lighttouch	Yes	Yes	
lt_raw_otis_process_tl::datatype	lt_raw_otis_process_tl::datatype	otis process	OTIS process			
lt_raw_otis_visit::otis_op1_observed	lt_raw_otis_visit::otis_op1_observed	0	No	
lt_raw_otis_visit::otis_op1_observed	lt_raw_otis_visit::otis_op1_observed	1	Yes	
lt_raw_otis_visit::otis_op2_observed	lt_raw_otis_visit::otis_op2_observed	0	No	
lt_raw_otis_visit::otis_op2_observed	lt_raw_otis_visit::otis_op2_observed	1	Yes	
lt_raw_otis_visit::otis_op3_observed	lt_raw_otis_visit::otis_op3_observed	0	No	
lt_raw_otis_visit::otis_op3_observed	lt_raw_otis_visit::otis_op3_observed	1	Yes	
lt_raw_otis_visit::otis_op4_observed	lt_raw_otis_visit::otis_op4_observed	0	No	
lt_raw_otis_visit::otis_op4_observed	lt_raw_otis_visit::otis_op4_observed	1	Yes	
lt_raw_otis_visit::otis_op5_observed	lt_raw_otis_visit::otis_op5_observed	0	No	
lt_raw_otis_visit::otis_op5_observed	lt_raw_otis_visit::otis_op5_observed	1	Yes	
lt_raw_otis_visit::otis_op1_mother_temp	lt_raw_otis_visit::otis_op1_mother_temp	0	No	
lt_raw_otis_visit::otis_op1_mother_temp	lt_raw_otis_visit::otis_op1_mother_temp	1	Yes	
lt_raw_otis_visit::otis_op1_mother_temp	lt_raw_otis_visit::otis_op1_mother_temp	2	Yes, with prompt		
lt_raw_otis_visit::otis_op1_mother_temp	lt_raw_otis_visit::otis_op1_mother_temp	NA	:::UNDEF:::
lt_raw_otis_visit::otis_op1_mother_temp_value	lt_raw_otis_visit::otis_op1_mother_temp_value	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_mother_temp_no_supplies	lt_raw_otis_visit::otis_op1_mother_temp_no_supplies	0	No	
lt_raw_otis_visit::otis_op1_mother_temp_no_supplies	lt_raw_otis_visit::otis_op1_mother_temp_no_supplies	1	Yes	
lt_raw_otis_visit::otis_op1_mother_temp_no_supplies	lt_raw_otis_visit::otis_op1_mother_temp_no_supplies	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_mother_temp_no_skills	lt_raw_otis_visit::otis_op1_mother_temp_no_skills	0	No	
lt_raw_otis_visit::otis_op1_mother_temp_no_skills	lt_raw_otis_visit::otis_op1_mother_temp_no_skills	1	Yes	
lt_raw_otis_visit::otis_op1_mother_temp_no_skills	lt_raw_otis_visit::otis_op1_mother_temp_no_skills	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_mother_temp_no_motive	lt_raw_otis_visit::otis_op1_mother_temp_no_motive	0	No	
lt_raw_otis_visit::otis_op1_mother_temp_no_motive	lt_raw_otis_visit::otis_op1_mother_temp_no_motive	1	Yes	
lt_raw_otis_visit::otis_op1_mother_temp_no_motive	lt_raw_otis_visit::otis_op1_mother_temp_no_motive	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_mother_temp_no_opp	lt_raw_otis_visit::otis_op1_mother_temp_no_opp	0	No	
lt_raw_otis_visit::otis_op1_mother_temp_no_opp	lt_raw_otis_visit::otis_op1_mother_temp_no_opp	1	Yes	
lt_raw_otis_visit::otis_op1_mother_temp_no_opp	lt_raw_otis_visit::otis_op1_mother_temp_no_opp	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_mother_bp	lt_raw_otis_visit::otis_op1_mother_bp	0	No	
lt_raw_otis_visit::otis_op1_mother_bp	lt_raw_otis_visit::otis_op1_mother_bp	1	Yes	
lt_raw_otis_visit::otis_op1_mother_bp	lt_raw_otis_visit::otis_op1_mother_bp	2	Yes, with prompt	
lt_raw_otis_visit::otis_op1_mother_bp	lt_raw_otis_visit::otis_op1_mother_bp	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_mother_bp_systolic	lt_raw_otis_visit::otis_op1_mother_bp_systolic	NA	:::UNDEF:::		
lt_raw_otis_visit::otis_op1_mother_bp_diastolic	lt_raw_otis_visit::otis_op1_mother_bp_diastolic	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_mother_bp_no_supplies	lt_raw_otis_visit::otis_op1_mother_bp_no_supplies	0	No	
lt_raw_otis_visit::otis_op1_mother_bp_no_supplies	lt_raw_otis_visit::otis_op1_mother_bp_no_supplies	1	Yes	
lt_raw_otis_visit::otis_op1_mother_bp_no_supplies	lt_raw_otis_visit::otis_op1_mother_bp_no_supplies	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_mother_bp_no_skills	lt_raw_otis_visit::otis_op1_mother_bp_no_skills	0	No	
lt_raw_otis_visit::otis_op1_mother_bp_no_skills	lt_raw_otis_visit::otis_op1_mother_bp_no_skills	1	Yes	
lt_raw_otis_visit::otis_op1_mother_bp_no_skills	lt_raw_otis_visit::otis_op1_mother_bp_no_skills	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_mother_bp_no_motive	lt_raw_otis_visit::otis_op1_mother_bp_no_motive	0	No	
lt_raw_otis_visit::otis_op1_mother_bp_no_motive	lt_raw_otis_visit::otis_op1_mother_bp_no_motive	1	Yes	
lt_raw_otis_visit::otis_op1_mother_bp_no_motive	lt_raw_otis_visit::otis_op1_mother_bp_no_motive	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_mother_bp_no_opp	lt_raw_otis_visit::otis_op1_mother_bp_no_opp	0	No	
lt_raw_otis_visit::otis_op1_mother_bp_no_opp	lt_raw_otis_visit::otis_op1_mother_bp_no_opp	1	Yes	
lt_raw_otis_visit::otis_op1_mother_bp_no_opp	lt_raw_otis_visit::otis_op1_mother_bp_no_opp	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_fhs	lt_raw_otis_visit::otis_op1_fhs	0	No	
lt_raw_otis_visit::otis_op1_fhs	lt_raw_otis_visit::otis_op1_fhs	1	Yes	
lt_raw_otis_visit::otis_op1_fhs	lt_raw_otis_visit::otis_op1_fhs	2	Yes, with prompt	
lt_raw_otis_visit::otis_op1_fhs	lt_raw_otis_visit::otis_op1_fhs	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_fhs_no_supplies	lt_raw_otis_visit::otis_op1_fhs_no_supplies	0	No	
lt_raw_otis_visit::otis_op1_fhs_no_supplies	lt_raw_otis_visit::otis_op1_fhs_no_supplies	1	Yes	
lt_raw_otis_visit::otis_op1_fhs_no_supplies	lt_raw_otis_visit::otis_op1_fhs_no_supplies	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_fhs_no_skills	lt_raw_otis_visit::otis_op1_fhs_no_skills	0	No	
lt_raw_otis_visit::otis_op1_fhs_no_skills	lt_raw_otis_visit::otis_op1_fhs_no_skills	1	Yes	
lt_raw_otis_visit::otis_op1_fhs_no_skills	lt_raw_otis_visit::otis_op1_fhs_no_skills	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_fhs_no_motive	lt_raw_otis_visit::otis_op1_fhs_no_motive	0	No	
lt_raw_otis_visit::otis_op1_fhs_no_motive	lt_raw_otis_visit::otis_op1_fhs_no_motive	1	Yes	
lt_raw_otis_visit::otis_op1_fhs_no_motive	lt_raw_otis_visit::otis_op1_fhs_no_motive	NA	:::UNDEF:::
lt_raw_otis_visit::otis_op1_fhs_no_opp	lt_raw_otis_visit::otis_op1_fhs_no_opp	0	No	
lt_raw_otis_visit::otis_op1_fhs_no_opp	lt_raw_otis_visit::otis_op1_fhs_no_opp	1	Yes	
lt_raw_otis_visit::otis_op1_fhs_no_opp	lt_raw_otis_visit::otis_op1_fhs_no_opp	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_exam	lt_raw_otis_visit::otis_op1_exam	0	No	
lt_raw_otis_visit::otis_op1_exam	lt_raw_otis_visit::otis_op1_exam	1	Yes	
lt_raw_otis_visit::otis_op1_exam	lt_raw_otis_visit::otis_op1_exam	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_vag_exam_no_supplies	lt_raw_otis_visit::otis_op1_vag_exam_no_supplies	0		
lt_raw_otis_visit::otis_op1_vag_exam_no_supplies	lt_raw_otis_visit::otis_op1_vag_exam_no_supplies	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_vag_exam_no_skills	lt_raw_otis_visit::otis_op1_vag_exam_no_skills	0	No	
lt_raw_otis_visit::otis_op1_vag_exam_no_skills	lt_raw_otis_visit::otis_op1_vag_exam_no_skills	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_vag_exam_no_motive	lt_raw_otis_visit::otis_op1_vag_exam_no_motive	0	No	
lt_raw_otis_visit::otis_op1_vag_exam_no_motive	lt_raw_otis_visit::otis_op1_vag_exam_no_motive	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_vag_exam_no_opp	lt_raw_otis_visit::otis_op1_vag_exam_no_opp	1	Yes	
lt_raw_otis_visit::otis_op1_vag_exam_no_opp	lt_raw_otis_visit::otis_op1_vag_exam_no_opp	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_exam_water	lt_raw_otis_visit::otis_op1_exam_water	0	No	
lt_raw_otis_visit::otis_op1_exam_water	lt_raw_otis_visit::otis_op1_exam_water	1	Yes	
lt_raw_otis_visit::otis_op1_exam_water	lt_raw_otis_visit::otis_op1_exam_water	2	Yes, with prompt	
lt_raw_otis_visit::otis_op1_exam_water	lt_raw_otis_visit::otis_op1_exam_water	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_water_no_supplies	lt_raw_otis_visit::otis_op1_water_no_supplies	0	No	
lt_raw_otis_visit::otis_op1_water_no_supplies	lt_raw_otis_visit::otis_op1_water_no_supplies	1	Yes	
lt_raw_otis_visit::otis_op1_water_no_supplies	lt_raw_otis_visit::otis_op1_water_no_supplies	NA	:::UNDEF:::	
lt_raw_otis_visit::otis_op1_water_no_skills	lt_raw_otis_visit::otis_op1_water_no_skills	0	No	
lt_raw_otis_visit::otis_op1_water_no_skills	lt_raw_otis_visit::otis_op1_water_no_skills	1	Yes	
lt_raw_otis_visit::otis_op1_water_no_skills	lt_raw_otis_visit::otis_op1_water_no_skills	NA	:::UNDEF:::	
