variable	variable2	values	mappedTerm
form02_long::specify3	form02_long::specify3	Grade 2 MSAF	Meconium-stained amniotic fluid (grade 2)
form02_long::specify3	form02_long::specify3	Grade ll MSAF	Meconium-stained amniotic fluid (grade 2)
form02_long::specify3	form02_long::specify3	Grda 3 Latatn	
form02_long::specify3	form02_long::specify3	HBAg tue	
form02_long::specify3	form02_long::specify3	HEELP Syndrom	HELLP syndrome
form02_long::specify3	form02_long::specify3	HEELP Syndrom IUGR	HELLP syndrome, intrauterine growth restriction
form02_long::specify3	form02_long::specify3	HEELP syndrome	HELLP syndrome
form02_long::specify3	form02_long::specify3	HELLP	HELLP syndrome
form02_long::specify3	form02_long::specify3	Hellp Sydrome	HELLP syndrome
form02_long::specify3	form02_long::specify3	HELLP Syndrem	HELLP syndrome
form02_long::specify3	form02_long::specify3	Hellp syndrom	HELLP syndrome
form02_long::specify3	form02_long::specify3	Hellpsyndrons	HELLP syndrome
form02_long::specify3	form02_long::specify3	help syndre	HELLP syndrome
form02_long::specify3	form02_long::specify3	Hermogic storce	
form02_long::specify3	form02_long::specify3	HIV(PMTCT)	
form02_long::specify3	form02_long::specify3	Home delver	Home delivery
form02_long::specify3	form02_long::specify3	Hydrocephalus tetus	
form02_long::specify3	form02_long::specify3	HypeII Dm,Polydramnios	Diabetic mother, polyhydramnios
form02_long::specify3	form02_long::specify3	Hypertension Chronic	Chronic hypertension
form02_long::specify3	form02_long::specify3	Induced of twin	
form02_long::specify3	form02_long::specify3	Induction Failed	Failed induction
form02_long::specify3	form02_long::specify3	Infant diabatic mother diabeth mellith	Diabetic mother
form02_long::specify3	form02_long::specify3	Insefisiont ominote flude Dligohydramirli	
form02_long::specify3	form02_long::specify3	irevitableabortion	Abortion
form02_long::specify3	form02_long::specify3	IUGR	Intrauterine growth restriction
form02_long::specify3	form02_long::specify3	IVFD of 2nd baby & Oligohydraminosis	
form02_long::specify3	form02_long::specify3	known Dm mother	Diabetic mother
form02_long::specify3	form02_long::specify3	Late 1st stage lobor grade 3 MSAF	Late first stage labor, meconium-stained amniotic fluid (grade 3)
form02_long::specify3	form02_long::specify3	late preterm pront menochorion monoamniotia	Monochorionic monoamniotic twin pregnancy, preterm
form02_long::specify3	form02_long::specify3	Latent First Stage of Eradell MSAF	Late first stage labor, meconium-stained amniotic fluid
form02_long::specify3	form02_long::specify3	Latent GIMSAF	Meconium-stained amniotic fluid (grade 2)
form02_long::specify3	form02_long::specify3	LFSOL+Biloteral Tubaligation+Previous 2c/s Scar completed family size	
form02_long::specify3	form02_long::specify3	LFSOL+CO_Windoth	
form02_long::specify3	form02_long::specify3	Maternal body cardia+sevr pe	
form02_long::specify3	form02_long::specify3	MCMA	Monochorionic monoamniotic twin pregnancy
form02_long::specify3	form02_long::specify3	mild abortion placentev	Abruptio placentae
form02_long::specify3	form02_long::specify3	Mild Abruption	Mild abruption
form02_long::specify3	form02_long::specify3	Missing	Missing
form02_long::specify3	form02_long::specify3	Mono aminotic mono chorionic twin presnancy	Monochorionic monoamniotic twin pregnancy
form02_long::specify3	form02_long::specify3	Monoaminotic monochorioni twin pregnancy	Monochorionic monoamniotic twin pregnancy
form02_long::specify3	form02_long::specify3	Monochorionic	Monochorionic pregnancy
form02_long::specify3	form02_long::specify3	Mother Arrested	Mother arrested
form02_long::specify3	form02_long::specify3	Multiple Pregnancy	Multiple pregnancy
form02_long::specify3	form02_long::specify3	n	:::UNDEF:::
form02_long::specify3	form02_long::specify3	No	No
form02_long::specify3	form02_long::specify3	Non reactronaring FBreasliy	
form02_long::specify3	form02_long::specify3	non reassuring FHB, Bradicardia	
form02_long::specify3	form02_long::specify3	non reasuring fetie heart rate patery	
form02_long::specify3	form02_long::specify3	non Vertex	Non-vertex presentation
form02_long::specify3	form02_long::specify3	NRBPP	
form02_long::specify3	form02_long::specify3	NRF HRD + Fetal tacycardia	Nonreassuring fetal heart rate patterns, tachycardia
form02_long::specify3	form02_long::specify3	NRFH + APH	Antepartum hemorrage, nonreassuring fetal heart rate patterns
form02_long::specify3	form02_long::specify3	NRFHB	Nonreassuring fetal heart rate patterns
form02_long::specify3	form02_long::specify3	NRFHRP	Nonreassuring fetal heart rate patterns
form02_long::specify3	form02_long::specify3	NRFHRP (fetal brddycarie)	Nonreassuring fetal heart rate patterns, bradycardia
form02_long::specify3	form02_long::specify3	nRFHRP(fetal brady)cardia	Nonreassuring fetal heart rate patterns, bradycardia
form02_long::specify3	form02_long::specify3	NRFHRP(P.tachycardia)	Nonreassuring fetal heart rate patterns, tachycardia
form02_long::specify3	form02_long::specify3	ohgohydramnes	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligahydremino	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligo hydraminas	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligo hydramines	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligo Hydraninous	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligo(severo) Oligohdramines	Oligohydramnios
form02_long::specify3	form02_long::specify3	oligohxd raminosis	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligohydraminas	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligohydraminiocs	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligohydraminos	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligohydraminos tereuious cls	
form02_long::specify3	form02_long::specify3	Oligohydraminose	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligohydraminous	Oligohydramnios
form02_long::specify3	form02_long::specify3	oligohydramins	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligohydramionos	Oligohydramnios
form02_long::specify3	form02_long::specify3	oligohydrawinosis	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligohydreminus	Oligohydramnios
form02_long::specify3	form02_long::specify3	Oligoohydramnious	Oligohydramnios
form02_long::specify3	form02_long::specify3	Ologo hydromines	Oligohydramnios
form02_long::specify3	form02_long::specify3	Olygo hydraminovy	Oligohydramnios
form02_long::specify3	form02_long::specify3	Other twinIVFD	
form02_long::specify3	form02_long::specify3	Oyarian tomor	Ovarian tumor
form02_long::specify3	form02_long::specify3	Partial Hellp Syndrome	Partial HELLP syndrome
form02_long::specify3	form02_long::specify3	PE with severtysign	Preeclampsia
form02_long::specify3	form02_long::specify3	Peom	PROM
form02_long::specify3	form02_long::specify3	perious clsscar + IUGR	
form02_long::specify3	form02_long::specify3	persistant baby cavdio	
form02_long::specify3	form02_long::specify3	Persistant bradycarcic	Persistant bradycardia
form02_long::specify3	form02_long::specify3	perterm	Preterm
form02_long::specify3	form02_long::specify3	Placebta previa	Placenta previa
form02_long::specify3	form02_long::specify3	Placent	
form02_long::specify3	form02_long::specify3	Placent Preuia Totali	Placenta previa totalis
form02_long::specify3	form02_long::specify3	Placent Previa	Placenta previa
form02_long::specify3	form02_long::specify3	Placenta abneptio	Abruptio placentae
form02_long::specify3	form02_long::specify3	Placenta Abrabtio	Abruptio placentae
form02_long::specify3	form02_long::specify3	placenta Abraptio	Abruptio placenta
form02_long::specify3	form02_long::specify3	Placenta Abruption	Abruptio placentae
form02_long::specify3	form02_long::specify3	Placenta is pastterior Grade 1 by O/S	
form02_long::specify3	form02_long::specify3	placenta praiera with acute bleeding	Placenta previa
form02_long::specify3	form02_long::specify3	placenta prellia loucy	Placenta previa
form02_long::specify3	form02_long::specify3	Placenta prenia C active bleeding	Placenta previa
form02_long::specify3	form02_long::specify3	Placenta preva	Placenta previa
form02_long::specify3	form02_long::specify3	placenta preva totales	Placenta previa
form02_long::specify3	form02_long::specify3	placenta prevea	Placenta previa
form02_long::specify3	form02_long::specify3	Placenta prevea active bleeding	Placenta previa
form02_long::specify3	form02_long::specify3	placenta previa	Placenta previa
form02_long::specify3	form02_long::specify3	Placenta Previa	Placenta previa
form02_long::specify3	form02_long::specify3	Placenta previa tatalis	Placenta previa totalis
form02_long::specify3	form02_long::specify3	Placenta Previa totalis	Placenta previa
form02_long::specify3	form02_long::specify3	placenta previa totalis with aactive bleeding	Placenta previa
form02_long::specify3	form02_long::specify3	Placenta previa totalis with active bleeding	Placenta previa
form02_long::specify3	form02_long::specify3	Placenta previa totalist BTL for completed remily site	
form02_long::specify3	form02_long::specify3	Placenta previa totally	Placenta previa totalis
form02_long::specify3	form02_long::specify3	Placenta Previce	Placenta previa
form02_long::specify3	form02_long::specify3	Placenta Previte	Placenta previa
form02_long::specify3	form02_long::specify3	Placenta Prevla	Placenta previa
form02_long::specify3	form02_long::specify3	placenta privia	Placenta previa
form02_long::specify3	form02_long::specify3	Placenta reute	
form02_long::specify3	form02_long::specify3	Placentaperiva	Placenta previa
form02_long::specify3	form02_long::specify3	Placente previa fotatu APH	Antepartum hemorrhage, placenta previa
form02_long::specify3	form02_long::specify3	plancenta Abrupfio	Abruptio placentae
form02_long::specify3	form02_long::specify3	Plasenta previa	Placenta previa
form02_long::specify3	form02_long::specify3	Poly hydrominous	Polyhydramnios
form02_long::specify3	form02_long::specify3	PPT in Labort active b leeding	
form02_long::specify3	form02_long::specify3	prcuisc c/s score	
form02_long::specify3	form02_long::specify3	Premachur rapcher of mambran	
form02_long::specify3	form02_long::specify3	premature rapture membrane	PROM
form02_long::specify3	form02_long::specify3	presentation of the 1st baby	Presentation
form02_long::specify3	form02_long::specify3	preterm + VLBW	Preterm, very low birth weight
form02_long::specify3	form02_long::specify3	Preterm PROM	PROM
form02_long::specify3	form02_long::specify3	preterm prom +failed induction	Failed induction, PROM
form02_long::specify3	form02_long::specify3	preterm prom+faild induction	Failed induction, PROM
form02_long::specify3	form02_long::specify3	Previous C/S	Previous cesarean section
form02_long::specify3	form02_long::specify3	Previous c/s delivery	Previous cesarean section
form02_long::specify3	form02_long::specify3	Previous C/S scar	Previous cesarean section scar
form02_long::specify3	form02_long::specify3	Previous c/s scav + chor=0 dminstics	Chorioamnionitis, previous cesarean section scar
form02_long::specify3	form02_long::specify3	previous Cs secars +ROM	Previous c-section, ROM
form02_long::specify3	form02_long::specify3	Prolged PROM	Prolonged PROM
form02_long::specify3	form02_long::specify3	Prologed 2nd stage	
form02_long::specify3	form02_long::specify3	Prologed lssol	
form02_long::specify3	form02_long::specify3	Prologrd PROM+ Chorioamionities	Chorioamnionitis, PROM
form02_long::specify3	form02_long::specify3	prolonged latent First stage OF laboar	
form02_long::specify3	form02_long::specify3	prolonged latent phase of 1st stage of labour	
form02_long::specify3	form02_long::specify3	prolonged latent phase of labor with brech presentation	Prolonged labor, breech
form02_long::specify3	form02_long::specify3	Prolonged LFsol	
form02_long::specify3	form02_long::specify3	Prolonged PROM	PROM
form02_long::specify3	form02_long::specify3	prolonged prom, G-- MSAF	Meconium-stained amniotic fluid, prolonged PROM
form02_long::specify3	form02_long::specify3	prolonged ruptule of menmrance ??	PROM
form02_long::specify3	form02_long::specify3	PROM	PROM
form02_long::specify3	form02_long::specify3	PROM	PROM
form02_long::specify3	form02_long::specify3	PROM ,charioaminils	Chorioamnionitis, PROM
form02_long::specify3	form02_long::specify3	PROM (Prolonged)	Prolonged PROM
form02_long::specify3	form02_long::specify3	Prom & Chriomnit	Chorioamnionitis, PROM
form02_long::specify3	form02_long::specify3	PROM & previous C/S	Previous c-section, PROM
form02_long::specify3	form02_long::specify3	PROM + class 2 Heart Failure	Heart failure, PROM
form02_long::specify3	form02_long::specify3	prom + faild induction	Failed induction, PROM
form02_long::specify3	form02_long::specify3	PROM + Tramsverse lic APH 2' to AP	
form02_long::specify3	form02_long::specify3	prom transverse	Transverse presentation, PROM
form02_long::specify3	form02_long::specify3	Pulmrary edena & kidney intury	
form02_long::specify3	form02_long::specify3	Racenta precic	
form02_long::specify3	form02_long::specify3	retained 2nd twin	Retained twin
form02_long::specify3	form02_long::specify3	Reversed EDF + eligohydraminous	
form02_long::specify3	form02_long::specify3	RVI exposed	RVI-exposed
form02_long::specify3	form02_long::specify3	Sever bardy carida	Bradycardia
form02_long::specify3	form02_long::specify3	sever malaria atfack	Malaria
form02_long::specify3	form02_long::specify3	Sever oligily draminage	Oligohydramnios
form02_long::specify3	form02_long::specify3	Sever Oligo hydramine	Oligohydramnios
form02_long::specify3	form02_long::specify3	Sever oligohdraminos + PROM	Oligohydramnios, PROM
form02_long::specify3	form02_long::specify3	sever oligohydra	Oligohydramnios
form02_long::specify3	form02_long::specify3	sever oligohydraminies	Oligohydramnios
form02_long::specify3	form02_long::specify3	Sever Oligohydraminopis	Oligohydramnios
form02_long::specify3	form02_long::specify3	Sever Oligohydraminos	Oligohydramnios
form02_long::specify3	form02_long::specify3	sever oligohydraminosis and death of twin B on the Utero	Oligohydramnios and death of twin b in utero
form02_long::specify3	form02_long::specify3	sever oligohydramins	Oligohydramnios
form02_long::specify3	form02_long::specify3	Sever ougohydiramin	Oligohydramnios
form02_long::specify3	form02_long::specify3	sever PE+hypocalclmia	
form02_long::specify3	form02_long::specify3	Sever pre eclampsia	Preeclampsia
form02_long::specify3	form02_long::specify3	Sever Preeclampsia	Preeclampsia
form02_long::specify3	form02_long::specify3	Severe oliglyodramos	Oligohydramnios
form02_long::specify3	form02_long::specify3	Severity fotures.	
form02_long::specify3	form02_long::specify3	Shoulder Present atoin	Shoulder presentation
form02_long::specify3	form02_long::specify3	TA non vertex's s TB Breech	
form02_long::specify3	form02_long::specify3	tahroyol	
form02_long::specify3	form02_long::specify3	Thombocytopnea	Thrombocytopenia
form02_long::specify3	form02_long::specify3	thyrutoxisis 2 gives disese	
form02_long::specify3	form02_long::specify3	Transfers lie	Transverse presentation
form02_long::specify3	form02_long::specify3	Transverclie BTL(bilaterai),Tubaligation+Anemia+Fetalbrady Cardia+LFSOL	
form02_long::specify3	form02_long::specify3	Transvers Twin A	Transverse presentation, twin
form02_long::specify3	form02_long::specify3	TRANSVERSE	Transverse presentation
form02_long::specify3	form02_long::specify3	Transverse line fetal presentation	Transverse lie
form02_long::specify3	form02_long::specify3	Transverse line of Twin A	Transverse lie
form02_long::specify3	form02_long::specify3	Transverse pos	Transverse presentation
form02_long::specify3	form02_long::specify3	Transverse prensentation	Transverse presentation
form02_long::specify3	form02_long::specify3	Transverselie	Transverse presentation
form02_long::specify3	form02_long::specify3	Tranverselie	Transverse presentation
form02_long::specify3	form02_long::specify3	Triplet	Triplet
form02_long::specify3	form02_long::specify3	Triplet pregnancy	Multiple pregnancy
form02_long::specify3	form02_long::specify3	Triplet Px	Triplet
form02_long::specify3	form02_long::specify3	Twin	Twin
form02_long::specify3	form02_long::specify3	Twin + Arrest of ceviar dilation	
form02_long::specify3	form02_long::specify3	Twin +Breech Pregnancy	Breech presentation, twin
form02_long::specify3	form02_long::specify3	Twin A Breech	Breech presentation, twin
form02_long::specify3	form02_long::specify3	Twin A IVTD	
form02_long::specify3	form02_long::specify3	Twin A non vertex	Non-vertex presentation, twin
form02_long::specify3	form02_long::specify3	Twin A transverse	Transverse presentation, twin
form02_long::specify3	form02_long::specify3	Twin A-Transverse lie	Transverse presentation, twin
form02_long::specify3	form02_long::specify3	TWIN B,IUFD	Intrauterine fetal demise, twin
form02_long::specify3	form02_long::specify3	Twin Baby	Twin
form02_long::specify3	form02_long::specify3	Twin preganancy	Twin
form02_long::specify3	form02_long::specify3	Twin Preranery	Twin
form02_long::specify3	form02_long::specify3	Yes	Yes
form02_long::spontaneousabortions	form02_long::spontaneousabortions	na	:::UNDEF:::
form02_long::spontaneouslabor	form02_long::spontaneouslabor	1	Yes
form02_long::spontaneouslabor	form02_long::spontaneouslabor	2	No
form02_long::spontaneouslabor	form02_long::spontaneouslabor	3	Don't know
form02_long::spontaneouslabor	form02_long::spontaneouslabor	NA	:::UNDEF:::
form02_long::spontaneousrom	form02_long::spontaneousrom	1	Yes
form02_long::spontaneousrom	form02_long::spontaneousrom	2	No
form02_long::spontaneousrom	form02_long::spontaneousrom	3	Don't know
form02_long::spontaneousrom	form02_long::spontaneousrom	NA	:::UNDEF:::
form02_long::superimposedpreeclampsia	form02_long::superimposedpreeclampsia	missing	:::UNDEF:::
form02_long::thyroiddisease	form02_long::thyroiddisease	1	Yes
form02_long::thyroiddisease	form02_long::thyroiddisease	2	No
form02_long::thyroiddisease	form02_long::thyroiddisease	3	Don't know
form02_long::thyroiddisease	form02_long::thyroiddisease	NA	:::UNDEF:::
form02_long::ttvaccination1	form02_long::ttvaccination1	1	Yes, 2 doses this pregnancy
form02_long::ttvaccination1	form02_long::ttvaccination1	2	Yes, 2 doses pre-pregnancy
form02_long::ttvaccination1	form02_long::ttvaccination1	3	One dose
form02_long::ttvaccination1	form02_long::ttvaccination1	4	No
form02_long::ttvaccination1	form02_long::ttvaccination1	5	Don't know
form02_long::ttvaccination1	form02_long::ttvaccination1	NA	:::UNDEF:::
form02_long::urinetestsuggestinginfection1	form02_long::urinetestsuggestinginfection1	1	Yes
form02_long::urinetestsuggestinginfection1	form02_long::urinetestsuggestinginfection1	2	No
form02_long::urinetestsuggestinginfection1	form02_long::urinetestsuggestinginfection1	3	Not done or don't know
form02_long::urinetestsuggestinginfection1	form02_long::urinetestsuggestinginfection1	na	:::UNDEF:::
form02_long::vdrl1	form02_long::vdrl1	1	Reactive
form02_long::vdrl1	form02_long::vdrl1	2	Non-reactive
form02_long::vdrl1	form02_long::vdrl1	3	Not done or don't know
form02_long::vdrl1	form02_long::vdrl1	na	:::UNDEF:::
form02_long::wasbabyresuscitatedwithbagandmask	form02_long::wasbabyresuscitatedwithbagandmask	1	Yes
form02_long::wasbabyresuscitatedwithbagandmask	form02_long::wasbabyresuscitatedwithbagandmask	2	No
form02_long::wasbabyresuscitatedwithbagandmask	form02_long::wasbabyresuscitatedwithbagandmask	3	Don't know
form02_long::wasbabyresuscitatedwithbagandmask	form02_long::wasbabyresuscitatedwithbagandmask	NA	:::UNDEF:::
form03a::abdomen	form03a::abdomen	1	Normal
form03a::abdomen	form03a::abdomen	2	Abnormal
form03a::apicalheartrate	form03a::apicalheartrate	na	:::UNDEF:::
form03a::azone	NCIT_C43428	14	
form03a::azone	NCIT_C43428	15	
form03a::azone	NCIT_C43428	2	
form03a::azone	NCIT_C43428	3	
form03a::azone	NCIT_C43428	4	
form03a::azone	NCIT_C43428	A.A	
form03a::azone	NCIT_C43428	A.K	
form03a::azone	NCIT_C43428	A.Ketema	
form03a::azone	NCIT_C43428	A/A	
form03a::azone	NCIT_C43428	A/K	
form03a::azone	NCIT_C43428	AA	
form03a::azone	NCIT_C43428	AD/K	
form03a::azone	NCIT_C43428	AD/KT	
form03a::azone	NCIT_C43428	AK	
form03a::azone	NCIT_C43428	Alemgena	
form03a::azone	NCIT_C43428	Ambo	
form03a::azone	NCIT_C43428	Beshoftu	
form03a::azone	NCIT_C43428	Bole	
form03a::azone	NCIT_C43428	Buno bedele	
form03a::azone	NCIT_C43428	Burau	
form03a::azone	NCIT_C43428	Burauy	
form03a::azone	NCIT_C43428	Burayu	
form03a::azone	NCIT_C43428	Butayu	
form03a::azone	NCIT_C43428	Cherkos	
form03a::azone	NCIT_C43428	Cherkose	
form03a::azone	NCIT_C43428	Debub	
form03a::azone	NCIT_C43428	Dera	
form03a::azone	NCIT_C43428	Dubub	
form03a::azone	NCIT_C43428	Ejera	
form03a::azone	NCIT_C43428	Ejere	
form03a::azone	NCIT_C43428	Fiche	
form03a::azone	NCIT_C43428	G/K	
form03a::azone	NCIT_C43428	G/Zuriya	
form03a::azone	NCIT_C43428	Gerji	
form03a::azone	NCIT_C43428	Gindeberet	
form03a::azone	NCIT_C43428	Gindebert	
form03a::azone	NCIT_C43428	Gojam	
form03a::azone	NCIT_C43428	Gondar	
form03a::azone	NCIT_C43428	Gulele	
form03a::azone	NCIT_C43428	Holeta	
form03a::azone	NCIT_C43428	Holonkom	
form03a::azone	NCIT_C43428	Holonkome	
form03a::azone	NCIT_C43428	jimma	
form03a::azone	NCIT_C43428	Jmma	
form03a::azone	NCIT_C43428	K/K	
form03a::azone	NCIT_C43428	kaffa	
form03a::azone	NCIT_C43428	Kaffa ( SNNPR)	
form03a::azone	NCIT_C43428	kaffa (SNNPR)	
form03a::azone	NCIT_C43428	Kelfa	
form03a::azone	NCIT_C43428	Kirkos	
form03a::azone	NCIT_C43428	Kirkose	
form03a::azone	NCIT_C43428	KK	
form03a::azone	NCIT_C43428	Kolfe	
form03a::azone	NCIT_C43428	Kolfe Kera	
form03a::azone	NCIT_C43428	Kolfe Kerango	
form03a::azone	NCIT_C43428	Kolfe Keranio	
form03a::azone	NCIT_C43428	Kolfe/k	
form03a::azone	NCIT_C43428	Legedadi	
form03a::azone	NCIT_C43428	Menagesha	
form03a::azone	NCIT_C43428	N. Gondar	
form03a::azone	NCIT_C43428	N.G	
form03a::azone	NCIT_C43428	N.Gondar	
form03a::azone	NCIT_C43428	N/G	
form03a::azone	NCIT_C43428	N/Gondar	
form03a::azone	NCIT_C43428	N/L	
form03a::azone	NCIT_C43428	N/s	
form03a::azone	NCIT_C43428	N/S/C	
form03a::azone	NCIT_C43428	N/S/L	
form03a::azone	NCIT_C43428	N/S/Lafto	
form03a::azone	NCIT_C43428	Oromia	
form03a::azone	NCIT_C43428	Oromia(04)	
form03a::azone	NCIT_C43428	Oromiya	
form03a::azone	NCIT_C43428	Oromiya (4)	
form03a::azone	NCIT_C43428	Saramba	
form03a::azone	NCIT_C43428	Sebeta	
form03a::azone	NCIT_C43428	Seden	
form03a::azone	NCIT_C43428	Sendafa	
form03a::azone	NCIT_C43428	Shekazone (Debub)	
form03a::azone	NCIT_C43428	SNNPR(debub)	
form03a::azone	NCIT_C43428	Sululta	
form03a::azone	NCIT_C43428	Tefki	
form03a::azone	NCIT_C43428	welmera	
form03a::azone	NCIT_C43428	Willega	
form03a::azone	NCIT_C43428	yeinliyu woreda	
form03a::azone	NCIT_C43428	Yeka	
form03a::azone	NCIT_C43428	Yika	
form03a::birthplace	form03a::birthplace	1	Hospital
form03a::birthplace	form03a::birthplace	2	Other
form03a::birthplace	form03a::birthplace	3	
form03a::birthplace	form03a::birthplace	4	
form03a::birthweightingrams	form03a::birthweightingrams	na	:::UNDEF:::
form03a::cardiovascularsystem	form03a::cardiovascularsystem	1	Normal
form03a::cardiovascularsystem	form03a::cardiovascularsystem	2	Abnormal
form03a::dateofbirth	form03a::dateofbirth	na	:::UNDEF:::
form03a::days	form03a::days	na	:::UNDEF:::
form03a::dysmorphicfeatures	form03a::dysmorphicfeatures	1	Normal
form03a::ears	form03a::ears	1	Normal
form03a::ears	form03a::ears	2	Abnormal
form03a::eye	form03a::eye	1	Normal
form03a::eye	form03a::eye	2	Abnormal
form03a::face	form03a::face	1	Normal
form03a::face	form03a::face	2	Abnormal
form03a::genitourinarysystem	form03a::genitourinarysystem	1	Normal
form03a::genitourinarysystem	form03a::genitourinarysystem	2	Abnormal
form03a::headcircumference	form03a::headcircumference	na	:::UNDEF:::
form03a::hlength	form03a::hlength	na	:::UNDEF:::
form03a::hospname	form03a::hospname	AA	AA
form03a::hospname	form03a::hospname	Alembank H.C	Alembank Health Center
form03a::hospname	form03a::hospname	Alembank H/C	Alembank Health Center
form03a::hospname	form03a::hospname	Alembank Health center	Alembank Health Center
form03a::hospname	form03a::hospname	Almbank HC	Alembank Health Center
form03a::hospname	form03a::hospname	Amaya	Amaya Hospital
form03a::hospname	form03a::hospname	Amero H/C	Amero Health Center
form03a::hospname	form03a::hospname	amiya	Amaya Hospital
form03a::hospname	form03a::hospname	Amoraw Health center	Amoraw Health Center
form03a::hospname	form03a::hospname	Asedabo HC	Asedabo Health Center
form03a::hospname	form03a::hospname	Azezo	Azezo
form03a::hospname	form03a::hospname	Azezo Tena Tabiya	Azezo Tena Tabiya
form03a::hospname	form03a::hospname	BLH	Tikur Anbessa Hospital
form03a::hospname	form03a::hospname	Bonga H/Center	Bonga Health Center
form03a::hospname	form03a::hospname	Chancho	Chancho Hospital
form03a::hospname	form03a::hospname	Ereje HC	Ereje Health Center
form03a::hospname	form03a::hospname	EthioTebib	EthioTebib
form03a::hospname	form03a::hospname	Gand	Ghandi Memorial Hospital
form03a::hospname	form03a::hospname	Gandhi	Ghandi Memorial Hospital
form03a::hospname	form03a::hospname	Gandhi Memorial	Ghandi Memorial Hospital
form03a::hospname	form03a::hospname	Gandi	Ghandi Memorial Hospital
form03a::hospname	form03a::hospname	Gandi Memorial	Ghandi Memorial Hospital
form03a::hospname	form03a::hospname	Gandi mimorial	Ghandi Memorial Hospital
form03a::hospname	form03a::hospname	Gandih Memorial	Ghandi Memorial Hospital
form03a::hospname	form03a::hospname	Ghandi Hospital	Ghandi Memorial Hospital
form03a::hospname	form03a::hospname	GMH	Ghandi Memorial Hospital
form03a::hospname	form03a::hospname	Gondar	Gondor University Hospital
form03a::hospname	form03a::hospname	Gondar GUH	Gondor University Hospital
form03a::hospname	form03a::hospname	GUH	Gondor University Hospital
form03a::hospname	form03a::hospname	Guije health center	Guje Health Center
form03a::hospname	form03a::hospname	Guje H/C	Guje Health Center
form03a::hospname	form03a::hospname	Guje health cenetr	Guje Health Center
form03a::hospname	form03a::hospname	H/C	Health center
form03a::hospname	form03a::hospname	Haro HC	Haro Health Center
form03a::hospname	form03a::hospname	HC	Health center
form03a::hospname	form03a::hospname	Health Center	Health center
form03a::hospname	form03a::hospname	Health Center Addis Ketema	Addis Ketema Health Center
form03a::hospname	form03a::hospname	Health Centere	Health center
form03a::hospname	form03a::hospname	Health Centetr	Health center
form03a::hospname	form03a::hospname	Holeta H.C	Holeta Health Center
form03a::hospname	form03a::hospname	Home	Home
form03a::hospname	form03a::hospname	Home (LMHC)healllth center	Home
form03a::hospname	form03a::hospname	Home Delivery	Home
form03a::hospname	form03a::hospname	Jawe HC	Jawe Health Center
form03a::hospname	form03a::hospname	Jimma	Jimma University Hospital
form03a::hospname	form03a::hospname	Jimma H/C	Jimma Health Center
form03a::hospname	form03a::hospname	JMC	Jimma University Hospital
form03a::hospname	form03a::hospname	JUMC	Jimma University Hospital
form03a::hospname	form03a::hospname	JUMC.	Jimma University Hospital
form03a::hospname	form03a::hospname	juse	Jimma University Hospital
form03a::hospname	form03a::hospname	jush	Jimma University Hospital
form03a::hospname	form03a::hospname	KK	Kolfe Keranio Health Center
form03a::hospname	form03a::hospname	Kolfe HC	Kolfe Keranio Health Center
form03a::hospname	form03a::hospname	Kolfe Keranio Helth Center	Kolfe Keranio Health Center
form03a::hospname	form03a::hospname	Kolfe keranio woreda 3 health center	Kolfe Keranio Health Center
form03a::hospname	form03a::hospname	Kolif	Kolfe Keranio Health Center
form03a::hospname	form03a::hospname	Kore health center	Kore Health Center
form03a::hospname	form03a::hospname	Lideta	Lideta
form03a::hospname	form03a::hospname	M/Belesa	M/Belesa
form03a::hospname	form03a::hospname	mazoria h/center	Mazoria Health Center
form03a::hospname	form03a::hospname	MH	MH
form03a::hospname	form03a::hospname	Millinum H/C	Millinum Health Center
form03a::hospname	form03a::hospname	Mola Health center	Mola Health Center
form03a::hospname	form03a::hospname	Musie Baynb	Musie Baynb
form03a::hospname	form03a::hospname	n	:::UNDEF:::
form03a::hospname	form03a::hospname	N/S/LW-02H/C	Nifas Silk Lafto Health Center
form03a::hospname	form03a::hospname	Paulos	St. Paul's Hospital
form03a::hospname	form03a::hospname	Police	Federal Police Hospital
form03a::hospname	form03a::hospname	Private Hospital	Private hospital
form03a::hospname	form03a::hospname	S.P.H.M.M.C	St. Paul's Hospital
form03a::hospname	form03a::hospname	S.P.H.MMC	St. Paul's Hospital
form03a::hospname	form03a::hospname	Sanja Hosipital	Sanja Hosipital
form03a::hospname	form03a::hospname	Sebeta H.C	Sebeta Health Center
form03a::hospname	form03a::hospname	Seka	Seka
form03a::hospname	form03a::hospname	Selame Health center	Selame Health Center
form03a::hospname	form03a::hospname	Sheromeda HC	Sheromeda Health Center
