colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
118,household level data baseline survey::whynonet,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0044145,Reason UCC LLIN not received,,,,,"If no, why did you not receive nets?","1 - No nets were delivered to the area (village or parish) 
2 - We did not go to collect the nets
3 - We were never told to collect the nets 
4 -We were told our household did not need nets
5 -We were away when the nets were distributed 
6 -The local leaders refused to accept the nets 
7 - Given to a child to take to boarding school 
8 - Other
-7: Don't know
-8: Refused to answer",variable,,,,,LLINEUP2,,,,,,,,,
119,household level data baseline survey::whyother,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0044145,Reason UCC LLIN not received,,,,,Please specify other reason,,variable,,,,,LLINEUP2,,,,,,,,,
120,household level data baseline survey::havenets,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0020232,Household bednets,,,,,Does your household have any mosquito nets that can be used while sleeping?,"1-	yes 
0-	no 
-7 - don't know
-8 - refused to answer",variable,,,,,LLINEUP2,,,,,,,,,
121,household level data baseline survey::nnets,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0020225,Bednet count,,,,,How many bednets do you currently have in your household?,,variable,,,,,LLINEUP2,,,,,,,,,
122,household level data baseline survey::totalnet,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0020225,Bednet count,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
123,household level data baseline survey::totalnetcat,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0020226,Bednet count categorization,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
124,household level data baseline survey::totalllin,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0000400,Long-lasting ITN bednet count,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
125,household level data baseline survey::totalllincat,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0020234,Long-lasting ITN bednet count categorization,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
126,household level data baseline survey::totalpermanet,household level data baseline survey,,PermaNet count,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,variable,,,,,LLINEUP2,,,,,,,,,
127,household level data baseline survey::totalpermanetcat,household level data baseline survey,,PermaNet count categorization,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,variable,,,,,LLINEUP2,,,,,,,,,
128,household level data baseline survey::totalroyalguard,household level data baseline survey,,Royal Guard net count,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,variable,,,,,LLINEUP2,,,,,,,,,
129,household level data baseline survey::totalroyalguardcat,household level data baseline survey,,Royal Guard net count categorization,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,variable,,,,,LLINEUP2,,,,,,,,,
131,household level data baseline survey::anyllindich,household level data baseline survey,,Household long-lasting ITNs,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,variable,,,,,LLINEUP2,,,,,,,,,
132,household level data baseline survey::anypndich,household level data baseline survey,,Household PermaNets,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,variable,,,,,LLINEUP2,,,,,,,,,
133,household level data baseline survey::anyrgdich,household level data baseline survey,,Household Royal Guard nets,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,variable,,,,,LLINEUP2,,,,,,,,,
134,household level data baseline survey::netsperperson,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0020227,Bednets per person count,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
135,household level data baseline survey::llinsperperson,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0020235,Long-lasting ITNs per person count,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
136,household level data baseline survey::pnperperson,household level data baseline survey,,PermaNets per person count,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,variable,,,,,LLINEUP2,,,,,,,,,
137,household level data baseline survey::rgperperson,household level data baseline survey,,Royal Guard nets per person count,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,variable,,,,,LLINEUP2,,,,,,,,,
138,household level data baseline survey::adequatenets,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0020219,One bednet per 2 people,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
139,household level data baseline survey::adequatellins,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0020220,One long-lasting ITN per 2 people,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
140,household level data baseline survey::adequatepn,household level data baseline survey,,One PermaNet per 2 people,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,variable,,,,,LLINEUP2,,,,,,,,,
141,household level data baseline survey::adequaterg,household level data baseline survey,,One Royal Guard net per 2 people,,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,,variable,,,,,LLINEUP2,,,,,,,,,
142,household level data baseline survey::cov_hear,household level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0051107,Heard of COVID-19,Only answered by one person per household,,,,"Have you heard of the coronavirus (Covid-19, ""Corona"", SARS-COV-2)?
","1 - yes
2 - no
-7 - don't know
-8 - refused to answer

",variable,,,,,LLINEUP2,,,,,,,,,
143,household level data baseline survey::cov_spread,household level data baseline survey,,COVID-19 causes knowledge,Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,How can the coronavirus be spread?,"1 - cough/sneeze
2 - face to face talking 
3- handshakes/hugs/touch
4 - indirect hand contact (touching an item someone else has touched)
5- food
-7 - don't know
-8 - refused to answer
",variable,,,,,LLINEUP2,,,,,,,,,
144,household level data baseline survey::cov_sx,household level data baseline survey,,Proposed action with COVID-19 symptoms,"What the participant would do if they had symptoms like cough, fever, and sore throat. Only answered by one person per household",,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,"If you had symptoms like cough, fever, and sore throat, what would you do?","1 - Stay at home and wait to get better 
2 - Use stored medicine at home 
3 - Contact health worker 
4 - Seek antibiotics 
5 - Visit health facility
6 - Visit a pharmacy 
7 - Visit private hospital 
8 - Visit traditional medicine practioner 
9 - Go for a test
10 - Call the ministry of health helpline 
-7 - don't know
-8 - refused to answer",variable,,,,,LLINEUP2,,,,,,,,,
145,household level data baseline survey::cov_daily,household level data baseline survey,,COVID-19 affected daily life,Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Has your daily life been changed/disturbed by the coronavirus?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer
",variable,,,,,LLINEUP2,,,,,,,,,
146,household level data baseline survey::cov_daily1,household level data baseline survey,,COVID-19 daily life impact,Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,"If yes to the above, how has your daily life changed?","1 - Lost income
2 - Transport is more expensive
3 - Schools are closed 
4 - Visiting friends/family not allowed
5 - Unable to provide food for family
6- Fear of COVID
7 - Higher prices at the market 
8 - Church is closed 
9 - Unable to access needed medication",variable,,,,,LLINEUP2,,,,,,,,,
147,household level data baseline survey::cov_work,household level data baseline survey,,COVID-19 affected work,Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Has your work been affected/disrupted by the coronavirus?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer
",variable,,,,,LLINEUP2,,,,,,,,,
148,household level data baseline survey::hwcov_work,household level data baseline survey,,COVID-19 work impact,Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,If yes - How has your work been affected/disrupted?,"1 - I have had to reduce my work
2 - I am unable to find work
3 - I am physically unable to work 
4 - Lost income 
5 - Fear of getting COVID
6 - Children at home (schools closed) 
7 - Unable to garden with group 
8 - Increased use of mask/SOPs
-7 -  Other                                                                                                                                                                                                            
-8 - refused to answer
",variable,,,,,LLINEUP2,,,,,,,,,
149,household level data baseline survey::cov_workothr,household level data baseline survey,,COVID-19 work impact,,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,"Other , please specify how your work been affected/disrupted?",,variable,,,,,LLINEUP2,,,,,,,,,
150,household level data baseline survey::cov_cont,household level data baseline survey,,Worry about contracting COVID-19,Whether the participant worries about themselves or their family contracting coronavirus. Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,Do you worry about you or your family contracting the coronavirus?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer",variable,,,,,LLINEUP2,,,,,,,,,
,,,,COVID-19 prevention,"Since the news of the COVID-19 pandemic, whether the participant does any of the following. Only answered by one person per household",,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,,,multifilter,,,,,LLINEUP2,,,,,,,,,
151,household level data baseline survey::cov_crowd,household level data baseline survey,,Avoid crowded places,Only answered by one person per household,,,COVID-19 prevention,"Since the news of the coronavirus
Do you avoid crowded places?","1 - yes
2 - no
-7 - don't know
-8 - refused to answer",value,,,,,LLINEUP2,,,,,,,,,
152,household level data baseline survey::cov_handwash,household level data baseline survey,,Wash hands more frequently,Only answered by one person per household,,,COVID-19 prevention,Do you wash your hands more frequently?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer",value,,,,,LLINEUP2,,,,,,,,,
153,household level data baseline survey::cov_sanit,household level data baseline survey,,Use hand sanitizer,Only answered by one person per household,,,COVID-19 prevention,Do you have access to hand sanitizer?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer",value,,,,,LLINEUP2,,,,,,,,,
154,household level data baseline survey::cov_mask,household level data baseline survey,,Wear mask outside home,Only answered by one person per household,,,COVID-19 prevention,Do you wear a mask outside of the home now because of the coronavirus?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer",value,,,,,LLINEUP2,,,,,,,,,
155,household level data baseline survey::cov_masktype,household level data baseline survey,,Mask type,Type of mask worn. Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,What type of mask do you wear?,"1 - bandana/cloth
2 - surgical
3 - N95
4 - Govt provided mask
5 - face shield 
-7 - don't know
-8 - refused to answer",variable,,,,,LLINEUP2,,,,,,,,,
156,household level data baseline survey::othmask,household level data baseline survey,,Mask type,Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Any other type of mask mentioned,,variable,,,,,LLINEUP2,,,,,,,,,
157,household level data baseline survey::cov_nomask,household level data baseline survey,,Reason mask not worn,Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,"If no, why don't you wear a mask in public?
","1 - I do not have one
2 - too expensive
3 - gave to family member
4 - too hot to wear                                                                                                            5 - Uncomfortable/cannot breathe well
6 - I don't think it helps 
-7 - don't know
-8 - refused to answer",variable,,,,,LLINEUP2,,,,,,,,,
158,household level data baseline survey::oth_nomask,household level data baseline survey,,Reason mask not worn,Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Any other reason for not wearing a mask,,variable,,,,,LLINEUP2,,,,,,,,,
159,household level data baseline survey::cov_flu,household level data baseline survey,,Keep physical distance from those with flu symptoms,Only answered by one person per household,,,COVID-19 prevention,Do you keep physical distance from people with flu-like symptoms or cough?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer",value,,,,,LLINEUP2,,,,,,,,,
160,household level data baseline survey::cov_know,household level data baseline survey,,COVID-19 knowledge source,Where does the participant learn/stay up to date about the new coronavirus. Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,Where do you learn/stay up to date about the new coronavirus?,"1 - TV (news)
2 - Radio 
3 - Social media
4 - Internet (webpages)
5 - Friends, relatives or neighbors
6 - Govt officals (local, healthcare workers)
7 -Annoucements at work
-7 - don't know
-8 - refused to answer

",variable,,,,,LLINEUP2,,,,,,,,,
161,household level data baseline survey::cov_protect,household level data baseline survey,,COVID-19 prevention knowledge,How can you protect yourself against the coronavirus? Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,How can you protect yourself against the coronavirus?,"1 - Hand washing
2 - Face masks
3 - Hand sanitizer
4 - Social distancing
5 - Vitamins, herbal remedies
6 - Avoiding crowds/public transit
7 -Drinking alcohol 
8 - Changing clothes after coming home
-7 - don't know
-8 - refused to answer",variable,,,,,LLINEUP2,,,,,,,,,
162,household level data baseline survey::hhpsf_covid,household level data baseline survey,,Issues satisying food needs since COVID-19 pandemic,Has the participant had additional problems satisifying the food needs of the household since the coronavirus pandemic? Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Have you had additional problems satisifying the food needs of the household since the coronavirus pandemic?,"1 - never
2 - seldom
3 - sometimes 
4 - often
5 - always
-7 - don't know
-8 - refused to answer",variable,,,,,LLINEUP2,,,,,,,,,
163,household level data baseline survey::hfcty_covid1,household level data baseline survey,,COVID-19 lockdown made travel to health facility harder,Whether the prior national lockdown due to coronavirus made it more difficult to travel to the nearest health facility. Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0015677,Health care attitudes,Did the prior national lockdown due to coronavirus make it more difficult to travel to the nearest health facility?,"1-	Yes
2-	No
-7 - don't know
-8 - refused to answer",variable,,,,,LLINEUP2,,,,,,,,,
164,household level data baseline survey::hfcty_covid2,household level data baseline survey,,Public transit to health facility available,Whether public transport to the nearest health facility is readily available at this point in the COVID-19 pandemic? Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0015677,Health care attitudes,Is public transport to the nearest health facility readily available now?,"1-	yes 
2-	no 
-7 - don't know
-8 - refused to answer
",variable,,,,,LLINEUP2,,,,,,,,,
165,household level data baseline survey::other_hfcty_cov2,household level data baseline survey,,COVID-19 affects health facility access,Whether there have been any other effects of the coronavirus pandemic on the participant's ability to access health facilities. Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0015677,Health care attitudes,Have there been any other effects of the coronavirus pandemic on your ability to access health facilities?,"1 - Do not have masks and masks required to attend HF
2 - Social distancing protocols make accessing care difficult 
3 - Staff are fearful of patients 
4 - I have fear of traveling to HF or of patients at HF 
5 - Children at home 
6 - Transport limited
-7 - Don't know  
",variable,,,,,LLINEUP2,,,,,,,,,
166,household level data baseline survey::hfcty_covid3,household level data baseline survey,,COVID-19 affects health facility care,Whether there have been any changes regarding the care available at the local health facility. Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0015677,Health care attitudes,Have there been any changes you have noticed regarding the care available at your local health facility?,"1 - No (or less) medication available
2 - No malaria tests available
3 - Fewer staff present at clinic 
4 -Masks/SOPs make accessing care more difficult 
5- Staff are fearful 
6 -More hand washing 
7 - Quality of care has worsened
-7 - don't know
-8 - refused to answer",variable,,,,,LLINEUP2,,,,,,,,,
167,household level data baseline survey::other_hfcty_cov3,household level data baseline survey,,COVID-19 affects health facility care,Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0015677,Health care attitudes,,,variable,,,,,LLINEUP2,,,,,,,,,
168,household level data baseline survey::travel_cov,household level data baseline survey,,COVID-19 decreased travel,Whether the coronavirus made the participant less likely to travel. Only answered by one person per household,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Has the coronavirus made you less likely to travel?,"1-	yes 
2-	no 
-7 - don't know
-8 - refused to answer",variable,,,,,LLINEUP2,,,,,,,,,
2,household member level data baseline survey::date,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0004991,Observation date,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
10,household member level data baseline survey::gender,household member level data baseline survey,http://purl.obolibrary.org/obo/PATO_0000047,Sex,,,,,Gender of [[participantsname]]?,"1 - Male
2 - Female",variable,,,,,LLINEUP2,,,,,,,,,
13,household member level data baseline survey::relation,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0000376,Relationship to household head,,,,,What is [[participantsname]]'s relationship to the household head?,"0: Head of household (self)
1: husband/wife
2: son/daughter
3: father/mother
4: grandson/granddaughter/great-grandson/great-granddaughter
5: grandmother/grandfather/great-grandmother/great-grandfather
6: Brother/Sister
7: Aunt/Uncle 
8: Cousin
9: Niece/Nephew
10: Stepchild
11: Foster child
12: Girlfriend
13: Boyfriend
14: House helper
15: Employee
16: Renter
17: Student-boarder
18: Other",variable,,,,,LLINEUP2,,,,,,,,,
14,household member level data baseline survey::relation_oth,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0000376,Relationship to household head,,,,,Enter [[participantsname]]'s relationship to the household head,,variable,,,,,LLINEUP2,,,,,,,,,
15,household member level data baseline survey::relationcat,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0044138,Relationship to household head categorization,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
16,household member level data baseline survey::lessthantwo,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0044139,Age <2 years,,,,,Is [[participantsname]] less than 2 years old?,"1 - Yes
0 - No
-9: Skipped (fof HoH)",variable,,,,,LLINEUP2,,,,,,,,,
20,household member level data baseline survey::ageyrs,household member level data baseline survey,http://purl.obolibrary.org/obo/OBI_0001169,Age,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
21,household member level data baseline survey::agecat,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0010367,Age group,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
23,household member level data baseline survey::hm_malaria,household member level data baseline survey,,Malaria in last 6 months,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,In the past 6 months has this household member been treated for malaria?,"1 - Yes
0 - No
-7 - Don't know",variable,,,,,LLINEUP2,,,,,,,,,
24,household member level data baseline survey::hm_malaria_mrc,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0050586,Health facility name,,,,,"If so, were they diagnosed with malaria at [specific UMSP MRC]? (if treated more than once, only focus on last treatment for malaria)","1 - Yes
0 - No",variable,,,,,LLINEUP2,,,,,,,,,
25,household member level data baseline survey::hm_seekcare,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0021179,Malaria care source,,,,,"If no to the above,  who provided their treatment for malaria (again, just focus on the last treatment for malaria) - tick only one","1-Other public health facility  
2-Traditional healer
3-Private pharmacy
4-Private health facility
5-Community Health Worker 
6-Self-treatment  with none of the above involved
7-Other, specify 
-7 - Don't know",variable,,,,,LLINEUP2,,,,,,,,,
26,household member level data baseline survey::seekcare_oth,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0021179,Malaria care source,,,,,Specify other place where household member was treated for malaria,,variable,,,,,LLINEUP2,,,,,,,,,
27,household member level data baseline survey::fever2wks,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0021096,Fever in last 2 weeks,,,,,"In the past two weeks, did this household member have fever related illness?","1 - Yes
0 - No
-7 - Don't know",variable,,,,,LLINEUP2,,,,,,,,,
28,household member level data baseline survey::fever2wks_act,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0000413,Fever treatment location,,,,,"If yes to the above, where did the household member seek care? (tick all that apply)","OLD CODES FROM BASELINE
0-[specific UMSP MRC]
1-Other public health facility  
2-Traditional healer
3-Private pharmacy
4-Private health facility
5-Community Health Worker 
6-Self-treatment  with none of the above involved
7-Other, specify 
-7 - Don't know",variable,,,,,LLINEUP2,,,,,,,,,
29,household member level data baseline survey::fever2wks_oth,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0000413,Fever treatment location,,,,,Specify other place where household member sought care for fever,,variable,,,,,LLINEUP2,,,,,,,,,
32,household member level data baseline survey::hm_covid,household member level data baseline survey,,COVID-19 suspected in last 9 months,In the past 9 months whether the household member had an illness suspected to be caused by the coronavirus,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,In the past 9 months has this household member had an illness you suspect was caused by the coronavirus?,"1 - Yes
0 - No
-7 - Don't know",variable,,,,,LLINEUP2,,,,,,,,,
33,household member level data baseline survey::hm_covidtest,household member level data baseline survey,,COVID-19 positive in last 9 months,"In the past 9 months, whether the household member tested positive for the coronavirus",,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,"In the past 9 months, has this household member tested positive for the coronavirus?","1 - Yes
0 - No
-7 - Don't know",variable,,,,,LLINEUP2,,,,,,,,,
34,household member level data baseline survey::hm_datecovid,household member level data baseline survey,,COVID-19 date in last 9 months,"In the past 9 month, when the household member tested positive for coronavirus",,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,,variable,,,,,LLINEUP2,,,,,,,,,
35,household member level data baseline survey::netlastnight,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0025013,Bednet last night,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
36,household member level data baseline survey::llinlastnight,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0020257,LLIN last night,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
39,household member level data baseline survey::inclusion_criteria,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0044101,Eligible for clinical survey,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
40,household member level data baseline survey::consent,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0044111,Consent for lab testing,,,,,"Does [[participantsname]] consent to laboratory testing?

(Adult consents if it is a child)","1 - Yes
0 - No
2 - Not at home",variable,,,,,LLINEUP2,,,,,,,,,
41,household member level data baseline survey::consent2,household member level data baseline survey,,Consent for future specimen use,,,http://purl.obolibrary.org/obo/EUPATH_0011482,Blood sample collection process,Does [[participantsname]] consent to future use of biological specimens?,"1 - Yes
0 - No",variable,,,,,LLINEUP2,,,,,,,,,
42,household member level data baseline survey::fpbarcode1,household member level data baseline survey,http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,,,,,Barcode for Filter paper,-9: Skipped,variable,,,,,LLINEUP2,,,,,,,,,
44,household member level data baseline survey::bsbarcode1,household member level data baseline survey,http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,,,,,Barcode for blood smear,-9: Skipped,variable,,,,,LLINEUP2,,,,,,,,,
46,household member level data baseline survey::fever,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0000100,Subjective fever,,,,,Did [[participantsname]] have a fever in the last 48 hours?,"1 - Yes
0 - No
-7: Don't know",variable,,,,,LLINEUP2,,,,,,,,,
47,household member level data baseline survey::temperature,household member level data baseline survey,http://purl.obolibrary.org/obo/OBI_0003073,Temperature,,,,,Temperature of [[participantsname]]?,-8 Refused,variable,,,,,LLINEUP2,,,,,,,,,
49,household member level data baseline survey::febrile,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0000097,Febrile,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
50,household member level data baseline survey::rdtdone,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0027004,RDT performed,,,,,RDT Done?,"1 - Yes
0 - No",variable,,,,,LLINEUP2,,,,,,,,,
52,household member level data baseline survey::rdtrslt,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0024217,"Plasmodium, by RDT",,,,,Result of RDT,"1 - Positive
2 - Negative
-9: Skipped",variable,,,,,LLINEUP2,,,,,,,,,
54,household member level data baseline survey::weight,household member level data baseline survey,http://purl.obolibrary.org/obo/IAO_0000414,Weight,,,,,Weight,,variable,,,,,LLINEUP2,,,,,,,,,
55,household member level data baseline survey::meds,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided,,,,,Any medication prescribed to [[participantsname]]?,"1 - Yes
0 - No",variable,,,,,LLINEUP2,,,,,,,,,
56,household member level data baseline survey::whichmeds,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0025092,Medication,,,,,Which medication was prescribed?,"1 - AL
2 - Panadol
9 - Other
-9: Skipped",variable,,,,,LLINEUP2,,,,,,,,,
60,household member level data baseline survey::descothermed,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0038686,Other medication,,,,,Which 'other' medication was used?,,variable,,,,,LLINEUP2,,,,,,,,,
61,household member level data baseline survey::referred,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0061369,Referred to clinic,,,,,Was [[participantsname]] referred for additional care?,"1 - Yes
0 - No",variable,,,,,LLINEUP2,,,,,,,,,
62,household member level data baseline survey::whyreferred,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0036552,Referral reason,,,,,Why was [[participantsname]] referred for additional care?,,variable,,,,,LLINEUP2,,,,,,,,,
64,household member level data baseline survey::hemocue,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0027005,Hemoglobin measurement performed,,,,,Result code of hemocue test.,"1 - Tested
2 - Not enough blood drawn
3 - Test Failed
-9: Skipped",variable,,,,,LLINEUP2,,,,,,,,,
65,household member level data baseline survey::hbdone,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0027005,Hemoglobin measurement performed,,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
66,household member level data baseline survey::hemoglobin,household member level data baseline survey,http://purl.obolibrary.org/obo/CMO_0000026,Hemoglobin,,,,,Record hemoglobin level,-9: Skipped,variable,,,,,LLINEUP2,,,,,,,,,
67,household member level data baseline survey::anemia11,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0011161,Anemia (hemoglobin <11 g/dL),,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
68,household member level data baseline survey::anemia10,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0020209,Anemia (hemoglobin <10 g/dL),,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
69,household member level data baseline survey::anemia8,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0044112,Anemia (hemoglobin <8 g/dL),,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
71,household member level data baseline survey::parasitedensity,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0000092,"Plasmodium asexual stages, by microscopy result",,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
72,household member level data baseline survey::bsdich,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0024314,"Plasmodium, by thick smear microscopy",,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
73,household member level data baseline survey::gametocytes,household member level data baseline survey,http://purl.obolibrary.org/obo/EUPATH_0027010,"Plasmodium falciparum gametocytes, by microscopy",,,,,,,variable,,,,,LLINEUP2,,,,,,,,,
