colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
19,cross_sec_hemocue_result,crosssectional_sam_arm_reshaped,keep,,,NA,NA,,,,NA,crosssectional_sam_arm_reshaped::cross_sec_hemocue_result,RIMDAMAL,cross_sec_hemocue_result,dbl,11.4,NA,NA,6.7 to 18.6,94,0.012033694,NA
19,cross_sec_hemocue_result_v2,crosssectional_sam_arm_2020_reshaped,keep,,,NA,NA,,,,NA,crosssectional_sam_arm_2020_reshaped::cross_sec_hemocue_result_v2,RIMDAMAL,cross_sec_hemocue_result_v2,dbl,11.3,NA,NA,5 to 36.5,106,0.026570048,NA
17,cross_sec_hemocue_v2,crosssectional_sam_arm_2020_reshaped,keep,,,NA,NA,,,,NA,crosssectional_sam_arm_2020_reshaped::cross_sec_hemocue_v2,RIMDAMAL,cross_sec_hemocue_v2,int,1,NA,NA,0 to 1,2,0.024154589,NA
18,cross_sec_no_hemocue_v2,crosssectional_sam_arm_2020_reshaped,keep,,,NA,NA,,,,NA,crosssectional_sam_arm_2020_reshaped::cross_sec_no_hemocue_v2,RIMDAMAL,cross_sec_no_hemocue_v2,dbl,11,NA,NA,11 to 12.3,2,0.998389694,NA
4,death_relation_mda,death_report_arm_1_reshaped,keep,,,"Relationship of AE (death) to the mass drug administration

(This will be completed ONLY by the study doctor or the coordinator)","1, Not related | 2, Unlikely to be related | 3, Possibly related | 4, Probably related | 5, Not classified",,,,NA,death_report_arm_1_reshaped::death_relation_mda,RIMDAMAL,death_relation_mda,lgl,TRUE,NA,NA,TRUE,1,0,NA
6,death_relation_mda_v2,death_report_arm_2020_reshaped,keep,,,NA,NA,,,,NA,death_report_arm_2020_reshaped::death_relation_mda_v2,RIMDAMAL,death_relation_mda_v2,int,2,NA,NA,1 to 2,2,0.125,NA
7,deces_2020_complete,death_report_arm_2020_reshaped,discard,,,NA,NA,,,,NA,death_report_arm_2020_reshaped::deces_2020_complete,RIMDAMAL,deces_2020_complete,int,2,NA,NA,2 to 2,1,0.875,NA
50,detail_follow,adverse_events_arm_reshaped,keep,,,NA,NA,,,,NA,adverse_events_arm_reshaped::detail_follow,RIMDAMAL,detail_follow,chr,Amendment de la fievre et des vertiges,NA,NA,>10 unique values,25,0.668421053,NA
20,echantillonnage_cohorte_transversale_2020_complete,crosssectional_sam_arm_2020_reshaped,discard,,,NA,NA,,,,NA,crosssectional_sam_arm_2020_reshaped::echantillonnage_cohorte_transversale_2020_complete,RIMDAMAL,echantillonnage_cohorte_transversale_2020_complete,int,2,NA,NA,2 to 2,1,0,NA
54,edu_level_hsc,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::edu_level_hsc,RIMDAMAL,edu_level_hsc,int,2,NA,NA,2 to 4,3,0.640142518,NA
56,edu_level_hsc_v2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::edu_level_hsc_v2,RIMDAMAL,edu_level_hsc_v2,int,3,NA,NA,1 to 4,4,0.644124169,NA
51,ei_evenement_indesirable_2020_complete,adverse_events_arm_2020_reshaped,discard,,,NA,NA,,,,NA,adverse_events_arm_2020_reshaped::ei_evenement_indesirable_2020_complete,RIMDAMAL,ei_evenement_indesirable_2020_complete,int,2,NA,NA,2 to 2,1,0,NA
12,elective_abortion,pregnancy_monitori_arm_reshaped,keep,,,Has the participant had any prior elective or therapeutic abortions?,NA,,,,NA,pregnancy_monitori_arm_reshaped::elective_abortion,RIMDAMAL,elective_abortion,int,0,NA,NA,0 to 0,1,0.666666667,NA
12,elective_abortion,pregnancy_monitori_arm_reshaped,keep,,,Has the participant had any prior elective or therapeutic abortions?,"1, Oui | 0, Non",,,,NA,pregnancy_monitori_arm_reshaped::elective_abortion,RIMDAMAL,elective_abortion,int,0,NA,NA,0 to 0,1,0.666666667,NA
12,elective_abortion_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::elective_abortion_v2,RIMDAMAL,elective_abortion_v2,int,0,NA,NA,0 to 0,1,0.12195122,NA
51,electricity_hsc,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::electricity_hsc,RIMDAMAL,electricity_hsc,int,0,NA,NA,0 to 1,2,0.870546318,NA
53,electricity_hsc_v2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::electricity_hsc_v2,RIMDAMAL,electricity_hsc_v2,int,1,NA,NA,0 to 1,2,0.889135255,NA
18,eligible_mda,enrollment__base_d_arm_reshaped,keep,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::eligible_mda,RIMDAMAL,eligible_mda,int,1,NA,NA,0 to 1,2,0.196433626,duplicated variable
18,eligible_mda,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::eligible_mda,RIMDAMAL,eligible_mda,int,1,NA,NA,0 to 1,2,0.651743119,duplicated variable
43,eligible_mda_v2,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::eligible_mda_v2,RIMDAMAL,eligible_mda_v2,int,1,NA,NA,0 to 1,2,0.6182263,NA
19,eligible_pregtest,enrollment__base_d_arm_reshaped,keep,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::eligible_pregtest,RIMDAMAL,eligible_pregtest,int,1,NA,NA,1 to 1,1,0.796490235,duplicated variable
19,eligible_pregtest,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::eligible_pregtest,RIMDAMAL,eligible_pregtest,int,1,NA,NA,1 to 1,1,0.912171254,duplicated variable
44,eligible_pregtest_v2,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::eligible_pregtest_v2,RIMDAMAL,eligible_pregtest_v2,int,1,NA,NA,1 to 1,1,0.904831804,NA
20,eligible_pregtest2,enrollment__base_d_arm_reshaped,keep,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::eligible_pregtest2,RIMDAMAL,eligible_pregtest2,int,1,NA,NA,1 to 1,1,0.994622134,duplicated variable
20,eligible_pregtest2,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::eligible_pregtest2,RIMDAMAL,eligible_pregtest2,int,1,NA,NA,1 to 1,1,0.997798165,duplicated variable
45,eligible_pregtest2_v2,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::eligible_pregtest2_v2,RIMDAMAL,eligible_pregtest2_v2,int,1,NA,NA,1 to 1,1,0.998776758,NA
60,enquetes_cohorte_transversale_2020_complete,household_survey_f_arm_2020_reshaped,discard,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::enquetes_cohorte_transversale_2020_complete,RIMDAMAL,enquetes_cohorte_transversale_2020_complete,int,2,NA,NA,2 to 2,1,0.640798226,NA
95,enquetes_tous_les_participants_2020_complete,household_survey_f_arm_2020_reshaped,discard,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::enquetes_tous_les_participants_2020_complete,RIMDAMAL,enquetes_tous_les_participants_2020_complete,int,2,NA,NA,2 to 2,1,0.359201774,NA
23,enrolment_2019_complete,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::enrolment_2019_complete,RIMDAMAL,enrolment_2019_complete,int,2,NA,NA,2 to 2,1,0.500061162,NA
52,enrolment_2020_complete,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::enrolment_2020_complete,RIMDAMAL,enrolment_2020_complete,int,2,NA,NA,2 to 2,1,0.499938838,NA
4,ethnicity_hsc___1,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___1,RIMDAMAL,ethnicity_hsc___1,int,0,NA,NA,0 to 0,1,0.603325416,NA
13,ethnicity_hsc___10,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___10,RIMDAMAL,ethnicity_hsc___10,int,0,NA,NA,0 to 0,1,0.603325416,NA
14,ethnicity_hsc___11,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___11,RIMDAMAL,ethnicity_hsc___11,int,0,NA,NA,0 to 0,1,0.603325416,NA
15,ethnicity_hsc___12,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___12,RIMDAMAL,ethnicity_hsc___12,int,0,NA,NA,0 to 1,2,0.603325416,NA
16,ethnicity_hsc___13,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___13,RIMDAMAL,ethnicity_hsc___13,int,0,NA,NA,0 to 0,1,0.603325416,NA
5,ethnicity_hsc___2,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___2,RIMDAMAL,ethnicity_hsc___2,int,0,NA,NA,0 to 0,1,0.603325416,NA
6,ethnicity_hsc___3,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___3,RIMDAMAL,ethnicity_hsc___3,int,0,NA,NA,0 to 1,2,0.603325416,NA
7,ethnicity_hsc___4,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___4,RIMDAMAL,ethnicity_hsc___4,int,0,NA,NA,0 to 0,1,0.603325416,NA
8,ethnicity_hsc___5,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___5,RIMDAMAL,ethnicity_hsc___5,int,0,NA,NA,0 to 0,1,0.603325416,NA
9,ethnicity_hsc___6,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___6,RIMDAMAL,ethnicity_hsc___6,int,0,NA,NA,0 to 0,1,0.603325416,NA
10,ethnicity_hsc___7,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___7,RIMDAMAL,ethnicity_hsc___7,int,0,NA,NA,0 to 1,2,0.603325416,NA
11,ethnicity_hsc___8,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___8,RIMDAMAL,ethnicity_hsc___8,int,0,NA,NA,0 to 1,2,0.603325416,NA
12,ethnicity_hsc___9,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc___9,RIMDAMAL,ethnicity_hsc___9,int,0,NA,NA,0 to 1,2,0.603325416,NA
60,ethnicity_hsc_v2___1,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___1,RIMDAMAL,ethnicity_hsc_v2___1,int,0,NA,NA,0 to 0,1,0.396674584,NA
69,ethnicity_hsc_v2___10,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___10,RIMDAMAL,ethnicity_hsc_v2___10,int,1,NA,NA,0 to 1,2,0.396674584,NA
70,ethnicity_hsc_v2___11,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___11,RIMDAMAL,ethnicity_hsc_v2___11,int,0,NA,NA,0 to 1,2,0.396674584,NA
71,ethnicity_hsc_v2___12,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___12,RIMDAMAL,ethnicity_hsc_v2___12,int,0,NA,NA,0 to 0,1,0.396674584,NA
72,ethnicity_hsc_v2___13,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___13,RIMDAMAL,ethnicity_hsc_v2___13,int,0,NA,NA,0 to 0,1,0.396674584,NA
61,ethnicity_hsc_v2___2,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___2,RIMDAMAL,ethnicity_hsc_v2___2,int,0,NA,NA,0 to 0,1,0.396674584,NA
62,ethnicity_hsc_v2___3,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___3,RIMDAMAL,ethnicity_hsc_v2___3,int,0,NA,NA,0 to 1,2,0.396674584,NA
63,ethnicity_hsc_v2___4,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___4,RIMDAMAL,ethnicity_hsc_v2___4,int,0,NA,NA,0 to 1,2,0.396674584,NA
64,ethnicity_hsc_v2___5,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___5,RIMDAMAL,ethnicity_hsc_v2___5,int,0,NA,NA,0 to 0,1,0.396674584,NA
65,ethnicity_hsc_v2___6,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___6,RIMDAMAL,ethnicity_hsc_v2___6,int,0,NA,NA,0 to 0,1,0.396674584,NA
66,ethnicity_hsc_v2___7,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___7,RIMDAMAL,ethnicity_hsc_v2___7,int,0,NA,NA,0 to 1,2,0.396674584,NA
67,ethnicity_hsc_v2___8,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___8,RIMDAMAL,ethnicity_hsc_v2___8,int,0,NA,NA,0 to 1,2,0.396674584,NA
68,ethnicity_hsc_v2___9,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::ethnicity_hsc_v2___9,RIMDAMAL,ethnicity_hsc_v2___9,int,0,NA,NA,0 to 1,2,0.396674584,NA
4,ethnicity_hsc_v2_499aae___1,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___1,RIMDAMAL,ethnicity_hsc_v2_499aae___1,int,0,NA,NA,0 to 1,2,0.640798226,NA
13,ethnicity_hsc_v2_499aae___10,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___10,RIMDAMAL,ethnicity_hsc_v2_499aae___10,int,0,NA,NA,0 to 1,2,0.640798226,NA
14,ethnicity_hsc_v2_499aae___11,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___11,RIMDAMAL,ethnicity_hsc_v2_499aae___11,int,0,NA,NA,0 to 0,1,0.640798226,NA
15,ethnicity_hsc_v2_499aae___12,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___12,RIMDAMAL,ethnicity_hsc_v2_499aae___12,int,0,NA,NA,0 to 1,2,0.640798226,NA
16,ethnicity_hsc_v2_499aae___13,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___13,RIMDAMAL,ethnicity_hsc_v2_499aae___13,int,0,NA,NA,0 to 0,1,0.640798226,NA
5,ethnicity_hsc_v2_499aae___2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___2,RIMDAMAL,ethnicity_hsc_v2_499aae___2,int,0,NA,NA,0 to 0,1,0.640798226,NA
6,ethnicity_hsc_v2_499aae___3,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___3,RIMDAMAL,ethnicity_hsc_v2_499aae___3,int,0,NA,NA,0 to 1,2,0.640798226,NA
7,ethnicity_hsc_v2_499aae___4,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___4,RIMDAMAL,ethnicity_hsc_v2_499aae___4,int,0,NA,NA,0 to 0,1,0.640798226,NA
8,ethnicity_hsc_v2_499aae___5,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___5,RIMDAMAL,ethnicity_hsc_v2_499aae___5,int,0,NA,NA,0 to 0,1,0.640798226,NA
9,ethnicity_hsc_v2_499aae___6,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___6,RIMDAMAL,ethnicity_hsc_v2_499aae___6,int,0,NA,NA,0 to 0,1,0.640798226,NA
10,ethnicity_hsc_v2_499aae___7,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___7,RIMDAMAL,ethnicity_hsc_v2_499aae___7,int,0,NA,NA,0 to 1,2,0.640798226,NA
11,ethnicity_hsc_v2_499aae___8,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___8,RIMDAMAL,ethnicity_hsc_v2_499aae___8,int,1,NA,NA,0 to 1,2,0.640798226,NA
12,ethnicity_hsc_v2_499aae___9,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___9,RIMDAMAL,ethnicity_hsc_v2_499aae___9,int,0,NA,NA,0 to 1,2,0.640798226,NA
62,ethnicity_hsc_v2_v2___1,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___1,RIMDAMAL,ethnicity_hsc_v2_v2___1,int,0,NA,NA,0 to 0,1,0.359201774,NA
71,ethnicity_hsc_v2_v2___10,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___10,RIMDAMAL,ethnicity_hsc_v2_v2___10,int,1,NA,NA,0 to 1,2,0.359201774,NA
72,ethnicity_hsc_v2_v2___11,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___11,RIMDAMAL,ethnicity_hsc_v2_v2___11,int,0,NA,NA,0 to 1,2,0.359201774,NA
73,ethnicity_hsc_v2_v2___12,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___12,RIMDAMAL,ethnicity_hsc_v2_v2___12,int,0,NA,NA,0 to 1,2,0.359201774,NA
74,ethnicity_hsc_v2_v2___13,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___13,RIMDAMAL,ethnicity_hsc_v2_v2___13,int,0,NA,NA,0 to 0,1,0.359201774,NA
63,ethnicity_hsc_v2_v2___2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___2,RIMDAMAL,ethnicity_hsc_v2_v2___2,int,0,NA,NA,0 to 1,2,0.359201774,NA
64,ethnicity_hsc_v2_v2___3,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___3,RIMDAMAL,ethnicity_hsc_v2_v2___3,int,1,NA,NA,0 to 1,2,0.359201774,NA
65,ethnicity_hsc_v2_v2___4,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___4,RIMDAMAL,ethnicity_hsc_v2_v2___4,int,0,NA,NA,0 to 1,2,0.359201774,NA
66,ethnicity_hsc_v2_v2___5,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___5,RIMDAMAL,ethnicity_hsc_v2_v2___5,int,0,NA,NA,0 to 1,2,0.359201774,NA
67,ethnicity_hsc_v2_v2___6,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___6,RIMDAMAL,ethnicity_hsc_v2_v2___6,int,0,NA,NA,0 to 0,1,0.359201774,NA
68,ethnicity_hsc_v2_v2___7,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___7,RIMDAMAL,ethnicity_hsc_v2_v2___7,int,0,NA,NA,0 to 1,2,0.359201774,NA
69,ethnicity_hsc_v2_v2___8,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___8,RIMDAMAL,ethnicity_hsc_v2_v2___8,int,0,NA,NA,0 to 1,2,0.359201774,NA
70,ethnicity_hsc_v2_v2___9,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___9,RIMDAMAL,ethnicity_hsc_v2_v2___9,int,0,NA,NA,0 to 1,2,0.359201774,NA
11,exclusion_crit_1_mda,enrollment__base_d_arm_reshaped,discard,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::exclusion_crit_1_mda,RIMDAMAL,exclusion_crit_1_mda,int,0,NA,NA,0 to 1,2,0.178601755,duplicated variable
11,exclusion_crit_1_mda,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_1_mda,RIMDAMAL,exclusion_crit_1_mda,int,0,NA,NA,0 to 1,2,0.641590214,duplicated variable
36,exclusion_crit_1_mda_v2,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_1_mda_v2,RIMDAMAL,exclusion_crit_1_mda_v2,int,0,NA,NA,0 to 1,2,0.61088685,NA
15,exclusion_crit_2_mda,enrollment__base_d_arm_reshaped,discard,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::exclusion_crit_2_mda,RIMDAMAL,exclusion_crit_2_mda,int,0,NA,NA,0 to 1,2,0.778375318,duplicated variable
15,exclusion_crit_2_mda,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_2_mda,RIMDAMAL,exclusion_crit_2_mda,int,0,NA,NA,0 to 1,2,0.903730887,duplicated variable
41,exclusion_crit_2_mda_v2,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_2_mda_v2,RIMDAMAL,exclusion_crit_2_mda_v2,int,0,NA,NA,0 to 1,2,0.896391437,NA
16,exclusion_crit_3_mda,enrollment__base_d_arm_reshaped,discard,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::exclusion_crit_3_mda,RIMDAMAL,exclusion_crit_3_mda,int,0,NA,NA,0 to 0,1,0.797339372,duplicated variable
16,exclusion_crit_3_mda,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_3_mda,RIMDAMAL,exclusion_crit_3_mda,int,0,NA,NA,0 to 0,1,0.91204893,duplicated variable
42,exclusion_crit_3_mda_v2,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_3_mda_v2,RIMDAMAL,exclusion_crit_3_mda_v2,int,0,NA,NA,0 to 1,2,0.901651376,NA
12,exclusion_crit_4_mda,enrollment__base_d_arm_reshaped,discard,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::exclusion_crit_4_mda,RIMDAMAL,exclusion_crit_4_mda,int,0,NA,NA,0 to 1,2,0.180583074,duplicated variable
12,exclusion_crit_4_mda,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_4_mda,RIMDAMAL,exclusion_crit_4_mda,int,0,NA,NA,0 to 1,2,0.642568807,duplicated variable
37,exclusion_crit_4_mda_v2,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_4_mda_v2,RIMDAMAL,exclusion_crit_4_mda_v2,int,0,NA,NA,0 to 1,2,0.611376147,NA
13,exclusion_crit_5_mda,enrollment__base_d_arm_reshaped,discard,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::exclusion_crit_5_mda,RIMDAMAL,exclusion_crit_5_mda,int,0,NA,NA,0 to 0,1,0.181149165,duplicated variable
13,exclusion_crit_5_mda,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_5_mda,RIMDAMAL,exclusion_crit_5_mda,int,0,NA,NA,0 to 0,1,0.642568807,duplicated variable
38,exclusion_crit_5_mda_v2,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_5_mda_v2,RIMDAMAL,exclusion_crit_5_mda_v2,int,0,NA,NA,0 to 0,1,0.611498471,NA
14,exclusion_crit_6_mda,enrollment__base_d_arm_reshaped,discard,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::exclusion_crit_6_mda,RIMDAMAL,exclusion_crit_6_mda,int,0,NA,NA,0 to 0,1,0.180300028,duplicated variable
14,exclusion_crit_6_mda,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_6_mda,RIMDAMAL,exclusion_crit_6_mda,int,0,NA,NA,0 to 0,1,0.642446483,duplicated variable
39,exclusion_crit_6_mda_v2,enrollment_year1_year2_arm_2020_reshaped,discard,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::exclusion_crit_6_mda_v2,RIMDAMAL,exclusion_crit_6_mda_v2,int,0,NA,NA,0 to 1,2,0.611498471,NA
52,fan_hsc,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::fan_hsc,RIMDAMAL,fan_hsc,int,0,NA,NA,0 to 1,2,0.86935867,NA
54,fan_hsc_v2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::fan_hsc_v2,RIMDAMAL,fan_hsc_v2,int,0,NA,NA,0 to 1,2,0.889135255,NA
