colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
50,adverse_events_arm_2020_reshaped::adv_event_rel_v2,adverse_events_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0041168,Relationship to study intervention,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,"Adverse event relationship with MDA

(This will be filled by the study doctor or coordinator ONLY)",,variable,,,,,RIMDAMAL,,,,,,,,,
39,adverse_events_arm_reshaped::adv_event_sev,adverse_events_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0041157,Adverse event severity,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Adverse event severity,"1, Grade 1 (Mild) | 2, Grade 2 (Moderate) | 3, Grade 3 (Severe) | 4, Grade 4 (Potentially life-threatening) | 5, Grade 5 (Death)",variable,,,,,RIMDAMAL,,,,,,,,,
43,adverse_events_arm_2020_reshaped::adv_event_sev_v2,adverse_events_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0041157,Adverse event severity,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Adverse event severity,,variable,,,,,RIMDAMAL,,,,,,,,,
40,adverse_events_arm_reshaped::adv_event_treat,adverse_events_arm_reshaped,,Adverse event treatment,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Is this person being treated or medicated for the adverse event?,,variable,new term needed,,,,RIMDAMAL,,,,,,,,,
44,adverse_events_arm_2020_reshaped::adv_event_treat_v2,adverse_events_arm_2020_reshaped,,Adverse event treatment,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Is this person being treated or medicated for the adverse event?,,variable,,,,,RIMDAMAL,,,,,,,,,
50,adverse_events_arm_reshaped::detail_follow,adverse_events_arm_reshaped,,Adverse event detailed description,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Detailed description of IE at follow-up visit,,variable,,,,,RIMDAMAL,,,,,,,,,
53,adverse_events_arm_2020_reshaped::follow,adverse_events_arm_2020_reshaped,,Follow up visit,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Is this a follow-up visit?,,variable,check if should put with adverse events,,,,RIMDAMAL,,,,,,,,,
49,adverse_events_arm_reshaped::follow,adverse_events_arm_reshaped,,Follow up visit,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Is this a follow-up visit?,,variable,,,,,RIMDAMAL,,,,,,,,,
57,adverse_events_arm_2020_reshaped::hosp_follow,adverse_events_arm_2020_reshaped,,Referred to health care facility,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Was the patient referred to a health care facility because of the adverse event?,,variable,new term needed,,,,RIMDAMAL,,,,,,,,,
54,adverse_events_arm_reshaped::hosp_follow,adverse_events_arm_reshaped,,Referred to health care facility,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Was the patient referred to a health care facility because of the adverse event?,,variable,,,,,RIMDAMAL,,,,,,,,,
44,adverse_events_arm_reshaped::hospital_id,adverse_events_arm_reshaped,,Health care facility,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Which health care facility?,"1, CSPS | 2, Local hospital | 3, Regional hospital | 4, Other",variable,new term needed,,,,RIMDAMAL,,,,,,,,,
55,adverse_events_arm_reshaped::hospital_id_follow,adverse_events_arm_reshaped,,Health care facility,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Which health care facility?,"1, CSPS | 2, Local hospital | 3, Regional hospital | 4, Other",variable,,,,,RIMDAMAL,,,,,,,,,
48,adverse_events_arm_2020_reshaped::hospital_id_v2,adverse_events_arm_2020_reshaped,,Health care facility,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Which health care facility?,"1, CSPS | 2, Local hospital | 3, Regional hospital | 4, Other",variable,,,,,RIMDAMAL,,,,,,,,,
54,adverse_events_arm_2020_reshaped::severity_follow,adverse_events_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0041157,Adverse event severity,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Severity of IE at follow-up visit,,variable,,,,,RIMDAMAL,,,,,,,,,
51,adverse_events_arm_reshaped::severity_follow,adverse_events_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0041157,Adverse event severity,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Severity of IE at follow-up visit,,variable,,,,,RIMDAMAL,,,,,,,,,
45,adverse_events_arm_reshaped::treat_hosp,adverse_events_arm_reshaped,,Treatment for adverse event at health facility,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Describe the treatment for this adverse event at the health care facility,,variable,new term needed,,,,RIMDAMAL,,,,,,,,,
49,adverse_events_arm_2020_reshaped::treat_hosp_v2,adverse_events_arm_2020_reshaped,,Treatment for adverse event at health facility,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Describe the treatment for this adverse event at the health care facility,,variable,,,,,RIMDAMAL,,,,,,,,,
22,pregnancy_monitori_arm_reshaped::antenatal,pregnancy_monitori_arm_reshaped,,Antenatal clinic or CSPS during pregnancy,,,http://purl.obolibrary.org/obo/EUPATH_0047002,Antenatal and postnatal care,Has the participant visited the antenatal clinic or CSPS during her pregnancy?,,variable,new term needed,,,,RIMDAMAL,,,,,,,,,
23,pregnancy_monitori_arm_2020_reshaped::antenatal_v2,pregnancy_monitori_arm_2020_reshaped,,Antenatal clinic or CSPS during pregnancy,,,http://purl.obolibrary.org/obo/EUPATH_0047002,Antenatal and postnatal care,Has the participant visited the antenatal clinic or CSPS during her pregnancy?,,variable,,,,,RIMDAMAL,,,,,,,,,
23,pregnancy_monitori_arm_reshaped::number_antenatal,pregnancy_monitori_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0047060,Antenatal care visits count,,,http://purl.obolibrary.org/obo/EUPATH_0047002,Antenatal and postnatal care,How many times has the participant visited the antenatal clinic or CSPS during her pregnancy?,,variable,,,,,RIMDAMAL,,,,,,,,,
24,pregnancy_monitori_arm_2020_reshaped::number_antenatal_v2,pregnancy_monitori_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0047060,Antenatal care visits count,,,http://purl.obolibrary.org/obo/EUPATH_0047002,Antenatal and postnatal care,How many times has the participant visited the antenatal clinic or CSPS during her pregnancy?,,variable,,,,,RIMDAMAL,,,,,,,,,
36,pregnancy_monitori_arm_reshaped::child_lenght,pregnancy_monitori_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0011918,Length,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,What is the child's length (cm)?,,variable,,,,,RIMDAMAL,cm,,,,,,,,
35,pregnancy_monitori_arm_reshaped::child_weight,pregnancy_monitori_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0011918,Length,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,What is the child's weight?,"1, Less than 1 kg | 2, 1-2 kg | 3, 2-3 kg | 4, 4-5 kg",variable,,,,,RIMDAMAL,cm,,,,,,,,
10,enrollment__base_d_arm_reshaped::height,enrollment__base_d_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0010075,Height,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,,variable,,,,,RIMDAMAL,cm,,,,,,,,
10,enrollment_year1_year2_arm_2020_reshaped::height,enrollment_year1_year2_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0010075,Height,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,,variable,,,,,RIMDAMAL,cm,,,,,,,,
35,enrollment_year1_year2_arm_2020_reshaped::height_v2,enrollment_year1_year2_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0010075,Height,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,a new height measurement should be taken this year,,variable,,,,,RIMDAMAL,cm,,,,,,,,
27,malaria_arm_2020_reshaped::unc_malaria_weight,malaria_arm_2020_reshaped,http://purl.obolibrary.org/obo/IAO_0000414,Weight,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Please enter the participant's weight in kilograms.,,variable,,,,,RIMDAMAL,kg,,,,,,,,
26,malaria_arm_reshaped::unc_malaria_weight,malaria_arm_reshaped,http://purl.obolibrary.org/obo/IAO_0000414,Weight,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Please enter the participant's weight in kilograms.,,variable,,,,,RIMDAMAL,kg,,,,,,,,
15,pregnancy_monitori_arm_reshaped::weight,pregnancy_monitori_arm_reshaped,http://purl.obolibrary.org/obo/IAO_0000414,Weight,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,What is the participant current weight (kg)?,,variable,,,,,RIMDAMAL,kg,,,,,,,,
15,pregnancy_monitori_arm_2020_reshaped::weight_v2,pregnancy_monitori_arm_2020_reshaped,http://purl.obolibrary.org/obo/IAO_0000414,Weight,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,What is the participant current weight (kg)?,,variable,,,,,RIMDAMAL,kg,,,,,,,,
28,malaria_arm_2020_reshaped::unc_malaria_med_obs,malaria_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0040005,Artemether-lumefantrine,,,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,Did you see the participant take the first dose of artemether-lumefantrine?,,variable,,,,,RIMDAMAL,,,,,,,,,
13,adverse_events_arm_2020_reshaped::rda_ae_date,adverse_events_arm_2020_reshaped,,RDT date,,,http://purl.obolibrary.org/obo/EUPATH_0021130,Blood eukaryote testing,Date of RDT,,variable,new term needed,,,,RIMDAMAL,,,,,,,,,
20,active_case_detect_arm_reshaped::rdt_acd,active_case_detect_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0027004,RDT performed,,,http://purl.obolibrary.org/obo/EUPATH_0021130,Blood eukaryote testing,Was a malaria rapid diagnostic test (RDT) performed?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
20,active_case_detect_arm_2020_reshaped::rdt_acd_v2,active_case_detect_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0027004,RDT performed,,,http://purl.obolibrary.org/obo/EUPATH_0021130,Blood eukaryote testing,Was a malaria rapid diagnostic test (RDT) performed?,,variable,,,,,RIMDAMAL,,,,,,,,,
12,adverse_events_arm_2020_reshaped::rdt_ae,adverse_events_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0027004,RDT performed,,,http://purl.obolibrary.org/obo/EUPATH_0021130,Blood eukaryote testing,Has an RDT been performed?,,variable,,,,,RIMDAMAL,,,,,,,,,
7,active_case_detect_arm_reshaped::blood_acd,active_case_detect_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0041075,Fingerprick sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was capillary blood collected through finger-prick during visit?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
8,active_case_detect_arm_2020_reshaped::blood_acd_v2,active_case_detect_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0041075,Fingerprick sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was capillary blood collected through finger-prick during visit?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
7,crosssectional_sam_arm_reshaped::capillary_blood_cross_sec,crosssectional_sam_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0041075,Fingerprick sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was a finger prick capillary blood sample taken from the subject?,,variable,,,,,RIMDAMAL,,,,,,,,,
8,crosssectional_sam_arm_2020_reshaped::capillary_blood_cross_sec_v2,crosssectional_sam_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0041075,Fingerprick sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was a finger prick capillary blood sample taken from the subject?,,variable,,,,,RIMDAMAL,,,,,,,,,
17,active_case_detect_arm_reshaped::filter_paper_acd,active_case_detect_arm_reshaped,http://purl.obolibrary.org/obo/OBI_0003055,Filter paper sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was a filter paper prepared with capillary blood from the participant (containing four blood spots)?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
18,active_case_detect_arm_2020_reshaped::filter_paper_acd_v2,active_case_detect_arm_2020_reshaped,http://purl.obolibrary.org/obo/OBI_0003055,Filter paper sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was a filter paper prepared with capillary blood from the participant (containing four blood spots)?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
15,crosssectional_sam_arm_reshaped::filter_paper_cross_sec,crosssectional_sam_arm_reshaped,http://purl.obolibrary.org/obo/OBI_0003055,Filter paper sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was a filter paper prepared with capillary blood from the participant (containing four blood spots)?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
15,crosssectional_sam_arm_2020_reshaped::filter_paper_cross_sec_v2,crosssectional_sam_arm_2020_reshaped,http://purl.obolibrary.org/obo/OBI_0003055,Filter paper sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was a filter paper prepared with capillary blood from the participant (containing four blood spots)?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
16,crosssectional_sam_arm_reshaped::no_paper_exp_cross_sec,crosssectional_sam_arm_reshaped,,Reason filter paper not prepared,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,"If the filter paper was not prepared, explain why",,variable,,,,,RIMDAMAL,,,,,,,,,
8,active_case_detect_arm_reshaped::thick_thin_smear_acd,active_case_detect_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0021081,Blood smear sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was blood thick/thin smear prepared?,"1,Yes, both thick and thin smears | 2, Yes, only thick smear | 3, Yes, only thin smear | 0, No smears were prepared",variable,,,,,RIMDAMAL,,,,,,,,,
9,active_case_detect_arm_2020_reshaped::thick_thin_smear_acd_v2,active_case_detect_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0021081,Blood smear sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was blood thick/thin smear prepared?,"1,Yes, both thick and thin smears | 2, Yes, only thick smear | 3, Yes, only thin smear | 0, No smears were prepared",variable,,,,,RIMDAMAL,,,,,,,,,
9,crosssectional_sam_arm_reshaped::thick_thin_smear_cross_sec,crosssectional_sam_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0021081,Blood smear sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was blood thick/thin smear prepared?,"1,Yes, both thick and thin smears | 2, Yes, only thick smear | 3, Yes, only thin smear | 0, No smears were prepared",variable,,,,,RIMDAMAL,,,,,,,,,
9,crosssectional_sam_arm_2020_reshaped::thick_thin_smear_cross_sec_v2,crosssectional_sam_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0021081,Blood smear sample,,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Was blood thick/thin smear prepared?,"1,Yes, both thick and thin smears | 2, Yes, only thick smear | 3, Yes, only thin smear | 0, No smears were prepared",variable,,,,,RIMDAMAL,,,,,,,,,
,,,http://purl.obolibrary.org/obo/EUPATH_0033146,Blood sample collected,,,http://purl.obolibrary.org/obo/EUPATH_0033146,Blood sample collection process,The hemoglobin level is measured at these different times after the last dose of TM,,multifilter,,,,,,,,,,,,,,
14,mass_drug_administ_arm_reshaped::adv_event_mda1_dose3,mass_drug_administ_arm_reshaped,,Dose 3,,,,Did the participant present with an adverse event after a dose of the MDA,"Did the participant present with an Adverse Event after the third dose of the MDA? 
It may also include drug tolerance reactions, such as vomiting and abdominal pain.","1, Oui | 0, Non | 2, Did not receive the dose",variable,new term needed,,,,RIMDAMAL,,,,,,,,,
8,mass_drug_administ_arm_2020_reshaped::mda5_fembreastfeed_recheck,mass_drug_administ_arm_2020_reshaped,,Breastfeeding baby under one week old,,,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,Does this person continue to breast feed a baby that is <1 week old?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
9,mass_drug_administ_arm_2020_reshaped::mda5_childsmc_check,mass_drug_administ_arm_2020_reshaped,,Child received SMC,,,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Has this child received SMC (seasonal malaria chemoprevention) ?,"1, Oui | 0, Non",variable,new term needed,,,,RIMDAMAL,,,,,,,,,
22,mass_drug_administ_arm_2020_reshaped::mda5_childacd_netsleep,mass_drug_administ_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0047315,Child bednet used last night,,,http://purl.obolibrary.org/obo/EUPATH_0042261,Child vector intervention,,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
15,withdrawaldisconti_arm_reshaped::withdrawal_discont_type,withdrawaldisconti_arm_reshaped,,Subjects wishes after withrawal,,,http://purl.obolibrary.org/obo/EUPATH_0010035,Aministrative information,Choose the subjects wishes after the withdrawal/stoppage,"1, He / she will stop the treatment, but will keep his consent for the data collection and to continue with follow-up procedures | 2, He / she will stop all future activities of the study, but will keep his consent so that the data already collected can be used for research | 3, He / she will stop all activities with the study and will withdraw his consent and for any data previously collected to be used in research",variable,,,,,RIMDAMAL,,,,,,,,,
16,pregnancy_monitori_arm_reshaped::alcohol_usage,pregnancy_monitori_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0040017,Alcohol use,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Does the participant currently use alcohol?,,variable,,,,,RIMDAMAL,,,,,,,,,
16,pregnancy_monitori_arm_2020_reshaped::alcohol_usage_v2,pregnancy_monitori_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0040017,Alcohol use,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Does the participant currently use alcohol?,,variable,,,,,RIMDAMAL,,,,,,,,,
11,active_case_detect_arm_reshaped::mal_failure,active_case_detect_arm_reshaped,,Malaria treatment in last 28 days,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Was the participant treated for simple malaria in the last 28 days?,,variable,new term needed,,,,RIMDAMAL,,,,,,,,,
12,active_case_detect_arm_2020_reshaped::mal_failure_v2,active_case_detect_arm_2020_reshaped,,Malaria treatment in last 28 days,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Was the participant treated for simple malaria in the last 28 days?,,variable,,,,,RIMDAMAL,,,,,,,,,
17,pregnancy_monitori_arm_reshaped::tobacco_usage,pregnancy_monitori_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0040016,Tobacco use,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Does the participant currently use tobacco?,,variable,,,,,RIMDAMAL,,,,,,,,,
17,pregnancy_monitori_arm_2020_reshaped::tobacco_usage_v2,pregnancy_monitori_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0040016,Tobacco use,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Does the participant currently use tobacco?,,variable,,,,,RIMDAMAL,,,,,,,,,
22,malaria_arm_2020_reshaped::unc_malaria_treat,malaria_arm_2020_reshaped,,Malaria treatment in last month,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Was the participant treated for malaria last month?,,variable,,,,,RIMDAMAL,,,,,,,,,
21,malaria_arm_reshaped::unc_malaria_treat,malaria_arm_reshaped,,Malaria treatment in last month,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Was the participant treated for malaria last month?,,variable,,,,,RIMDAMAL,,,,,,,,,
4,death_report_arm_1_reshaped::death_relation_mda,death_report_arm_1_reshaped,,Death related to mass drug adminisistration,,,http://purl.obolibrary.org/obo/EUPATH_0000671,Death information,"Relationship of AE (death) to the mass drug administration

(This will be completed ONLY by the study doctor or the coordinator)","1, Not related | 2, Unlikely to be related | 3, Possibly related | 4, Probably related | 5, Not classified",variable,new term needed,,,,RIMDAMAL,,,,,,,,,
6,death_report_arm_2020_reshaped::death_relation_mda_v2,death_report_arm_2020_reshaped,,Death related to mass drug adminisistration,,,http://purl.obolibrary.org/obo/EUPATH_0000671,Death information,"Relationship of AE (death) to the mass drug administration

(This will be completed ONLY by the study doctor or the coordinator)","1, Not related | 2, Unlikely to be related | 3, Possibly related | 4, Probably related | 5, Not classified",variable,new term needed,,,,RIMDAMAL,,,,,,,,,
4,death_report_arm_2020_reshaped::source_info_death_v2,death_report_arm_2020_reshaped,,Source of death information,,,http://purl.obolibrary.org/obo/EUPATH_0000671,Death information,How was the cause of death information obtained?,,variable,new term needed,,,,RIMDAMAL,,,,,,,,,
3,death_report_arm_1_reshaped::where_participant_died,death_report_arm_1_reshaped,http://purl.obolibrary.org/obo/EUPATH_0010067,Death location,,,http://purl.obolibrary.org/obo/EUPATH_0000671,Death information,Where did the subject die?,"1, at home | 2, CSPS | 3, CMA | 4, CHR | 5, Hospice | 6, Other",variable,,,,,RIMDAMAL,,,,,,,,,
5,death_report_arm_2020_reshaped::where_participant_died_v2,death_report_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0010067,Death location,,,http://purl.obolibrary.org/obo/EUPATH_0000671,Death information,Where did the subject die?,"1, at home | 2, CSPS | 3, CMA | 4, CHR | 5, Hospice | 6, Other",variable,,,,,RIMDAMAL,,,,,,,,,
7,enrollment__base_d_arm_reshaped::age,enrollment__base_d_arm_reshaped,http://purl.obolibrary.org/obo/OBI_0001169,Age,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,variable,,,yes,,RIMDAMAL,years,,,,,,,,
7,enrollment_year1_year2_arm_2020_reshaped::age,enrollment_year1_year2_arm_2020_reshaped,http://purl.obolibrary.org/obo/OBI_0001169,Age,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,variable,,,yes,,RIMDAMAL,years,,,,,,,,
25,enrollment_year1_year2_arm_2020_reshaped::age_2020,enrollment_year1_year2_arm_2020_reshaped,http://purl.obolibrary.org/obo/OBI_0001169,Age,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Age of participant in years,,variable,,,yes,,RIMDAMAL,years,,,,,,,,
8,enrollment__base_d_arm_reshaped::age_child_months,enrollment__base_d_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0042293,Child age,should this be child demographics?,,,Child demographics,Childs age in months,,variable,,,yes,,RIMDAMAL,months,,,,,,,,
8,enrollment_year1_year2_arm_2020_reshaped::age_child_months,enrollment_year1_year2_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0042293,Child age,,,,Child demographics,Childs age in months,,variable,,,yes,,RIMDAMAL,months,,,,,,,,
26,enrollment_year1_year2_arm_2020_reshaped::age_child_months_2020,enrollment_year1_year2_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0042293,Child age,,,,Child demographics,Childs age in months,,variable,,,yes,,RIMDAMAL,months,,,,,,,,
33,enrollment_year1_year2_arm_2020_reshaped::age_child_months_v2,enrollment_year1_year2_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0042293,Child age,,,,Child demographics,Childs age in months,,variable,,,yes,,RIMDAMAL,months,,,,,,,,
32,enrollment_year1_year2_arm_2020_reshaped::age_v2,enrollment_year1_year2_arm_2020_reshaped,http://purl.obolibrary.org/obo/OBI_0001169,Age,,,,Child demographics,,,variable,,,yes,,RIMDAMAL,,,,,,,,,
54,household_survey_f_arm_reshaped::edu_level_hsc,household_survey_f_arm_reshaped,http://purl.obolibrary.org/obo/OMRSE_00002045,Education level,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,What is the level of education of this person?,,variable,,,,,RIMDAMAL,,,,,,,,,
56,household_survey_f_arm_2020_reshaped::edu_level_hsc_v2,household_survey_f_arm_2020_reshaped,http://purl.obolibrary.org/obo/OMRSE_00002045,Education level,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,What is the level of education of this person?,,variable,,,,,RIMDAMAL,,,,,,,,,
,,,,Ethnicity of household members,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,multifilter,new term needed,,,,,,,,,,,,,
6,enrollment__base_d_arm_reshaped::gender,enrollment__base_d_arm_reshaped,http://purl.obolibrary.org/obo/PATO_0000047,Sex,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,variable,,,,,RIMDAMAL,,,,,,,,,
6,enrollment_year1_year2_arm_2020_reshaped::gender,enrollment_year1_year2_arm_2020_reshaped,http://purl.obolibrary.org/obo/PATO_0000047,Sex,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,variable,,,,,RIMDAMAL,,,,,,,,,
31,enrollment_year1_year2_arm_2020_reshaped::gender_v2,enrollment_year1_year2_arm_2020_reshaped,http://purl.obolibrary.org/obo/PATO_0000047,Sex,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,,variable,,,,,RIMDAMAL,,,,,,,,,
29,enrollment_year1_year2_arm_2020_reshaped::not_eligible_gender,enrollment_year1_year2_arm_2020_reshaped,http://purl.obolibrary.org/obo/PATO_0000047,Sex,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,What is the gender/sex of this participant,,variable,,,,,RIMDAMAL,,,,,,,,,
28,malaria_arm_reshaped::com_malaria,malaria_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0000040,Complicated malaria,,,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,Does the participant have complicated malaria?,,variable,,,,,RIMDAMAL,,,,,,,,,
27,pregnancy_monitori_arm_reshaped::preg_part_malaria,pregnancy_monitori_arm_reshaped,http://purl.obolibrary.org/obo/EUPATH_0040013,Malaria diagnosis in pregnancy,,,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,Has the participant had malaria during this pregnancy?,,variable,,,,,RIMDAMAL,,,,,,,,,
28,pregnancy_monitori_arm_2020_reshaped::preg_part_malaria_v2,pregnancy_monitori_arm_2020_reshaped,http://purl.obolibrary.org/obo/EUPATH_0040013,Malaria diagnosis in pregnancy,,,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,Has the participant had malaria during this pregnancy?,,variable,,,,,RIMDAMAL,,,,,,,,,
5,malaria_arm_2020_reshaped::unc_malaria,malaria_arm_2020_reshaped,,Uncomplicated malaria,,,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,Does the participant have uncomplicated malaria?,,variable,new term needed,,,,RIMDAMAL,,,,,,,,,
5,malaria_arm_reshaped::unc_malaria,malaria_arm_reshaped,,Uncomplicated malaria,,,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,Does the participant have uncomplicated malaria?,,variable,,,,,RIMDAMAL,,,,,,,,,
37,mass_drug_administ_arm_reshaped::adv_event_mda6___0,mass_drug_administ_arm_reshaped,,No adverse events,,,,Adverse events after MDA dose,Did the participant present with an adverse event during the MDA season,No,variable,,,,,RIMDAMAL,,,,,,,,,
,,,,Adverse events after MDA dose,,,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,,,multifilter,new term needed,,,,,,,,,,,,,
34,mass_drug_administ_arm_reshaped::adv_event_mda6___1,mass_drug_administ_arm_reshaped,,Dose 1,,,,Adverse events after MDA dose,Did the participant present with an adverse event during the MDA season,"Yes, after the first dose",value,,yes,,,RIMDAMAL,,,,,,,,,
