colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
31,scwork_forest1_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the nearby forest?","1, មាន (Yes) | 0, មិនមាន (No)",,,,[scwork_places(1)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_night,SW PACIFIC,scwork_forest1_night,int,0,NA,NA,0 to 1,2,0.964958284,NA
37,scwork_forest1_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",NA,,,,[scwork_places(1)] = '1' and [scwork_forest1_night] = '1' and [scwork_forest1_protect(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_protect_oth,SW PACIFIC,scwork_forest1_protect_oth,chr,<e1><9e><8a><e1><9e><bb><e1><9e><8f><e1><9e><97><e1><9f><92><e1><9e><9b><e1><9e><be><e1><9e><84> (Fire),NA,NA,", <e1><9e><8a><e1><9e><bb><e1><9e><8f><e1><9e><97><e1><9f><92><e1><9e><9b><e1><9e><be><e1><9e><84> (Fire)",1,0.999761621,NA
38,scwork_forest1_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the nearby forest?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,,,[scwork_places(1)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_alone,SW PACIFIC,scwork_forest1_alone,int,0,NA,NA,0 to 1,2,0.964958284,NA
43,scwork_forest1_with_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,"សូមបញ្ជាក់ប្រសិនបើអ្នកទៅជាមួយអ្នកផ្សេងទៀត
If ""Other"", specify",NA,,,,[scwork_places(1)] = '1' and [scwork_forest1_alone] = '0' and [scwork_forest1_with(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_with_oth,SW PACIFIC,scwork_forest1_with_oth,lgl,NA,NA,NA,n/a,0,1,no data
44,scwork_forest1_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើព្រៃនៅក្បែរភូមិនេះនៅក្នុងភូមិ?
Is the nearby forest in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,,,[scwork_places(1)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_invillage,SW PACIFIC,scwork_forest1_invillage,int,1,NA,NA,0 to 1,2,0.966388558,NA
45,scwork_forest1_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the nearby forest (min)?",NA,,,,[scwork_places(1)] = '1' and [scwork_forest1_invillage] = '0',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_dist,SW PACIFIC,scwork_forest1_dist,int,20,NA,NA,6 to 240,10,0.993087008,NA
46,scwork_forest1_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,,,[scwork_places(1)] = '1' and [scwork_forest1_invillage] = '0',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_distu,SW PACIFIC,scwork_forest1_distu,int,1,NA,NA,1 to 2,2,0.993087008,NA
47,scwork_forest2_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the deep forest?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,,,[scwork_places(2)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_freq,SW PACIFIC,scwork_forest2_freq,int,5,NA,NA,1 to 6,6,0.966150179,NA
48,scwork_forest2_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the deep forest?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,,,[scwork_places(2)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_dur,SW PACIFIC,scwork_forest2_dur,int,3,NA,NA,1 to 4,4,0.9659118,NA
49,scwork_forest2_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the deep forest?","1, មាន (Yes) | 0, មិនមាន (No)",,,,[scwork_places(2)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_night,SW PACIFIC,scwork_forest2_night,int,1,NA,NA,0 to 1,2,0.9659118,NA
55,scwork_forest2_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",NA,,,,[scwork_places(2)] = '1' and [scwork_forest2_night] = '1' and [scwork_forest2_protect(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_protect_oth,SW PACIFIC,scwork_forest2_protect_oth,chr,Blanket,NA,NA,", Blanket, Fire",2,0.997854589,NA
56,scwork_forest2_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the deep forest?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,,,[scwork_places(2)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_alone,SW PACIFIC,scwork_forest2_alone,int,0,NA,NA,0 to 1,2,0.9659118,NA
61,scwork_forest2_with_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,"សូមបញ្ជាក់ប្រសិនបើអ្នកទៅជាមួយអ្នកផ្សេងទៀត
If ""Other"", specify",NA,,,,[scwork_places(2)] = '1' and [scwork_forest2_alone] = '0' and [scwork_forest2_with(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_with_oth,SW PACIFIC,scwork_forest2_with_oth,lgl,NA,NA,NA,n/a,0,1,no data
62,scwork_forest2_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើព្រៃជ្រៅនេះនៅក្នុងភូមិ?
Is the deep forest in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,,,[scwork_places(2)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_invillage,SW PACIFIC,scwork_forest2_invillage,int,0,NA,NA,0 to 0,1,0.966865316,NA
63,scwork_forest2_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the deep forest (min)?",NA,,,,[scwork_places(2)] = '1' and [scwork_forest2_invillage] = '0',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_dist,SW PACIFIC,scwork_forest2_dist,int,60,NA,NA,15 to 600,17,0.966865316,NA
64,scwork_forest2_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,,,[scwork_places(2)] = '1' and [scwork_forest2_invillage] = '0',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_distu,SW PACIFIC,scwork_forest2_distu,int,1,NA,NA,1 to 2,2,0.966865316,NA
65,scwork_rubber_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the rubber plantation?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,,,[scwork_places(3)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_freq,SW PACIFIC,scwork_rubber_freq,int,5,NA,NA,1 to 6,6,0.929439809,NA
66,scwork_rubber_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the rubber plantation?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,,,[scwork_places(3)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_dur,SW PACIFIC,scwork_rubber_dur,int,1,NA,NA,1 to 4,4,0.929678188,NA
67,scwork_rubber_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the rubber plantation?","1, មាន (Yes) | 0, មិនមាន (No)",,,,[scwork_places(3)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_night,SW PACIFIC,scwork_rubber_night,int,0,NA,NA,0 to 1,2,0.929678188,NA
73,scwork_rubber_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",NA,,,,[scwork_places(3)] = '1' and [scwork_rubber_night] = '1' and [scwork_rubber_protect(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_protect_oth,SW PACIFIC,scwork_rubber_protect_oth,chr,<e1><9e><8a><e1><9e><bb><e1><9e><8f><e1><9e><97><e1><9f><92><e1><9e><93><e1><9e><80><e1><9f><8b><e1><9e><97><e1><9f><92><e1><9e><9b><e1><9e><be><e1><9e><84> (Fire),NA,NA,", <e1><9e><8a><e1><9e><bb><e1><9e><8f><e1><9e><97><e1><9f><92><e1><9e><93><e1><9e><80><e1><9f><8b><e1><9e><97><e1><9f><92><e1><9e><9b><e1><9e><be><e1><9e><84> (Fire)",1,0.999523242,NA
74,scwork_rubber_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the rubber plantation?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,,,[scwork_places(3)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_alone,SW PACIFIC,scwork_rubber_alone,int,1,NA,NA,0 to 1,2,0.929439809,NA
79,scwork_rubber_with_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,"សូមបញ្ជាក់ប្រសិនបើអ្នកទៅជាមួយអ្នកផ្សេងទៀត
If ""Other"", specify",NA,,,,[scwork_places(3)] = '1' and [scwork_rubber_alone] = '0' and [scwork_rubber_with(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_with_oth,SW PACIFIC,scwork_rubber_with_oth,lgl,NA,NA,NA,n/a,0,1,no data
80,scwork_rubber_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើចំការកៅស៊ូនេះនៅក្នុងភូមិ?
Is the rubber plantation in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,,,[scwork_places(3)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_invillage,SW PACIFIC,scwork_rubber_invillage,int,1,NA,NA,0 to 1,2,0.930393325,NA
81,scwork_rubber_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the rubber plantation (min)?",NA,,,,[scwork_places(3)] = '1' and [scwork_rubber_invillage] = '0',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_dist,SW PACIFIC,scwork_rubber_dist,int,5,NA,NA,5 to 120,9,0.978545888,NA
82,scwork_rubber_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,,,[scwork_places(3)] = '1' and [scwork_rubber_invillage] = '0',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_distu,SW PACIFIC,scwork_rubber_distu,int,1,NA,NA,1 to 2,2,0.979022646,NA
83,scwork_cashew_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the cashew nut field?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,,,[scwork_places(4)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_freq,SW PACIFIC,scwork_cashew_freq,int,2,NA,NA,1 to 6,6,0.727294398,NA
84,scwork_cashew_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the cashew nut field?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,,,[scwork_places(4)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_dur,SW PACIFIC,scwork_cashew_dur,int,1,NA,NA,1 to 5,5,0.727056019,NA
85,scwork_cashew_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the cashew nut field?","1, មាន (Yes) | 0, មិនមាន (No)",,,,[scwork_places(4)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_night,SW PACIFIC,scwork_cashew_night,int,0,NA,NA,0 to 1,2,0.728247914,NA
91,scwork_cashew_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",NA,,,,[scwork_places(4)] = '1' and [scwork_cashew_night] = '1' and [scwork_cashew_protect(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_protect_oth,SW PACIFIC,scwork_cashew_protect_oth,chr,Fan,NA,NA,", Fan, Fire, Mosquito coil, Sleeping in the car",4,0.998569726,NA
92,scwork_cashew_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the cashew nut field?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,,,[scwork_places(4)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_alone,SW PACIFIC,scwork_cashew_alone,int,0,NA,NA,0 to 1,2,0.727294398,NA
97,scwork_cashew_with_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,"សូមបញ្ជាក់ប្រសិនបើអ្នកទៅជាមួយអ្នកផ្សេងទៀត
If ""Other"", specify",NA,,,,[scwork_places(4)] = '1' and [scwork_cashew_alone] = '0' and [scwork_cashew_with(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_with_oth,SW PACIFIC,scwork_cashew_with_oth,lgl,NA,NA,NA,n/a,0,1,no data
98,scwork_cashew_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើចំការចន័្ទទីនេះនៅក្នុងភូមិ?
Is the cashew nut field in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,,,[scwork_places(4)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_invillage,SW PACIFIC,scwork_cashew_invillage,int,1,NA,NA,0 to 1,2,0.731108462,NA
99,scwork_cashew_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the cashew nut field (min)?",NA,,,,[scwork_places(4)] = '1' and [scwork_cashew_invillage] = '0',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_dist,SW PACIFIC,scwork_cashew_dist,int,30,NA,NA,5 to 600,14,0.913468415,NA
100,scwork_cashew_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,,,[scwork_places(4)] = '1' and [scwork_cashew_invillage] = '0',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_distu,SW PACIFIC,scwork_cashew_distu,int,1,NA,NA,1 to 2,2,0.913945173,NA
101,scwork_cassava_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the cassava field?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,,,[scwork_places(5)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_freq,SW PACIFIC,scwork_cassava_freq,int,1,NA,NA,1 to 6,6,0.503933254,NA
102,scwork_cassava_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the cassava field?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,,,[scwork_places(5)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_dur,SW PACIFIC,scwork_cassava_dur,int,1,NA,NA,1 to 5,5,0.504410012,NA
103,scwork_cassava_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the cassava field?","1, មាន (Yes) | 0, មិនមាន (No)",,,,[scwork_places(5)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_night,SW PACIFIC,scwork_cassava_night,int,0,NA,NA,0 to 1,2,0.505363528,NA
109,scwork_cassava_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",NA,,,,[scwork_places(5)] = '1' and [scwork_cassava_night] = '1' and [scwork_cassava_protect(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_protect_oth,SW PACIFIC,scwork_cassava_protect_oth,chr,Fire,NA,NA,", Fire, Mosquito coil",2,0.999046484,NA
110,scwork_cassava_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the cassava field?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,,,[scwork_places(5)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_alone,SW PACIFIC,scwork_cassava_alone,int,0,NA,NA,0 to 1,2,0.503456496,NA
115,scwork_cassava_with_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"សូមបញ្ជាក់ប្រសិនបើអ្នកទៅជាមួយអ្នកផ្សេងទៀត
If ""Other"", specify",NA,,,,[scwork_places(5)] = '1' and [scwork_cassava_alone] = '0' and [scwork_cassava_with(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_with_oth,SW PACIFIC,scwork_cassava_with_oth,chr,Workers,NA,NA,", Workers",1,0.999761621,NA
116,scwork_cassava_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើចំការដំឡូងនេះនៅក្នុងភូមិ? 
Is the cassava field in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,,,[scwork_places(5)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_invillage,SW PACIFIC,scwork_cassava_invillage,int,1,NA,NA,0 to 1,2,0.507747318,NA
117,scwork_cassava_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the cassava field (min)?",NA,,,,[scwork_places(5)] = '1' and [scwork_cassava_invillage] = '0',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_dist,SW PACIFIC,scwork_cassava_dist,int,60,NA,NA,5 to 600,18,0.819070322,NA
118,scwork_cassava_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,,,[scwork_places(5)] = '1' and [scwork_cassava_invillage] = '0',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_distu,SW PACIFIC,scwork_cassava_distu,int,1,NA,NA,1 to 2,2,0.81954708,NA
119,scwork_rice_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the rice field?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,,,[scwork_places(6)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_freq,SW PACIFIC,scwork_rice_freq,int,3,NA,NA,1 to 6,6,0.92205006,NA
120,scwork_rice_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the rice field?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,,,[scwork_places(6)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_dur,SW PACIFIC,scwork_rice_dur,int,1,NA,NA,1 to 5,5,0.92205006,NA
121,scwork_rice_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the rice field?","1, មាន (Yes) | 0, មិនមាន (No)",,,,[scwork_places(6)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_night,SW PACIFIC,scwork_rice_night,int,0,NA,NA,0 to 1,2,0.922526818,NA
127,scwork_rice_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",NA,,,,[scwork_places(6)] = '1' and [scwork_rice_night] = '1' and [scwork_rice_protect(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_protect_oth,SW PACIFIC,scwork_rice_protect_oth,chr,Fire,NA,NA,", Fire, Mosquito coil",2,0.998331347,NA
128,scwork_rice_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the rice field?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,,,[scwork_places(6)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_alone,SW PACIFIC,scwork_rice_alone,int,0,NA,NA,0 to 1,2,0.92205006,NA
