colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
3,icemrcambodiacensus_data_2022-05-13_1304_sak::visdat,icemrcambodiacensus_data_2022-05-13_1304_sak,EUPATH_0004991,Observation date ,,,EUPATH_0000310,Observation details,"កាលបរិច្ឆេទការអង្កេតការសិក្សារឺការសំភាស?
What is the visit date?",,variable,,yes,yes,yes,SW PACIFIC,,,,,,,,,
3,icemrcambodiahousehold_data_2022-05-13_1307_sak::visdat,icemrcambodiahousehold_data_2022-05-13_1307_sak,EUPATH_0004991,Observation date ,,,EUPATH_0000310,Observation details,"កាលបរិច្ឆេទការអង្កេតការសិក្សារឺការសំភាស?
What is the visit date?",,variable,,yes,yes,yes,SW PACIFIC,,,,,,,,,
3,icemrcambodiaprevalence_data_2022-06-06_2029_sak::visdat,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0004991,Observation date ,,,EUPATH_0000310,Observation details,"កាលបរិច្ឆេទការអង្កេតការសិក្សារឺការសំភាស?
What is the visit date?",,variable,,yes,yes,yes,SW PACIFIC,,,,,,,,,
5,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scleft1,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0024186,Slept elsewhere in last 4 weeks,,,OMRSE_00000142,Travel details,"តើអ្នកមានចាកចេញពីភូមិទេកាលពីខែមុនហើយអ្នកមានដេកយប់នៅទីនោះទេ?
Has the subject left the village in the last month and spent at least a night away?","1, មាន (Yes) | 0, មិនមាន (No)",value,,,,,SW PACIFIC,,,,,,,,,
6,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scleft1_place_01,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0049007,Place visited,,,OMRSE_00000142,Travel details,"ឈ្មោះកន្លែងទី១ដែលអ្នកបានទៅ?
(Location 1) What is the name of this place?",,variable,,,,,SW PACIFIC,,,,,,,,,
7,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scleft1_province_01,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Province visited,,,OMRSE_00000142,Travel details,"ខេត្តរឺប្រទេសរបស់កន្លែងទី១នេះ?
(Location 1) In which province or country is this place?",,variable,new term needed,,,,SW PACIFIC,,,,,,,,,
8,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scleft1_dur_01,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Nights slept elsewhere,,,OMRSE_00000142,Travel details,"តើអ្នកនៅទីកន្លែងទី១នោះយូរប៉ុន្មានដែរ?
(Location 1) How long did the subject stay at this place?","1, ១យប់ (One night) | 2, ២ទៅ៣ថ្ងែ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣ អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, មួយខែ (1 month)",variable,new term needed,,,,SW PACIFIC,,,,,,,,,
9,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scleft1_place_02,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0049007,Place visited,,,OMRSE_00000142,Travel details,"ឈ្មោះកន្លែងទី២ដែលអ្នកបានទៅ?
(Location 2) What is the name of this place?",,variable,,,,,SW PACIFIC,,,,,,,,,
10,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scleft1_province_02,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Province visited,,,OMRSE_00000142,Travel details,"ខេត្តរឺប្រទេសរបស់កន្លែងទី២នេ?
(Location 2) In which province or country is this place?",,variable,,,,,SW PACIFIC,,,,,,,,,
11,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scleft1_dur_02,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Nights slept elsewhere,,,OMRSE_00000142,Travel details,"តើអ្នកនៅទីកន្លែងទី២នោះយូរប៉ុន្មានដែរ?
(Location 2) How long did the subject stay at this place?","1, ១យប់ (One night) | 2, ២ទៅ៣ថ្ងែ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣ អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, មួយខែ (1 month)",variable,,,,,SW PACIFIC,,,,,,,,,
12,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scleft1_place_03,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0049007,Place visited,,,OMRSE_00000142,Travel details,"ឈ្មោះកន្លែងទី៣ដែលអ្នកបានទៅ?
(Location 3) What is the name of this place?",,variable,,,,,SW PACIFIC,,,,,,,,,
13,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scleft1_province_03,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Province visited,,,OMRSE_00000142,Travel details,"ខេត្តរឺប្រទេសរបស់កន្លែងទី៣នេះ?
(Location 3) In which province or country is this place?",,variable,,,,,SW PACIFIC,,,,,,,,,
14,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scleft1_dur_03,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Nights slept elsewhere,,,OMRSE_00000142,Travel details,"តើអ្នកនៅទីកន្លែងទី៣នោះយូរប៉ុន្មានដែរ?
(Location 3) How long did the subject stay at this place?","1, ១យប់ (One night) | 2, ២ទៅ៣ថ្ងែ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣ អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, មួយខែ (1 month)",variable,,,,,SW PACIFIC,,,,,,,,,
29,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Trips to nearby forest,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the nearby forest?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",variable,,,,,SW PACIFIC,,,,,,,,,
30,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Time in nearby forest,,,EUPATH_0022066,Activity,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the nearby forest?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",variable,new term needed,,yes,,SW PACIFIC,,,,,,,,,
31,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Overnight stay in nearby forest,,,EUPATH_0022066,Activity,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the nearby forest?","1, មាន (Yes) | 0, មិនមាន (No)",variable,new term needed,,,,SW PACIFIC,,,,,,,,,
37,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Malaria protection used whilst sleeping in nearby forest,,,EUPATH_0021097,Personal vector intervention,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",,,new term needed,,,,SW PACIFIC,,,,,,,,,
38,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Travel alone to nearby forest,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the nearby forest?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
44,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Nearby forest in village area,,,EUPATH_0022066,Activity,"តើព្រៃនៅក្បែរភូមិនេះនៅក្នុងភូមិ?
Is the nearby forest in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
45,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transit time to nearby forest,,,EUPATH_0022066,Activity,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the nearby forest (min)?",,,new term needed,,,,SW PACIFIC,minutes,,,,,,,,
46,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest1_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transportation to nearby forest,,,EUPATH_0022066,Activity,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,new term needed,,,,SW PACIFIC,,,,,,,,,
47,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Trips to deep forest,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the deep forest?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,new term needed,,,,SW PACIFIC,,,,,,,,,
48,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Time in deep forest,,,EUPATH_0022066,Activity,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the deep forest?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,new term needed,,,,SW PACIFIC,,,,,,,,,
49,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Overnight stay in deep forest,,,EUPATH_0022066,Activity,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the deep forest?","1, មាន (Yes) | 0, មិនមាន (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
55,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Malaria protection used whilst sleeping in deep forest,,,EUPATH_0021097,Personal vector intervention,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",,,new term needed,,,,SW PACIFIC,,,,,,,,,
56,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Travel alone to deep forest,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the deep forest?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
62,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Deep forest in village area,,,EUPATH_0022066,Activity,"តើព្រៃជ្រៅនេះនៅក្នុងភូមិ?
Is the deep forest in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
63,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transit time to deep forest,,,EUPATH_0022066,Activity,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the deep forest (min)?",,,new term needed,,,,SW PACIFIC,minutes,,,,,,,,
64,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_forest2_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transportation to deep forest,,,EUPATH_0022066,Activity,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,new term needed,,,,SW PACIFIC,,,,,,,,,
65,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Trips to rubber plantation,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the rubber plantation?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,new term needed,,,,SW PACIFIC,,,,,,,,,
66,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Time in rubber plantation,,,EUPATH_0022066,Activity,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the rubber plantation?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,new term needed,,,,SW PACIFIC,,,,,,,,,
67,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Overnight stay in rubber plantation,,,EUPATH_0022066,Activity,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the rubber plantation?","1, មាន (Yes) | 0, មិនមាន (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
73,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Malaria protection used whilst sleeping in rubber plantation,,,EUPATH_0021097,Personal vector intervention,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",,,new term needed,,,,SW PACIFIC,,,,,,,,,
74,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Travel alone to rubber plantation,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the rubber plantation?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
80,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,rubber plantation in village area,,,EUPATH_0022066,Activity,"តើចំការកៅស៊ូនេះនៅក្នុងភូមិ?
Is the rubber plantation in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
81,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transit time to rubber plantation,,,EUPATH_0022066,Activity,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the rubber plantation (min)?",,,new term needed,,,,SW PACIFIC,minutes,,,,,,,,
82,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rubber_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transportation to rubber plantation,,,EUPATH_0022066,Activity,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,new term needed,,,,SW PACIFIC,,,,,,,,,
83,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Trips to cashew nut field,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the cashew nut field?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,new term needed,,,,SW PACIFIC,,,,,,,,,
84,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Time in cashew nut field,,,EUPATH_0022066,Activity,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the cashew nut field?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,new term needed,,,,SW PACIFIC,,,,,,,,,
85,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Overnight stay in cashew nut field,,,EUPATH_0022066,Activity,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the cashew nut field?","1, មាន (Yes) | 0, មិនមាន (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
91,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Malaria protection used whilst sleeping in cashew nut field,,,EUPATH_0021097,Personal vector intervention,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",,,new term needed,,,,SW PACIFIC,,,,,,,,,
92,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Travel alone to cashew nut field,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the cashew nut field?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
98,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,cashew nut field in village area,,,EUPATH_0022066,Activity,"តើចំការចន័្ទទីនេះនៅក្នុងភូមិ?
Is the cashew nut field in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
99,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transit time to cashew nut field,,,EUPATH_0022066,Activity,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the cashew nut field (min)?",,,new term needed,,,,SW PACIFIC,minutes,,,,,,,,
100,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cashew_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transportation to cashew nut field,,,EUPATH_0022066,Activity,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,new term needed,,,,SW PACIFIC,,,,,,,,,
101,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Trips to cassava field,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the cassava field?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,new term needed,,,,SW PACIFIC,,,,,,,,,
102,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Time in cassava field,,,EUPATH_0022066,Activity,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the cassava field?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,new term needed,,,,SW PACIFIC,,,,,,,,,
103,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Overnight stay in cassava field,,,EUPATH_0022066,Activity,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the cassava field?","1, មាន (Yes) | 0, មិនមាន (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
109,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Malaria protection used whilst sleeping in cassava field,,,EUPATH_0021097,Personal vector intervention,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",,,new term needed,,,,SW PACIFIC,,,,,,,,,
110,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Travel alone to cassava field,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the cassava field?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
115,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_with_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Travel to cassava field with,,,EUPATH_0022066,Activity,"សូមបញ្ជាក់ប្រសិនបើអ្នកទៅជាមួយអ្នកផ្សេងទៀត
If ""Other"", specify",,,new term needed,,,,SW PACIFIC,,,,,,,,,
116,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,cassava field in village area,,,EUPATH_0022066,Activity,"តើចំការដំឡូងនេះនៅក្នុងភូមិ? 
Is the cassava field in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
117,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transit time to cassava field,,,EUPATH_0022066,Activity,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the cassava field (min)?",,,new term needed,,,,SW PACIFIC,minutes,,,,,,,,
118,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_cassava_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transportation to cassava field,,,EUPATH_0022066,Activity,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,new term needed,,,,SW PACIFIC,,,,,,,,,
119,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Trips to rice field,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the rice field?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,new term needed,,,,SW PACIFIC,,,,,,,,,
120,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Time in rice field,,,EUPATH_0022066,Activity,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the rice field?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,new term needed,,,,SW PACIFIC,,,,,,,,,
121,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Overnight stay in rice field,,,EUPATH_0022066,Activity,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the rice field?","1, មាន (Yes) | 0, មិនមាន (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
