colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
9,pvdhfr_f57l_i,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhfr_f57l_i,Myanmar ICEMR,pvdhfr_F57L_I,chr,I,NA,NA,"F, I, L",3,0,NA
10,pvdhfr_s58r,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhfr_s58r,Myanmar ICEMR,pvdhfr_S58R,chr,R,NA,NA,"R, S",2,0,NA
11,pvdhfr_t61m,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhfr_t61m,Myanmar ICEMR,pvdhfr_T61M,chr,M,NA,NA,"M, T",2,0,NA
12,pvdhfr_h99s,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhfr_h99s,Myanmar ICEMR,pvdhfr_H99S,chr,H,NA,NA,", H, S",2,0.368421053,NA
13,pvdhfr_s117t_n,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhfr_s117t_n,Myanmar ICEMR,pvdhfr_S117T_N,chr,T,NA,NA,"N, S, T",3,0,NA
14,pvdhfr_i173,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhfr_i173,Myanmar ICEMR,pvdhfr_I173,chr,I,NA,NA,I,1,0,NA
15,pvdhfr_merged,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhfr_merged,Myanmar ICEMR,pvdhfr_merged,chr,IRMHT,NA,NA,"FRT_N, FSTHS, FSTSS, FST_S, IRMHT, IRMST, LRMHT",7,0,NA
16,pvmdr1_t958m,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvmdr1_t958m,Myanmar ICEMR,pvmdr1_T958M,chr,M,NA,NA,M,1,0,NA
17,pvmdr1_y976f,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvmdr1_y976f,Myanmar ICEMR,pvmdr1_Y976F,chr,Y,NA,NA,Y,1,0,NA
18,pvmdr1_k997,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvmdr1_k997,Myanmar ICEMR,pvmdr1_K997,chr,K,NA,NA,K,1,0,NA
19,pvmdr1_f1076l,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvmdr1_f1076l,Myanmar ICEMR,pvmdr1_F1076L,chr,F,NA,NA,"F, L",2,0,NA
20,pvmdr1_merged,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvmdr1_merged,Myanmar ICEMR,pvmdr1_merged,chr,MYKF,NA,NA,"MYKF, MYKL",2,0,NA
21,pvdhps_s382a,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhps_s382a,Myanmar ICEMR,pvdhps_S382A,chr,S,NA,NA,"C, S",2,0,NA
22,pvdhps_a383g,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhps_a383g,Myanmar ICEMR,pvdhps_A383G,chr,G,NA,NA,"A, G",2,0,NA
23,pvdhps_k512m,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhps_k512m,Myanmar ICEMR,pvdhps_K512M,chr,K,NA,NA,"E, K",2,0,NA
24,pvdhps_a553g,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhps_a553g,Myanmar ICEMR,pvdhps_A553G,chr,G,NA,NA,"A, G",2,0,NA
25,pvdhps_r580,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhps_r580,Myanmar ICEMR,pvdhps_R580,chr,R,NA,NA,R,1,0,NA
26,pvdhps_v585,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhps_v585,Myanmar ICEMR,pvdhps_V585,chr,V,NA,NA,V,1,0,NA
27,pvdhps_merged,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::pvdhps_merged,Myanmar ICEMR,pvdhps_merged,chr,SGKGRV,NA,NA,"CGEGRV, SAKARV, SGKARV, SGKGRV",4,0,NA
28,aag_insert,icemr_drugresistance_data,keep,,,NA,NA,,,,NA,icemr_drugresistance_data::aag_insert,Myanmar ICEMR,aag_insert,int,1,NA,NA,0 to 1,2,0,NA
1,usubjid_masked,icemr_preliminarystudy_data_clean,discard,,,NA,NA,,,,NA,icemr_preliminarystudy_data_clean::usubjid_masked,Myanmar ICEMR,usubjid_masked,int,67151,NA,NA,10031 to 99971,2700,0,duplicated variable
4,days_after_baseline,icemr_preliminarystudy_data_clean,keep,,,NA,NA,,,,NA,icemr_preliminarystudy_data_clean::days_after_baseline,Myanmar ICEMR,days_after_baseline,int,0,NA,NA,0 to 90,57,0,NA
10,age_categorical,icemr_preliminarystudy_data_clean,keep,,,NA,NA,,,,NA,icemr_preliminarystudy_data_clean::age_categorical,Myanmar ICEMR,age_categorical,int,45,NA,NA,0 to 75,16,0.53854042,NA
81,vil_outside_distance_cat,icemr_preliminarystudy_data_clean,keep,,,NA,NA,,,,NA,icemr_preliminarystudy_data_clean::vil_outside_distance_cat,Myanmar ICEMR,vil_outside_distance_cat,int,6,NA,NA,1 to 31,6,0.889591523,NA
85,twp_outside_distance_cat,icemr_preliminarystudy_data_clean,keep,,,NA,NA,,,,NA,icemr_preliminarystudy_data_clean::twp_outside_distance_cat,Myanmar ICEMR,twp_outside_distance_cat,int,201,NA,NA,1 to 201,5,0.980687062,NA
86,cntry_outside_yesno,icemr_preliminarystudy_data_clean,keep,,,NA,NA,,,,NA,icemr_preliminarystudy_data_clean::cntry_outside_yesno,Myanmar ICEMR,cntry_outside_yesno,int,0,NA,NA,0 to 1,2,0.903093488,NA
88,cntry_outside_freq_yesno,icemr_preliminarystudy_data_clean,keep,,,NA,NA,,,,NA,icemr_preliminarystudy_data_clean::cntry_outside_freq_yesno,Myanmar ICEMR,cntry_outside_freq_yesno,int,1,NA,NA,0 to 1,2,0.99282174,NA
1,usubjid_masked,icemr_serology_data,discard,,,NA,NA,,,,NA,icemr_serology_data::usubjid_masked,Myanmar ICEMR,usubjid_masked,int,10581,NA,NA,10581 to 98742,96,0,duplicated variable
2,antigen,icemr_serology_data,discard,,,NA,NA,,,,NA,icemr_serology_data::antigen,Myanmar ICEMR,antigen,chr,PfMSP-1,NA,NA,"PVCSP, PVMSP-1, PfMSP-1",3,0,NA
3,antigen_code,icemr_serology_data,discard,,,NA,NA,,,,NA,icemr_serology_data::antigen_code,Myanmar ICEMR,antigen_code,chr,397268,NA,NA,"214776, 397268, 397270, R01601, R01602, R01603, R01604",7,0,NA
4,antigen_concentration,icemr_serology_data,discard,,,NA,NA,,,,NA,icemr_serology_data::antigen_concentration,Myanmar ICEMR,antigen_concentration,dbl,0.025,NA,NA,0.025 to 0.8,6,0,NA
5,antigen_id,icemr_serology_data,discard,,,NA,NA,,,,NA,icemr_serology_data::antigen_id,Myanmar ICEMR,antigen_id,chr,S1-1,NA,NA,>10 unique values,42,0,NA
6,axon_scanner_output,icemr_serology_data,discard,,,NA,NA,,,,NA,icemr_serology_data::axon_scanner_output,Myanmar ICEMR,axon_scanner_output,dbl,713.86,NA,NA,8.53 to 49941.5,3654,0,NA
