variable	variable2	values	mappedTerm
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4091	"AMB Head injury, full ED assessment required"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4080	AMB pregnancy AND confusion
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4141	ED loose/damaged plaster
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4140	ED tight/painful plaster
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4146	"ED ischaemia, digit/s"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4012	"AMB bleeding, persistent"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4105	"AMB spinal device, loose or broken"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4100	AMB placental abruption
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4068	AMB hypotension
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4112	PC full obstetric assessment and management capability
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4115	"AMB vaginal bleeding, heavy"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4041	PC contraception issue
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4038	"PC genital herpes, recurrent"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4040	PC stress incontinence
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4055	PC sexual identity/activity issue
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4056	ED toxic shock syndrome
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4058	"ED foreign body, rectum"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4066	"PC retained tampon, condom or cap"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4054	PC substance misuse
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4047	PC full dental assessment and prescribing capability
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4026	AMB deep vein thrombosis
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4014	"ED constricting object, removal required"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4107	AMB apnoeic episode
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4102	AMB respiratory distress
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4129	PC minor injury
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4005	"AMB ischaemia, post trauma"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4006	AMB compound fracture
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4007	AMB fracture and/or dislocation
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4134	ED full ophthalmic ED assessment and management capability
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4086	AMB chest pain (undifferentiated)
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4057	"ED foreign body, vagina"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4072	ED testicular torsion
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4071	PC urinary retention
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4070	PC urinary catheter management capability
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4073	PC urinary catheter problem AND fever
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4152	AMB amputation
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4139	"AMB ischaemia, limb"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4009	"ED amputation, digit"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4130	PC rabies risk
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4131	AMB envenomation
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4132	"ED tick, removal required"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4138	"ED wound, contaminated"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4025	AMB hydrofluoric acid
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4077	"AMB motor/sensory deficit AND wound, foreign body, large"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4116	AMB abdominal pain
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4127	ED subungual haematoma
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4062	ED welding flash/UV exposure
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4050	ED dehydration
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4133	AMB burst abdomen
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4081	"ED foreign body, skin, small"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4013	"ED wound, complex"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4015	ED bleeding disorder
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4154	AMB hazardous object
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4153	"AMB bleeding, significant"
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4144	AMB multiple birth
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4145	AMB pre-term
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4147	AMB stillbirth
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4149	AMB post delivery
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4150	AMB neonatal respiratory arrest
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4037	AMB pre-eclampsia
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4151	AMB abdominal injury
symptomdiscriminatorid_pathways_	symptomdiscriminatorid_pathways_	4155	PC full Primary Care assessment and prescribing capability - blood in motion
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	-2	Not Applicable
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	-1	Not Known
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4003	PC full Primary Care assessment and prescribing capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4000	AMB septicaemia
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4108	AMB decreased conscious level
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4052	ED full ED assessment and management capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4124	AMB seriously ill infant
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4123	PC enteral feeding tube management capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4122	PC central venous line management capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4120	PC syringe driver management capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4121	PC peritoneal dialysis catheter management capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4125	PC drain management capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4114	PC management of dressings
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4002	AMB meningitis
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4017	AMB gastrointestinal bleed
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4019	AMB toxic ingestion
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4060	AMB acute abdomen
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4016	"AMB aortic aneurysm, rupture/dissection"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4027	"AMB ischaemia, non-trauma"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4044	AMB suicide attempt
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4067	AMB high-risk group
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4033	AMB new/worsening breathlessness
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4048	AMB fit/convulsion
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4097	AMB palpitations
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4018	AMB severe pain
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4079	"AMB electric shock, greater than domestic supply"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4094	"ED electric shock, domestic or lesser supply"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4010	"ALL assault, sexual"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4011	"AMB assault, major"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4078	"AMB electric shock, still in contact with source"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4136	"AMB associated injury, risk"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4135	"AMB fall, significant"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4148	"AMB burn, electrical"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4106	AMB shock
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4001	AMB acute coronary syndrome
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4098	AMB recent head injury
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4046	"AMB unconsciousness, recent"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4109	AMB stroke
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4032	AMB pregnancy
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4099	AMB diabetes mellitus
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4030	AMB drug/alcohol/solvent misuse
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4110	AMB prolonged fitting
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4084	AMB pulmonary embolism
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4101	AMB anaphylaxis
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4119	"AMB medication/toxic substance overdose, high risk"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4117	PC police referral required
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4118	AMB ambulance dispatch
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4095	PC social services referral required
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4051	PC child protection/vulnerable adult concern
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4075	AMB spinal injury
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4103	AMB unable to weight bear
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4090	AMB vaginal bleeding
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4004	"AMB foreign body, wound, large"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4074	"AMB new/worsening breathlessness AND wound, foreign body, large"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4045	AMB aggression/violence
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4028	AMB stroke
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4053	PC full mental health assessment and prescribing capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4043	AMB major head/neck injury
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4049	AMB heat stroke
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4042	AMB hypothermia
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4023	AMB toxic inhalation
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4083	AMB choked within previous 24 hours
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4085	AMB pneumothorax
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4034	AMB haemoptysis
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4035	AMB subarachnoid haemorrhage
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4092	"AMB fall, environmental exposure"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4093	"AMB fall, unable to get up"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4024	"ED management, significant burn"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4029	AMB spinal cord compression
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4008	AMB motor and/or sensory deficit
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4076	AMB haematuria
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4104	"AMB motor/sensory deficit, spine"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4089	AMB labour
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4087	AMB cord prolapse
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4088	AMB imminent birth
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4137	"AMB vaginal bleeding, pregnant"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4031	PC sexually transmitted infection
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4020	"PC assessment and management capability, minor condition"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4022	"ED foreign body, removal required"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4091	"AMB Head injury, full ED assessment required"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4080	AMB pregnancy AND confusion
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4141	ED loose/damaged plaster
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4140	ED tight/painful plaster
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4146	"ED ischaemia, digit/s"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4012	"AMB bleeding, persistent"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4105	"AMB spinal device, loose or broken"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4100	AMB placental abruption
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4068	AMB hypotension
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4112	PC full obstetric assessment and management capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4115	"AMB vaginal bleeding, heavy"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4041	PC contraception issue
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4038	"PC genital herpes, recurrent"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4040	PC stress incontinence
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4055	PC sexual identity/activity issue
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4056	ED toxic shock syndrome
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4058	"ED foreign body, rectum"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4066	"PC retained tampon, condom or cap"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4054	PC substance misuse
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4047	PC full dental assessment and prescribing capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4026	AMB deep vein thrombosis
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4014	"ED constricting object, removal required"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4107	AMB apnoeic episode
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4102	AMB respiratory distress
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4129	PC minor injury
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4005	"AMB ischaemia, post trauma"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4006	AMB compound fracture
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4007	AMB fracture and/or dislocation
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4134	ED full ophthalmic ED assessment and management capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4086	AMB chest pain (undifferentiated)
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4057	"ED foreign body, vagina"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4072	ED testicular torsion
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4071	PC urinary retention
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4070	PC urinary catheter management capability
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4073	PC urinary catheter problem AND fever
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4152	AMB amputation
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4139	"AMB ischaemia, limb"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4009	"ED amputation, digit"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4130	PC rabies risk
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4131	AMB envenomation
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4132	"ED tick, removal required"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4138	"ED wound, contaminated"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4025	AMB hydrofluoric acid
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4077	"AMB motor/sensory deficit AND wound, foreign body, large"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4116	AMB abdominal pain
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4127	ED subungual haematoma
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4062	ED welding flash/UV exposure
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4050	ED dehydration
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4133	AMB burst abdomen
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4081	"ED foreign body, skin, small"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4013	"ED wound, complex"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4015	ED bleeding disorder
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4154	AMB hazardous object
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4153	"AMB bleeding, significant"
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4144	AMB multiple birth
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4145	AMB pre-term
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4147	AMB stillbirth
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4149	AMB post delivery
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4150	AMB neonatal respiratory arrest
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4037	AMB pre-eclampsia
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4151	AMB abdominal injury
symptomdiscriminatorid_dos_	symptomdiscriminatorid_dos_	4155	PC full Primary Care assessment and prescribing capability - blood in motion
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx_Code	NHS_Pathways_Disposition_Terms
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx010	Emergency Ambulance Response for Potential Cardiac Arrest (Red 1)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0101	Emergency Ambulance Response for Potential Cardiac Arrest (Red 1)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0102	Emergency Ambulance response for Potential Cardiac Arrest Post Delivery (Red1)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0103	Emergency Ambulance Response for Fitting Now
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0104	Emergency Ambulance Response for Major Blood Loss
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0105	Emergency Ambulance Response for Potential Shock
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0106	Emergency Ambulance Response for Respiratory Distress
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0107	Emergency Ambulance Response for Unconsciousness
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx011	Emergency Ambulance Response (Red 2)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0111	Emergency Ambulance Response for Acute Abdomen Pregnant
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0112	Emergency Ambulance Response for Acute Coronary Syndrome
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx01120	Emergency Ambulance Response for Respiratory Distress Trauma
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx01121	Emergency Ambulance Response for Septicaemia
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx01122	Emergency Ambulance Response for Unconsciousness
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0113	Emergency Ambulance Response for Anaphylaxis
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0114	Emergency Ambulance Response for Aortic Aneurysm Rupture/Dissection
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0115	Emergency Ambulance Response for Labour Complications
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0116	Emergency Ambulance Response for Major Blood Loss
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0117	Emergency Ambulance Response for Possible Stroke Time Critical
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0118	Emergency Ambulance Response for Potential Shock
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0119	Emergency Ambulance Response for Respiratory Distress Non-Trauma
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx012	Emergency Ambulance Response (Green 2)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0121	Emergency Ambulance Response (Category 3)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0122	Emergency Ambulance Response (Category 3)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0123	Emergency Ambulance Response (Category 3)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0125	Emergency Ambulance Response (override from nonambulance disposition) (Category 3)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0126	Emergency Ambulance Response for Trauma Emergency (Category 3)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0127	Emergency Ambulance Response for Pregnancy/Labour problem (Category 3)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0128	Non-emergency Ambulance Response (override from nonambulance disposition)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx013	Assistance needed at home due to inability to get off the floor (Green 4 locally determined)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx014	Crew arrived before a disposition was reached
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx015	Priority Transport to Emergency Department
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx016	Non-emergency Ambulance Response
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0161	NULL
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0161	Non-emergency Ambulance Response
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0162	NULL
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0162	Transport to an Emergency Treatment Centre within 1 hour
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx017	Ambulance for Clinical Reasons
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx018	Ambulance for Transport Reasons
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx0181	Emergency Ambulance due to Clinical Reasons (Green 2)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx019	Hazardous Area Response Team
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx02	Attend Emergency Treatment Centre within 1 Hour (Green 4)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx021	NULL
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx021	Attend Emergency Treatment Centre within 1 hour possible Viral Haemorrhagic Fever
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx023	Assistance is being dispatched to arrive within 30 minutes
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx024	Assistance is being dispatched to arrive within 2 hours (Green 4)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx025	Assistance is being dispatched to arrive within 4 hours (Green 4)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx026	A Deferred Dispatch is being arranged  (green 4)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx027	assistance is being dispatched to arrive within 8 hours
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx028	Assistance is being dispatched to arrive within 1 hour (Green 4)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx03	Attend Emergency Treatment Centre within 4 Hours (Green 4)
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx04	Go to the Emergency Department within 1 hour
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx05	To contact a Primary Care Service within 2 hours
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx06	To contact a Primary Care Service within 6 hours
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx07	To contact a Primary Care Service within 12 hours
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx08	To contact a Primary Care Service within 24 hours
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx09	For persistent or recurrent symptoms: get in touch with the GP Practice for a Non-Urgent Appointment
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx10	MUST contact own GP Practice for a Non-Urgent appointment
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx100	Call Terminated Early
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx101	Call Handler Terminated the Call
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx103	Refer To A Clinician From Our Service - Caller Unhappy With The Disposition
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx105	Service response is required
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx106	a Clinician from our Service will call the individual back immediately to assess the problem
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx108	The call is closed with no further action required
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx109	Dispatch of other emergency services
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx11	Speak to a Primary Care Service within 1 hour
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx110	Community Nurse within 4 hours
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx111	Community Nurse within 24 hours
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx1111	NULL
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx1111	Speak to Primary Care Services within 1 hour possible Viral Haemorrhagic Fever
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx112	Community Nurse next working day
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx113	Health Visitor next working day
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx114	Community Midwife next working day
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx115	Contact Own GP Practice next working day for appointment
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx116	Speak to the Primary Care Service within 6 hours for Expected Death
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx117	Speak to a Primary Care Service within 1 hour for palliative care
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx118	Attend Emergency Dental Treatment Centre within 4 hours
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx119	Callback by Healthcare Professional within 2 hours
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx12	Speak to a Primary Care Service within 2 hours
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx120	Callback by Healthcare Professional within 4 hours
finalassessment__system__dxcode	finalassessment__system__dxcode	Dx121	Speak to a Clinician Immediately for Assessment of Symptoms
