Term Ontology ID	Display Label	Term Parent Ontology ID	Term Parent Display Label	Data Dictionary ID	Data Dictionary Label	Column Name	Term Type
DOID_3128	Anal fissure	EUPATH_0000317	Other diagnosis	PRISM_0000264	Anal fissure		value
DOID_0060328	Anal fistula	EUPATH_0000317	Other diagnosis	PRISM_0000265	Anal fistula - acquired HIV-related recto-vesico		value
DOID_0060328	Anal fistula	EUPATH_0000317	Other diagnosis	PRISM_0000266	Anal fistula - unspecified		value
HP_0100845	Anaphylactic reaction	EUPATH_0000317	Other diagnosis	PRISM_0000267	Anaphylactic reaction		value
DOID_0060312	Angular chelitis	EUPATH_0000317	Other diagnosis	PRISM_0000268	Angular chelitis		value
SNOMEDCT_31986002	Animal bite	EUPATH_0000317	Other diagnosis	PRISM_0000269	Animal bite		value
SNOMEDCT_34842007	Antepartum hemorrhage	EUPATH_0000317	Other diagnosis	PRISM_0000270	Antepartum hemorrhage		value
DOID_8337	Appendicitis	EUPATH_0000317	Other diagnosis	PRISM_0000271	Appendicitis		value
DOID_848	Arthritis	EUPATH_0000317	Other diagnosis	PRISM_0000272	Arthritis		value
MEDDRA_10003497	Asphyxia	EUPATH_0000317	Other diagnosis	PRISM_0000273	Asphyxia		value
HP_0002835	Aspiration	EUPATH_0000317	Other diagnosis	PRISM_0000274	Aspiration		value
DOID_2841	Asthma Exacerbation	EUPATH_0000317	Other diagnosis	PRISM_0000275	Asthma Exacerbation		value
IDO_0000506	Bacteremia	EUPATH_0000317	Other diagnosis	PRISM_0000276	Bacteremia		value
SNOMEDCT_128936008	Bacterial skin infection	EUPATH_0000317	Other diagnosis	PRISM_0000277	Bacterial skin infection		value
DOID_3385	Bacterial Vaginosis	EUPATH_0000317	Other diagnosis	PRISM_0000278	Bacterial Vaginosis		value
DOID_13033	Balanitis	EUPATH_0000317	Other diagnosis	PRISM_0000279	Balanitis		value
DOID_12506	Bell's palsy	EUPATH_0000317	Other diagnosis	PRISM_0000280	Bell's palsy		value
DOID_8443	Brachial Plexus Injury	EUPATH_0000317	Other diagnosis	PRISM_0000281	Brachial Plexus Injury		value
DOID_0060323	Breast abscess	EUPATH_0000317	Other diagnosis	PRISM_0000282	Breast abscess		value
DOID_2942	Bronchiolitis	EUPATH_0000317	Other diagnosis	PRISM_0000283	Bronchiolitis		value
DOID_1176	Bronchospasm	EUPATH_0000317	Other diagnosis	PRISM_0000284	Bronchospasm		value
SNOMEDCT_125666000	Burns	EUPATH_0000317	Other diagnosis	PRISM_0000285	Burns		value
DOID_162	Cancer - non HIV-related	EUPATH_0000317	Other diagnosis	PRISM_0000286	Cancer - non HIV-related		value
DOID_1508	Candidiasis	EUPATH_0000317	Other diagnosis	PRISM_0000287	Candiasis - oral		value
DOID_1508	Candidiasis	EUPATH_0000317	Other diagnosis	PRISM_0000288	Candidiasis - esophageal		value
DOID_1508	Candidiasis	EUPATH_0000317	Other diagnosis	PRISM_0000289	Candidiasis - perianal		value
DOID_1508	Candidiasis	EUPATH_0000317	Other diagnosis	PRISM_0000290	Candidiasis - respiratory tract		value
DOID_1508	Candidiasis	EUPATH_0000317	Other diagnosis	PRISM_0000291	Candidiasis - vaginal		value
DOID_2176	Carbuncle/furuncle	EUPATH_0000317	Other diagnosis	PRISM_0000292	Carbuncle/furuncle		value
DOID_0060319	Cardio-respiratory arrest	EUPATH_0000317	Other diagnosis	PRISM_0000293	Cardio-respiratory arrest		value
DOID_0050700	Cardiomyopathy	EUPATH_0000317	Other diagnosis	PRISM_0000294	Cardiomyopathy		value
DOID_83	Cataract	EUPATH_0000317	Other diagnosis	PRISM_0000295	Cataract		value
DOID_3488	Cellulitis	EUPATH_0000317	Other diagnosis	PRISM_0000296	Cellulitis		value
DOID_3488	Cellulitis	EUPATH_0000317	Other diagnosis	PRISM_0000297	Cellulitis - orbital		value
DOID_0050753	Cerebellar dysfunction/Ataxia	EUPATH_0000317	Other diagnosis	PRISM_0000298	Cerebellar dysfunction/Ataxia		value
DOID_1969	Cerebral Palsy	EUPATH_0000317	Other diagnosis	PRISM_0000299	Cerebral Palsy		value
DOID_12140	Chagas disease	EUPATH_0000317	Other diagnosis	PRISM_0000300	Chagas disease		value
DOID_8659	Chicken pox	EUPATH_0000317	Other diagnosis	PRISM_0000301	Chicken pox		value
DOID_1003	Chlamydia	EUPATH_0000317	Other diagnosis	PRISM_0000302	Chlamydia		value
DOID_1949	Cholecystitis	EUPATH_0000317	Other diagnosis	PRISM_0000303	Cholecystitis		value
DOID_10211	Cholelithiasis	EUPATH_0000317	Other diagnosis	PRISM_0000304	Cholelithiasis		value
DOID_1498	Cholera	EUPATH_0000317	Other diagnosis	PRISM_0000305	Cholera		value
DOID_0050697	Chorioamnionitis	EUPATH_0000317	Other diagnosis	PRISM_0000306	Chorioamnionitis		value
DOID_10763	Chronic Hypertension	EUPATH_0000317	Other diagnosis	PRISM_0000307	Chronic Hypertension		value
DOID_13450	Coccidiomycosis	EUPATH_0000317	Other diagnosis	PRISM_0000308	Coccidiomycosis		value
DOID_0060180	Colitis	EUPATH_0000317	Other diagnosis	PRISM_0000309	Colitis		value
DOID_10459	Common cold / flu	EUPATH_0000317	Other diagnosis	PRISM_0000310	Common cold / flu		value
MEDDRA_10018159	Congenital malformation Ambiguous genitalia	EUPATH_0000317	Other diagnosis	PRISM_0000311	Congenital malformation Ambiguous genitalia		value
DOID_14250	Down syndrome	EUPATH_0000317	Other diagnosis	PRISM_0000312	Congenital malformation,  Down syndrome (Trisomy 21)		value
DOID_0050567	Cleft lip/cleft palate	EUPATH_0000317	Other diagnosis	PRISM_0000313	Congenital malformation, Cleft lip/cleft palate		value
DOID_11836	Clubfoot	EUPATH_0000317	Other diagnosis	PRISM_0000314	Congenital malformation, Clubfoot		value
DOID_1682	Congenital heart disease	EUPATH_0000317	Other diagnosis	PRISM_0000315	Congenital malformation, Congenital heart disease		value
DOID_3827	congenital diaphragmatic hernia	EUPATH_0000317	Other diagnosis	PRISM_0000316	Congenital malformation, Diaphragmatic Hernia		value
DOID_10485	Esophageal Atresia	EUPATH_0000317	Other diagnosis	PRISM_0000317	Congenital malformation, Esophageal Atresia		value
DOID_11044	Gastroschisis	EUPATH_0000317	Other diagnosis	PRISM_0000318	Congenital malformation, Gastroschisis		value
DOID_10892	Hypospadias	EUPATH_0000317	Other diagnosis	PRISM_0000319	Congenital malformation, hypospadias		value
DOID_0060326	Myelomeningocele	EUPATH_0000317	Other diagnosis	PRISM_0000320	Congenital malformation, Myelomeningocele		value
DOID_0060327	Omphalocele	EUPATH_0000317	Other diagnosis	PRISM_0000321	Congenital malformation, Omphalocele		value
DOID_2712	Phimosis/Paraphimosis	EUPATH_0000317	Other diagnosis	PRISM_0000322	Congenital malformation, Phimosis/Paraphimosis		value
DOID_12639	Pyloric stenosis	EUPATH_0000317	Other diagnosis	PRISM_0000323	Congenital malformation, Pyloric stenosis		value
DOID_3491	Turner syndrome	EUPATH_0000317	Other diagnosis	PRISM_0000324	Congenital malformation, Turner syndrome		value
DOID_6000	Congestive cardiac failure	EUPATH_0000317	Other diagnosis	PRISM_0000325	Congestive cardiac failure		value
DOID_6195	Conjunctivitis	EUPATH_0000317	Other diagnosis	PRISM_0000326	Conjunctivitis		value
DOID_2089	Constipation	EUPATH_0000317	Other diagnosis	PRISM_0000327	Constipation		value
SYMP_0000596	Convulsion / seizure	EUPATH_0000317	Other diagnosis	PRISM_0000328	Convulsion / seizure		value
DOID_8463	Corneal ulcer	EUPATH_0000317	Other diagnosis	PRISM_0000329	Corneal ulcer		value
DOID_3393	Coronary artery disease (not myocardial infarction)	EUPATH_0000317	Other diagnosis	PRISM_0000330	Coronary artery disease (not myocardial infarction)		value
DOID_5656	Cranial nerve disorders	EUPATH_0000317	Other diagnosis	PRISM_0000331	Cranial nerve disorders		value
DOID_12053	Cryptococcal infection	EUPATH_0000317	Other diagnosis	PRISM_0000332	Cryptococcal infection		value
DOID_1733	Cryptosporidiosis	EUPATH_0000317	Other diagnosis	PRISM_0000333	Cryptosporidiosis		value
DOID_11259	Cytomegalovirus infection	EUPATH_0000317	Other diagnosis	PRISM_0000334	Cytomegalovirus infection		value
HP_0002625	Deep vein thrombosis	EUPATH_0000317	Other diagnosis	PRISM_0000335	Deep vein thrombosis		value
HP_0001944	Dehydration	EUPATH_0000317	Other diagnosis	PRISM_0000336	Dehydration		value
DOID_0060324	Dental abscess	EUPATH_0000317	Other diagnosis	PRISM_0000337	Dental abscess		value
DOID_216	Dental caries	EUPATH_0000317	Other diagnosis	PRISM_0000338	Dental caries		value
DOID_1470	Depression, non-postpartum	EUPATH_0000317	Other diagnosis	PRISM_0000339	Depression, non-postpartum		value
DOID_9478	Depression, postpartum	EUPATH_0000317	Other diagnosis	PRISM_0000340	Depression, postpartum		value
DOID_2723	Dermatitis	EUPATH_0000317	Other diagnosis	PRISM_0000341	Dermatitis - atopic		value
DOID_2723	Dermatitis	EUPATH_0000317	Other diagnosis	PRISM_0000342	Dermatitis - papular pruiritic eruptions		value
DOID_2723	Dermatitis	EUPATH_0000317	Other diagnosis	PRISM_0000343	Dermatitis - seborrhoeic		value
DOID_2723	Dermatitis	EUPATH_0000317	Other diagnosis	PRISM_0000344	Dermatitis - unspecified		value
DOID_9351	Diabetes mellitus	EUPATH_0000317	Other diagnosis	PRISM_0000345	Diabetes mellitus		value
DOID_13250	Diarrhea	EUPATH_0000317	Other diagnosis	PRISM_0000346	Diarrhea - acute		value
DOID_13250	Diarrhea	EUPATH_0000317	Other diagnosis	PRISM_0000347	Diarrhea - persistent (> 14 days)		value
DOID_0050486	Drug rash	EUPATH_0000317	Other diagnosis	PRISM_0000348	Drug rash		value
DOID_12384	Dysentery	EUPATH_0000317	Other diagnosis	PRISM_0000349	Dysentery		value
DOID_3146	Dyslipidemia	EUPATH_0000317	Other diagnosis	PRISM_0000350	Dyslipidemia		value
DOID_2321	Dyspepsia / gastritis	EUPATH_0000317	Other diagnosis	PRISM_0000351	Dyspepsia / gastritis		value
DOID_13593	Eclampsia	EUPATH_0000317	Other diagnosis	PRISM_0000352	Eclampsia		value
DOID_0060329	Ectopic pregnancy	EUPATH_0000317	Other diagnosis	PRISM_0000353	Ectopic pregnancy		value
DOID_2723	Eczema	EUPATH_0000317	Other diagnosis	PRISM_0000354	Eczema		value
SNOMEDCT_105593004	Electrolyte imbalance	EUPATH_0000317	Other diagnosis	PRISM_0000355	Electrolyte imbalance		value
DOID_3798	Empyema	EUPATH_0000317	Other diagnosis	PRISM_0000356	Empyema		value
DOID_646	Encephalitis - viral	EUPATH_0000317	Other diagnosis	PRISM_0000357	Encephalitis - viral		value
HP_0001298	Encephalopathy - HIV-related (no other explanation such as stroke or infection)	EUPATH_0000317	Other diagnosis	PRISM_0000358	Encephalopathy - HIV-related (no other explanation such as stroke or infection)		value
DOID_936	Encephalopathy - unspecified	EUPATH_0000317	Other diagnosis	PRISM_0000359	Encephalopathy - unspecified		value
DOID_9401	Epididymo-orchitis	EUPATH_0000317	Other diagnosis	PRISM_0000360	Epididymo-orchitis		value
DOID_1826	Epilepsy	EUPATH_0000317	Other diagnosis	PRISM_0000361	Epilepsy		value
SNOMEDCT_300927001	Episiotomy infection	EUPATH_0000317	Other diagnosis	PRISM_0000362	Episiotomy infection		value
HP_0000421	Epistaxis	EUPATH_0000317	Other diagnosis	PRISM_0000363	Epistaxis		value
DOID_0050185	Erythema Multiforme	EUPATH_0000317	Other diagnosis	PRISM_0000364	Erythema Multiforme		value
DOID_11963	Esophagitis	EUPATH_0000317	Other diagnosis	PRISM_0000365	Esophagitis		value
SNOMEDCT_7520000	Pyrexia of unknown origin	EUPATH_0000317	Other diagnosis	PRISM_0000366	Fever of unknown origin  (FUO)		value
SNOMEDCT_7520000	Pyrexia of unknown origin	EUPATH_0000317	Other diagnosis	PRISM_0000367	Fever Without Source (FWS)		value
HP_0001945	Fever, Chronic HIV Associated	EUPATH_0000317	Other diagnosis	PRISM_0000368	Fever, Chronic HIV Associated		value
DOID_13223	Fibroid uterus	EUPATH_0000317	Other diagnosis	PRISM_0000369	Fibroid uterus		value
HP_0001319	Floppy Infant syndrome	EUPATH_0000317	Other diagnosis	PRISM_0000370	Floppy Infant syndrome		value
DOID_4409	Folliculitis	EUPATH_0000317	Other diagnosis	PRISM_0000371	Folliculitis		value
SNOMEDCT_125670008	Foreign body	EUPATH_0000317	Other diagnosis	PRISM_0000372	Foreign body		value
SNOMEDCT_19227008	Foreign body in eye	EUPATH_0000317	Other diagnosis	PRISM_0000373	Foreign body in eye		value
SNOMEDCT_72704001	Fracture  (bone)	EUPATH_0000317	Other diagnosis	PRISM_0000374	Fracture  (bone)		value
MEDDRA_10017076	fracture (bone)	EUPATH_0000317	Other diagnosis	PRISM_0000375	fracture (bone)		value
DOID_13117	Fungal nail infection	EUPATH_0000317	Other diagnosis	PRISM_0000376	Fungal nail infection		value
DOID_0050134	Fungal skin infection	EUPATH_0000317	Other diagnosis	PRISM_0000377	Fungal skin infection		value
DOID_13628	G6PD deficiency	EUPATH_0000317	Other diagnosis	PRISM_0000378	G6PD deficiency		value
DOID_2326	Gastroenteritis	EUPATH_0000317	Other diagnosis	PRISM_0000379	Gastroenteritis		value
DOID_8534	Gastroesophageal reflux	EUPATH_0000317	Other diagnosis	PRISM_0000380	Gastroesophageal reflux		value
HP_0003249	Genital Ulcer, unspecified	EUPATH_0000317	Other diagnosis	PRISM_0000381	Genital Ulcer, unspecified		value
DOID_11168	Genital Wart (Condyloma acuminata)	EUPATH_0000317	Other diagnosis	PRISM_0000382	Genital Wart (Condyloma acuminata)		value
HP_0002970	Genu varum / valgus	EUPATH_0000317	Other diagnosis	PRISM_0000383	Genu varum / valgus		value
DOID_11714	Gestational diabetes	EUPATH_0000317	Other diagnosis	PRISM_0000384	Gestational diabetes		value
MEDDRA_10070538	Gestational Hypertension	EUPATH_0000317	Other diagnosis	PRISM_0000385	Gestational Hypertension		value
DOID_10718	Giardiasis	EUPATH_0000317	Other diagnosis	PRISM_0000386	Giardiasis		value
DOID_3087	Gingivitis	EUPATH_0000317	Other diagnosis	PRISM_0000387	Gingivitis - acute necrotizing ulcerative		value
DOID_3087	Gingivitis	EUPATH_0000317	Other diagnosis	PRISM_0000388	Gingivitis - LGE (Linear Gingival Erythema)		value
DOID_3087	Gingivitis	EUPATH_0000317	Other diagnosis	PRISM_0000389	Gingivitis - unspecified		value
DOID_2921	Glomerulonephritis	EUPATH_0000317	Other diagnosis	PRISM_0000390	Glomerulonephritis		value
DOID_1456	Glossitis	EUPATH_0000317	Other diagnosis	PRISM_0000391	Glossitis		value
DOID_12176	Goitre	EUPATH_0000317	Other diagnosis	PRISM_0000392	Goitre		value
DOID_7551	Gonorrhea	EUPATH_0000317	Other diagnosis	PRISM_0000393	Gonorrhea		value
HP_0100812	Halitosis	EUPATH_0000317	Other diagnosis	PRISM_0000394	Halitosis		value
DOID_6364	Headache - migraine	EUPATH_0000317	Other diagnosis	PRISM_0000395	Headache - migraine		value
HP_0002315	Headache - unspecified	EUPATH_0000317	Other diagnosis	PRISM_0000396	Headache - unspecified		value
DOID_10003	Hearing loss / deficit	EUPATH_0000317	Other diagnosis	PRISM_0000397	Hearing loss / deficit		value
DOID_13133	HELLP syndrome	EUPATH_0000317	Other diagnosis	PRISM_0000398	HELLP syndrome		value
DOID_883	Helminth infection	EUPATH_0000317	Other diagnosis	PRISM_0000399	Helminth infection		value
DOID_582	Hemoglobinuria	EUPATH_0000317	Other diagnosis	PRISM_0000400	Hemoglobinuria		value
SYMP_0000041	Hemorrhage	EUPATH_0000317	Other diagnosis	PRISM_0000401	Hemorrhage		value
DOID_9746	Hemorrhoids	EUPATH_0000317	Other diagnosis	PRISM_0000402	Hemorrhoids		value
DOID_2237	Hepatitis	EUPATH_0000317	Other diagnosis	PRISM_0000403	Hepatitis		value
HP_0002240	Hepatomegaly	EUPATH_0000317	Other diagnosis	PRISM_0000404	Hepatomegaly		value
HP_0001433	Hepatosplenomegaly	EUPATH_0000317	Other diagnosis	PRISM_0000405	Hepatosplenomegaly		value
DOID_0060320	Hernia - inguinal	EUPATH_0000317	Other diagnosis	PRISM_0000406	Hernia - inguinal		value
HP_0100790	Hernia - others (femoral, hiatal)	EUPATH_0000317	Other diagnosis	PRISM_0000407	Hernia - others (femoral, hiatal)		value
DOID_0060321	Hernia - umbilical	EUPATH_0000317	Other diagnosis	PRISM_0000408	Hernia - umbilical		value
DOID_8566	Herpes Simplex	EUPATH_0000317	Other diagnosis	PRISM_0000409	Herpes Simplex - cutaneous		value
DOID_8566	Herpes Simplex	EUPATH_0000317	Other diagnosis	PRISM_0000410	Herpes Simplex - genital		value
DOID_8566	Herpes Simplex	EUPATH_0000317	Other diagnosis	PRISM_0000411	Herpes Simplex - orolabial		value
DOID_8536	Herpes Zoster	EUPATH_0000317	Other diagnosis	PRISM_0000412	Herpes Zoster		value
DOID_1731	Histoplasmosis	EUPATH_0000317	Other diagnosis	PRISM_0000413	Histoplasmosis		value
DOID_9912	Hydrocele	EUPATH_0000317	Other diagnosis	PRISM_0000414	Hydrocele		value
DOID_10908	Hydrocephalus	EUPATH_0000317	Other diagnosis	PRISM_0000415	Hydrocephalus		value
DOID_10763	Hypertension	EUPATH_0000317	Other diagnosis	PRISM_0000416	Hypertension		value
DOID_9993	Hypoglycaemia	EUPATH_0000317	Other diagnosis	PRISM_0000417	Hypoglycaemia		value
HP_0002045	Hypothermia	EUPATH_0000317	Other diagnosis	PRISM_0000418	Hypothermia		value
HP_0001290	Hypotonia	EUPATH_0000317	Other diagnosis	PRISM_0000419	Hypotonia		value
SNOMEDCT_18070006	Impacted cerumen	EUPATH_0000317	Other diagnosis	PRISM_0000420	Impacted cerumen		value
DOID_8504	Impetigo	EUPATH_0000317	Other diagnosis	PRISM_0000421	Impetigo		value
MEDDRA_10021634	Incomplete abortion	EUPATH_0000317	Other diagnosis	PRISM_0000422	Incomplete abortion		value
MEDDRA_10021732	Infant Colic	EUPATH_0000317	Other diagnosis	PRISM_0000423	Infant Colic		value
DOID_0060000	Infective Endocarditis	EUPATH_0000317	Other diagnosis	PRISM_0000424	Infective Endocarditis		value
SNOMEDCT_24734008	Insect bite	EUPATH_0000317	Other diagnosis	PRISM_0000425	Insect bite		value
DOID_8437	Intestinal obstruction	EUPATH_0000317	Other diagnosis	PRISM_0000426	Intestinal obstruction		value
SNOMEDCT_7000009	Intrauterine fetal demise	EUPATH_0000317	Other diagnosis	PRISM_0000427	Intrauterine fetal demise		value
DOID_8446	Intussusception	EUPATH_0000317	Other diagnosis	PRISM_0000428	Intussusception		value
DOID_305	Invasive cervical carcinoma	EUPATH_0000317	Other diagnosis	PRISM_0000429	Invasive cervical carcinoma		value
DOID_2112	Isosporiasis	EUPATH_0000317	Other diagnosis	PRISM_0000430	Isosporiasis		value
DOID_2383	Jaundice, neonatal	EUPATH_0000317	Other diagnosis	PRISM_0000431	Jaundice, neonatal		value
SNOMEDCT_32220002	Jiggers	EUPATH_0000317	Other diagnosis	PRISM_0000432	Jiggers		value
DOID_8632	Kaposi's Sarcoma	EUPATH_0000317	Other diagnosis	PRISM_0000433	Kaposi's Sarcoma		value
DOID_9368	Keratoconjunctivitis	EUPATH_0000317	Other diagnosis	PRISM_0000434	Keratoconjunctivitis		value
DOID_3390	Keratoderma Plantaris/Palmaris	EUPATH_0000317	Other diagnosis	PRISM_0000435	Keratoderma Plantaris/Palmaris		value
DOID_13579	Kwashiorkor	EUPATH_0000317	Other diagnosis	PRISM_0000436	Kwashiorkor		value
SNOMEDCT_289909005	Labor	EUPATH_0000317	Other diagnosis	PRISM_0000437	Labor		value
DOID_3650	Lactic acidosis	EUPATH_0000317	Other diagnosis	PRISM_0000438	Lactic acidosis		value
DOID_2615	Laryngeal papillomatosis	EUPATH_0000317	Other diagnosis	PRISM_0000439	Laryngeal papillomatosis		value
DOID_9395	Laryngeo-tracheo bronchitis	EUPATH_0000317	Other diagnosis	PRISM_0000440	Laryngeo-tracheo bronchitis		value
DOID_811	Lipodystrophy	EUPATH_0000317	Other diagnosis	PRISM_0000441	Lipodystrophy		value
DOID_409	Liver disease	EUPATH_0000317	Other diagnosis	PRISM_0000442	Liver disease		value
DOID_0060317	Lung abscess	EUPATH_0000317	Other diagnosis	PRISM_0000443	Lung abscess		value
DOID_850	Lung Disease, Chronic HIV Associated	EUPATH_0000317	Other diagnosis	PRISM_0000444	Lung Disease, Chronic HIV Associated		value
DOID_1602	Lymphadenitis	EUPATH_0000317	Other diagnosis	PRISM_0000445	Lymphadenitis		value
DOID_552	Lymphocytic Interstitial Pneumonia (LIP)	EUPATH_0000317	Other diagnosis	PRISM_0000446	Lymphocytic Interstitial Pneumonia (LIP)		value
DOID_8567	Lymphoma - Hodgkins	EUPATH_0000317	Other diagnosis	PRISM_0000447	Lymphoma - Hodgkins		value
MEDDRA_10029547	Lymphoma - Non Hodgkins	EUPATH_0000317	Other diagnosis	PRISM_0000448	Lymphoma - Non Hodgkins		value
DOID_0060058	Lymphoma - Primary CNS	EUPATH_0000317	Other diagnosis	PRISM_0000449	Lymphoma - Primary CNS		value
HP_0000692	Mal-aligned teeth	EUPATH_0000317	Other diagnosis	PRISM_0000450	Mal-aligned teeth		value
DOID_12365	Malaria	EUPATH_0000317	Other diagnosis	PRISM_0000451	Malaria		value
DOID_8452	Malnutrition	EUPATH_0000317	Other diagnosis	PRISM_0000452	Malnutrition - moderate		value
DOID_8452	Malnutrition	EUPATH_0000317	Other diagnosis	PRISM_0000453	Malnutrition - severe		value
DOID_13579	Marasmic- Kwashiorkor	EUPATH_0000317	Other diagnosis	PRISM_0000454	Marasmic- Kwashiorkor		value
DOID_12328	Marasmus	EUPATH_0000317	Other diagnosis	PRISM_0000455	Marasmus		value
DOID_10690	Mastitis	EUPATH_0000317	Other diagnosis	PRISM_0000456	Mastitis		value
DOID_0060322	Mastoiditis	EUPATH_0000317	Other diagnosis	PRISM_0000457	Mastoiditis		value
DOID_8622	Measles	EUPATH_0000317	Other diagnosis	PRISM_0000458	Measles		value
DOID_8622	Measles	EUPATH_0000317	Other diagnosis	PRISM_0000459	Measles-like illness		value
DOID_9471	Meningitis	EUPATH_0000317	Other diagnosis	PRISM_0000460	Meningitis - bacterial		value
DOID_9471	Meningitis	EUPATH_0000317	Other diagnosis	PRISM_0000461	Meningitis - Cryptococcal		value
DOID_9471	Meningitis	EUPATH_0000317	Other diagnosis	PRISM_0000462	Meningitis - nonbacterial		value
HP_0000132	Menorrhagia	EUPATH_0000317	Other diagnosis	PRISM_0000463	Menorrhagia		value
DOID_10907	Microcephaly	EUPATH_0000317	Other diagnosis	PRISM_0000464	Microcephaly		value
DOID_4271	Microsporidiosis	EUPATH_0000317	Other diagnosis	PRISM_0000465	Microsporidiosis		value
SNOMEDCT_16607004	Missed abortion	EUPATH_0000317	Other diagnosis	PRISM_0000466	Missed abortion		value
DOID_8867	Molluscum contangiosum	EUPATH_0000317	Other diagnosis	PRISM_0000467	Molluscum contangiosum (mild)		value
DOID_8867	Molluscum contangiosum	EUPATH_0000317	Other diagnosis	PRISM_0000468	Molluscum contangiosum (severe)		value
DOID_10264	Mumps	EUPATH_0000317	Other diagnosis	PRISM_0000469	Mumps		value
DOID_2755	Mycobacterial avium complex	EUPATH_0000317	Other diagnosis	PRISM_0000470	Mycobacterial avium complex - disseminated		value
DOID_2755	Mycobacterial avium complex	EUPATH_0000317	Other diagnosis	PRISM_0000471	Mycobacterial avium complex - localized		value
DOID_2757	Mycobacterial Infection	EUPATH_0000317	Other diagnosis	PRISM_0000472	Mycobacterial Infection - Non-TB		value
DOID_2757	Mycobacterial Infection	EUPATH_0000317	Other diagnosis	PRISM_0000473	Mycobacterial Infection- Non-TB, disseminated		value
DOID_5844	Myocardial infarction	EUPATH_0000317	Other diagnosis	PRISM_0000474	Myocardial infarction		value
DOID_633	Myositis	EUPATH_0000317	Other diagnosis	PRISM_0000475	Myositis		value
DOID_13117	Nail infection, Fungal	EUPATH_0000317	Other diagnosis	PRISM_0000476	Nail infection, Fungal		value
DOID_585	Nephrolithiasis	EUPATH_0000317	Other diagnosis	PRISM_0000477	Nephrolithiasis		value
DOID_557	Nephropathy	EUPATH_0000317	Other diagnosis	PRISM_0000478	Nephropathy		value
DOID_1184	Nephrotic syndrome	EUPATH_0000317	Other diagnosis	PRISM_0000479	Nephrotic syndrome		value
SNOMEDCT_16269008	Neuralgia	EUPATH_0000317	Other diagnosis	PRISM_0000480	Neuralgia		value
DOID_1227	Neutropenia	EUPATH_0000317	Other diagnosis	PRISM_0000481	Neutropenia  - general		value
DOID_1227	Neutropenia	EUPATH_0000317	Other diagnosis	PRISM_0000482	Neutropenia  - HIV Related		value
SNOMEDCT_85548006	Non-healing episiotomy (non-infected)	EUPATH_0000317	Other diagnosis	PRISM_0000483	Non-healing episiotomy (non-infected)		value
DOID_9970	Obesity	EUPATH_0000317	Other diagnosis	PRISM_0000484	Obesity		value
DOID_12215	Oligohydramnios	EUPATH_0000317	Other diagnosis	PRISM_0000485	Oligohydramnios		value
HP_0000876	Oligomenorrhea	EUPATH_0000317	Other diagnosis	PRISM_0000486	Oligomenorrhea		value
DOID_9699	Ophthalmia Neonatorum	EUPATH_0000317	Other diagnosis	PRISM_0000487	Ophthalmia Neonatorum		value
DOID_0060315	Oral hairy leukoplakia	EUPATH_0000317	Other diagnosis	PRISM_0000488	Oral hairy leukoplakia		value
DOID_9663	Oral ulcers	EUPATH_0000317	Other diagnosis	PRISM_0000489	Oral ulcers - recurrent		value
DOID_9663	Oral ulcers	EUPATH_0000317	Other diagnosis	PRISM_0000490	Oral ulcers - single episode		value
DOID_1019	Osteomyelitis	EUPATH_0000317	Other diagnosis	PRISM_0000491	Osteomyelitis		value
DOID_9463	Otitis externa	EUPATH_0000317	Other diagnosis	PRISM_0000492	Otitis externa		value
DOID_10754	Otitis media	EUPATH_0000317	Other diagnosis	PRISM_0000493	Otitis media - nonsuppurative		value
DOID_10754	Otitis media	EUPATH_0000317	Other diagnosis	PRISM_0000494	Otitis media - suppurative		value
HP_0012531	Pain	EUPATH_0000317	Other diagnosis	PRISM_0000495	Pain		value
DOID_4989	Pancreatitis	EUPATH_0000317	Other diagnosis	PRISM_0000496	Pancreatitis		value
HP_0003470	Paralysis	EUPATH_0000317	Other diagnosis	PRISM_0000497	Paralysis		value
SYMP_0000659	Paresis (impaired strength)	EUPATH_0000317	Other diagnosis	PRISM_0000498	Paresis (impaired strength)		value
DOID_13117	Paronychia	EUPATH_0000317	Other diagnosis	PRISM_0000499	Paronychia		value
HP_0011801	Parotid enlargement	EUPATH_0000317	Other diagnosis	PRISM_0000500	Parotid enlargement		value
HP_0011801	Parotid enlargement	EUPATH_0000317	Other diagnosis	PRISM_0000501	Parotid enlargement - HIV related		value
DOID_10301	Parotitis	EUPATH_0000317	Other diagnosis	PRISM_0000502	Parotitis		value
DOID_1003	Pelvic Inflammatory Disease	EUPATH_0000317	Other diagnosis	PRISM_0000503	Pelvic Inflammatory Disease		value
DOID_8506	Pemphigoid	EUPATH_0000317	Other diagnosis	PRISM_0000504	Pemphigoid		value
DOID_9182	Pemphigus	EUPATH_0000317	Other diagnosis	PRISM_0000505	Pemphigus		value
DOID_0050288	Penicilliosis	EUPATH_0000317	Other diagnosis	PRISM_0000506	Penicilliosis		value
DOID_750	Peptic ulcer disease	EUPATH_0000317	Other diagnosis	PRISM_0000507	Peptic ulcer disease		value
DOID_1787	Pericarditis	EUPATH_0000317	Other diagnosis	PRISM_0000508	Pericarditis		value
DOID_824	Periodontitis	EUPATH_0000317	Other diagnosis	PRISM_0000509	Periodontitis - acute necrotizing ulcerative		value
DOID_824	Periodontitis	EUPATH_0000317	Other diagnosis	PRISM_0000510	Periodontitis - unspecified		value
