variable	variable2	values	mappedTerm	valueOrder
base_2017_2019-send::pcr_histo_oth	base_2017_2019-send::pcr_histo_oth	6	Stool	
base_2017_2019-send::pcr_histo_oth	base_2017_2019-send::pcr_histo_oth	7	Gut	
base_2017_2019-send::pcr_histo_oth	base_2017_2019-send::pcr_histo_oth	8	Sinovial Fluid	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	0	Negative	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	1	Not done	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	2	Sputum	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	3	CSF	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	4	Bone	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	5	Bone marrow	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	6	Lymph node	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	9	BAL	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	10	Stool	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	11	Sputum + CSF	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	12	Secretion	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	15	GI	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	18	Sputum + Bone	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	19	Bone + Bone Marrow	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	20	Sputum + Bone + Bone Marrow	
base_2017_2019-send::pcr_histo_ve_in	base_2017_2019-send::pcr_histo_ve_in	25	Abscess	
base_2017_2019-send::ag_histo	base_2017_2019-send::ag_histo	0	Negative	
base_2017_2019-send::ag_histo	base_2017_2019-send::ag_histo	1	Positive	
base_2017_2019-send::ag_histo	base_2017_2019-send::ag_histo	2	Not done	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	0	Negative	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	1	Ag	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	2	Ag + Culture	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	3	Ag + PCR	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	4	Ag + PCR + Culture	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	5	Culture	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	6	PCR	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	7	PCR + Culture	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	8	Not done	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	9	Isolator	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	10	Ag + Isolator	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	11	PCR + Isolator	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	13	Ag + Isolator + Culture	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	14	PCR + Isolator + Culture	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	15	Ag + PCR + Isolator	
base_2017_2019-send::performance_dto_histo	base_2017_2019-send::performance_dto_histo	16	Ag + PCR + Isolator + Culture	
base_2017_2019-send::no_total_crypto	base_2017_2019-send::no_total_crypto	0	Negative	
base_2017_2019-send::no_total_crypto	base_2017_2019-send::no_total_crypto	1	Positive	
base_2017_2019-send::no_total_crypto	base_2017_2019-send::no_total_crypto	2	Not done	
base_2017_2019-send::cm_yes_no	base_2017_2019-send::cm_yes_no	0	No	
base_2017_2019-send::cm_yes_no	base_2017_2019-send::cm_yes_no	1	Yes	
base_2017_2019-send::isolator_crypto	base_2017_2019-send::isolator_crypto	0	Negative	
base_2017_2019-send::isolator_crypto	base_2017_2019-send::isolator_crypto	1	Positive	
base_2017_2019-send::isolator_crypto	base_2017_2019-send::isolator_crypto	2	Not done	
base_2017_2019-send::ag_serum_crypto	base_2017_2019-send::ag_serum_crypto	0	Negative	
base_2017_2019-send::ag_serum_crypto	base_2017_2019-send::ag_serum_crypto	1	Positive	
base_2017_2019-send::ag_serum_crypto	base_2017_2019-send::ag_serum_crypto	2	Not done	
base_2017_2019-send::csf_culture_crypto	base_2017_2019-send::csf_culture_crypto	0	Negative	
base_2017_2019-send::csf_culture_crypto	base_2017_2019-send::csf_culture_crypto	1	Positive	
base_2017_2019-send::csf_culture_crypto	base_2017_2019-send::csf_culture_crypto	2	Not done	
base_2017_2019-send::ag_csf_crypto	base_2017_2019-send::ag_csf_crypto	0	Negative	
base_2017_2019-send::ag_csf_crypto	base_2017_2019-send::ag_csf_crypto	1	Positive	
base_2017_2019-send::ag_csf_crypto	base_2017_2019-send::ag_csf_crypto	2	Not done	
base_2017_2019-send::performance_cr	base_2017_2019-send::performance_cr	1	Isolator + CSF Culture + Ag CSF + Ag serum	
base_2017_2019-send::performance_cr	base_2017_2019-send::performance_cr	2	CSF Culture + Ag CSF + Ag serum	
base_2017_2019-send::performance_cr	base_2017_2019-send::performance_cr	3	Ag CSF + Ag serum	
base_2017_2019-send::performance_cr	base_2017_2019-send::performance_cr	4	CSF Culture + Ag serum	
base_2017_2019-send::performance_cr	base_2017_2019-send::performance_cr	5	Isolator + Ag serum	
base_2017_2019-send::performance_cr	base_2017_2019-send::performance_cr	6	Ag serum	
base_2017_2019-send::performance_cr	base_2017_2019-send::performance_cr	7	Ag CSF	
base_2017_2019-send::performance_cr	base_2017_2019-send::performance_cr	8	Isolator	
base_2017_2019-send::treatment	base_2017_2019-send::treatment	0	No opportunistic infection and no TTO	
base_2017_2019-send::treatment	base_2017_2019-send::treatment	1	No	
base_2017_2019-send::treatment	base_2017_2019-send::treatment	2	Yes	
base_2017_2019-send::no_treatment_reasons	base_2017_2019-send::no_treatment_reasons	0	No opportunistic infection no TTO	1
base_2017_2019-send::no_treatment_reasons	base_2017_2019-send::no_treatment_reasons	1	Treatment done	2
base_2017_2019-send::no_treatment_reasons	base_2017_2019-send::no_treatment_reasons	2	Dead before treatment	3
base_2017_2019-send::no_treatment_reasons	base_2017_2019-send::no_treatment_reasons	3	Lost	4
base_2017_2019-send::no_treatment_reasons	base_2017_2019-send::no_treatment_reasons	4	Denied treatment	5
base_2017_2019-send::no_treatment_reasons	base_2017_2019-send::no_treatment_reasons	5	No treatment	6
base_2017_2019-send::no_treatment_reasons	base_2017_2019-send::no_treatment_reasons	6	Move other country	7
base_2017_2019-send::no_treatment_reasons	base_2017_2019-send::no_treatment_reasons	7	Don't know	8
base_2017_2019-send::exitus_reason_grouped	base_2017_2019-send::exitus_reason_grouped	0	Death by other opportunistic infection without screened	
base_2017_2019-send::exitus_reason_grouped	base_2017_2019-send::exitus_reason_grouped	1	Dead  	
base_2017_2019-send::exitus_reason_grouped	base_2017_2019-send::exitus_reason_grouped	2	Alive	
base_2017_2019-send::exitus_reason	base_2017_2019-send::exitus_reason	0	Alive	1
base_2017_2019-send::exitus_reason	base_2017_2019-send::exitus_reason	1	Toxoplasmosis	2
base_2017_2019-send::exitus_reason	base_2017_2019-send::exitus_reason	2	Pneumonia	3
base_2017_2019-send::exitus_reason	base_2017_2019-send::exitus_reason	3	Mycoses	4
base_2017_2019-send::exitus_reason	base_2017_2019-send::exitus_reason	4	Sepsis	5
base_2017_2019-send::exitus_reason	base_2017_2019-send::exitus_reason	5	Non Crypto meningitis	6
base_2017_2019-send::exitus_reason	base_2017_2019-send::exitus_reason	6	Exitus by opportunistic infection Screened	7
base_2017_2019-send::exitus_reason	base_2017_2019-send::exitus_reason	7	Exitus not related	8
base_2017_2019-send::exitus_reason	base_2017_2019-send::exitus_reason	8	Don't know	10
base_2017_2019-send::exitus_reason	base_2017_2019-send::exitus_reason	9	Discrepances with HIV unit	9
base_2017_2019-send::death_related_oi	base_2017_2019-send::death_related_oi	0	No	
base_2017_2019-send::death_related_oi	base_2017_2019-send::death_related_oi	1	Yes	
base_2017_2019-send::outcome_30_days	base_2017_2019-send::outcome_30_days	0	Alive	
base_2017_2019-send::outcome_30_days	base_2017_2019-send::outcome_30_days	1	Dead	
base_2017_2019-send::outcome_30_days	base_2017_2019-send::outcome_30_days	2	Lost	
base_2017_2019-send::outcome_90_days	base_2017_2019-send::outcome_90_days	0	Alive	
base_2017_2019-send::outcome_90_days	base_2017_2019-send::outcome_90_days	1	Dead	
base_2017_2019-send::outcome_90_days	base_2017_2019-send::outcome_90_days	2	Lost	
base_2017_2019-send::outcome_180_days	base_2017_2019-send::outcome_180_days	0	Alive	
base_2017_2019-send::outcome_180_days	base_2017_2019-send::outcome_180_days	1	Dead	
base_2017_2019-send::outcome_180_days	base_2017_2019-send::outcome_180_days	2	Lost	
base_2017_2019-send::cohort_year	base_2017_2019-send::cohort_year	0	2017	
base_2017_2019-send::cohort_year	base_2017_2019-send::cohort_year	1	2018	
base_2017_2019-send::cohort_year	base_2017_2019-send::cohort_year	3	2019	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	0	No opportunistic infection and treatment	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	1	TB treatment	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	2	Fluconazole	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	3	Itraconazole	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	4	Amphotericin B deoxycholate	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	5	Antibiotics	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	6	Amphotericin B deoxycholate then itraconazole	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	7	Amphotericin B deoxycholate then fluconazole	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	8	TB treatment + amphotericin B deoxycholate + fluconazole	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	9	TB treatment + fluconazole	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	10	TB treatment + amphotericin B deoxycholate	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	11	TB treatment + itraconazole	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	12	TB treatment + amphotericin B deoxycholate + itraconazole	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	13	No drugs	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	14	Unknown	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	15	Amphotericin B deoxycholate + fluconazole then fluconazole	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	16	Amphotericin B deoxycholate + fluconazole	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	17	Amphotericin B deoxycholate + antibiotics	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	18	TB treatment + fluconazole + itraconazole	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	19	TB treatment + antibiotics	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	20	TB treatment + fluconazole + antibiotics	
base_2017_2019-send::drugs	base_2017_2019-send::drugs	21	Fluconazole + antibiotics	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	0	Negative	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	1	Not_done	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	2	Sputum	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	3	CSF	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	6	Lymph_node	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	9	BAL	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	10	Stool	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	11	Sputum+CSF	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	12	Secretion	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	13	Urine	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	14	CSF+Bone	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	15	GI	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	16	Sputum+CSF+BAL	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	17	Sputum+CSF+BAL	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	18	Sputum+Bone	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	20	Sputum+Bone+Bone_Marrow	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	21	Sputum+Urine	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	22	Sputum+CSF+Urine	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	23	Sputum+Lymph_Node	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	24	Sputum+Pleural_Fluid	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	25	Abscess	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	26	Pleural_Fluid+Lymph_node	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	27	Sputum+Abscess	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	28	28	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	29	29	
base_2017_2019-send::pcr_tb_ve_in	base_2017_2019-send::pcr_tb_ve_in	30	30	
