colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
35,sleep_where_rad,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Where do you usually sleep?,"1, Inside the house | 2, Outside the house | 3, Location depends on season | 4, Location changes every time | 5, Other, specify",,,,NA,sleep_where_rad,malariabehaviorindiv_data_2020-05-27_1623::sleep_where_rad,int,1,NA,NA,1 to 4,4,,0,NA
36,sleep_where_other,malariabehaviorindiv_data_2020-05-27_1623,discard,,,"if Other, specify",NA,,,,NA,sleep_where_other,malariabehaviorindiv_data_2020-05-27_1623::sleep_where_other,lgl,NA,NA,NA,n/a,0,,0,NA
37,awake_time,malariabehaviorindiv_data_2020-05-27_1623,keep,,,At what time do you get out of bed?,NA,,,,Time range,awake_time,malariabehaviorindiv_data_2020-05-27_1623::awake_time,chr,5:00,NA,NA,>10 unique values,23,,0,NA
38,activities_before_six,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"If before 6 AM, what activities do you usually do before 6 AM?",NA,,,,NA,activities_before_six,malariabehaviorindiv_data_2020-05-27_1623::activities_before_six,chr,FARMING,NA,NA,>10 unique values,106,,0.264,NA
39,before_six_where_rad,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Are these activities inside or outside the house?,"1, Inside the house | 2, Outside the house | 3, Location depends on season | 4, Location changes every time | 5, Other, specify",,,,NA,before_six_where_rad,malariabehaviorindiv_data_2020-05-27_1623::before_six_where_rad,int,2,NA,NA,1 to 4,3,,0,NA
40,before_six_where_other,malariabehaviorindiv_data_2020-05-27_1623,discard,,,"if Other, specify",NA,,,,NA,before_six_where_other,malariabehaviorindiv_data_2020-05-27_1623::before_six_where_other,lgl,NA,NA,NA,n/a,0,,0,NA
41,activities_seasonal_yn,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Do the activities differ by season?,NA,,,,NA,activities_seasonal_yn,malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yn,int,0,NA,NA,0 to 1,2,,0,NA
42,activities_seasonal_yes,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"if yes, please describe",NA,,,,NA,activities_seasonal_yes,malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes,chr,DOES NOT WANT TO ANSWER,NA,NA,>10 unique values,14,,0.966,NA
43,toilet_night_yn,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Do you go out at night to go to the toilet?,NA,,,,NA,toilet_night_yn,malariabehaviorindiv_data_2020-05-27_1623::toilet_night_yn,int,1,NA,NA,0 to 1,2,,0,NA
44,clothes,malariabehaviorindiv_data_2020-05-27_1623,keep,,,What clothes do you wear when you go out or go to work?,NA,,,,NA,clothes,malariabehaviorindiv_data_2020-05-27_1623::clothes,chr,VEST AND WRAPAROUND,NA,NA,>10 unique values,80,,0.004,NA
45,night_itn_yn,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Do you use an ITN at night?,NA,,,,NA,night_itn_yn,malariabehaviorindiv_data_2020-05-27_1623::night_itn_yn,int,1,NA,NA,0 to 1,2,,0,NA
46,night_itn_frequency,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"If yes, how often do you use the ITN?","1, Every night | 2, Most of the time | 3, Sometimes | 4, Rarely | 5, Only in rainy season | 6, Other, specify",,,,NA,night_itn_frequency,malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency,int,3,NA,NA,1 to 6,5,,0,NA
47,night_itn_frequency_other,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"if Other, specify",NA,,,,NA,night_itn_frequency_other,malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency_other,chr,RARELY IN SUMMER,NA,NA,", ONLY IN WINTER, RARELY IN SUMMER",2,,0.994,NA
48,itn_lastnight_yn,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Did you use the ITN last night?,NA,,,,NA,itn_lastnight_yn,malariabehaviorindiv_data_2020-05-27_1623::itn_lastnight_yn,int,0,NA,NA,0 to 1,2,,0,NA
49,no_itn_reason,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"If you do not use an ITN, is there a specific reason?",NA,,,,NA,no_itn_reason,malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason,chr,USE BLANKETS,NA,NA,>10 unique values,48,,0.594,NA
50,cover_limbs_rad,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Do you cover your arms and legs during evening and early morning to prevent mosquito bites?,"1, Always | 2, Sometimes | 3, Rarely | 4, Never",,,,NA,cover_limbs_rad,malariabehaviorindiv_data_2020-05-27_1623::cover_limbs_rad,int,2,NA,NA,1 to 4,4,,0,NA
51,cream_rad,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Do you use an insecticide cream to prevent mosquito  bites?,"1, Always | 2, Sometimes | 3, Rarely | 4, Never",,,,NA,cream_rad,malariabehaviorindiv_data_2020-05-27_1623::cream_rad,int,4,NA,NA,4 to 4,1,,0,NA
52,what_works_best,malariabehaviorindiv_data_2020-05-27_1623,keep,,,What do you think works best to prevent malaria?,NA,,,,"if 'DK', enter 'Don't know'",what_works_best,malariabehaviorindiv_data_2020-05-27_1623::what_works_best,chr,USE MOSQUITO NETS ANDAVOID STAGNAT WATER,NA,NA,>10 unique values,72,,0.004,NA
53,mal_pastyear_yn,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Have you been ill with malaria in the past 12 months?,NA,,,,NA,mal_pastyear_yn,malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_yn,int,0,NA,NA,0 to 1,2,,0,NA
54,mal_pastyear_frequency,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"If yes, How many times in the last 12 months?",NA,,,,NA,mal_pastyear_frequency,malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_frequency,chr,2,NA,NA,", 01, 02, 1, 2, 3, 4, DK, UNKNOWN",8,,0.648,NA
55,mal_pastyear_lasttime,malariabehaviorindiv_data_2020-05-27_1623,keep,,,How long ago was the last time you had malaria?,NA,,,,"enter number and 'months', 'weeks' or 'days'",mal_pastyear_lasttime,malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime,chr,01 MONTH,NA,NA,>10 unique values,25,,0.65,NA
56,mal_lasttime_treat_yn,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"For the last time, did you seek advice or treatment for malaria from any source?",NA,,,,NA,mal_lasttime_treat_yn,malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_yn,int,NA,NA,NA,0 to 1,2,,0,NA
57,mal_lasttime_treat_rad,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"if yes, where did you go?","1, Asha | 2, Government local health center/clinic | 3, Private clinic | 4, Pharmacy | 5, Shop | 6, Use local herbs | 7, Use medicines I still have at home | 8, Nowhere | 9, I don't know | 10, Other (describe)",,,,NA,mal_lasttime_treat_rad,malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_rad,int,NA,NA,NA,1 to 10,4,,0,NA
58,mal_lasttime_treat_other,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"if Other, describe",NA,,,,NA,mal_lasttime_treat_other,malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_other,chr,ANGANWADI,NA,NA,", ANGANWADI, MHU VEHICLE, WITH HER CO-WORKERS",3,,0.988,NA
59,mal_lasttime_treat_start,malariabehaviorindiv_data_2020-05-27_1623,keep,,,How many days after the fever began did you seek the first treatment?,NA,,,,"if same day, enter ""00""",mal_lasttime_treat_start,malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_start,chr,DONT KNOW,NA,NA,>10 unique values,13,,0.648,NA
60,mal_tested_rad,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Were you tested for malaria?,"1, Yes | 2, No | 3, Unknown",,,,NA,mal_tested_rad,malariabehaviorindiv_data_2020-05-27_1623::mal_tested_rad,int,NA,NA,NA,1 to 3,3,,0,NA
61,mal_tested_yes_pos,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"If yes, was the test positive?","1, Yes | 2, No | 3, Unknown",,,,NA,mal_tested_yes_pos,malariabehaviorindiv_data_2020-05-27_1623::mal_tested_yes_pos,int,NA,NA,NA,1 to 3,3,,0,NA
62,mal_tested_pos_treatstart,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"If yes, how long did it take before you started treatment?",NA,,,,"Days (enter ""00"" if same day)",mal_tested_pos_treatstart,malariabehaviorindiv_data_2020-05-27_1623::mal_tested_pos_treatstart,chr,DK,NA,NA,>10 unique values,11,,0.692,NA
63,mal_lasttime_meds_yn,malariabehaviorindiv_data_2020-05-27_1623,keep,,,At any time during the last episode of malaria did you take medicine for malaria?,NA,,,,NA,mal_lasttime_meds_yn,malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_meds_yn,int,NA,NA,NA,0 to 1,2,,0,NA
64,mal_lasttimes_meds,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"If yes, which ones?",NA,,,,"if 'DK', enter ""Don't know'",mal_lasttimes_meds,malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds,chr,DONT KNOW,NA,NA,", 00, ARTESUNATE, ARTESUNATE,PRIMAQUINE,PARACETAMOL, CHLOROQUINE, DK, DONT KNOW, PARACETAMOL,DON'T REMEMBER ANTIMALARIAL",7,,0.71,NA
65,illnow_yn,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Do you feel ill now or have you had fever in the last 48 hours?,NA,,,,NA,illnow_yn,malariabehaviorindiv_data_2020-05-27_1623::illnow_yn,int,0,NA,NA,0 to 1,2,,0,NA
66,illnow_symptoms,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Any symptoms? (describe),NA,,,,NA,illnow_symptoms,malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms,chr,ACHES AND PAINS,NA,NA,>10 unique values,31,,0.898,NA
67,rdt_rad,malariabehaviorindiv_data_2020-05-27_1623,keep,,,RDT result,"1, Pf | 2, Pv | 3, Negative | 4, Not done",,,,NA,rdt_rad,malariabehaviorindiv_data_2020-05-27_1623::rdt_rad,int,3,date?,NA,1 to 4,4,,0,NA
68,samples_chk___1,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Blood smear,NA,,,,NA,samples_chk___1,malariabehaviorindiv_data_2020-05-27_1623::samples_chk___1,int,1,NA,NA,0 to 1,2,,0,NA
69,samples_chk___2,malariabehaviorindiv_data_2020-05-27_1623,keep,,,RDT,NA,,,,NA,samples_chk___2,malariabehaviorindiv_data_2020-05-27_1623::samples_chk___2,int,1,NA,NA,0 to 1,2,,0,NA
70,notes,malariabehaviorindiv_data_2020-05-27_1623,discard,,,Any remarks about the interview or certain questions,NA,,,,NA,notes,malariabehaviorindiv_data_2020-05-27_1623::notes,chr,"PATIENT GAVE REPEATED ANSWER,LISTENING HER HUSBAND.",NA,NA,>10 unique values,36,,0.926,duplicated variable
71,old_part_num_yn,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"If participated before, old participation number (x-sec survey) retrieved?",NA,,,,NA,old_part_num_yn,malariabehaviorindiv_data_2020-05-27_1623::old_part_num_yn,int,1,NA,NA,0 to 1,2,,0,NA
72,old_part_num_yes,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"if Yes, number",NA,,,,NA,old_part_num_yes,malariabehaviorindiv_data_2020-05-27_1623::old_part_num_yes,chr,RCX0432,NA,NA,>10 unique values,154,,0.69,NA
73,old_house_num_yn,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"If participated before, old household id (census number) retrieved? ",NA,,,,NA,old_house_num_yn,malariabehaviorindiv_data_2020-05-27_1623::old_house_num_yn,int,1,NA,NA,0 to 1,2,,0,NA
74,old_house_num_yes,malariabehaviorindiv_data_2020-05-27_1623,keep,,,"if Yes, number",NA,,,,NA,old_house_num_yes,malariabehaviorindiv_data_2020-05-27_1623::old_house_num_yes,chr,RC0797,NA,NA,>10 unique values,88,,0.676,NA
75,interviewer,malariabehaviorindiv_data_2020-05-27_1623,discard,,,Interviewer name,NA,,,,NA,interviewer,malariabehaviorindiv_data_2020-05-27_1623::interviewer,chr,P NANDINI,NA,NA,"DR  M A HAQUE, DR M A HAQUE, DR SANDHYA CHOUBEY, P NANDINI",4,,0,duplicated variable
76,interviewer_date,malariabehaviorindiv_data_2020-05-27_1623,discard,,,Interviewer signed date,NA,,,,NA,interviewer_date,malariabehaviorindiv_data_2020-05-27_1623::interviewer_date,chr,2/1/17,date?,%Y-%m-%d,>10 unique values,28,,0,duplicated variable
77,sample_collector,malariabehaviorindiv_data_2020-05-27_1623,discard,,,Sample collected by,NA,,,,NA,sample_collector,malariabehaviorindiv_data_2020-05-27_1623::sample_collector,chr,RAJSHRI RANI,NA,NA,"DR SANDHYA CHOUBEY, RAJSHREE RANI, RAJSHRI RANI, RAJSREE RANI, SUBRATA ACHARYA",5,,0,NA
78,sample_date,malariabehaviorindiv_data_2020-05-27_1623,keep,,,Sample collected date,NA,,,,NA,sample_date,malariabehaviorindiv_data_2020-05-27_1623::sample_date,chr,2/1/17,date?,%Y-%m-%d,>10 unique values,28,,0,NA
79,checker,malariabehaviorindiv_data_2020-05-27_1623,discard,,,Checked by,NA,,,,NA,checker,malariabehaviorindiv_data_2020-05-27_1623::checker,chr,DR SANDHYA CHOUBEY,NA,NA,"DR SANDHYA CHOUBEY, PUNAM  BARLA, PUNAM BARLA, SUBRATA ACHARYA",4,,0,NA
80,checker_date,malariabehaviorindiv_data_2020-05-27_1623,discard,,,Checked by date,NA,,,,NA,checker_date,malariabehaviorindiv_data_2020-05-27_1623::checker_date,chr,2/1/17,date?,%Y-%m-%d,>10 unique values,28,,0,NA
81,deo_notes,malariabehaviorindiv_data_2020-05-27_1623,discard,,,DEO notes about data entry for this record,NA,,,,NA,deo_notes,malariabehaviorindiv_data_2020-05-27_1623::deo_notes,lgl,NA,NA,NA,n/a,0,,0,duplicated variable
82,individual_data_complete,malariabehaviorindiv_data_2020-05-27_1623,discard,,,NA,NA,,,,NA,individual_data_complete,malariabehaviorindiv_data_2020-05-27_1623::individual_data_complete,int,2,NA,NA,2 to 2,1,,0,NA
1,mic_sid1,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,"Subject ID (with --1, --2)",NA,,,,add double entry number --1 or --2,mic_sid1,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_sid1,chr,MBI0001,NA,NA,>10 unique values,497,,0,NA
2,redcap_event_name,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,NA,NA,,,,NA,redcap_event_name,raurkelamicroscopyne-mbi_data_2020-05-27_1634::redcap_event_name,chr,visit_1_enrollment_arm_1,NA,NA,visit_1_enrollment_arm_1,1,,0,NA
3,mic_sid2,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,Subject ID (plain),NA,,,,"no double entry number , e.g. "" R0001 """,mic_sid2,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_sid2,chr,MBI0001,NA,NA,>10 unique values,497,,0,NA
4,mic_sample_collect_date,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,Sample collection date,NA,,,,dd-mm-yyyy,mic_sample_collect_date,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_sample_collect_date,chr,2/1/17,date?,%Y-%m-%d,>10 unique values,30,,0,NA
5,days,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,Days since enrollment,"datediff([visit_1_enrollment_arm_1][mic_sample_collect_date],[mic_sample_collect_date],""d"",""dmy"")",,,,this field is filled automatically,days,raurkelamicroscopyne-mbi_data_2020-05-27_1634::days,int,0,NA,NA,0 to 0,1,,0,NA
6,mic_species___1,raurkelamicroscopyne-mbi_data_2020-05-27_1634,keep,,,"1, Neg",NA,,,,NA,mic_species___1,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___1,int,1,NA,NA,0 to 1,2,,0,NA
7,mic_species___2,raurkelamicroscopyne-mbi_data_2020-05-27_1634,keep,,,"2, Pf",NA,,,,NA,mic_species___2,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___2,int,0,NA,NA,0 to 1,2,,0,NA
8,mic_species___3,raurkelamicroscopyne-mbi_data_2020-05-27_1634,keep,,,"3, Pv",NA,,,,NA,mic_species___3,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___3,int,0,NA,NA,0 to 0,1,,0,NA
9,mic_species___4,raurkelamicroscopyne-mbi_data_2020-05-27_1634,keep,,,"4, Pm",NA,,,,NA,mic_species___4,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___4,int,0,NA,NA,0 to 0,1,,0,NA
10,mic_species___5,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,"5, ND",NA,,dropping because all answers are No,,NA,mic_species___5,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___5,int,0,NA,NA,0 to 0,1,,0,NA
11,mic_counts1,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,Species 1 Asexual / Sexual counts,NA,,Going to split this into 2 variables,,"e.g. "" 110 / 20 "" ",mic_counts1,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_counts1,chr,72/0,NA,NA,", 16800/0 (GAMETOCYTE-80), 30/200, 480/0, 72/0",4,,0.99195171,NA
12,mic_counts2,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,Species 2 Asexual / Sexual counts,NA,,,,"e.g. "" 110 / 20 "" ",mic_counts2,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_counts2,lgl,NA,NA,NA,n/a,0,,0,NA
13,mic_form_date,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,Form Filled Date:,NA,,,,dd-mm-yyyy,mic_form_date,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_form_date,chr,3/16/17,date?,%Y-%m-%d,"2017-03-16, 2017-04-10, 2017-04-13, 2017-04-24, 2017-05-03, 2017-05-08, 2017-05-26, 2107-05-26",8,,0,NA
14,mic_page_number,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,Page number:,NA,,,,NA,mic_page_number,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_page_number,int,1,NA,NA,1 to 1,1,,0,NA
15,mic_completed_by,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,Filled by:,NA,,,,NA,mic_completed_by,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_completed_by,chr,RAJSHRI RANI,NA,NA,RAJSHRI RANI,1,,0,NA
16,mic_deo_notes,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,Data Entry Notes,NA,,,,NA,mic_deo_notes,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_deo_notes,lgl,NA,NA,NA,n/a,0,,0,NA
17,mic_discrepant,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,Discrepant?,NA,,,,complete for 2nd entry ONLY,mic_discrepant,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_discrepant,lgl,NA,NA,NA,n/a,0,,0,NA
18,pes_yn,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,PES,NA,,,,NA,pes_yn,raurkelamicroscopyne-mbi_data_2020-05-27_1634::pes_yn,lgl,NA,NA,NA,n/a,0,,0,NA
19,microscopy_lab_report_complete,raurkelamicroscopyne-mbi_data_2020-05-27_1634,discard,,,NA,NA,,,,NA,microscopy_lab_report_complete,raurkelamicroscopyne-mbi_data_2020-05-27_1634::microscopy_lab_report_complete,int,2,NA,NA,2 to 2,1,,0,NA
,mic_counts1_asexual,raurkelamicroscopyne-mbi_data_2020-05-27_1634_st,keep,,,Species 1 Asexual counts,,,,,,,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_counts1_asexual,,,,,,,,,
,mic_counts1_sexual,raurkelamicroscopyne-mbi_data_2020-05-27_1634_st,keep,,,Species 1 Sexual counts,,,,,,,raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_counts1_sexual,,,,,,,,,
