colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
86,specify4,form03b,keep,,,"if eyes abnormal and other, specified",,,,,,specify4,form03b::specify4,chr,ectropion,NA,NA,>10 unique values,13,NA,0.99662513,duplicated variable
87,nosepatent,form03b,keep,,,,,,,,,Nosepatent,form03b::nosepatent,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
88,earsnormal,form03b,keep,,,,,,,,,Earsnormal,form03b::earsnormal,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
89,mouthnormal,form03b,keep,,,,,,,,,Mouthnormal,form03b::mouthnormal,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
90,ifabnormal3,form03b,keep,,,"If lips abnormal, how",,,,,,Ifabnormal3,form03b::ifabnormal3,int,3,NA,NA,1 to 3,3,NA,0.994288681,NA
91,specify5,form03b,keep,,,"if lips abnormal and other, specified",,,,,,specify5,form03b::specify5,chr,microglossia,NA,NA,>10 unique values,13,NA,0.99662513,duplicated variable
92,necknormal,form03b,keep,,,,,,,,,Necknormal,form03b::necknormal,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
93,ifabnormal4,form03b,keep,,,"if neck abnormal, how",,,,,,Ifabnormal4,form03b::ifabnormal4,int,2,NA,NA,1 to 3,3,NA,0.994288681,NA
94,specify6,form03b,discard,,,,,,,,,specify6,form03b::specify6,lgl,NA,NA,NA,n/a,0,NA,1,no data
95,breathingnormal,form03b,keep,,,,,,,,,Breathingnormal,form03b::breathingnormal,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
96,notdone6,form03b,discard,,,,,,,,,notdone6,form03b::notdone6,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
97,chestindrawing,form03b,keep,,,how breathing abnormal,,value,,,,Chestindrawing,form03b::chestindrawing,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
98,chestretractions,form03b,keep,,,how breathing abnormal,,value,,,,Chestretractions,form03b::chestretractions,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
99,nasalflaring,form03b,keep,,,how breathing abnormal,,value,,,,Nasalflaring,form03b::nasalflaring,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
100,grunting,form03b,keep,,,how breathing abnormal,,value,,,,Grunting,form03b::grunting,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
101,unilateralcrepitations,form03b,keep,,,how breathing abnormal,,value,,,,Unilateralcrepitations,form03b::unilateralcrepitations,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
102,bilateralcrepitations,form03b,keep,,,how breathing abnormal,,value,,,,Bilateralcrepitations,form03b::bilateralcrepitations,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
103,unilateraldecreasedairentry,form03b,keep,,,how breathing abnormal,,value,,,,Unilateraldecreasedairentry,form03b::unilateraldecreasedairentry,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
104,bilateraldecreasedairentry,form03b,keep,,,how breathing abnormal,,value,,,,Bilateraldecreasedairentry,form03b::bilateraldecreasedairentry,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
105,periodicapnea,form03b,keep,,,how breathing abnormal,,value,,,,Periodicapnea,form03b::periodicapnea,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
106,other1,form03b,keep,,,how breathing abnormal,,value,,,,other1,form03b::other1,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,duplicated variable
107,specify7,form03b,keep,,,"how breathing abnormal, specified",,,,,,specify7,form03b::specify7,chr,Respiratory Arest,NA,NA,>10 unique values,76,NA,0.959501558,duplicated variable
108,capillaryrefill,form03b,keep,,,,,,,,,Capillaryrefill,form03b::capillaryrefill,int,2,NA,NA,0 to 21,8,NA,0.247663551,duplicated variable
109,notdone7,form03b,discard,,,,,,,,,notdone7,form03b::notdone7,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.232606438,NA
110,notdone8,form03b,discard,,,,,,,,,notdone8,form03b::notdone8,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.378504673,NA
111,heartexamnormal,form03b,keep,,,,,,,,,Heartexamnormal,form03b::heartexamnormal,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
112,ifno1,form03b,keep,,,"if heart not normal, how",,,,,,Ifno1,form03b::ifno1,int,2,NA,NA,1 to 5,4,NA,0.988058152,NA
113,specify8,form03b,keep,,,"if heart not normal and other, specified",,,,,,Specify8,form03b::specify8,chr,Bradycandie,NA,NA,>10 unique values,14,NA,0.996105919,NA
114,abdomennormal,form03b,keep,,,,,,,,,Abdomennormal,form03b::abdomennormal,int,1,NA,NA,1 to 3,3,NA,0.007009346,NA
115,ifno2,form03b,keep,,,"if abdomen not normal, how",,,,,,Ifno2,form03b::ifno2,int,2,NA,NA,1 to 4,4,NA,0.980010384,NA
116,specify9,form03b,keep,,,"if abdomen not normal and other, specified",,,,,,Specify9,form03b::specify9,chr,bglsenal/hernia,NA,NA,>10 unique values,22,NA,0.994029076,duplicated variable
117,bowelsounds,form03b,keep,,,,,,,,,Bowelsounds,form03b::bowelsounds,int,1,NA,NA,1 to 4,4,NA,0.007268951,NA
118,organsizenormal,form03b,keep,,,,,,,,,Organsizenormal,form03b::organsizenormal,int,1,NA,NA,1 to 4,4,NA,0.023624091,NA
119,ifno3,form03b,keep,,,"if organ abnormal, how",,,,,,Ifno3,form03b::ifno3,int,1,NA,NA,1 to 3,3,NA,0.992990654,NA
120,anuspatent,form03b,keep,,,,,,,,,Anuspatent,form03b::anuspatent,int,1,NA,NA,1 to 3,3,NA,0.007268951,NA
121,stoolpresent,form03b,keep,,,,,,,,,Stoolpresent,form03b::stoolpresent,int,1,NA,NA,1 to 4,4,NA,0.011682243,NA
122,n451ifyes,form03b,keep,,,"If stool present, description",,,,,,N451Ifyes,form03b::n451ifyes,int,1,NA,NA,1 to 3,3,NA,0.325545171,NA
123,urineoutputnormal,form03b,keep,,,,,,,,,Urineoutputnormal,form03b::urineoutputnormal,int,1,NA,NA,1 to 3,3,NA,0.00623053,NA
124,genitaliakidneysnormal,form03b,keep,,,,,,,,,Genitaliakidneysnormal,form03b::genitaliakidneysnormal,int,1,NA,NA,1 to 3,3,NA,0.012720665,NA
125,ifno4,form03b,keep,,,"if genitalia/kidneys abnormal, how",,,,,,Ifno4,form03b::ifno4,int,1,NA,NA,1 to 4,4,NA,0.997144341,NA
126,specify10,form03b,keep,,,"if genitalia/kidneys abnormal and other, specified",,,,,,specify10,form03b::specify10,chr,Imature External Jentalia,NA,NA,", Imature External Jentalia, Polycystic Kidney, Rilateval undecended testies, Testis not descended, Undescended testis, Undeseudid testes",6,NA,0.998442368,duplicated variable
127,skintexturenormal,form03b,keep,,,,,,,,,Skintexturenormal,form03b::skintexturenormal,int,1,NA,NA,1 to 3,3,NA,0.0096054,NA
128,n481ifno,form03b,keep,,,"if skin abnormal, how",,,,,,N481Ifno,form03b::n481ifno,int,2,NA,NA,1 to 5,5,NA,0.992731049,NA
129,specify11,form03b,keep,,,"if skin abnormal and other, specified",,,,,,specify11,form03b::specify11,chr,multiple echemosis,NA,NA,>10 unique values,10,NA,0.997403946,duplicated variable
130,umbilicalstumpnormal,form03b,keep,,,,,,,,,Umbilicalstumpnormal,form03b::umbilicalstumpnormal,int,1,NA,NA,1 to 4,3,NA,0.007268951,NA
131,n491ifno,form03b,keep,,,"if umbilical stump abnormal, how",,,,,,N491Ifno,form03b::n491ifno,int,1,NA,NA,1 to 4,2,NA,0.996884735,NA
132,specify12,form03b,keep,,,"if umbilical stump abnormal and other, specified",,,,,,specify12,form03b::specify12,chr,Ormyelo???,NA,NA,", Omphalocele, Ormyelo???, rocker bottum tect contrruct at wrists",3,NA,0.998961578,duplicated variable
133,musculoskeletalsystemnormal,form03b,keep,,,,,,,,,Musculoskeletalsystemnormal,form03b::musculoskeletalsystemnormal,int,1,NA,NA,1 to 4,4,NA,0.007788162,NA
134,ifno5,form03b,keep,,,"if musculoskeletal system abnormal, how",,,,,,Ifno5,form03b::ifno5,int,8,NA,NA,2 to 8,6,NA,0.980010384,NA
135,specify13,form03b,keep,,,"if musculoskeletal system abnormal and other, specified",,,,,,specify13,form03b::specify13,chr,Club foot,NA,NA,>10 unique values,47,NA,0.987279335,duplicated variable
136,indicateconsciousnessstatus,form03b,keep,,,,,,,,,Indicateconsciousnessstatus,form03b::indicateconsciousnessstatus,int,1,NA,NA,1 to 3,3,NA,0.008826584,NA
137,reflexesappropriateforage,form03b,keep,,,,,,,,,Reflexesappropriateforage,form03b::reflexesappropriateforage,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.011163032,duplicated variable
138,moronormalforage,form03b,keep,,,,,,,,,Moronormalforage,form03b::moronormalforage,int,1,NA,NA,1 to 3,3,NA,0.008047767,NA
139,suckingnormalforage,form03b,keep,,,,,,,,,Suckingnormalforage,form03b::suckingnormalforage,int,1,NA,NA,1 to 3,3,NA,0.009345794,NA
140,graspappropriateforage,form03b,keep,,,,,,,,,Graspappropriateforage,form03b::graspappropriateforage,int,1,NA,NA,1 to 3,3,NA,0.011422638,NA
141,tonenormal,form03b,keep,,,,,,,,,Tonenormal,form03b::tonenormal,int,1,NA,NA,1 to 4,4,NA,0.01298027,NA
142,ifabnormal5,form03b,keep,,,"If tone abnormal, how it's abnormal",,,,,,Ifabnormal5,form03b::ifabnormal5,int,1,NA,NA,1 to 3,3,NA,0.863187954,NA
143,presenceofseizures,form03b,keep,,,,,,,,,Presenceofseizures,form03b::presenceofseizures,int,1,NA,NA,1 to 3,3,NA,0.011422638,NA
144,qualityofcry,form03b,keep,,,,,,,,,Qualityofcry,form03b::qualityofcry,int,1,NA,NA,1 to 3,3,NA,0.014018692,NA
145,imaginganyimagingdone,form03b,keep,,,,,,,,,IMAGINGAnyimagingdone,form03b::imaginganyimagingdone,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
146,chestxray,form03b,keep,,,Chest xray performed,,,,,,ChestXray,form03b::chestxray,int,2,NA,NA,1 to 2,2,NA,0.00623053,NA
147,ifdone,form03b,keep,,,"If chest x-ray performed, whether findings were normal",,,,,,Ifdone,form03b::ifdone,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
148,n571specify,form03b,keep,,,"If chest x-ray abnormal, specify",,,,,,N571specify,form03b::n571specify,chr,Pneumonia,NA,NA,>10 unique values,111,NA,0.958982347,NA
149,abdominalxray,form03b,keep,,,abdominal xray performed,,,,,,AbdominalXray,form03b::abdominalxray,int,2,NA,NA,1 to 2,2,NA,0.002076843,NA
150,ifdone1,form03b,keep,,,"If abdominal x-ray performed, whether findings were normal",,,,,,Ifdone1,form03b::ifdone1,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
151,specify14,form03b,keep,,,"If abdominal x-ray abnormal, specify",,,,,,specify14,form03b::specify14,chr,Distended bowel loops,NA,NA,>10 unique values,23,NA,0.99376947,duplicated variable
152,necdiagnosedbyxray,form03b,keep,,,"If abdominal x-ray done, NEC diagnosed",,,,,,NECdiagnosedbyxray,form03b::necdiagnosedbyxray,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
153,otherxray,form03b,keep,,,Other xray performed,,,,,,OtherXray,form03b::otherxray,int,2,NA,NA,1 to 2,2,NA,0.193665628,NA
154,n591ifdone,form03b,keep,,,"If other x-ray performed, whether findings were normal",,,,,,N591Ifdone,form03b::n591ifdone,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
155,n591specify,form03b,keep,,,"If other x-ray abnormal, specify",,,,,,N591specify,form03b::n591specify,chr,Craniosynostosis,NA,NA,>10 unique values,11,NA,0.997144341,NA
156,headultrasound,form03b,keep,,,head ultrasound performed,,,,,,Headultrasound,form03b::headultrasound,int,2,NA,NA,1 to 2,2,NA,0.191069574,NA
157,n601ifdone,form03b,keep,,,"If head ultrasound performed, whether findings were normal",,,,,,N601Ifdone,form03b::n601ifdone,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
158,n601specify,form03b,keep,,,"If head ultrasound abnormal, specify",,,,,,N601specify,form03b::n601specify,chr,Cephal Hematoma,NA,NA,>10 unique values,46,NA,0.984683281,NA
159,n602ivhdiagnosedbyus,form03b,keep,,,"If head ultrasound done, IVH diagnosed",,,,,,N602IVHdiagnosedbyUS,form03b::n602ivhdiagnosedbyus,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
160,abdominalultrasound,form03b,keep,,,abdominal ultrasound performed,,,,,,Abdominalultrasound,form03b::abdominalultrasound,int,2,NA,NA,1 to 2,2,NA,0.191069574,NA
161,n611ifdone,form03b,keep,,,"If abdominal ultrasound performed, whether findings were normal",,,,,,N611Ifdone,form03b::n611ifdone,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
162,n611specify,form03b,keep,,,"If abdominal ultrasound abnormal, specify",,,,,,N611specify,form03b::n611specify,chr,Ectopic kidneys,NA,NA,>10 unique values,41,NA,0.989356179,NA
163,n62specify,form03b,keep,,,"If other ultrasound abnormal, specify ",,,,,,N62specify,form03b::n62specify,chr,heart,NA,NA,>10 unique values,57,NA,0.982087227,NA
164,n621ifdone,form03b,keep,,,other ultrasound performed,,,,,,N621Ifdone,form03b::n621ifdone,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
165,n62otherultrasound,form03b,keep,,,"If other ultrasound performed, whether findings were normal",,,,,,N62Otherultrasound,form03b::n62otherultrasound,int,2,NA,NA,1 to 2,2,NA,0.193406023,NA
166,n63mri,form03b,keep,,,MRI performed,,,,,,N63MRI,form03b::n63mri,int,2,NA,NA,1 to 2,2,NA,0.194444444,NA
167,n631ifdone,form03b,keep,,,"If MRI performed, whether findings were normal",,,,,,N631Ifdone,form03b::n631ifdone,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
168,n631specify,form03b,keep,,,"If MRI abnormal, specify",,,,,,N631specify,form03b::n631specify,chr,Small PDA +PFO,NA,NA,>10 unique values,10,NA,0.997403946,NA
169,laboratoryanalysesdone,form03b,keep,,,,,,,,,LABORATORYanalysesdone,form03b::laboratoryanalysesdone,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
170,completebloodcount,form03b,keep,,,CBC performed,,,,,,CompleteBloodcount,form03b::completebloodcount,int,1,NA,NA,1 to 2,2,NA,0.013239875,NA
171,n651ifdone,form03b,keep,,,"If CBC performed, whether findings were normal",,,,,,N651Ifdone,form03b::n651ifdone,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
172,n651specify,form03b,keep,,,"If CBC abnormal, specify",,,,,,N651specify,form03b::n651specify,chr,Low Platelet,NA,NA,>10 unique values,735,NA,0.795430945,NA
173,bloodgasanalysis,form03b,keep,,,Blood gas analysis performed,,,,,,Bloodgasanalysis,form03b::bloodgasanalysis,int,2,NA,NA,1 to 2,2,NA,0.01298027,NA
174,n661ifdone,form03b,keep,,,"If Blood gas analysis performed, whether findings were normal",,,,,,N661Ifdone,form03b::n661ifdone,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
175,n661specify,form03b,keep,,,"If Blood gas analysis abnormal, specify",,,,,,N661specify,form03b::n661specify,chr,"HCT, 67%",NA,NA,", HCT, 67%, HCT-65, PH=7.9(Venous), TB14mg/dl, WBC-9.3,plat 82000, plat-177x103, hgb=8.18/d",6,NA,0.998442368,NA
176,n67bilirubintest,form03b,keep,,,bilirubin test performed,,,,,,N67Bilirubintest,form03b::n67bilirubintest,int,2,NA,NA,1 to 2,2,NA,0.012461059,NA
177,n671ifdone,form03b,keep,,,"If bilirubin test performed, whether findings were normal",,,,,,N671Ifdone,form03b::n671ifdone,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
178,n67specify,form03b,keep,,,"If bilirubin test abnormal, specify",,,,,,N67specify,form03b::n67specify,chr,"t=12.2mg,d=0.7",NA,NA,>10 unique values,643,NA,0.812564901,NA
179,n68randombloodsugar,form03b,keep,,,random blood sugar performed,,,,,,N68Randombloodsugar,form03b::n68randombloodsugar,int,2,NA,NA,1 to 2,2,NA,0.011682243,NA
180,n681ifdone,form03b,keep,,,"Ifrandom blood sugar  performed, whether findings were normal",,,,,,N681Ifdone,form03b::n681ifdone,chr,Missing,NA,NA,", 1, Missing, No, Yes",4,NA,0.001817238,NA
181,n681specify,form03b,keep,,,"If random blood sugar abnormal, specify",,,,,,N681specify,form03b::n681specify,chr,9.2mg/dl,NA,NA,>10 unique values,602,NA,0.75623053,NA
182,n69bloodculture,form03b,keep,,,blood culture performed,,,,,,N69Bloodculture,form03b::n69bloodculture,int,2,NA,NA,1 to 2,2,NA,0.002855659,NA
183,n691ifdone,form03b,keep,,,"If blood culture performed, whether findings were normal",,,,,,N691Ifdone,form03b::n691ifdone,chr,Missing,NA,NA,", 2, Missing, No, Yes",4,NA,0.001817238,NA
184,n691specify,form03b,keep,,,"If blood culture abnormal, specify",,,,,,N691specify,form03b::n691specify,chr,Klebsiella pneumonia,NA,NA,>10 unique values,191,NA,0.878245067,NA
185,n70csfanalysis,form03b,keep,,,CSF performed,,,,,,N70CSFanalysis,form03b::n70csfanalysis,int,2,NA,NA,1 to 2,2,NA,0.012461059,NA
186,n701ifdone,form03b,keep,,,"If CSF performed, whether findings were normal",,,,,,N701Ifdone,form03b::n701ifdone,chr,Missing,NA,NA,", 2, Missing, No, Yes",4,NA,0.001817238,NA
187,n701specify,form03b,keep,,,"If CSF abnormal, specify",,,,,,N701specify,form03b::n701specify,chr,Total proten High-175g,NA,NA,>10 unique values,42,NA,0.989096573,NA
188,n71csfculture,form03b,keep,,, CSF culture performed,,,,,,N71CSFculture,form03b::n71csfculture,int,2,NA,NA,1 to 2,2,NA,0.013499481,NA
189,n711ifdone,form03b,keep,,,"If CSF culture performed, whether findings were normal",,,,,,N711Ifdone,form03b::n711ifdone,chr,Missing,NA,NA,", 2, Missing, No, Yes",4,NA,0.001817238,NA
190,n711specify1,form03b,keep,,,"If CSF culture abnormal, specify",,,,,,N711specify1,form03b::n711specify1,chr,pending,NA,NA,>10 unique values,12,NA,0.99662513,NA
191,n72otherculture,form03b,keep,,,Other culture performed,,,,,,N72OtherCulture,form03b::n72otherculture,int,2,NA,NA,1 to 2,2,NA,0.01298027,NA
192,n721ifdone,form03b,keep,,,"If Other culture performed, what sample used",,,,,,N721ifdone,form03b::n721ifdone,int,4,NA,NA,1 to 4,4,NA,0.996365524,NA
193,n722ifdone,form03b,keep,,,"If Other culture performed, whether findings were normal",,,,,,N722Ifdone,form03b::n722ifdone,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.002076843,NA
194,n73gramstain,form03b,keep,,,gram stain performed,,,,,,N73Gramstain,form03b::n73gramstain,chr,2,NA,NA,", 1, 2, No",3,NA,0.014797508,NA
195,n731ifdonewhere,form03b,keep,,,"If gram stained performed, what sample used",,,,,,N731ifdonewhere,form03b::n731ifdonewhere,int,4,NA,NA,1 to 4,4,NA,0.968587747,NA
196,n731ifdone,form03b,keep,,,"If gram stain performed, whether findings were normal",,,,,,N731ifdone,form03b::n731ifdone,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.002076843,NA
197,n722specify,form03b,keep,,,"If Other culture abnormal, specify",,,,,,N722Specify,form03b::n722specify,chr,gram -ve,NA,NA,", 2, C-ve shotlot, K. pnemonic, No, gram -ve, urine culture",6,NA,0.997663551,NA
198,n731specify,form03b,keep,,,"If gram stain abnormal, specify",,,,,,N731specify,form03b::n731specify,chr,no pending,NA,NA,>10 unique values,12,NA,0.996884735,NA
199,n74creactiveproteintest,form03b,keep,,,C-reactive protein test performed,,,,,,N74Creactiveproteintest,form03b::n74creactiveproteintest,int,2,NA,NA,1 to 2,2,NA,0.010903427,NA
200,n741ifdone,form03b,keep,,,"If C-reactive protein test performed, whether findings were normal",,,,,,N741Ifdone,form03b::n741ifdone,chr,Missing,NA,NA,", 1, Missing, No, Yes",4,NA,0.001817238,NA
201,n741specify,form03b,keep,,,"If C-reactive protein test abnormal, specify",,,,,,N741specify,form03b::n741specify,chr,2.45mg,NA,NA,>10 unique values,177,NA,0.859813084,NA
202,n75esrdone,form03b,keep,,,ESR performed,,,,,,N75ESRdone,form03b::n75esrdone,chr,2,NA,NA,", #NAME?, 1, 2",3,NA,0.011682243,NA
203,n751ifdone,form03b,keep,,,"If ESR performed, whether findings were normal",,,,,,N751Ifdone,form03b::n751ifdone,chr,Missing,NA,NA,", 2, Missing, No, Yes",4,NA,0.001817238,NA
204,n751specify,form03b,keep,,,"If ESR abnormal, specify",,,,,,N751specify,form03b::n751specify,chr,4mm/hr,NA,NA,>10 unique values,33,NA,0.986760125,NA
205,n76serumalbumin,form03b,keep,,,serum albumin performed,,,,,,N76Serumalbumin,form03b::n76serumalbumin,int,2,NA,NA,1 to 2,2,NA,0.010384216,NA
206,n761ifdone,form03b,keep,,,"If serum albumin performed, whether findings were normal",,,,,,N761Ifdone,form03b::n761ifdone,chr,Missing,NA,NA,", 2, Missing, No, Yes",4,NA,0.001817238,NA
207,n761specify,form03b,keep,,,"If serum albumin abnormal, specify",,,,,,N761specify,form03b::n761specify,chr,Hypoalbumin(2.3gm),NA,NA,>10 unique values,21,NA,0.994029076,NA
208,n77vdrlinbaby,form03b,keep,,,VDRL performed,,,,,,N77VDRLinbaby,form03b::n77vdrlinbaby,int,2,NA,NA,1 to 2,2,NA,0.010384216,NA
209,n771ifdone,form03b,keep,,,"If VDRL performed, whether findings were normal",,,,,,N771Ifdone,form03b::n771ifdone,chr,Missing,NA,NA,", 2, Missing, No, Yes",4,NA,0.001817238,NA
210,n771specify,form03b,discard,,,"If VDRL abnormal, specify",,,"only a few values, mostly match vdrlifdone",,,N771specify,form03b::n771specify,chr,Non reactive,NA,NA,", #NAME?, NR, No, No peagent done, Non reactive, Positiv, VDRL positive",7,NA,0.997923157,NA
211,n78hivtestformother,form03b,keep,,,HIV test morther performed,,,,,,N78HIVtestformother,form03b::n78hivtestformother,int,1,NA,NA,1 to 2,2,NA,0.009345794,NA
212,n781ifdone,form03b,keep,,,"If HIV test morther performed, whether findings were normal",,,,,,N781Ifdone,form03b::n781ifdone,chr,Yes,NA,NA,", 1, Missing, No, Yes",4,NA,0.001817238,NA
213,n781specify,form03b,keep,,,"If HIV test morther abnormal, specify",,,,,,N781specify,form03b::n781specify,chr,Reactive,NA,NA,>10 unique values,36,NA,0.981308411,NA
214,n79liverfunctiontestlft,form03b,keep,,,liver function test performed,,,,,,N79LiverfunctiontestLFT,form03b::n79liverfunctiontestlft,int,2,NA,NA,1 to 2,2,NA,0.012461059,NA
215,n791ifdone,form03b,keep,,,"If liver function test performed, whether findings were normal",,,,,,N791Ifdone,form03b::n791ifdone,chr,Missing,NA,NA,", 2, Missing, No, Yes",4,NA,0.001817238,NA
216,n791specify,form03b,keep,,,"If liver function test abnormal, specify",,,,,,N791specify,form03b::n791specify,chr,"SGPT = 644, SGOT = 52",NA,NA,>10 unique values,24,NA,0.99376947,NA
217,n80serumelectrolytes,form03b,keep,,,serum electrolytes performed,,,,,,N80Serumelectrolytes,form03b::n80serumelectrolytes,int,2,NA,NA,1 to 2,2,NA,0.010903427,NA
218,n801ifdone,form03b,keep,,,"If serum electrolytes performed, whether findings were normal",,,,,,N801Ifdone,form03b::n801ifdone,chr,Missing,NA,NA,", 2, Missing, No, Yes",4,NA,0.001817238,NA
219,n801specify,form03b,keep,,,"If serum electrolytes abnormal, specify",,,,,,N801specify,form03b::n801specify,chr,"Na=128.8,K=7.39,Cl=97.8",NA,NA,>10 unique values,72,NA,0.980529595,NA
220,n802ifabnormalspecifyelectrolyte,form03b,keep,,,"If serum electrolytes abnormal, specify electrolyte",,,,,,N802Ifabnormalspecifyelectrolyte,form03b::n802ifabnormalspecifyelectrolyte,chr,bg/rh hct=49,NA,NA,>10 unique values,19,NA,0.995067497,NA
221,n81othertest,form03b,keep,,,Other test performed,,,,,,N81Othertest,form03b::n81othertest,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.002076843,NA
222,n81specifytest,form03b,keep,,,"If other test performed, specify test",,,,,,N81specifyTest,form03b::n81specifytest,chr,Renal Function test,NA,NA,>10 unique values,721,NA,0.753634476,NA
223,n82wereanyconditionsdiagnosed,form03b,keep,,,,,variable,,,,N82Wereanyconditionsdiagnosed,form03b::n82wereanyconditionsdiagnosed,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.002076843,NA
224,n1respiratorydistresssyndrome,form03b,keep,,,,,value,,,,N1RespiratoryDistressSyndrome,form03b::n1respiratorydistresssyndrome,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
225,n2meconomiumaspirationsyndrome,form03b,keep,,,,,value,,,,N2Meconomiumaspirationsyndrome,form03b::n2meconomiumaspirationsyndrome,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
226,n4apnea,form03b,keep,,,,,value,,,,N4Apnea,form03b::n4apnea,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
227,n4pulmonaryhemorrhage,form03b,keep,,,,,value,,,,N4Pulmonaryhemorrhage,form03b::n4pulmonaryhemorrhage,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
228,n5otherrespiratory,form03b,keep,,,,,value,,,,N5Otherrespiratory,form03b::n5otherrespiratory,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
229,specify15,form03b,keep,,,,,variable,,,,specify15,form03b::specify15,chr,HMD,NA,NA,>10 unique values,57,NA,0.969885774,duplicated variable
230,n6hypoglycemia,form03b,keep,,,,,value,,,,N6Hypoglycemia,form03b::n6hypoglycemia,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.002076843,NA
231,n7electrolytedisorders,form03b,keep,,,,,value,,,,N7Electrolytedisorders,form03b::n7electrolytedisorders,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
232,n8othermetabolicdisorders,form03b,keep,,,,,value,,,,N8Othermetabolicdisorders,form03b::n8othermetabolicdisorders,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
233,specify16,form03b,keep,,,,,variable,,,,specify16,form03b::specify16,chr,N.hyperbilirubimia,NA,NA,>10 unique values,41,NA,0.984942887,NA
234,n9earlyonsetneonatalsepsis72hours,form03b,keep,,,,,value,,,,N9Earlyonsetneonatalsepsis72hours,form03b::n9earlyonsetneonatalsepsis72hours,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.002076843,NA
235,n10lateonsetneonatalsepsis72hours,form03b,keep,,,,,value,,,,N10Lateonsetneonatalsepsis72hours,form03b::n10lateonsetneonatalsepsis72hours,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
236,n11pneumonia,form03b,keep,,,,,value,,,,N11Pneumonia,form03b::n11pneumonia,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
237,n12meningitis,form03b,keep,,,,,value,,,,N12Meningitis,form03b::n12meningitis,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
238,n13hivexposed,form03b,keep,,,,,value,,,,N13HIVexposed,form03b::n13hivexposed,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001817238,NA
