colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
71,jilindehealthcarepro_data_2021-12-15_0958::x71,jilindehealthcarepro_data_2021-12-15_0958,,I would support the use of PrEP by those at risk of HIV infection,,Participant,,Willingness of not prescribing PrEP,I would support the use of PrEP by those at risk of HIV infection,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
72,jilindehealthcarepro_data_2021-12-15_0958::x72,jilindehealthcarepro_data_2021-12-15_0958,,I would be willing to prescribe PrEP to my clients,,Participant,,Willingness of not prescribing PrEP,I would be willing to prescribe PrEP to my clients,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
73,jilindehealthcarepro_data_2021-12-15_0958::x73,jilindehealthcarepro_data_2021-12-15_0958,,I would not prescribe PrEP because It is not relevant to my current clinical work,,Participant,,Willingness of not prescribing PrEP,I would not prescribe PrEP because It is not relevant to my current clinical work,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
74,jilindehealthcarepro_data_2021-12-15_0958::x74,jilindehealthcarepro_data_2021-12-15_0958,,I would not prescribe PrEP because PrEP has limited efficacy in the local context,,Participant,,Willingness of not prescribing PrEP,I would not prescribe PrEP because PrEP has limited efficacy in the local context,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
75,jilindehealthcarepro_data_2021-12-15_0958::x75,jilindehealthcarepro_data_2021-12-15_0958,,I would not prescribe PrEP because I would be concerned that those I provide PrEP to would not adhere to its use,,Participant,,Willingness of not prescribing PrEP,I would not prescribe PrEP because I would be concerned that those I provide PrEP to would not adhere to its use,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
76,jilindehealthcarepro_data_2021-12-15_0958::x76,jilindehealthcarepro_data_2021-12-15_0958,,I would not prescribe PrEP because It is expensive,,Participant,,Willingness of not prescribing PrEP,I would not prescribe PrEP because It is expensive,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
77,jilindehealthcarepro_data_2021-12-15_0958::x77,jilindehealthcarepro_data_2021-12-15_0958,,I would be afraid to prescribe PrEP because the clients would share or sell it,,Participant,,Willingness of not prescribing PrEP,I would be afraid to prescribe PrEP because the clients would share or sell it,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
78,jilindehealthcarepro_data_2021-12-15_0958::x78,jilindehealthcarepro_data_2021-12-15_0958,,I would not prescribe PrEP because I am afraid the clients would stop or reduce condom use,,Participant,,Willingness of not prescribing PrEP,I would not prescribe PrEP because I am afraid the clients would stop or reduce condom use,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
79,jilindehealthcarepro_data_2021-12-15_0958::x79,jilindehealthcarepro_data_2021-12-15_0958,,I would not prescribe PrEP because I am afraid of the side effects of PrEP on otherwise healthy people,,Participant,,Willingness of not prescribing PrEP,I would not prescribe PrEP because I am afraid of the side effects of PrEP on otherwise healthy people,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
80,jilindehealthcarepro_data_2021-12-15_0958::x80,jilindehealthcarepro_data_2021-12-15_0958,,I would not prescribe PrEP because It would increase immoral behaviour,,Participant,,Willingness of not prescribing PrEP,I would not prescribe PrEP because It would increase immoral behaviour,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
81,jilindehealthcarepro_data_2021-12-15_0958::x81,jilindehealthcarepro_data_2021-12-15_0958,,I would not prescribe PrEP because I am afraid it increases ARV resistance,,Participant,,Willingness of not prescribing PrEP,I would not prescribe PrEP because I am afraid it increases ARV resistance,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
82,jilindehealthcarepro_data_2021-12-15_0958::x82,jilindehealthcarepro_data_2021-12-15_0958,,I would not prescribe PrEP because It would take a lot of time and increase my work load,,Participant,,Willingness of not prescribing PrEP,I would not prescribe PrEP because It would take a lot of time and increase my work load,"1, Agree | 2, Neither Agree nor Disagree | 3, Disagree | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
,,jilindehealthcarepro_data_2021-12-15_0958,,Willingness of prescribing PrEP,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
83,jilindehealthcarepro_data_2021-12-15_0958::x83,jilindehealthcarepro_data_2021-12-15_0958,,I would be willing to prescribe PrEP to eligible Adolescent girls and young women at risk,,Participant,,Willingness of prescribing PrEP,I would be willing to prescribe PrEP to eligible Adolescent girls and young women at risk,"0, No | 1, Yes",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
84,jilindehealthcarepro_data_2021-12-15_0958::x84,jilindehealthcarepro_data_2021-12-15_0958,,I would be willing to prescribe PrEP to eligible Female sex workers,,Participant,,Willingness of prescribing PrEP,I would be willing to prescribe PrEP to eligible Female sex workers,"0, No | 1, Yes",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
85,jilindehealthcarepro_data_2021-12-15_0958::x85,jilindehealthcarepro_data_2021-12-15_0958,,I would be willing to prescribe PrEP to eligible Men who have sex with Men(MSMs),,Participant,,Willingness of prescribing PrEP,I would be willing to prescribe PrEP to eligible Men who have sex with Men(MSMs),"0, No | 1, Yes",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
86,jilindehealthcarepro_data_2021-12-15_0958::x86,jilindehealthcarepro_data_2021-12-15_0958,,I would be willing to prescribe PrEP to eligible HIV negative partners in discordant relationships,,Participant,,Willingness of prescribing PrEP,I would be willing to prescribe PrEP to eligible HIV negative partners in discordant relationships,"0, No | 1, Yes",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
87,jilindehealthcarepro_data_2021-12-15_0958::x87,jilindehealthcarepro_data_2021-12-15_0958,,I would be willing to prescribe PrEP to eligible Adults with multiple sexual partners,,Participant,,Willingness of prescribing PrEP,I would be willing to prescribe PrEP to eligible Adults with multiple sexual partners,"0, No | 1, Yes",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
88,jilindehealthcarepro_data_2021-12-15_0958::x88,jilindehealthcarepro_data_2021-12-15_0958,,I would be willing to prescribe PrEP to eligible Partners in coercive or abusive  sexual relationships,,Participant,,Willingness of prescribing PrEP,I would be willing to prescribe PrEP to eligible Partners in coercive or abusive  sexual relationships,"0, No | 1, Yes",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
89,jilindehealthcarepro_data_2021-12-15_0958::x89,jilindehealthcarepro_data_2021-12-15_0958,,Complete form of perceptions towards prep,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
,,jilindehealthcarepro_data_2021-12-15_0958,,PrEP knowledge,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,multifilter,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
90,jilindehealthcarepro_data_2021-12-15_0958::x90,jilindehealthcarepro_data_2021-12-15_0958,,PrEP is effective if you take it on a one-off basis (like a -morning after- pill),,Participant,,PrEP knowledge,PrEP is effective if you take it on a one-off basis (like a -morning after- pill),"0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
91,jilindehealthcarepro_data_2021-12-15_0958::x91,jilindehealthcarepro_data_2021-12-15_0958,,PrEP is safe for women during pregnancy and breastfeeding.,,Participant,,PrEP knowledge,PrEP is safe for women during pregnancy and breastfeeding.,"0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
92,jilindehealthcarepro_data_2021-12-15_0958::x92,jilindehealthcarepro_data_2021-12-15_0958,,"PrEP should be taken by HIV-uninfected in HIV discordant relationships for the rest of their life, regardless of if the HIV-infected person is on ART",,Participant,,PrEP knowledge,"PrEP should be taken by HIV-uninfected in HIV discordant relationships for the rest of their life, regardless of if the HIV-infected person is on ART","0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
93,jilindehealthcarepro_data_2021-12-15_0958::x93,jilindehealthcarepro_data_2021-12-15_0958,,Once one is initiated on PrEP it is to be taken forever.,,Participant,,PrEP knowledge,Once one is initiated on PrEP it is to be taken forever.,"0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
94,jilindehealthcarepro_data_2021-12-15_0958::x94,jilindehealthcarepro_data_2021-12-15_0958,,All individuals found to be HIV negative are eligible for PrEP,,Participant,,PrEP knowledge,All individuals found to be HIV negative are eligible for PrEP,"0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
95,jilindehealthcarepro_data_2021-12-15_0958::x95,jilindehealthcarepro_data_2021-12-15_0958,,Any previous use of Post?Exposure Prophylaxis (PEP) is an indication of PrEP,,Participant,,PrEP knowledge,Any previous use of Post?Exposure Prophylaxis (PEP) is an indication of PrEP,"0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
96,jilindehealthcarepro_data_2021-12-15_0958::x96,jilindehealthcarepro_data_2021-12-15_0958,,A renal creatinine clearance of  <   50ml/min is an absolute indication to stop PrEP use,,Participant,,PrEP knowledge,A renal creatinine clearance of  <   50ml/min is an absolute indication to stop PrEP use,"0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
97,jilindehealthcarepro_data_2021-12-15_0958::x97,jilindehealthcarepro_data_2021-12-15_0958,,"Fever, fatigue, myalgia, rash, headache and a history of high risk sexual exposure within past month are indicative of acute HIV infection",,Participant,,PrEP knowledge,"Fever, fatigue, myalgia, rash, headache and a history of high risk sexual exposure within past month are indicative of acute HIV infection","0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
98,jilindehealthcarepro_data_2021-12-15_0958::x98,jilindehealthcarepro_data_2021-12-15_0958,,"A client who reports a high risk sexual behaviour within the last 72 hours, would benefit from PrEP rather than PEP",,Participant,,PrEP knowledge,"A client who reports a high risk sexual behaviour within the last 72 hours, would benefit from PrEP rather than PEP","0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
99,jilindehealthcarepro_data_2021-12-15_0958::x99,jilindehealthcarepro_data_2021-12-15_0958,,TDF/FTC or TDF/3TC or TDF are options for PrEP,,Participant,,PrEP knowledge,TDF/FTC or TDF/3TC or TDF are options for PrEP,"0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
100,jilindehealthcarepro_data_2021-12-15_0958::x100,jilindehealthcarepro_data_2021-12-15_0958,,A client who tests positive for HBsAg should NOT be started on PrEP,,Participant,,PrEP knowledge,A client who tests positive for HBsAg should NOT be started on PrEP,"0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
101,jilindehealthcarepro_data_2021-12-15_0958::x101,jilindehealthcarepro_data_2021-12-15_0958,,"PrEP can be co-prescribed with acyclovir, aminoglycosides and retinoids without any safety concerns",,Participant,,PrEP knowledge,"PrEP can be co-prescribed with acyclovir, aminoglycosides and retinoids without any safety concerns","0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
102,jilindehealthcarepro_data_2021-12-15_0958::x102,jilindehealthcarepro_data_2021-12-15_0958,,"If a client on PrEP forgets to take a tablet, he/she should take 2 tablets the next time he/she takes",,Participant,,PrEP knowledge,"If a client on PrEP forgets to take a tablet, he/she should take 2 tablets the next time he/she takes","0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
103,jilindehealthcarepro_data_2021-12-15_0958::x103,jilindehealthcarepro_data_2021-12-15_0958,,"Nausea, diarrhea, vomiting, decreased appetite, abdominal cramping or flatulence; dizziness or headaches are common side effects with PrEP",,Participant,,PrEP knowledge,"Nausea, diarrhea, vomiting, decreased appetite, abdominal cramping or flatulence; dizziness or headaches are common side effects with PrEP","0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
104,jilindehealthcarepro_data_2021-12-15_0958::x104,jilindehealthcarepro_data_2021-12-15_0958,,"For discordant couples, PrEP is a bridge before the positive partner achieves complete viral suppression",,Participant,,PrEP knowledge,"For discordant couples, PrEP is a bridge before the positive partner achieves complete viral suppression","0, False | 1, Correct | 99, Don't Know",value,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
105,jilindehealthcarepro_data_2021-12-15_0958::x105,jilindehealthcarepro_data_2021-12-15_0958,,Complete form of socio demographic details,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
,,jilindehealthcarepro_data_2021-12-15_0958,,Ability to practice PrEP skills ,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
106,jilindehealthcarepro_data_2021-12-15_0958::x106,jilindehealthcarepro_data_2021-12-15_0958,,Screening for eligibility for PrEP,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Screening for eligibility for PrEP,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
107,jilindehealthcarepro_data_2021-12-15_0958::x107,jilindehealthcarepro_data_2021-12-15_0958,,Recognizing contraindications for PrEP,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Recognizing contraindications for PrEP,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
108,jilindehealthcarepro_data_2021-12-15_0958::x108,jilindehealthcarepro_data_2021-12-15_0958,,Determining HIV risky levels for PrEP clients,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Determining HIV risky levels for PrEP clients,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
109,jilindehealthcarepro_data_2021-12-15_0958::x109,jilindehealthcarepro_data_2021-12-15_0958,,Recognizing adverse events related to PrEP,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Recognizing adverse events related to PrEP,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
110,jilindehealthcarepro_data_2021-12-15_0958::x110,jilindehealthcarepro_data_2021-12-15_0958,,Communicating effectively on PrEP,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Communicating effectively on PrEP,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
111,jilindehealthcarepro_data_2021-12-15_0958::x111,jilindehealthcarepro_data_2021-12-15_0958,,Perform effective counselling on adherence and risk reduction on PrEP,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Perform effective counselling on adherence and risk reduction on PrEP,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
112,jilindehealthcarepro_data_2021-12-15_0958::x112,jilindehealthcarepro_data_2021-12-15_0958,,"Identifying high risk situations which need immediate medical attention (Pregnancy, STIs, acute HIV infection, renal impairment).",,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,"Identifying high risk situations which need immediate medical attention (Pregnancy, STIs, acute HIV infection, renal impairment).","1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
113,jilindehealthcarepro_data_2021-12-15_0958::x113,jilindehealthcarepro_data_2021-12-15_0958,,Describe my roles and responsibilities in provision of PrEP services,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Describe my roles and responsibilities in provision of PrEP services,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
114,jilindehealthcarepro_data_2021-12-15_0958::x114,jilindehealthcarepro_data_2021-12-15_0958,,Identify when it is appropriate to refer PrEP clients to other level of care.,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Identify when it is appropriate to refer PrEP clients to other level of care.,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
115,jilindehealthcarepro_data_2021-12-15_0958::x115,jilindehealthcarepro_data_2021-12-15_0958,,Offering advice on how PrEP use reduces  HIV risk,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Offering advice on how PrEP use reduces  HIV risk,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
116,jilindehealthcarepro_data_2021-12-15_0958::x116,jilindehealthcarepro_data_2021-12-15_0958,,"Discuss trauma (rape, violence against women, and other traumatic events) in the context of PrEP in a culturally appropriate and compassionate way.",,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,"Discuss trauma (rape, violence against women, and other traumatic events) in the context of PrEP in a culturally appropriate and compassionate way.","1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
117,jilindehealthcarepro_data_2021-12-15_0958::x117,jilindehealthcarepro_data_2021-12-15_0958,,Provide PrEP compassionately to a MSM/MSW,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Provide PrEP compassionately to a MSM/MSW,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
118,jilindehealthcarepro_data_2021-12-15_0958::x118,jilindehealthcarepro_data_2021-12-15_0958,,Provide PrEP compassionately to a Female Sex Worker,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Provide PrEP compassionately to a Female Sex Worker,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
119,jilindehealthcarepro_data_2021-12-15_0958::x119,jilindehealthcarepro_data_2021-12-15_0958,,Provide PrEP compassionately to an adolescent and young woman at risk,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Provide PrEP compassionately to an adolescent and young woman at risk,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
120,jilindehealthcarepro_data_2021-12-15_0958::x120,jilindehealthcarepro_data_2021-12-15_0958,,Provide PrEP compassionately to a sero-discordant HIV negative partner in a discordant relationship,,Participant,Ability to practice PrEP skills ,Ability to practice PrEP skills ,Provide PrEP compassionately to a sero-discordant HIV negative partner in a discordant relationship,"1, I can not do it | 2, I am moderately confident I can do it | 3, I am highly confident I can do it",variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
121,jilindehealthcarepro_data_2021-12-15_0958::x121,jilindehealthcarepro_data_2021-12-15_0958,,Complete form of practice_confidence,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
122,jilindehealthcarepro_data_2021-12-15_0958::x122,jilindehealthcarepro_data_2021-12-15_0958,,Repeating tool,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Repeating tool,,variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
123,jilindehealthcarepro_data_2021-12-15_0958::x123,jilindehealthcarepro_data_2021-12-15_0958,,Complete form of repeating tool,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Complete?,,variable,,yes,,,Jilinde_healthprovider_cohort,,,,,,,,,
