variable	variable2	values	mappedTerm
malariabehaviorindiv_data_2020-05-27_1623::head_of_household_yn	malariabehaviorindiv_data_2020-05-27_1623::head_of_household_yn	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::education_rad	malariabehaviorindiv_data_2020-05-27_1623::education_rad	1	None
malariabehaviorindiv_data_2020-05-27_1623::education_rad	malariabehaviorindiv_data_2020-05-27_1623::education_rad	2	Primary
malariabehaviorindiv_data_2020-05-27_1623::education_rad	malariabehaviorindiv_data_2020-05-27_1623::education_rad	3	Secondary
malariabehaviorindiv_data_2020-05-27_1623::education_rad	malariabehaviorindiv_data_2020-05-27_1623::education_rad	4	University
malariabehaviorindiv_data_2020-05-27_1623::education_rad	malariabehaviorindiv_data_2020-05-27_1623::education_rad	6	Graduate or higher
malariabehaviorindiv_data_2020-05-27_1623::education_rad	malariabehaviorindiv_data_2020-05-27_1623::education_rad	7	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::education_other	malariabehaviorindiv_data_2020-05-27_1623::education_other	AGANBADI	Anganwadi
malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	1	Daily wage/labor
malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	2	Salaried service
malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	3	Self-employed/trade
malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	4	Houswife
malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	5	Student
malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	6	None
malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	malariabehaviorindiv_data_2020-05-27_1623::occupation_rad	7	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::occupation_other	malariabehaviorindiv_data_2020-05-27_1623::occupation_other	ANGANWADI WORKER	Anganwadi	
malariabehaviorindiv_data_2020-05-27_1623::occupation_other	malariabehaviorindiv_data_2020-05-27_1623::occupation_other	ASHA WORKER	ASHA
malariabehaviorindiv_data_2020-05-27_1623::occupation_other	malariabehaviorindiv_data_2020-05-27_1623::occupation_other	CULTIVATION	Farmer
malariabehaviorindiv_data_2020-05-27_1623::occupation_other	malariabehaviorindiv_data_2020-05-27_1623::occupation_other	DOMESTIC WORK	Domestic
malariabehaviorindiv_data_2020-05-27_1623::occupation_other	malariabehaviorindiv_data_2020-05-27_1623::occupation_other	DRIVER	Driver
malariabehaviorindiv_data_2020-05-27_1623::occupation_other	malariabehaviorindiv_data_2020-05-27_1623::occupation_other	FARMER	Farmer
malariabehaviorindiv_data_2020-05-27_1623::occupation_other	malariabehaviorindiv_data_2020-05-27_1623::occupation_other	NURSE	Nurse
malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	1	ASHA
malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	2	Government local health center/clinic
malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	3	Private clinic
malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	4	Pharmacy
malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	6	Use local herbs
malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	9	I don't know
malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	malariabehaviorindiv_data_2020-05-27_1623::where_first_rad	10	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	ANGANWADI	Anganwadi	
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	DOCTOR CALLED AT HOME	Home visit by doctor
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	DOCTOR REQUESTED TO VISIT	Home visit by doctor
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	DOCTORS CALLED IN VILLAGE	Home visit by doctor
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	FATHER	Father
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	HER OTHER CO-WORKERS	Co-workers
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	I DON'T FALL ILL	Never sick
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	NO ANSWER	No answer
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	PRIVATE DOCTOR CALLED	Home visit by doctor
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	PRIVATE DOCTOR CALLED AT HOME	Home visit by doctor
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	TEACHER	Teacher
malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	malariabehaviorindiv_data_2020-05-27_1623::first_treatment_other	TO CALL DOCTOR	Home visit by doctor
malariabehaviorindiv_data_2020-05-27_1623::how_soon_seek	malariabehaviorindiv_data_2020-05-27_1623::how_soon_seek	00	0
malariabehaviorindiv_data_2020-05-27_1623::how_soon_seek	malariabehaviorindiv_data_2020-05-27_1623::how_soon_seek	03	3
malariabehaviorindiv_data_2020-05-27_1623::how_soon_seek	malariabehaviorindiv_data_2020-05-27_1623::how_soon_seek	06	6
malariabehaviorindiv_data_2020-05-27_1623::how_soon_seek	malariabehaviorindiv_data_2020-05-27_1623::how_soon_seek	1-2	1-2
malariabehaviorindiv_data_2020-05-27_1623::how_soon_seek	malariabehaviorindiv_data_2020-05-27_1623::how_soon_seek	DK	Don't know
malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	1	ASHA
malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	2	Government local health center/clinic
malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	3	Private clinic
malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	4	Pharmacy
malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	6	Use local herbs
malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	7	Use medicines I still have at home
malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	8	Nowhere
malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	9	Don't know
malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	malariabehaviorindiv_data_2020-05-27_1623::after_first_rad	10	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::after_first_other	malariabehaviorindiv_data_2020-05-27_1623::after_first_other	BLACK MAGIC	Black magic
malariabehaviorindiv_data_2020-05-27_1623::after_first_other	malariabehaviorindiv_data_2020-05-27_1623::after_first_other	CALL DOCTOR AT HOME	Home visit by doctor
malariabehaviorindiv_data_2020-05-27_1623::after_first_other	malariabehaviorindiv_data_2020-05-27_1623::after_first_other	NO ANSWER	No answer
malariabehaviorindiv_data_2020-05-27_1623::after_first_other	malariabehaviorindiv_data_2020-05-27_1623::after_first_other	PRIVATE HOSPITAL	Private hospital
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_rad	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_rad	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_rad	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_rad	2	No
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_rad	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_rad	3	Unknown
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_rad	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_rad	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	CALL SOMEONE TO BUY MEDICINES	Call someone to buy medicines
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	DK	Don't know
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	DOES NOT KNOW	Don't know
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	FOR EMERGENCY CALLS	For emergency calls
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	INFORMING RELATIVES	To call relatives
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	MESSAGE TO DOCTOR	To call a doctor
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TALK WITH ASHA	To call ASHA
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL 108	For emergency calls
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL AMBULANCE	To call an ambulance
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL ASHA	To call ASHA
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL ASHA/DOCTOR	To call ASHA or doctor
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL DOCTOR	To call a doctor
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL DOCTORS	To call a doctor
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL DOCTORS AND RELATIVES	To call a doctor or relatives
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL DOCTORS/MEDICAL FACILITIES	To call a doctor
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL DOCTOT	To call a doctor
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL FOR ANY HELP	To call for help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL FOR DOCTOR	To call a doctor
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL FOR MEDICAL HELP	To call for medical help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL FOR MEDICAL HELP IN CASE OF EMERGENCY	To call for medical help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL FOR SOME HELP	To call for help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL FOR SOME HELP WHEN NEEDED	To call for help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL FOR THE DOCTOR/MEDICAL HELP	To call for medical help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL HOSPITAL	To call the hospital
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL HOSPITAL SUPERITENDENT	To call the hospital
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL LOCAL TRANSPORT	To call for transportation
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL MEDICAL ASSISTANCE	To call for medical help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL MEDICAL HELP	To call for medical help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL MEDICAL PEOPLE	To call for medical help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL MEDICAL PERSONAL	To call for medical help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL MEDICAL STAFF	To call for medical help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL MY FATHER	To call relatives
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL OR INFORM ASHA	To call ASHA
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL PARENTS OR INFORM	To call relatives
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL PRIVATE DOCTOR	To call a doctor
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL RELATIVES	To call relatives
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL RELATIVES FOR HELP	To call relatives
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL SOME HELP	To call for help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL SOMEONE	To call for help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL SOMEONE FOR HELP	To call for help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL SOMEONE FOR HELP IN VILLAGE	To call for help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL SOMEONE FROM HOSPITAL	To call for medical help
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL THE AMBULANCE	To call an ambulance
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL THE AUTO	To call for transportation
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL THE DOCTOR	To call a doctor
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL THE DOCTOR(PVT)	To call a doctor
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL THE PRIVATE DOCTOR	To call a doctor
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO CALL TRANSPORT	To call for transportation
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO INFORM PARENTS	To call relatives
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	TO INFORM PARENTS AT HOME	To call relatives
malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	malariabehaviorindiv_data_2020-05-27_1623::mobile_phone_helps_yes	YES BUT CAN'T DESCRIBE	Don't know
malariabehaviorindiv_data_2020-05-27_1623::dinner_time	malariabehaviorindiv_data_2020-05-27_1623::dinner_time	20;00	20:00	
malariabehaviorindiv_data_2020-05-27_1623::dinner_where_rad	malariabehaviorindiv_data_2020-05-27_1623::dinner_where_rad	1	Inside the house
malariabehaviorindiv_data_2020-05-27_1623::dinner_where_rad	malariabehaviorindiv_data_2020-05-27_1623::dinner_where_rad	2	Outside the house
malariabehaviorindiv_data_2020-05-27_1623::dinner_where_rad	malariabehaviorindiv_data_2020-05-27_1623::dinner_where_rad	3	Location depends on season inside or outside
malariabehaviorindiv_data_2020-05-27_1623::dinner_where_rad	malariabehaviorindiv_data_2020-05-27_1623::dinner_where_rad	4	Location changes every time
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___1	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___1	0	No
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___1	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___1	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___2	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___2	0	No
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___2	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___2	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___3	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___3	0	No
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___3	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___3	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___4	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___4	0	No
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___5	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___5	0	No
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___5	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___5	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___6	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___6	0	No
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___6	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___6	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___7	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___7	0	No
malariabehaviorindiv_data_2020-05-27_1623::activities_chk___7	malariabehaviorindiv_data_2020-05-27_1623::activities_chk___7	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	ARRANGE BED FOR KIDS AND TAKE CARE OF THEM	Ready kids for bed
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	ARRANGE BED FOR SLEEPING	Get ready for bed
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	ARRANGE FOR SLEEP	Get ready for bed
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	ARRANGE FOR SLEEP 	Get ready for bed
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	ARRANGE FOR SLEEPING	Get ready for bed
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	CHAT WITH FRIENDS	Talk with friends
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	DISCUSS FAMILY MATTERS WITH FAMILY MEMBERS	Talk with family
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	DRIVING	Drive
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	GO TO SLEEP	Got to sleep
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	HOMEWORK	Do homework
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	HOUSEHOLD WORK	Do housework
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	INSIDE HOUSE TALKING	Talk in house
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	JUST SITS	Sit
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	LISTENING MUSIC	Listen to music
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	NONE	Nothing
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	NOTHING	Nothing
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	NOTHING,SLEEPS	Nothing, sleep
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	PLAYS	Play
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	PLAYS WITH HIMSELF	Play
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	PLAYS WITH PARENTS	Play with family
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	PLAYS WITH RELATIVES	Play with family
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	PLAYS WITH SIBLINGS	Play with family
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	PRAYER	Pray
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	PRAYERS	Pray
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	PRAYS	Pray
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	READIND	Read
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	READING	Read
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	READING AND WRITING	Read and write
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	READING RELIGIOUS BOOKS	Read
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	REST	Rest
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	SIT WITH CHILDREN	Sit with kids
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	SIT WITH FAMILY	Sit with family
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	SIT WITH FAMILY MEMBERS	Sit with family
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	SIT WITH KIDS	Sit with kids
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	SIT WITH RELATIVES	Sit with family
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	SITS WITH KIDS	Sit with kids
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	SITTING WITH KIDS	Sit with kids
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	SLEEP	Sleep
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	SLEEPS	Sleep
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	SPEND TIME WITH FAMILY	Be with family
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	STUDIES	Study
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	STUDY	Study
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	TAKE CARE OF KIDS	Take care of kids
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	TALK WITH CHILDREN	Talk with kids
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	WAIT FOR HUSBAND TO RETURN FROM WORK	Wait for husband to return from work
