"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
scwork_cassava_dur,prevalence_form,,radio,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the cassava field?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,,,,,"[scwork_places(5)] = '1'",,LV,,,,
scwork_cassava_night,prevalence_form,,radio,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the cassava field?","1, មាន (Yes) | 0, មិនមាន (No)",,,,,,"[scwork_places(5)] = '1'",,RH,,,,
scwork_cassava_protect,prevalence_form,,checkbox,"តើអ្នកមានការពារមិនអោយមូសខាំទេពេលដែលអ្នកដេកយប់នៅទីនោះ?
Did the subject use any of the following malaria protection when staying the night in the cassava field?
<span style=""font-weight: lighter; font-style:italic;"">[Multiple answers possible]</span>","1, ដេកក្នុងមុង (Bed net) | 2, ដេកក្នុងអង្រឹង (Hammock) | 3, ប្រើថ្នាំបាញ់មូស (Repellant) | 99, វិធីការពារផ្សេងទៀត (Other) | 4, មិនមានប្រើប្រាស់អ្វីដើម្បីការពារមូសនោះទេ (None)",,,,,,"[scwork_places(5)] = '1' and [scwork_cassava_night] = '1'",,LV,,,,
scwork_cassava_protect_oth,prevalence_form,,text,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",,,,,,,"[scwork_places(5)] = '1' and [scwork_cassava_night] = '1' and [scwork_cassava_protect(99)] = '1'",,RH,,,,
scwork_cassava_alone,prevalence_form,,radio,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the cassava field?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,,,,,"[scwork_places(5)] = '1'",,RH,,,,
scwork_cassava_with,prevalence_form,,checkbox,"ប្រសិនបើមិនទៅម្នាក់ឯងដូច្នេះតើអ្នកទៅជាមួយអ្នកណា?
If NO, who did the subject go to the cassava field with?","1, ទៅជាមួយញាតិមិត្តជិតដិត (ប្រពន្ធនិងកូន) (Close relatives (wife and children)) | 2, ទៅជាមួយញាតិមិត្ត (មិត្តភ័ក្តិ) (Relatives (friends)) | 3, ទៅជាមួយមិត្តរួមការងារ (Coworkers) | 99, ទៅជាមួយអ្នកផ្សេងទៀត (Other)",,,,,,"[scwork_places(5)] = '1' and [scwork_cassava_alone] = '0'",,LV,,,,
scwork_cassava_with_oth,prevalence_form,,text,"សូមបញ្ជាក់ប្រសិនបើអ្នកទៅជាមួយអ្នកផ្សេងទៀត
If ""Other"", specify",,,,,,,"[scwork_places(5)] = '1' and [scwork_cassava_alone] = '0' and [scwork_cassava_with(99)] = '1'",,RH,,,,
scwork_cassava_invillage,prevalence_form,,radio,"តើចំការដំឡូងនេះនៅក្នុងភូមិ? 
Is the cassava field in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,,,,,"[scwork_places(5)] = '1'",,RH,,,,
scwork_cassava_dist,prevalence_form,,text,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the cassava field (min)?",,"Result in minutes",integer,0,360,,"[scwork_places(5)] = '1' and [scwork_cassava_invillage] = '0'",,RH,,,,
scwork_cassava_distu,prevalence_form,,radio,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,,,,,"[scwork_places(5)] = '1' and [scwork_cassava_invillage] = '0'",,RH,,,,
scwork_rice_freq,prevalence_form,"ទីកន្លែងធ្វើការនៅស្រែ / Work places: rice field",radio,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit the rice field?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,,,,,"[scwork_places(6)] = '1'",,LV,,,,
scwork_rice_dur,prevalence_form,,radio,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went to the rice field?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,,,,,"[scwork_places(6)] = '1'",,LV,,,,
scwork_rice_night,prevalence_form,,radio,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night in the rice field?","1, មាន (Yes) | 0, មិនមាន (No)",,,,,,"[scwork_places(6)] = '1'",,RH,,,,
scwork_rice_protect,prevalence_form,,checkbox,"តើអ្នកមានការពារមិនអោយមូសខាំទេពេលដែលអ្នកដេកយប់នៅទីនោះ?
Did the subject use any of the following malaria protection when staying the night in the rice field?
<span style=""font-weight: lighter; font-style:italic;"">[Multiple answers possible]</span>","1, ដេកក្នុងមុង (Bed net) | 2, ដេកក្នុងអង្រឹង (Hammock) | 3, ប្រើថ្នាំបាញ់មូស (Repellent) | 99, វិធីការពារផ្សេងទៀត (Other) | 4, មិនមានប្រើប្រាស់អ្វីដើម្បីការពារមូសនោះទេ (None)",,,,,,"[scwork_places(6)] = '1' and [scwork_rice_night] = '1'",,LV,,,,
scwork_rice_protect_oth,prevalence_form,,text,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",,,,,,,"[scwork_places(6)] = '1' and [scwork_rice_night] = '1' and [scwork_rice_protect(99)] = '1'",,RH,,,,
scwork_rice_alone,prevalence_form,,radio,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the rice field?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,,,,,"[scwork_places(6)] = '1'",,RH,,,,
scwork_rice_with,prevalence_form,,checkbox,"ប្រសិនបើមិនទៅម្នាក់ឯងដូច្នេះតើអ្នកទៅជាមួយអ្នកណា?
If NO, who did the subject go to the rice field with?","1, ទៅជាមួយញាតិមិត្តជិតដិត (ប្រពន្ធនិងកូន) (Close relatives (wife and children)) | 2, ទៅជាមួយញាតិមិត្ត (មិត្តភ័ក្តិ) (Relatives (friends)) | 3, ទៅជាមួយមិត្តរួមការងារ (Coworkers) | 99, ទៅជាមួយអ្នកផ្សេងទៀត (Other)",,,,,,"[scwork_places(6)] = '1' and [scwork_rice_alone] = '0'",,LV,,,,
scwork_rice_with_oth,prevalence_form,,text,"សូមបញ្ជាក់ប្រសិនបើអ្នកទៅជាមួយអ្នកផ្សេងទៀត
If ""Other"", specify",,,,,,,"[scwork_places(6)] = '1' and [scwork_rice_alone] = '0' and [scwork_rice_with(99)] = '1'",,RH,,,,
scwork_rice_invillage,prevalence_form,,radio,"តើវាលស្រែនេះនៅក្នុងភូមិ?  
Is the rice field in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,,,,,"[scwork_places(6)] = '1'",,RH,,,,
scwork_rice_dist,prevalence_form,,text,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the rice field (min)?",,"Result in minutes",integer,0,360,,"[scwork_places(6)] = '1' and [scwork_rice_invillage] = '0'",,RH,,,,
scwork_rice_distu,prevalence_form,,radio,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,,,,,"[scwork_places(6)] = '1' and [scwork_rice_invillage] = '0'",,RH,,,,
scwork_other_oth,prevalence_form,"ទីកន្លែងធ្វើការណាមួយផ្សេងទៀត / Work places: other",text,"តើទីកន្លែងនោះជាប្រភេទទីកន្លែងយ៉ាងដូចម្តេច?
What is that place?",,,,,,,"[scwork_places(99)] = '1'",,,,,,
scwork_other_freq,prevalence_form,,radio,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit this place?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,,,,,"[scwork_places(99)] = '1'",,LV,,,,
scwork_other_dur,prevalence_form,,radio,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went there?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,,,,,"[scwork_places(99)] = '1'",,LV,,,,
scwork_other_night,prevalence_form,,radio,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night there?","1, មាន (Yes) | 0, មិនមាន (No)",,,,,,"[scwork_places(99)] = '1'",,RH,,,,
scwork_other_protect,prevalence_form,,checkbox,"តើអ្នកមានការពារមិនអោយមូសខាំទេពេលដែលអ្នកដេកយប់នៅទីនោះ?
Did the subject use any of the following malaria protection when staying the night there?
<span style=""font-weight: lighter; font-style:italic;"">[Multiple answers possible]</span>","1, ដេកក្នុងមុង (Bed net) | 2, ដេកក្នុងអង្រឹង (Hammock) | 3, ប្រើថ្នាំបាញ់មូស (Repellant) | 99, វិធីការពារផ្សេងទៀត (Other) | 4, មិនមានប្រើប្រាស់អ្វីដើម្បីការពារមូសនោះទេ (None)",,,,,,"[scwork_places(99)] = '1' and [scwork_other_night] = '1'",,LV,,,,
scwork_other_protect_oth,prevalence_form,,text,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",,,,,,,"[scwork_places(99)] = '1' and [scwork_other_night] = '1' and [scwork_other_protect(99)] = '1'",,RH,,,,
scwork_other_alone,prevalence_form,,radio,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go there alone?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,,,,,"[scwork_places(99)] = '1'",,RH,,,,
scwork_other_with,prevalence_form,,checkbox,"If NO, who did the subject go there with?","1, ទៅជាមួយញាតិមិត្តជិតដិត (ប្រពន្ធនិងកូន) (Close relatives (wife and children)) | 2, ទៅជាមួយញាតិមិត្ត (មិត្តភ័ក្តិ) (Relatives (friends)) | 3, ទៅជាមួយមិត្តរួមការងារ (Coworkers) | 99, ទៅជាមួយអ្នកផ្សេងទៀត (Other)",,,,,,"[scwork_places(99)] = '1' and [scwork_other_alone] = '0'",,LV,,,,
scwork_other_with_oth,prevalence_form,,text,"សូមបញ្ជាក់ប្រសិនបើអ្នកទៅជាមួយអ្នកផ្សេងទៀត
If ""Other"", specify",,,,,,,"[scwork_places(99)] = '1' and [scwork_other_alone] = '0' and [scwork_other_with(99)] = '1'",,RH,,,,
scwork_other_invillage,prevalence_form,,radio,"តើទីកន្លែងនេះនៅក្នុងភូមិ?
Is this place in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,,,,,"[scwork_places(99)] = '1'",,RH,,,,
scwork_other_dist,prevalence_form,,text,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach this place (min)?",,"Result in minutes",integer,0,360,,"[scwork_places(99)] = '1' and [scwork_other_invillage] = '0'",,RH,,,,
scwork_other_distu,prevalence_form,,radio,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,,,,,"[scwork_places(99)] = '1' and [scwork_other_invillage] = '0'",,RH,,,,
scin_outdoors,prevalence_form,"ការប្រើប្រាស់មុង / Bed nets usage",radio,"តើអ្នកដេកក្នុងផ្ទះរឺក្រៅផ្ទះកាលពីយប់ម៉ិញ?
Did the subject sleep indoors (in the household) or outdoors last night?","1, Indoors | 2, Outdoors",,,,,,,,RH,,,,
scin_time,prevalence_form,,dropdown,"តើម៉ោងប៉ុន្មានដែលអ្នកបានមកដល់ផ្ទះកាលពីយប់ម៉ិញ?
At what time did the subject go into the house last night?","16, 4:00pm | 17, 5:00pm | 18, 6:00pm | 19, 7:00pm | 20, 8:00pm | 21, 9:00pm | 22, 10:00pm | 23, 11:00pm | 00, 12:00am | 01, 1:00am | 02, 2:00am",,autocomplete,,,,"[scin_outdoors] = '1'",,RH,,,,
scsleep_time,prevalence_form,,dropdown,"តើម៉ោងប៉ុន្មានដែលអ្នកចូលដេកកាលពីយប់ម៉ិញ?
At what time did the subject go to bed last night?","16, 4:00pm | 17, 5:00pm | 18, 6:00pm | 19, 7:00pm | 20, 8:00pm | 21, 9:00pm | 22, 10:00pm | 23, 11:00pm | 00, 12:00am | 01, 1:00am | 02, 2:00am",,autocomplete,,,,"[scin_outdoors] = '1'",,RH,,,,
scsleep_repellent,prevalence_form,,radio,"ជាធម្មតាតើអ្នកមានប្រើថ្នាំបាញ់មូសទេពេលដែលអ្នកចូលដេក?
Does the subject usually spray repellent when he goes to sleep?","1, មាន (Yes) | 0, មិនមាន (No)",,,,,,,,RH,,,,
scsleeplast_net,prevalence_form,,radio,"តើអ្នកមានដេកក្នុងមុងទេកាលពីយប់ម៉ិញ?
Did the subject sleep under a mosquito net last night?","1, មាន (Yes) | 0, មិនមាន (No)",,,,,,,,RH,,,,
scsleep_net_treat,prevalence_form,,radio,"ប្រសិនបើមានតើមុងនោះមានប្រើថ្នាំការពារមូសទេ?
If YES, was it a treated net?","1, មាន (Yes) | 0, មិនមាន (No)",,,,,,"[scsleeplast_net] = '1'",,RH,,,,
scsleep_net_age,prevalence_form,,radio,"ប្រសិនបើដេកក្នុងមុងនោះតើអ្នកបានដេកក្នុងមុងនេះយូរប៉ុន្មានមកហើយ?
If YES, for how long has the subject been sleeping under <ur>this</u> mosquito net?","1, ​តិចជាង៦ខែ (For the last 6 months or less) | 2, ១ឆ្នាំមកហើយ (For the last year) | 3, ២ឆ្នាំរឺច្រើនជាង២ឆ្នាំមកហើយ (For the last 2 years or more)",,,,,,"[scsleeplast_net] = '1'",,LV,,,,
scsleep_hammock,prevalence_form,,radio,"ប្រសិនបើមិនបានដេកក្នុងមុងតើអ្នកដេកក្នុងអង្រឹងកាលពីយប់ម៉ិញ?
If NO, did the subject sleep in a hammock last night?","1, ដេកក្នុងអង្រឹង (Yes) | 0, មិនដេកក្នុងអង្រឹងទេ (No)",,,,,,"[scsleeplast_net] = '0'",,RH,,,,
scsleep_open,prevalence_form,,radio,"ប្រសិនបើមិនបានដេកក្នុងអង្រឹងដូច្នេះអ្នកដេកដោយមិនមានការការពារមិនអោយមូសខាំទេកាលពីយប់ម៉ិញ?
If NO, did the subject sleep without any mosquito protection last night?","1, មិនមានការការពារ (Yes) | 0, មានការការពារ (No)",,,,,,"[scsleeplast_net] = '0' and [scsleep_hammock] = '0'",,RH,,,,
scsleep_net,prevalence_form,,radio,"តើអ្នកមានដេកក្នុងមុងញឹកញាប់ទេ?
How often does the subject sleep under a mosquito net?","1, ជួនកាលដេកជួនកាលអត់ (On and off) | 2, ជារៀងរាល់យប់ (Every night) | 0, ​មិនដែលដេកក្នុងមុងទេ (Never)",,,,,,,,LV,,,,
cmantimal,prevalence_form,"គ្រុនចាញ់ដែលបានប្រើសំរាប់ការព្យបាលជំងឺគ្រុនចាញ់ក្នុងពេលថ្មីៗនេះ / Recent use of antimalarial medications",radio,"តើអ្នកមានប្រើថ្នាំគ្រុនចាញ់ទេកាលពី២ខែមុន?
Were any antimalarial medications taken by the subject in the last two months?","1, មានប្រើ (Yes) | 0, មិនមានប្រើទេ (No) | 98, មិនដឹង (Don't know)",,,,,,,,RH,,,,
cmantimal_name,prevalence_form,,checkbox,"ប្រសិនបើអ្នកមានប្រើតើថ្នាំខាងក្រោមនេះណាខ្លះដែលអ្នកបានប្រើ?
[ចំលើយអាចមានច្រើនជាង១]
If YES, what were the medications?
<span style=""font-weight: lighter; font-style:italic;"">[Multiple answers possible]</span>","01, Artesunate-Mefloquine | 02, Dihydroartemisinin-Piperaquine | 03, Artesunate injection | 04, Quinine injection | 05, Amodiaquine | 06, Artemether injection | 07, Doxycycline | 08, Mefloquine injection | 09, Primaquine | 10, Quinine tablet | 11, Tetracycline | 98, មិនដឹង (Don't know) | 99, ថ្នាំណាមួយផ្សេងទៀត (Other)",,,,,,"[cmantimal] = '1'",,LV,,,,
cmantimal_name_oth,prevalence_form,,text,"សូមបញ្ជាក់ថ្នាំណាមួយផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",,,,,,,"[cmantimal_name(99)] = '1'",,RH,,,,
cmantimal_01_stdat,prevalence_form,,text,"តើអ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Artesunate-Mefloquine""?",,,,,,,"[cmantimal_name(01)] = '1'",,RH,,,,
cmantimal_02_stdat,prevalence_form,,text,"តើអ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Dihydroartemisinin-Piperaquine""?",,,,,,,"[cmantimal_name(02)] = '1'",,RH,,,,
cmantimal_03_stdat,prevalence_form,,text,"អ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Artesunate injection""?",,,,,,,"[cmantimal_name(03)] = '1'",,RH,,,,
cmantimal_04_stdat,prevalence_form,,text,"អ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Quinine injection""?",,,,,,,"[cmantimal_name(04)] = '1'",,RH,,,,
cmantimal_05_stdat,prevalence_form,,text,"អ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Amodiaquine""?",,,,,,,"[cmantimal_name(05)] = '1'",,RH,,,,
cmantimal_06_stdat,prevalence_form,,text,"អ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Arthemeter injection""?",,,,,,,"[cmantimal_name(06)] = '1'",,RH,,,,
cmantimal_07_stdat,prevalence_form,,text,"អ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Doxycycline""?",,,,,,,"[cmantimal_name(07)] = '1'",,RH,,,,
cmantimal_08_stdat,prevalence_form,,text,"អ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Mefloquine injection""?",,,,,,,"[cmantimal_name(08)] = '1'",,RH,,,,
cmantimal_09_stdat,prevalence_form,,text,"អ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Primaquine""?",,,,,,,"[cmantimal_name(09)] = '1'",,RH,,,,
cmantimal_10_stdat,prevalence_form,,text,"អ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Quinine tablet""?",,,,,,,"[cmantimal_name(10)] = '1'",,RH,,,,
cmantimal_11_stdat,prevalence_form,,text,"តើអ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Tetracycline""?",,,,,,,"[cmantimal_name(11)] = '1'",,RH,,,,
cmantimal_98_stdat,prevalence_form,,text,"​តើអ្នកប្រើថ្នាំគ្រុនចាញ់ដែលអ្នកមិនស្គាល់នេះនៅពេលណាដែរ?
What was the start date of the unknown medication?",,,,,,,"[cmantimal_name(98)] = '1'",,RH,,,,
cmantimal_99_stdat,prevalence_form,,text,"តើអ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""[cmantimal_name_oth]""?",,,,,,,"[cmantimal_name(99)] = '1'",,RH,,,,
cmyn,prevalence_form,,radio,"តើអ្នកមានព្យាបាលជាមួយថ្នាំអ្វី ផ្សេងទៀតដែលមិនមែនជាថ្នាំគ្រុនចាញ់ទេកាលពី២ខែមុន?
Were any other medications taken?","1, មានប្រើ (Yes) | 0, មិនមានប្រើទេ (No)",,,,,,,,RH,,,,
cmtrt,prevalence_form,,text,"ប្រសិនបើមានប្រើនោះតើអ្នកប្រើរយះពេលប៉ុន្មានដែរ?
If YES, what was the term(s) for the medication taken?",,,,,,,"[cmyn] = '1'",,RH,,,,
sick_recent,prevalence_form,"ប្រវត្តិស្ថានភាពសុខភាពរបស់អ្នកជំងឺក្នុងពេលថ្មីៗនេះ / Recent medical history",radio,"កាលពី១ខែមុនតើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់ទេ?
Has the subject sought treatment for any illness in the last month?","1, Yes | 0, No",,,,,,,,RH,,,,
sick_recent_location,prevalence_form,,radio,"ប្រសិនបើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់ អញ្ចឹងតើអ្នកបានទៅស្វែងរកការព្យាបាលនោះនៅទីណា?
If YES, where did the subject go?","1, ពេទ្យស្ម័គ្រចិត្តព្យាបាលជំងឺគ្រុនចាញ់តាមភូមិ (VMW) | 2, មណ្ឌលសុខភាព (Health Center) | 3, ប៉ុស្តសុខភាព (Health post) | 4, កន្លែងលក់ថ្នាំតាមភូមិ (Local Pharmacy) | 5, ពេទ្យឯកជន (Private Clinic) | 6, មនី្ទរពេទ្យ (Hospital) | 99, កន្លែងព្យាបាលណាមួយផ្សេងទៀត (Other)",,,,,,"[sick_recent] = '1'",,LV,,,,
sick_recent_location_oth,prevalence_form,,text,"សូមបញ្ជាក់កន្លែងព្យាបាលណាមួយផ្សេងទៀតនោះ
If ""Other"", specify",,,,,,,"[sick_recent] = '1' and [sick_recent_location] = '99'",,RH,,,,
sick_recent_dist,prevalence_form,,text,"ប្រសិនបើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់អញ្ចឹងតើអ្នកចំណាយពេលវេលាប៉ុន្មាន(ជានាទី)ដើម្បីធ្វើដំណើរពីផ្ទះរបស់អ្នកទៅដល់ទីនោះ?(សំនួរនេះនឹងសួរតែក្នុងករណីដែលទីកន្លែងព្យាបាលដែលអ្នកទៅនោះខុសពីទីកន្លែងព្យាបាលក្នុងសំនួរទី១)
If YES, how long did it take for the subject to reach there from his household (min)?",,"Result in minutes",integer,0,380,,"[sick_recent] = '1'",,RH,,,,
sick_recent_distu,prevalence_form,,radio,"ប្រសិនបើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់អញ្ចឹងតើអ្នកទៅទីនោះដោយរបៀបណា? (សំនួរនេះនឹងសួរតែក្នុងករណីដែលទីកន្លែងព្យាបាលដែលអ្នកទៅនោះខុសពីទីកន្លែងព្យាបាលក្នុងសំនួរទី១)
If YES, what transportation method did the subject use?","1, ម៉ូតូ (Motorbike) | 2, ឡាន (Car) | 3, ដើរថ្មើរជីង (Foot) | 99, តាមមធ្យោបាយណាមួយផ្សេងទៀត (Other)",,,,,,"[sick_recent] = '1'",,LV,,,,
sick_recent_distu_other,prevalence_form,,text,"សូមបញ្ជាក់មធ្យោបាយណាមួយផ្សេងទៀតនោះ 
If ""Other"", specify",,,,,,,"[sick_recent] = '1' and [sick_recent_distu] = '99'",,RH,,,,
sick_recent_usual_1,prevalence_form,,radio,"ប្រសិនបើអ្នកស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់នៅទីនោះអញ្ចឹងតើអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកទៅទីនោះជាញឹកញាប់នៅពេលដែលអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកឈឺ?
If YES, does the subject (or his/her family) usually go there when they are feeling sick?","1, មាន (Yes) | 0, មិនមាន (No)",,,,,,"[sick_recent] = '1'",,RH,,,,
sick_recent_usual_2,prevalence_form,,radio,"ប្រសិនបើអ្នកមិនស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់នៅទីនោះអញ្ចឹងតើអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកទៅទីណាវិញនៅពេលដែលអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកឈឺ?
If NO, where does the subject (or his family) usually go when they are feeling sick?","1, ពេទ្យស្ម័គ្រចិត្តព្យាបាលជំងឺគ្រុនចាញ់តាមភូមិ (VMW) | 2, មណ្ឌលសុខភាព (Health Center) | 3, ប៉ុស្តសុខភាព (Health post) | 4, កន្លែងលក់ថ្នាំតាមភូមិ (Local Pharmacy) | 5, ពេទ្យឯកជន (Private Clinic) | 6, មនី្ទរពេទ្យ (Hospital) | 99, កន្លែងព្យាបាលណាមួយផ្សេងទៀត (Other)",,,,,,"[sick_recent] = '1' and [sick_recent_usual_1] = '0'",,LV,,,,
sick_recent_usual_2_oth,prevalence_form,,text,"សូមបញ្ជាក់កន្លែងព្យាបាលណាមួយផ្សេងទៀតនោះ
If ""Other"", specify",,,,,,,"[sick_recent] = '1' and [sick_recent_usual_1] = '0' and [sick_recent_usual_2] = '99'",,RH,,,,
sick_today,prevalence_form,"ព៌តមានទាក់ទងទៅនឹងរោគសញ្ញាជំងឺរបស់អ្នកជំងឺ / Clinical informations",radio,"តើអ្នកមានឈឺទេថ្ងៃនេះ?
Is the subject sick today?","1, មានឈឺ (Yes) | 0, មិនមានឈឺទេ (No)",,,,,,,,RH,,,,
fever_today,prevalence_form,,radio,"តើអ្នកមានក្តៅខ្លួនទេថ្ងៃនេះ?
Does the subject have a fever today?","1, មានក្តៅខ្លួន (Yes) | 0, មិនមានក្តៅខ្លួនទេ (No)",,,,,,,,RH,,,,
fever_last2days,prevalence_form,,radio,"តើអ្នកមានក្តៅខ្លួនទេកាលពី២ថ្ងៃមុន?
Has the subject had a fever in the last two days?","1, មានក្តៅខ្លួន  (Yes) | 0, មិនមានក្តៅខ្លួនទេ (No)",,,,,,,,RH,,,,
temp,prevalence_form,,text,"សីតុណ្ហភាពរបស់អ្នកដែលជ្រើសរើសចូលរួមក្នុងការសិក្សានេះ?
What is the subject axillary temperature (°C)?",,,mesures,30,45,,,,RH,,,,
