colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
91,heartrate,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Heart rate,NA,,,,"enter 'not done' if not done, 'missing' if blank",heartrate,gujaratseveremalaria_data_2020-03-015_revised::heartrate,int,96,NA,NA,72 to 144,17,once,0,NA
92,bp,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Blood pressure,NA,,,,"e.g., ""135 / 85"" or ""not done""; enter 'missing'  if blank",bp,gujaratseveremalaria_data_2020-03-015_revised::bp,chr,110/70,NA,NA,>10 unique values,38,repeated,0.765550239,NA
93,oxygen,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Oxygen saturation,NA,,,,"enter 'not done' if not done, 'missing' if blank",oxygen,gujaratseveremalaria_data_2020-03-015_revised::oxygen,chr,Not Done,NA,NA,", 82, 84, 87, 97, 99%, Not Done, Not done",7,repeated,0.755980861,NA
94,coma,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Coma scale,NA,,,,NA,coma,gujaratseveremalaria_data_2020-03-015_revised::coma,chr,Not Done,NA,NA,", Not Done",1,repeated,0.755980861,NA
95,coma_scale_type_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Type of scale,"1, Blantyre |2, Glasgow |3, Not done |88888, missing",,,,NA,coma_scale_type_rad,gujaratseveremalaria_data_2020-03-015_revised::coma_scale_type_rad,int,3,NA,NA,3 to 3,1,once,0,NA
96,xray_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Was an X-ray taken?,"1, Yes |2, No |99999, unknown",,,,NA,xray_rad,gujaratseveremalaria_data_2020-03-015_revised::xray_rad,int,1,NA,NA,1 to 2,2,once,0,NA
97,xray_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,"If yes, what was the result?",NA,,,,NA,xray_result,gujaratseveremalaria_data_2020-03-015_revised::xray_result,chr,DK,NA,NA,", DK, Normal, Not Known, Not Reported, Result not noted, Result not reported, Result unknown, Unknown",8,repeated,0.837320574,NA
98,edema_test_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Were there signs of pulmonary edema?,"1, Yes | 2, No | 3, Not reported",,,,NA,edema_test_rad,gujaratseveremalaria_data_2020-03-015_revised::edema_test_rad,int,2,NA,NA,2 to 2,1,once,0,NA
99,malaria_test_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Was a malaria test conducted?,"1, Yes |2, No |99999, unknown",,,,NA,malaria_test_rad,gujaratseveremalaria_data_2020-03-015_revised::malaria_test_rad,int,1,NA,NA,1 to 1,1,once,0,NA
100,malaria_test_type_chk___1,gujaratseveremalaria_data_2020-03-015_revised,keep,,,"If yes, which tests?","1, Microscopy |2, RDT |3, Other",value,,,NA,malaria_test_type_chk___1,gujaratseveremalaria_data_2020-03-015_revised::malaria_test_type_chk___1,int,1,NA,NA,0 to 1,2,once,0,NA
101,malaria_test_type_chk___2,gujaratseveremalaria_data_2020-03-015_revised,keep,,,"If yes, which tests?","1, Microscopy |2, RDT |3, Other",value,,,NA,malaria_test_type_chk___2,gujaratseveremalaria_data_2020-03-015_revised::malaria_test_type_chk___2,int,0,NA,NA,0 to 1,2,once,0,NA
102,malaria_test_type_chk___3,gujaratseveremalaria_data_2020-03-015_revised,keep,,,"If yes, which tests?","1, Microscopy |2, RDT |3, Other",value,,,NA,malaria_test_type_chk___3,gujaratseveremalaria_data_2020-03-015_revised::malaria_test_type_chk___3,int,0,NA,NA,0 to 0,1,once,0,NA
103,malaria_test_type_other,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"If other, specify",NA,,,,NA,malaria_test_type_other,gujaratseveremalaria_data_2020-03-015_revised::malaria_test_type_other,lgl,NA,NA,NA,n/a,0,no data,0,NA
104,malaria_test_mx_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,"If microscopy was done by the hospital, what was the result?","1, Pf | 2, Pv | 3, Pf&Pv | 4, Other | 5, No malaria detected",,,,NA,malaria_test_mx_rad,gujaratseveremalaria_data_2020-03-015_revised::malaria_test_mx_rad,int,5,NA,NA,1 to 5,5,once,0,NA
105,malaria_test_mx_other,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"If other, specify",NA,,,,NA,malaria_test_mx_other,gujaratseveremalaria_data_2020-03-015_revised::malaria_test_mx_other,chr,Not Reported,NA,NA,", Not Reported",1,repeated,0.995215311,NA
106,culture_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Was blood culture conducted?,"1, Yes |2, No |99999, unknown",,,,NA,culture_rad,gujaratseveremalaria_data_2020-03-015_revised::culture_rad,int,2,NA,NA,1 to 2,2,once,0,NA
107,culture_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,"If yes, was what the result?",NA,,,,NA,culture_result,gujaratseveremalaria_data_2020-03-015_revised::culture_result,chr,Bacillus Subtilis,NA,NA,", Bacillus Subtilis",1,repeated,0.995215311,NA
108,g6pd_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Was a G6PD test conducted?,"1, Yes |2, No |99999, unknown",,,,NA,g6pd_rad,gujaratseveremalaria_data_2020-03-015_revised::g6pd_rad,int,2,NA,NA,1 to 2,2,once,0,NA
109,g6pd_type,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"If yes, what type of test?",NA,,,,NA,g6pd_type,gujaratseveremalaria_data_2020-03-015_revised::g6pd_type,chr,Enzyme activity present,NA,NA,", Enzyme activity present, Negative, Unknown",3,repeated,0.966507177,NA
110,g6pd_result_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,"If yes, what was the result?","1, Deficient |2, Not deficient |99999, unknown",,,,NA,g6pd_result_rad,gujaratseveremalaria_data_2020-03-015_revised::g6pd_result_rad,int,NA,NA,NA,2 to 99999,2,once,0,NA
111,other_tests_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Were any other tests conducted?,"1, Yes |2, No |99999, unknown",,,,NA,other_tests_rad,gujaratseveremalaria_data_2020-03-015_revised::other_tests_rad,int,2,NA,NA,1 to 99999,3,once,0,NA
112,other_tests_test1,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Test 1,NA,,,,NA,other_tests_test1,gujaratseveremalaria_data_2020-03-015_revised::other_tests_test1,chr,Dengue Igm,NA,NA,", ABGA, Dengue Igm, H1N1, HIV, Widal",5,repeated,0.976076555,NA
113,other_tests_result1,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Result 1,NA,,,,NA,other_tests_result1,gujaratseveremalaria_data_2020-03-015_revised::other_tests_result1,chr,Positive,NA,NA,", Negative, Positive",2,repeated,0.976076555,NA
114,other_tests_test2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Test 2,NA,,,,NA,other_tests_test2,gujaratseveremalaria_data_2020-03-015_revised::other_tests_test2,lgl,NA,NA,NA,n/a,0,no data,0,NA
115,other_tests_result2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Result 2,NA,,,,NA,other_tests_result2,gujaratseveremalaria_data_2020-03-015_revised::other_tests_result2,lgl,NA,NA,NA,n/a,0,no data,0,NA
116,hemoglobin_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Hemoglobin,"1, Yes | 2, No |88888, missing",,,,NA,hemoglobin_rad,gujaratseveremalaria_data_2020-03-015_revised::hemoglobin_rad,int,1,NA,NA,1 to 2,2,once,0,NA
117,hemoglobin_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Hemoglobin result,NA,,,,NA,hemoglobin_result,gujaratseveremalaria_data_2020-03-015_revised::hemoglobin_result,dbl,11.4,NA,NA,4.2 to 14.9,37,once,0,NA
118,hematocrit_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Hematocrit,"1, Yes | 2, No |88888, missing",,,,NA,hematocrit_rad,gujaratseveremalaria_data_2020-03-015_revised::hematocrit_rad,int,1,NA,NA,1 to 2,2,once,0,NA
119,hematocrit_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Hematocrit result,NA,,,,NA,hematocrit_result,gujaratseveremalaria_data_2020-03-015_revised::hematocrit_result,dbl,36.5,NA,NA,12.1 to 47.9,43,once,0,NA
120,bilirubin_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Serum bilirubin,"1, Yes | 2, No |88888, missing",,,,NA,bilirubin_rad,gujaratseveremalaria_data_2020-03-015_revised::bilirubin_rad,int,1,NA,NA,1 to 2,2,once,0,NA
121,bilirubin_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Serum bilirubin result,NA,,,,NA,bilirubin_result,gujaratseveremalaria_data_2020-03-015_revised::bilirubin_result,dbl,2.02,NA,NA,0.1 to 24.5,32,once,0,NA
122,ast_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,AST,"1, Yes | 2, No |88888, missing",,,,NA,ast_rad,gujaratseveremalaria_data_2020-03-015_revised::ast_rad,int,2,NA,NA,1 to 2,2,once,0,NA
123,ast_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,AST result,NA,,,,NA,ast_result,gujaratseveremalaria_data_2020-03-015_revised::ast_result,dbl,NA,NA,NA,5.3 to 164,6,once,0,NA
124,alt_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,ALT,"1, Yes | 2, No |88888, missing",,,,NA,alt_rad,gujaratseveremalaria_data_2020-03-015_revised::alt_rad,int,1,NA,NA,1 to 2,2,once,0,NA
125,alt_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,ALT result,NA,,,,NA,alt_result,gujaratseveremalaria_data_2020-03-015_revised::alt_result,dbl,13.1,NA,NA,4.3 to 481.3,30,once,0,NA
126,platelet_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Platelet count,"1, Yes | 2, No |88888, missing",,,,NA,platelet_rad,gujaratseveremalaria_data_2020-03-015_revised::platelet_rad,int,2,NA,NA,1 to 2,2,once,0,NA
127,platelet_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Platelet count result,NA,,,,NA,platelet_result,gujaratseveremalaria_data_2020-03-015_revised::platelet_result,int,NA,NA,NA,5 to 445,37,once,0,NA
128,urea_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Blood urea,"1, Yes | 2, No |88888, missing",,,,NA,urea_rad,gujaratseveremalaria_data_2020-03-015_revised::urea_rad,int,1,NA,NA,1 to 2,2,once,0,NA
129,urea_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Blood urea result,NA,,,,NA,urea_result,gujaratseveremalaria_data_2020-03-015_revised::urea_result,dbl,24.4,NA,NA,5 to 112.3,32,once,0,NA
130,creatinine_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Serum creatinine,"1, Yes | 2, No |88888, missing",,,,NA,creatinine_rad,gujaratseveremalaria_data_2020-03-015_revised::creatinine_rad,int,1,NA,NA,1 to 2,2,once,0,NA
131,creatinine_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Serum creatinine result,NA,,,,NA,creatinine_result,gujaratseveremalaria_data_2020-03-015_revised::creatinine_result,dbl,0.93,NA,NA,0.06 to 10.31,34,once,0,NA
132,bicarbonate_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Bicarbonate,"1, Yes | 2, No |88888, missing",,,,NA,bicarbonate_rad,gujaratseveremalaria_data_2020-03-015_revised::bicarbonate_rad,int,2,NA,NA,1 to 2,2,once,0,NA
133,bicarbonate_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Bicarbonate result,NA,,,,NA,bicarbonate_result,gujaratseveremalaria_data_2020-03-015_revised::bicarbonate_result,dbl,NA,NA,NA,124 to 124,1,once,0,NA
134,glucose_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Blood glucose,"1, Yes | 2, No |88888, missing",,,,NA,glucose_rad,gujaratseveremalaria_data_2020-03-015_revised::glucose_rad,int,1,NA,NA,1 to 2,2,once,0,NA
135,glucose_result,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Blood glucose result,NA,,,,NA,glucose_result,gujaratseveremalaria_data_2020-03-015_revised::glucose_result,dbl,92.3,NA,NA,84 to 220,12,once,0,NA
136,lactic_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lactic Acid,"1, Yes | 2, No |88888, missing",,,,NA,lactic_rad,gujaratseveremalaria_data_2020-03-015_revised::lactic_rad,int,2,NA,NA,2 to 2,1,once,0,NA
137,lactic_result,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lactic Acid result,NA,,,,NA,lactic_result,gujaratseveremalaria_data_2020-03-015_revised::lactic_result,lgl,NA,NA,NA,n/a,0,no data,0,NA
138,other_labtest_rad,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Other,"1, Yes | 2, No |88888, missing",,,,NA,other_labtest_rad,gujaratseveremalaria_data_2020-03-015_revised::other_labtest_rad,int,1,NA,NA,1 to 2,2,once,0,NA
139,other_labtest1,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Other test 1,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,other_labtest1,gujaratseveremalaria_data_2020-03-015_revised::other_labtest1,chr,Sodium,NA,NA,>10 unique values,11,repeated,0.85645933,NA
140,other_labtest1_result,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Result 1,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,other_labtest1_result,gujaratseveremalaria_data_2020-03-015_revised::other_labtest1_result,chr,133.50 mEq/L,NA,NA,>10 unique values,29,repeated,0.85645933,NA
141,other_labtest2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Other test 2,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,other_labtest2,gujaratseveremalaria_data_2020-03-015_revised::other_labtest2,chr,Potesium,NA,NA,", K, K+, Potesium, Potessium, Sodium, Uric Acid, NA",6,repeated,0.880382775,NA
142,other_labtest2_result,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Result 2,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,other_labtest2_result,gujaratseveremalaria_data_2020-03-015_revised::other_labtest2_result,chr,3.78 mEq/L,NA,NA,>10 unique values,25,repeated,0.880382775,NA
143,artesunate_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Artesunate,"1, Yes | 2, No |88888, missing",,,,NA,artesunate_rad,gujaratseveremalaria_data_2020-03-015_revised::artesunate_rad,int,2,NA,NA,1 to 2,2,once,0,NA
144,artesunate_dose,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Dose,NA,,,,NA,artesunate_dose,gujaratseveremalaria_data_2020-03-015_revised::artesunate_dose,chr,120mg,NA,NA,", 120 mg, 120mg, 2.4 mg/kg, 35mg",4,repeated,0.971291866,NA
145,artesunate_freq,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Frequency,NA,,,,NA,artesunate_freq,gujaratseveremalaria_data_2020-03-015_revised::artesunate_freq,chr,8hrs,NA,NA,", 12hrs, 1:5 BD, 8hrs, BD",4,repeated,0.971291866,NA
146,artesunate_route_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Route,"1, oral | 2, intramuscular | 3, intravenous | 4, rectal | 5, other | 88888, missing",,,,NA,artesunate_route_rad,gujaratseveremalaria_data_2020-03-015_revised::artesunate_route_rad,int,NA,NA,NA,3 to 3,1,once,0,NA
147,artesunate_other,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"If other, specify",NA,,,,NA,artesunate_other,gujaratseveremalaria_data_2020-03-015_revised::artesunate_other,lgl,NA,NA,NA,n/a,0,no data,0,NA
148,artesunate_length,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Length of prescription,NA,,,,NA,artesunate_length,gujaratseveremalaria_data_2020-03-015_revised::artesunate_length,chr,1 Day,NA,NA,", 1 Day",1,repeated,0.976076555,NA
149,drug2_name,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 2 name,NA,,,,NA,drug2_name,gujaratseveremalaria_data_2020-03-015_revised::drug2_name,chr,Falcigo,NA,NA,>10 unique values,20,repeated,0.755980861,NA
150,drug2_dose,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Dose,NA,,,,NA,drug2_dose,gujaratseveremalaria_data_2020-03-015_revised::drug2_dose,chr,120 mg,NA,NA,>10 unique values,25,repeated,0.765550239,NA
151,drug2_freq,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Frequency,NA,,,,NA,drug2_freq,gujaratseveremalaria_data_2020-03-015_revised::drug2_freq,chr,2 (BD),NA,NA,>10 unique values,18,repeated,0.76076555,NA
152,drug2_route_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Route,"1, oral | 2, intramuscular | 3, intravenous | 4, rectal | 5, other | 88888, missing",,,,NA,drug2_route_rad,gujaratseveremalaria_data_2020-03-015_revised::drug2_route_rad,int,3,NA,NA,1 to 3,2,once,0,NA
153,drug2_other,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"If other, specify",NA,,,,NA,drug2_other,gujaratseveremalaria_data_2020-03-015_revised::drug2_other,lgl,NA,NA,NA,n/a,0,no data,0,NA
154,drug2_length,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Length of prescription,NA,,,,NA,drug2_length,gujaratseveremalaria_data_2020-03-015_revised::drug2_length,chr,99,NA,NA,", 01 Day, 1 Day, 1 Days, 99",4,repeated,0.784688995,NA
155,drug3_name,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 3 name,NA,,,,NA,drug3_name,gujaratseveremalaria_data_2020-03-015_revised::drug3_name,chr,Pantop,NA,NA,>10 unique values,15,repeated,0.755980861,NA
156,drug3_dose,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Dose,NA,,,,NA,drug3_dose,gujaratseveremalaria_data_2020-03-015_revised::drug3_dose,chr,40,NA,NA,>10 unique values,28,repeated,0.770334928,NA
157,drug3_freq,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Frequency,NA,,,,NA,drug3_freq,gujaratseveremalaria_data_2020-03-015_revised::drug3_freq,chr,2 (BD),NA,NA,>10 unique values,16,repeated,0.779904306,NA
158,drug3_route_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Route,"1, oral | 2, intramuscular | 3, intravenous | 4, rectal | 5, other | 88888, missing",,,,NA,drug3_route_rad,gujaratseveremalaria_data_2020-03-015_revised::drug3_route_rad,int,3,NA,NA,3 to 3,1,once,0,NA
159,drug3_other,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"If other, specify",NA,,,,NA,drug3_other,gujaratseveremalaria_data_2020-03-015_revised::drug3_other,lgl,NA,NA,NA,n/a,0,no data,0,NA
160,drug3_length,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Length of prescription,NA,,,,NA,drug3_length,gujaratseveremalaria_data_2020-03-015_revised::drug3_length,chr,99,NA,NA,", 01 Day, 1 Day, 99",3,repeated,0.784688995,NA
161,drug4_name,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 4 name,NA,,,,NA,drug4_name,gujaratseveremalaria_data_2020-03-015_revised::drug4_name,chr,PCM,NA,NA,>10 unique values,18,repeated,0.755980861,NA
162,drug4_dose,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Dose,NA,,,,NA,drug4_dose,gujaratseveremalaria_data_2020-03-015_revised::drug4_dose,chr,DK,NA,NA,>10 unique values,27,repeated,0.770334928,NA
163,drug4_freq,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Frequency,NA,,,,NA,drug4_freq,gujaratseveremalaria_data_2020-03-015_revised::drug4_freq,chr,3 Tablets,NA,NA,>10 unique values,12,repeated,0.770334928,NA
164,drug4_route_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Route,"1, oral |2, intramuscular |3, intravenous |4, rectal |5, other |88888, missing",,,,NA,drug4_route_rad,gujaratseveremalaria_data_2020-03-015_revised::drug4_route_rad,int,1,NA,NA,1 to 3,2,once,0,NA
165,drug4_other,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"If other, specify",NA,,,,NA,drug4_other,gujaratseveremalaria_data_2020-03-015_revised::drug4_other,lgl,NA,NA,NA,n/a,0,no data,0,NA
166,drug4_length,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Length of prescription,NA,,,,NA,drug4_length,gujaratseveremalaria_data_2020-03-015_revised::drug4_length,chr,99,NA,NA,", 01 Day, 1 Day, 99",3,repeated,0.789473684,NA
167,drug5_name,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 5 name,NA,,,,NA,drug5_name,gujaratseveremalaria_data_2020-03-015_revised::drug5_name,chr,NS/RL,NA,NA,>10 unique values,25,repeated,0.76076555,NA
168,drug5_dose,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Dose,NA,,,,NA,drug5_dose,gujaratseveremalaria_data_2020-03-015_revised::drug5_dose,chr,150 ml/h,NA,NA,>10 unique values,27,repeated,0.80861244,NA
169,drug5_freq,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Frequency,NA,,,,NA,drug5_freq,gujaratseveremalaria_data_2020-03-015_revised::drug5_freq,chr,1 vac,NA,NA,>10 unique values,14,repeated,0.779904306,NA
170,drug5_route_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Route,"1, oral |2, intramuscular |3, intravenous |4, rectal |5, other |88888, missing",,,,NA,drug5_route_rad,gujaratseveremalaria_data_2020-03-015_revised::drug5_route_rad,int,3,NA,NA,1 to 3,2,once,0,NA
171,drug5_other,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"If other, specify",NA,,,,NA,drug5_other,gujaratseveremalaria_data_2020-03-015_revised::drug5_other,lgl,NA,NA,NA,n/a,0,no data,0,NA
172,drug5_length,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Length of prescription,NA,,,,NA,drug5_length,gujaratseveremalaria_data_2020-03-015_revised::drug5_length,chr,99,NA,NA,", 01 Day, 1 Day, 99",3,repeated,0.799043062,NA
173,transfusion,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Blood transfusion,"1, Yes |2, No |99999, unknown",,,,NA,transfusion,gujaratseveremalaria_data_2020-03-015_revised::transfusion,int,2,NA,NA,1 to 99999,3,once,0,NA
174,intubation,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Intubation,"1, Yes |2, No |99999, unknown",,,,NA,intubation,gujaratseveremalaria_data_2020-03-015_revised::intubation,int,2,NA,NA,2 to 99999,2,once,0,NA
175,breathing,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Assisted breathing,"1, Yes |2, No |99999, unknown",,,,NA,breathing,gujaratseveremalaria_data_2020-03-015_revised::breathing,int,2,NA,NA,1 to 99999,3,once,0,NA
176,dialysis,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Dialysis,"1, Yes |2, No |99999, unknown",,,,NA,dialysis,gujaratseveremalaria_data_2020-03-015_revised::dialysis,int,2,NA,NA,1 to 99999,3,once,0,NA
177,nasogastric,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Nasogastric tube,"1, Yes |2, No |99999, unknown",,,,NA,nasogastric,gujaratseveremalaria_data_2020-03-015_revised::nasogastric,int,2,NA,NA,1 to 99999,3,once,0,NA
178,other_treatment1,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"Other 1, specify",NA,,,,NA,other_treatment1,gujaratseveremalaria_data_2020-03-015_revised::other_treatment1,lgl,NA,NA,NA,n/a,0,no data,0,NA
179,other_treatment2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"Other 2, specify",NA,,,,NA,other_treatment2,gujaratseveremalaria_data_2020-03-015_revised::other_treatment2,lgl,NA,NA,NA,n/a,0,no data,0,NA
180,unconsciousness_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Impaired consciousness,"1, Yes |2, No |99999, unknown",,,,NA,unconsciousness_rad,gujaratseveremalaria_data_2020-03-015_revised::unconsciousness_rad,int,2,NA,NA,1 to 2,2,once,0,NA
181,prostration_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Prostration,"1, Yes |2, No |99999, unknown",,,,NA,prostration_rad,gujaratseveremalaria_data_2020-03-015_revised::prostration_rad,int,1,NA,NA,1 to 2,2,once,0,NA
182,convulsions_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Multiple convuilsions,"1, Yes |2, No |99999, unknown",,,,NA,convulsions_rad,gujaratseveremalaria_data_2020-03-015_revised::convulsions_rad,int,2,NA,NA,1 to 2,2,once,0,NA
183,respiratory_distress_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Deep breathing and respiratory distres,"1, Yes |2, No |99999, unknown",,,,NA,respiratory_distress_rad,gujaratseveremalaria_data_2020-03-015_revised::respiratory_distress_rad,int,2,NA,NA,1 to 99999,3,once,0,NA
184,ards_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Acute pulmonary edema and acute respiratory distress syndrome,"1, Yes |2, No |99999, unknown",,,,NA,ards_rad,gujaratseveremalaria_data_2020-03-015_revised::ards_rad,int,2,NA,NA,2 to 99999,2,once,0,NA
185,shock_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Circulatory collapse or shock,"1, Yes |2, No |99999, unknown",,,,NA,shock_rad,gujaratseveremalaria_data_2020-03-015_revised::shock_rad,int,2,NA,NA,1 to 99999,3,once,0,NA
186,kidney_injury_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Acute kidney injury,"1, Yes |2, No |99999, unknown",,,,NA,kidney_injury_rad,gujaratseveremalaria_data_2020-03-015_revised::kidney_injury_rad,int,2,NA,NA,2 to 99999,2,once,0,NA
187,jaundice_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Clinical jaundice,"1, Yes |2, No |99999, unknown",,,,NA,jaundice_rad,gujaratseveremalaria_data_2020-03-015_revised::jaundice_rad,int,2,NA,NA,1 to 99999,3,once,0,NA
188,bleeding_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Abnormal bleeding,"1, Yes |2, No |99999, unknown",,,,NA,bleeding_rad,gujaratseveremalaria_data_2020-03-015_revised::bleeding_rad,int,2,NA,NA,1 to 99999,3,once,0,NA
189,hypoglycemia_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Hypoglycemia,"1, Yes |2, No |99999, unknown",,,,NA,hypoglycemia_rad,gujaratseveremalaria_data_2020-03-015_revised::hypoglycemia_rad,int,2,NA,NA,2 to 99999,2,once,0,NA
190,acidosis_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Metabolic acidosis,"1, Yes |2, No |99999, unknown",,,,NA,acidosis_rad,gujaratseveremalaria_data_2020-03-015_revised::acidosis_rad,int,2,NA,NA,2 to 99999,2,once,0,NA
191,anemia_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Severe normocyic anemia,"1, Yes |2, No |99999, unknown",,,,NA,anemia_rad,gujaratseveremalaria_data_2020-03-015_revised::anemia_rad,int,2,NA,NA,2 to 99999,2,once,0,NA
192,hemoglobinurea_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Hemoglobinurea,"1, Yes |2, No |99999, unknown",,,,NA,hemoglobinurea_rad,gujaratseveremalaria_data_2020-03-015_revised::hemoglobinurea_rad,int,2,NA,NA,1 to 99999,3,once,0,NA
193,hyperlactataemia_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Hyperlactataemia,"1, Yes |2, No |99999, unknown",,,,NA,hyperlactataemia_rad,gujaratseveremalaria_data_2020-03-015_revised::hyperlactataemia_rad,int,2,NA,NA,2 to 99999,2,once,0,NA
