displayOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
1,date,zscores.csv,http://purl.obolibrary.org/obo/EUPATH_0011901,Anthropometry assessment date,,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Date. Source=CAF/MOA/MOB/SAF.,2009-10-19 to 2015-01-28,variable
1,safabt,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0000582,Antibiotics,,Observation,Antibiotic administration,http://purl.obolibrary.org/obo/EUPATH_0011880,1=penicillin; 2=cephalosporins; 3=sulfonamides; 4=macrolides; 5=tetracyclines; 6=fluoroquinolones; 7=unknown; 8=metronidazole; 9=other. Source=SAF. 1=penicillin; 2=cephalosporins; 3=sulfonamides; 4=macrolides; 5=tetracyclines; 6=fluoroquinolones; 7=unknown; 8=metronidazole; 9=other.,>10 unique values,variable
2,safab,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010530,"Antibiotics, maternal report",,Observation,Antibiotic administration,http://purl.obolibrary.org/obo/EUPATH_0011880,"Maternal report of antibiotic use. Source=SAF. 1=yes, 0=no",", 0, 1",variable
9,bacteria,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010875,"Any bacteria, by any method",,Sample,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,Did this stool sample have bacteria detected?. if aeromonas =1 or campy =1 or eaec=1 or eiec=1 or atypicalepec =1 or epec =1 or Lt_etec=1 or st_etec=1 or pshigyn=1 or salmonella =1 or shigella=1 or stec=1 or vibrio=1 or yenteryn=1 then bacteria=1;else bacteria=0;. Source=Calculated. 1=yes;0=no,", 0, 1",variable
1,safill,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010525,"Any illness, maternal report",,Observation,Symptoms by maternal report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal report of any illness. Source=SAF. 1=yes, 0=no",", 0, 1",variable
19,modother,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0011006,"Any other organisms, by modified acid stain microscopy",,Sample,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,Were other organisms detected by modified acid fast stain?. Uses information from variable ''mdfstaindetect''. Source=Calculated. 1=yes;0=no,", 0, 1",variable
15,parasite,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010882,"Any parasites, by any method",,Sample,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,Did this stool sample have a parasite detected?. if alumb=1 or bcoli=1 or cmes=1 or crypt=1 or cyclo=1 or ehist=1 or enana=1 or everm=1 or giard=1 or hdim=1 or hnana=1 or hook=1 or ibut=1 or isos=1 or sstero=1 or schist=1 or atric=1 or taenia=1 then parasite =1; else parasite=0;. Source=Calculated. 1=yes;0=no,", 0, 1",variable
17,modresult,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010997,"Any parasites, by modified acid stain microscopy",,Sample,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,Were any pathogens detected by modified acid fast stain?. Collapsed variable for mdfstaindetect. Source=Calculated. 1=yes;0=no,", 0, 1",variable
16,mdfparayn,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010760,"Any parasites, by wet prep microscopy",,Sample,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,Were parasites observed?. Raw variable from MDF form.. Source=MDF. 1=yes;0=no,", 0, 1",variable
5,pathogeng,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010889,"Any pathogen, by any method",,Sample,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,Is there any pathogen present in the stool sample?. In a particular stool sample. Source=Calculated. 1=yes;0=no,", 0, 1",variable
6,pathogeng_nonrv,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010890,"Any pathogen, by any method (ex NRV)",,Sample,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,any pathogen present in this stool sample (not including NoV) . In a particular stool sample. Source=Calculated. 1=yes;0=no,", 0, 1",variable
13,virus,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010931,"Any virus, by any method",,Sample,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,Did this stool sample have a virus detected?. if astro =1 or nrvgeno1=1 or or nrvgeno2 =1 or rota=1 or adeno=1 then virus=1;else virus =0 /**allows for monthly stool sample to be positive if have positive NRV test result***/. Source=Calculated. 1=yes;0=no,", 0, 1",variable
14,virus_nonrv,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010935,"Any virus, by any method (ex NRV)",,Sample,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,Did this stool sample have a virus detected (excluding NRV information)?. if astro =1 or rota=1 or adeno=1 then virus_nonrv=1;else virus_nonrv =0. Source=Calculated. continuous numeric,", 0, 1",variable
12,safint,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010527,"Appetite, maternal report",,Observation,Symptoms by maternal report,http://purl.obolibrary.org/obo/EUPATH_0011878,Maternal report of appetite. Source=SAF. 0=normal; 1=less than normal,", 0, 1",variable
2,ascaris,TAC.csv,http://purl.obolibrary.org/obo/EUPATH_0015334,"Ascaris Ct value, by TAC result",,Sample,Raw eukaryota data,http://purl.obolibrary.org/obo/EUPATH_0011845,.,>10 unique values,variable
5,fvfastroelisa,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010580,Astrovirus ELISA performed,,Sample,Fecal viral tests,http://purl.obolibrary.org/obo/EUPATH_0011785,.,", 0, 1",variable
5,fvfastroresult,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010720,"Astrovirus, by ELISA result",,Sample,Raw virus data,http://purl.obolibrary.org/obo/EUPATH_0011844,Astrovirus result. Raw variable from FVF form. Use collapsed variable of ''astro'' for results. Source=FVF. positive =01; negative =02; indeterminate =03,", 1, 2, 3",variable
10,FSQFFEW,fsq.csv,http://purl.obolibrary.org/obo/EUPATH_0011138,Ate fewer meals due to lack of food last month,,Household,Food security,http://purl.obolibrary.org/obo/EUPATH_0011683,"In the past four weeks, did you or any other household member have to eat fewer meals in a day because there was not enough food?. Source=FSQ. no (00); rarely (01); sometimes (02); often (03); don't know/no response (na)",0 to 3,variable
13,FSQFDISLIKE,fsq.csv,http://purl.obolibrary.org/obo/EUPATH_0011136,Ate foods not wanted last month,,Household,Food security,http://purl.obolibrary.org/obo/EUPATH_0011683,"In the past four weeks, did you or any household member have to eat some foods that you really did not want to eat because of a lack of resources to obtain other types of food?. Source=FSQ. no (00); rarely (01); sometimes (02); often (03); don't know/no response (na)",0 to 3,variable
11,FSQFSMALL,fsq.csv,http://purl.obolibrary.org/obo/EUPATH_0011144,Ate smaller meal than needed last month,,Household,Food security,http://purl.obolibrary.org/obo/EUPATH_0011683,"In the past four weeks, did you or any household member have to eat a smaller meal than you felt you needed because there was not enough food?. Source=FSQ. no (00); rarely (01); sometimes (02); often (03); don't know/no response (na)",0 to 3,variable
19,aEPEC,TAC.csv,http://purl.obolibrary.org/obo/EUPATH_0015397,"Atypical EPEC Ct value, by TAC result",,Sample,Raw bacteria data,http://purl.obolibrary.org/obo/EUPATH_0011843,.,>10 unique values,variable
10,sumbacteria,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010897,Bacteria species count,,Sample,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,Sum of all bacteria identified in a specific stool sample. sum (of aeromonas campy eaec eiec atypicalepec epec lt_etec st_etc pshigyn salmonella shigella stec vibrio yenteryn). Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6",variable
3,b_fragilis,TAC.csv,http://purl.obolibrary.org/obo/EUPATH_0015337,"Bacteriodes fragilis Ct value, by TAC result",,Sample,Raw bacteria data,http://purl.obolibrary.org/obo/EUPATH_0011843,.,>10 unique values,variable
1,bdftesting,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010566,Bacteriology completed,,Sample,Bacteriology,http://purl.obolibrary.org/obo/EUPATH_0011761,.,0 to 1,variable
2,bdfcultper,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010565,Bacteriology performed,,Sample,Bacteriology,http://purl.obolibrary.org/obo/EUPATH_0011761,.,", 0, 1",variable
2,bcgNbefbl,vax_and_titer_wdates.csv,http://purl.obolibrary.org/obo/EUPATH_0011211,BCG vaccine doses prior to blood draw,,Sample,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,.,0 to 2,variable
1,dob,zscores.csv,http://www.ebi.ac.uk/efo/EFO_0004950,Birth date,,Participant,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,.,2009-10-19 to 2012-02-28,variable
3,blastocystis,TAC.csv,http://purl.obolibrary.org/obo/EUPATH_0011854,"Blastocystis Ct value, by TAC result",,Sample,Raw eukaryota data,http://purl.obolibrary.org/obo/EUPATH_0011845,.,>10 unique values,variable
5,agpval1,mn_blood_iar.csv,http://purl.obolibrary.org/obo/EUPATH_0000647,Blood alpha-1-acid glycoprotein (mg/dL),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= adjtfr<2.9; 2=  2.9<= adjtfr < 8.3; 3= adjtfr>=8.3 . Source=calculated.,"1, 2, 3, NA",variable
9,farval1,mn_blood_iar.csv,http://purl.obolibrary.org/obo/EUPATH_0011849,Blood ferritin (ng/mL),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= adjtfr<2.9; 2=  2.9<= adjtfr < 8.3; 3= adjtfr>=8.3 . Source=calculated.,"1, 2, 3, NA",variable
10,farval2,mn_blood_iar.csv,http://purl.obolibrary.org/obo/EUPATH_0011850,"Blood ferritin (ng/mL), 2nd",,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= adjtfr<2.9; 2=  2.9<= adjtfr < 8.3; 3= adjtfr>=8.3 . Source=calculated.,"1, 2, 3, NA",variable
2,"srfstblood, SRFSTBLOOD",micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0015217,Blood in stool,,Sample,Stool characteristics,http://purl.obolibrary.org/obo/EUPATH_0010038,"Was stool specimen bloody as reported on SRF. From initial stool sample (SRF form). For most analyses, use maternal-report of blood in stool.. Source=SRF. 1=yes;0=no",", 0, 1; 0, 1, NA",variable
4,maxb,"illnessfull.csv, micro_x.csv",http://purl.obolibrary.org/obo/EUPATH_0010487,Blood in stool at episode,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,"Blood reported during the diarrhea episode. From illness dataset. Source=illnessfull.csv. 1 if blood was reported by the mother at any time during this episode (safblood==1), 0 if no blood was reported during episode",", 0, 1; 0, 1, NA",variable
5,safblood,"illnessfull.csv, micro_x.csv",http://purl.obolibrary.org/obo/EUPATH_0010534,"Blood in stool, maternal report",,Observation,Symptoms by maternal report,http://purl.obolibrary.org/obo/EUPATH_0011878,Blood in stool reported by mother. From illness dataset. Source=illnessfull.csv. 1=yes;0=no,", 0, 1",variable
13,bllconc,mn_blood_iar.csv,http://purl.obolibrary.org/obo/EUPATH_0000688,Blood lead (ug/dL),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= adjtfr<2.9; 2=  2.9<= adjtfr < 8.3; 3= adjtfr>=8.3 . Source=calculated.,"1, 2, 3, NA",variable
21,rarconc,mn_blood_iar.csv,http://purl.obolibrary.org/obo/EUPATH_0011875,Blood retinol (mg/dL),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= adjtfr<2.9; 2=  2.9<= adjtfr < 8.3; 3= adjtfr>=8.3 . Source=calculated.,"1, 2, 3, NA",variable
17,tfrconc,mn_blood_iar.csv,http://purl.obolibrary.org/obo/EUPATH_0011156,Blood soluble transferrin receptor (mg/L),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= adjtfr<2.9; 2=  2.9<= adjtfr < 8.3; 3= adjtfr>=8.3 . Source=calculated.,"1, 2, 3, NA",variable
16,tfrcat,mn_blood_iar.csv,http://purl.obolibrary.org/obo/EUPATH_0011157,Blood soluble transferrin receptor level,,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,.,"1, 2, 3, NA",variable
25,zinc_mml,mn_blood_iar.csv,http://purl.obolibrary.org/obo/EUPATH_0011166,Blood zinc (umol/L),,Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,"ZARCONC * 0.1530, rounded XX.X, blood.",>10 unique values,variable
1,begbfcaf,bf2.csv,http://purl.obolibrary.org/obo/EUPATH_0011009,Breastfed within 1st 24hrs,,Participant,Breastfeeding summary,http://purl.obolibrary.org/obo/EUPATH_0011690,Whether the child began breastfeeding within 24 hours per the CAF. Source=calculated.,0 to 1,variable
2,visit,bf2.csv,http://purl.obolibrary.org/obo/EUPATH_0011050,Breastfeeding data present today,,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,"Whether the data was present today (1) or not (0). For bf, data were generally collected for yesterday's diet, ie, the day prior to the day the field worker is in the home.. Source=calculated. 1=yes, 0=no.",0 to 1,variable
8,nobfrun,bf2.csv,http://purl.obolibrary.org/obo/EUPATH_0011041,Breastfeeding not reported last visit,,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,No breastfeeding reported at last reported diet day.. These variables provide the breastfeeding category at the last visit (since data between visits are filled in forward).. Source=calculated.,0 to 1,variable
1,date,bf2.csv,http://purl.obolibrary.org/obo/EUPATH_0011879,Breastfeeding observation date,,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,Date. Source=CAF/MOA/MOB/SAF.,2009-10-19 to 2014-12-31,variable
4,run,bf2.csv,http://purl.obolibrary.org/obo/EUPATH_0011048,Breastfeeding status,,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,"These calculations change feeding definitions starting with the first occasion.  They do not allow for back and forth.. Source=calculated. 0 during exclusive breastfeeding, 1 when any non-breast milk feeding starts until last breastmilk reported, 2 after last breast milk is ingested.t",", 0, 1, 2",variable
7,failure,bf2.csv,http://purl.obolibrary.org/obo/EUPATH_0011024,Breastfeeding survival analysis event,,Participant,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,"To be used in survival analysis, variable indicates where the EBF child received non-breast milk foods (1) or if they were lost to follow up (0). Source=calculated.",0 to 1,variable
14,frqtotal,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011061,Breastfeedings during recall,,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,total number of times breastfed the day of the recall. Source=FRQ.,0 to 40,variable
15,frqdaytime,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011057,"Breastfeedings during recall, daytime",,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,number of times breastfed during day the day of the recall. Source=FRQ.,0 to 20,variable
16,frqnighttime,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011059,"Breastfeedings during recall, nighttime",,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,number of time breastfed during night the day of the recall. Source=FRQ.,0 to 21,variable
17,moabrstd,WHOcoreallsites.csv,http://purl.obolibrary.org/obo/EUPATH_0011646,"Breastfeedings yesterday, daytime",,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,"Yesterday, during the day, how many times did you breastfeed (child)?. Source=MOA.",>10 unique values,variable
18,moabrstn,WHOcoreallsites.csv,http://purl.obolibrary.org/obo/EUPATH_0011647,"Breastfeedings yesterday, nighttime",,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,"Last night, how many times did you breastfeed (Child) from sunset to sunrise?. Source=MOA.",>10 unique values,variable
1,caphy_zn_ratio,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011054,Calcium phytate to zinc ratio,,Observation,Phytate ratios,http://purl.obolibrary.org/obo/EUPATH_0011813,calcium phytate to zinc ratio of the diet. Source=Calculated.,>10 unique values,variable
2,nrg_cho,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011064,Calories from carbohydrates (Kcal),,Observation,Calories,http://purl.obolibrary.org/obo/EUPATH_0011734,Energy in Kcal from carbohydrates . Source=Calculated.,>10 unique values,variable
3,nrg_fat,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011065,Calories from fat (Kcal),,Observation,Calories,http://purl.obolibrary.org/obo/EUPATH_0011734,Energy in Kcal from fat. Source=Calculated.,>10 unique values,variable
4,nrg_pro,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011066,Calories from protein (Kcal),,Observation,Calories,http://purl.obolibrary.org/obo/EUPATH_0011734,Energy in Kcal from protein. Source=Calculated.,>10 unique values,variable
4,campylobacter_pan,TAC.csv,http://purl.obolibrary.org/obo/EUPATH_0015338,"Campylobacter Ct value, by TAC result",,Sample,Raw bacteria data,http://purl.obolibrary.org/obo/EUPATH_0011843,.,>10 unique values,variable
7,campylobacter_jejuni_coli,TAC.csv,http://purl.obolibrary.org/obo/EUPATH_0015341,"Campylobacter jejuni or C. coli Ct value, by TAC result",,Sample,Raw bacteria data,http://purl.obolibrary.org/obo/EUPATH_0011843,.,>10 unique values,variable
6,bdfcampytype,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010629,"Campylobacter, by bacteriology result",,Sample,Raw bacteria data,http://purl.obolibrary.org/obo/EUPATH_0011843,"Was campy isolated using culture?. Raw variable from BDF. See ''campycult'' variable. For analyses, use campylobacter results from ELISA only; use variable ''campy''. Source=BDF. yes, campylobacter jejuni =01; yes, campylobacter spp =02; no =00",", 0, 1, 2",variable
5,bdfcampyelisa,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010628,"Campylobacter, by ELISA result",,Sample,Raw bacteria data,http://purl.obolibrary.org/obo/EUPATH_0011843,"Campylobacter ELISA result. Raw variable from BDF. See ''campy'' variable.. Source=BDF. positive =01, negative = 02, indeterminate=03",", 1, 2, 3",variable
3,bdfcbcult,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010564,Cary Blair media used,,Sample,Bacteriology,http://purl.obolibrary.org/obo/EUPATH_0011761,Was Cary Blair used for culture?. . Source=BDF. 1=yes;0=no,", 0, 1",variable
8,c_difficile,TAC.csv,http://purl.obolibrary.org/obo/EUPATH_0011855,"Clostridium difficile Ct value, by TAC result",,Sample,Raw bacteria data,http://purl.obolibrary.org/obo/EUPATH_0011843,.,>10 unique values,variable
12,moateacof,WHOcoreallsites.csv,http://purl.obolibrary.org/obo/EUPATH_0011670,Coffee or tea,,Observation,Liquids for consumption,http://purl.obolibrary.org/obo/FOODON_03412974,"0/1;Consumption of  tea, coffee (Local examples)?. Source=MOA.",", 0, 1",variable
13,sumcof_tea,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011087,Coffee or tea count,,Observation,Liquids for consumption,http://purl.obolibrary.org/obo/FOODON_03412974,Number of foods/beverages that are coffee or tea. Source=Calculated.,0 to 12,variable
18,moacomm,WHOcoreallsites.csv,http://purl.obolibrary.org/obo/EUPATH_0011648,Commercially available foods,,Observation,Diet,http://purl.obolibrary.org/obo/EUPATH_0011732,0/1; Consumption of any commercially available foods for infants or young children?. Source=MOA.,", 0, 1",variable
9,introcomp_whocore,WHOcoreallsites.csv,http://purl.obolibrary.org/obo/EUPATH_0011629,Complementary food introduction,,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,"o/1; Introducion of complementary foods** Infants 6–8 months of age who received solid, semi-solid or soft foods during the previous day / Infants 6–8 months of age. Source=calculated.",", 0, 1",variable
1,dstool,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010843,Completely tested 1st diarrheal stool,,Sample,Complete testing of diarrheal stool samples,http://purl.obolibrary.org/obo/EUPATH_0011765,.,", 1",variable
1,mstool,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010846,Completely tested 1st monthly stool,,Sample,Complete testing of monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011852,.,", 1",variable
2,complete_testing_d,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010567,Completely tested diarrheal stool,,Sample,Complete testing of diarrheal stool samples,http://purl.obolibrary.org/obo/EUPATH_0011765,.,", 0, 1",variable
5,complete_testing_dnomdfnrv,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010569,Completely tested diarrheal stool (ex microscopy and NRV RT-PCR),,Sample,Complete testing of diarrheal stool samples,http://purl.obolibrary.org/obo/EUPATH_0011765,.,", 0, 1",variable
3,complete_testing_dnomdf,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010568,Completely tested diarrheal stool (ex microscopy),,Sample,Complete testing of diarrheal stool samples,http://purl.obolibrary.org/obo/EUPATH_0011765,.,", 0, 1",variable
4,complete_testing_dwonrv,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010570,Completely tested diarrheal stool (ex NRV RT-PCR),,Sample,Complete testing of diarrheal stool samples,http://purl.obolibrary.org/obo/EUPATH_0011765,.,", 0, 1",variable
2,complete_testing_m,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010571,Completely tested monthly stool,,Sample,Complete testing of monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011852,.,", 0, 1",variable
3,complete_testing_m_noa,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010572,Completely tested monthly stool (ex archived stools),,Sample,Complete testing of monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011852,.,", 0, 1",variable
7,complete_testing_mnomdf_noz_noa,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010576,"Completely tested monthly stool (ex archived, time zero stools, ex microscopy)",,Sample,Complete testing of monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011852,.,", 0, 1",variable
5,complete_testing_m_noz_noa,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010574,"Completely tested monthly stool (ex archived, time zero stools)",,Sample,Complete testing of monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011852,.,", 0, 1",variable
6,complete_testing_mnomdf,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010575,Completely tested monthly stool (ex microscopy),,Sample,Complete testing of monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011852,.,", 0, 1",variable
4,complete_testing_m_noz,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010573,Completely tested monthly stool (ex time zero stools),,Sample,Complete testing of monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011852,.,", 0, 1",variable
8,safcough,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010538,"Cough, maternal report",,Observation,Symptoms by maternal report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal report of cough, 1=yes, 0=no. Source=SAF. 1=yes, 0=no.",", 0, 1",variable
1,country_id,zscores.csv,http://purl.obolibrary.org/obo/OBI_0001627,Country,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Country ID. Source=FRQ.,"BG, BR, IN, NP, PE, PK, SA, TZ",variable
4,cryptosporidium,TAC.csv,http://purl.obolibrary.org/obo/EUPATH_0015342,"Cryptosporidium Ct value, by TAC result",,Sample,Raw eukaryota data,http://purl.obolibrary.org/obo/EUPATH_0011845,.,>10 unique values,variable
2,pefcryptelisa,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010590,Cryptosporidium ELISA performed,,Sample,Protozoa ELISA tests,http://purl.obolibrary.org/obo/EUPATH_0011812,.,", 0, 1",variable
7,cryptosporidium_hominis,TAC.csv,http://purl.obolibrary.org/obo/EUPATH_0015343,"Cryptosporidium hominis Ct value, by TAC result",,Sample,Raw eukaryota data,http://purl.obolibrary.org/obo/EUPATH_0011845,.,>10 unique values,variable
8,cryptosporidium_parvum,TAC.csv,http://purl.obolibrary.org/obo/EUPATH_0015344,"Cryptosporidium parvum Ct value, by TAC result",,Sample,Raw eukaryota data,http://purl.obolibrary.org/obo/EUPATH_0011845,.,>10 unique values,variable
5,pefcryptresult,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010786,"Cryptosporidium, by ELISA result",,Sample,Raw eukaryota data,http://purl.obolibrary.org/obo/EUPATH_0011845,Cryptosporidium result by ELISA?. Raw variable from PEF form. Use collapsed variable ''crypt'' for analyses. Source=PEF. positive =01; negative =02; indeterminate =03,", 1, 2, 3",variable
6,mdfcrypt,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0011001,"Cryptosporidium, by modified acid stain microscopy result",,Sample,Raw eukaryota data,http://purl.obolibrary.org/obo/EUPATH_0011845,"cryptosporidium detected by modified acid fast stain?. Per microbiology committee, use ''crypt'' for analysis (Cryptosporidium detected by ELISA) Do NOT use this variable for analysis.. Source=MDF. 1=yes;0=no",", 0, 1",variable
9,stoolcount_d_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010866,Cumulative 1st diarrheal stool sample count,,Sample,Diarrheal stool samples,http://purl.obolibrary.org/obo/EUPATH_0011769,.,>10 unique values,variable
6,stoolcount_m_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010868,Cumulative 1st monthly stool sample count,,Sample,Monthly stool samples,http://purl.obolibrary.org/obo/EUPATH_0011803,.,>10 unique values,variable
8,csumaep,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010516,Cumulative ALRI episode count,,Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,Cumulative number of ALRI episodes. Source=calculated.,0 to 23,variable
3,dstool_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010844,Cumulative completely tested 1st diarrheal stool count,,Sample,Complete testing of stool samples,http://purl.obolibrary.org/obo/EUPATH_0011766,The number of completely tested first diarrhea stool samples for a specific child.. . Source=Calculated. ##,>10 unique values,variable
2,mstool_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010847,Cumulative completely tested monthly stool count,,Sample,Complete testing of stool samples,http://purl.obolibrary.org/obo/EUPATH_0011766,The number of completely tested first monthly stool samples for a specific child.. . Source=Calculated. ##,>10 unique values,variable
1,sstool_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010864,Cumulative completely tested stool count,,Sample,Complete testing of stool samples,http://purl.obolibrary.org/obo/EUPATH_0011766,The number of completely tested first diarrhea and monthly stool samples for a specific child.. . Source=Calculated. ##,>10 unique values,variable
10,cumexc,bf2.csv,http://purl.obolibrary.org/obo/EUPATH_0011014,Cumulative days exclusively breastfed,,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,"Cumulative days of exclusive breastfeeding from birth. This is a cumulative sum of the variable ''excrun'', i.e., number of days, to date from birth, that the child was reported to be exclusively breastfed. This has been filled in between birth and minage with EBF if child began breastfeeding at all (cafbegbf~=.). Exclusive breastfeeding prevalence can be calculated by dividing cumexc / age (or days of follow up). This is a cumulative sum so that we can merge this dataset with others and determine what percent of the time a child was exclusively, predominantly, partially, and not breastfed prior to some outcome (anthro, illness, etc.).. Source=calculated.",0 to 935,variable
13,cumnobf,bf2.csv,http://purl.obolibrary.org/obo/EUPATH_0011015,Cumulative days not breastfed,,Observation,Breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011730,"Cumulative days of no breastfeeding (cumulative sum of nobfrun, ie, number of days from birth, to date, that the child was reported to not be breastfed).. This is a cumulative sum so that we can merge this dataset with others and determine what percent of the time a child was exclusively, predominantly, partially, and not breastfed prior to some outcome (anthro, illness, etc.).. Source=calculated.",0 to 1105,variable
13,csumsurv,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0000743,Cumulative days of illness surveillance,,Observation,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000310,Cumulative sum of days followed (with surveillance data). Source=calculated.,0 to 1156,variable
